OBJECTID,name,mid_november,mid_january,change
76,East Hollywood,150.23730665482978,956.0555878034622,536.3636363636364
123,North Hills,191.63621599675196,1211.5306536743808,532.2033898305084
86,Florence-Firestone,225.5242912846454,1416.3768574138476,528.0373831775701
258,Florence-Firestone,225.5242912846454,1416.3768574138476,528.0373831775701
201,Rosemead,130.08130081300814,816.6214995483288,527.7777777777777
178,Westlake,170.16258107994273,1068.149271333502,527.7227722772277
119,Mid-city,99.8003992015968,625.4158349966733,526.6666666666667
242,Covina (Charter Oak),144.55264759586123,905.3560559951308,526.3157894736842
108,Lincoln Heights,217.811455041875,1362.088535754824,525.3521126760564
270,Ladera Heights,56.5690849950502,353.5567812190638,525.0000000000001
9,Bell Gardens,234.49652898702143,1455.735877968935,520.7920792079208
33,Huntington Park,238.719655705736,1476.027166969269,518.3098591549297
236,Canyon Country,155.27950310559004,957.5569358178054,516.6666666666667
112,Longwood,139.40520446096653,859.6654275092936,516.6666666666667
246,Desert View Highlands,240.6738868832732,1484.1556357801846,516.6666666666666
303,Rowland Heights,96.03700364548624,591.9015326721807,516.326530612245
7,Baldwin Park,239.68007919863487,1474.5535307220362,515.2173913043479
98,Historic Filipinotown,173.03532804614275,1059.8413842826244,512.5000000000001
23,Duarte,158.9752906976744,972.0203488372092,511.4285714285714
247,Duarte,158.9752906976744,972.0203488372092,511.4285714285714
40,La Puente,201.4890532471681,1231.0489716686734,510.9756097560975
69,Cloverdale/Cochran,164.91445062873635,996.358139215282,504.16666666666663
109,Little Armenia,199.37694704049844,1196.261682242991,500.00000000000017
180,Wholesale District,157.76799800714107,938.3044092003652,494.7368421052631
150,Sunland,147.00117600940808,867.3069384555077,490.00000000000006
145,South Carthay,84.94572911750826,500.2359603586598,488.88888888888886
66,Chatsworth,143.00747416421575,839.1570653786999,486.7924528301886
130,Panorama City,257.80730897009965,1499.0033222591362,481.44329896907215
194,Paramount,224.9076272245328,1306.6062153044286,480.95238095238085
154,Temple-Beaudry,192.49278152069297,1114.4318930145382,478.94736842105266
310,Santa Monica Mountains,48.33252779120348,279.25460501584234,477.77777777777777
105,Lake Balboa,170.59185897739658,985.6418518694024,477.77777777777777
72,Crestview,114.3560872624912,659.7466572836031,476.9230769230769
57,Boyle Heights,285.438055338152,1640.1178582938169,474.5967741935483
341,Wiseburn,116.14401858304298,663.680106188817,471.42857142857144
179,Westwood,101.64667615368975,578.4619933837255,469.09090909090924
222,Acton,75.27286413248024,426.54623008405474,466.6666666666668
4,Artesia,160.76213158678178,910.9854123250968,466.6666666666667
300,Rosewood,233.2814930015552,1321.928460342146,466.6666666666667
125,Northridge,147.57081249910456,829.5485479318595,462.13592233009695
27,Glendale,140.44059604926076,783.0773924539816,457.58620689655174
224,Altadena,89.40852819807428,497.4782209995415,456.4102564102564
20,Cudahy,275.18790816116973,1527.9089826261963,455.22388059701495
345,Monrovia,136.5979381443299,757.7319587628865,454.7169811320754
285,Monrovia,136.5979381443299,757.7319587628865,454.7169811320754
22,Downey,201.2900063887698,1114.9716006056203,453.91304347826076
1,Agoura Hills,71.82876023559832,397.4524733036442,453.3333333333335
241,Covina,177.43514439549682,980.99200522108,452.8735632183908
19,Covina,177.43514439549682,980.99200522108,452.8735632183908
149,Sun Valley,276.2799382657241,1522.3977287883697,451.03448275862075
89,Granada Hills,171.84788025639705,946.8818202127476,450.9999999999999
175,West Los Angeles,106.28122010840684,576.5756190881071,442.50000000000006
218,West Covina,161.6852219707119,875.8719453041992,441.7142857142857
189,Montebello,209.70873786407768,1129.3203883495146,438.51851851851853
52,Atwater Village,184.0992772398745,981.8628119459976,433.3333333333335
211,South El Monte,253.7706487909983,1345.46325113718,430.1886792452831
315,South El Monte,253.7706487909983,1345.46325113718,430.1886792452831
152,Sylmar,296.12369232262915,1558.2902497633438,426.22950819672144
60,Cadillac-Corning,112.34377194214296,589.8048026962506,425.0
324,Val Verde,120.88244182532488,634.6328195829556,424.9999999999999
193,Palos Verdes Estates,36.97677858304984,192.2792486318592,420.0
283,Marina del Rey,53.129316756986505,276.27244713632984,420.0
183,Winnetka,191.17135905457076,990.6152241918666,418.1818181818182
317,South Whittier,177.29897673162,918.5775556381076,418.0952380952382
97,Highland Park,196.31749705523757,1014.6514847802276,416.84210526315775
320,Sun Village,231.94168323392975,1192.8429423459245,414.28571428571433
249,East La Mirada,151.17157974300832,774.7543461829176,412.5
173,West Adams,242.49004705030765,1234.1657618530585,408.9552238805971
162,Valley Glen,186.56716417910448,946.1620469083156,407.1428571428571
114,Manchester Square,175.72633552014997,890.3467666354265,406.66666666666663
11,Beverly Hills,98.49362688296638,492.4681344148319,400.0
21,Culver City,90.30477862786908,451.5238931393453,399.9999999999999
124,North Hollywood,214.63337317809285,1069.8648139954169,398.46153846153857
127,Pacoima,361.13745307161696,1792.6967094921993,396.4028776978417
306,San Jose Hills,296.7212304040354,1463.824736659908,393.33333333333337
196,Pico Rivera,267.5626905606372,1309.8127061166076,389.5348837209303
319,Stevenson Ranch,90.62291328818088,443.5753124105695,389.47368421052624
164,Van Nuys,246.79700409897632,1206.0862287271711,388.695652173913
78,El Sereno,251.1481056257176,1219.862227324914,385.7142857142858
203,San Fernando,361.612221680481,1751.1782870144643,384.2696629213483
253,East Rancho Dominguez,300.49647243271494,1437.157042069506,378.2608695652173
256,El Monte,222.56521331298129,1058.250688587777,375.47892720306515
24,El Monte,222.56521331298129,1058.250688587777,375.47892720306515
51,Arleta,331.6846086703521,1574.0471341286006,374.56140350877195
71,Crenshaw District,180.7795212958276,846.0481596644732,368.0
116,Mar Vista,94.18191236373056,440.3004403004402,367.4999999999998
143,Sherman Oaks,108.87752996997273,506.5670341760836,365.2631578947368
118,Melrose,187.91186161449752,872.6317957166392,364.3835616438356
217,Walnut,101.53281802698808,465.0858116074938,358.06451612903226
348,Walnut,101.53281802698808,465.0858116074938,358.06451612903226
272,Lake Los Angeles,215.48406957057105,985.0700323226104,357.14285714285705
325,Valinda,295.2376877326601,1347.8242266056225,356.52173913043487
170,Victoria Park,250.02976544826765,1131.0870341707346,352.38095238095235
138,Reseda,288.44773353172275,1296.0570108461568,349.32126696832574
291,Palmdale,276.15620753862413,1234.839716169292,347.15261958997723
192,Palmdale,276.15620753862413,1234.839716169292,347.15261958997723
28,Glendora,166.78038056250475,739.1403229474641,343.18181818181813
260,Glendora,166.78038056250475,739.1403229474641,343.18181818181813
147,St Elmo Village,261.7801047120419,1156.1954624781852,341.66666666666663
266,La Crescenta-Montrose,121.205999696985,530.2762486743094,337.49999999999994
48,Alsace,257.1313780634793,1124.949779027722,337.49999999999994
106,Lakeview Terrace,289.3474453666337,1263.991471864768,336.84210526315786
47,Adams-Normandie,207.2665203608876,902.2189709826872,335.29411764705884
210,Signal Hill,169.5346274476562,737.4756293973045,335.00000000000006
148,Studio City,89.12655971479501,383.24420677361854,330.0
79,Elysian Park,175.0700280112045,752.8011204481793,330.0
261,Hacienda Heights,173.44347888280942,745.6281514858921,329.89690721649487
121,Mission Hills,298.4579671696236,1272.591610014923,326.3888888888889
55,Beverly Crest,71.8562874251497,303.3932135728543,322.2222222222222
338,Whittier,215.02424741513403,902.4155915454296,319.68085106382983
221,Whittier,215.02424741513403,902.4155915454296,319.68085106382983
289,Northeast San Gabriel,108.17107671825596,453.4864370111499,319.23076923076917
326,View Park/Windsor Hills,94.54232917920068,395.358831113021,318.18181818181813
184,Woodland Hills,135.1847770185879,564.2495040775842,317.391304347826
202,San Dimas,191.2156680959555,793.8347433074515,315.15151515151507
346,Diamond Bar,111.27531948187428,460.74936972963576,314.0625000000001
297,Quartz Hill,193.7083527041686,798.0784131411747,312.0
237,Castaic,125.04137398403884,514.8762458166304,311.76470588235287
12,Burbank,146.48255271505877,600.8583690987125,310.19108280254784
187,Manhattan Beach,55.55709880830023,227.78410511403092,309.99999999999994
126,Pacific Palisades,51.66502277957822,211.35691137100184,309.0909090909091
64,Century City,93.80863039399624,383.0519074421513,308.3333333333333
85,Figueroa Park Square,332.5306730879486,1353.055842219929,306.89655172413796
213,South Pasadena,95.95823897439834,387.6712854565693,304.0
17,Commerce,321.37118371719333,1293.1364297191828,302.3809523809524
43,Lancaster,256.85461409915206,1029.8941635204555,300.9638554216868
220,Westlake Village,11.961722488038278,47.84688995215311,300.0
155,Thai Town,203.89438270975631,815.5775308390253,300.0
41,La Verne,168.2591190433267,670.0318490475331,298.2142857142857
269,La Verne,168.2591190433267,670.0318490475331,298.2142857142857
284,Miracle Mile,105.643591882124,417.0141784820684,294.7368421052632
120,Miracle Mile,105.643591882124,417.0141784820684,294.7368421052632
62,Carthay,104.43500661421707,410.7776926825872,293.3333333333334
206,Santa Clarita,181.92211374441985,713.1709795666534,292.01995012468825
198,Redondo Beach,81.51738794998326,318.7912135901131,291.07142857142856
177,Westchester,85.26636048291766,331.37608278588453,288.6363636363636
334,West Whittier/Los Nietos,289.69359331476323,1114.2061281337049,284.61538461538464
68,Chinatown,149.60728088766987,573.4945767360679,283.33333333333337
229,Athens Village,326.73065141923627,1225.239942822136,275.00000000000006
296,Pomona,287.30656508327405,1067.1386703093035,271.42857142857133
347,Pomona,287.30656508327405,1067.1386703093035,271.42857142857133
134,Playa Vista,118.75399652872932,438.4762948753083,269.2307692307693
6,Azusa,267.7857713828937,987.2102318145484,268.65671641791045
231,Azusa,267.7857713828937,987.2102318145484,268.65671641791045
161,University Park,214.8892773892774,790.3554778554778,267.79661016949154
156,Toluca Lake,103.40073529411764,379.1360294117647,266.6666666666667
117,Marina Peninsula,68.80733944954129,252.2935779816514,266.6666666666667
99,Hollywood,175.81387171447827,638.7904005626044,263.3333333333333
288,North Whittier,334.9282296650718,1196.1722488038276,257.1428571428571
16,Claremont,131.5645214340533,468.6986076088149,256.25000000000006
240,Claremont,131.5645214340533,468.6986076088149,256.25000000000006
31,Hermosa Beach,106.76156583629894,376.20742247076765,252.38095238095232
204,San Gabriel,217.3169897934268,764.2721101723886,251.68539325842693
278,Littlerock/Juniper Hills,154.20200462606013,539.7070161912105,250.00000000000006
74,Downtown,269.0224306540153,941.5785072890536,250.00000000000006
200,Rolling Hills Estates,61.62948354492789,209.54024405275487,240.00000000000003
113,Los Feliz,106.44205849685302,360.9774157719363,239.1304347826087
73,Del Rey,136.95884553714592,454.30251202565466,231.70731707317066
244,Del Rey,136.95884553714592,454.30251202565466,231.70731707317066
153,Tarzana,242.90711232024876,796.7353284104158,227.99999999999997
209,Sierra Madre,81.9000819000819,254.8002548002548,211.11111111111111
208,Santa Monica,128.72379551305627,390.4982368085153,203.36134453781517
58,Brentwood,125.98933936359232,377.9680180907769,199.99999999999997
165,Venice,103.2905415375535,309.87162461266047,199.99999999999997
225,Anaverde,198.93899204244036,596.8169761273209,199.99999999999991
136,Rancho Park,106.70731707317074,304.8780487804878,185.71428571428567
100,Hollywood Hills,139.2946932119318,397.4994903852687,185.36585365853657
81,Encino,172.6733374656867,464.8897547153104,169.23076923076928
115,Mandeville Canyon,96.03072983354672,256.08194622279126,166.66666666666669
252,East Pasadena,46.85303763860691,124.94143370295174,166.66666666666666
243,Del Aire,91.05394946505804,227.63487366264516,150.00000000000009
131,Park La Brea,117.820324005891,265.0957290132548,125.00000000000007
298,Rancho Dominguez,375.7985719654265,789.1770011273957,110.00000000000001
337,White Fence Farms,298.66956285636707,624.4909041542221,109.09090909090911
186,Malibu,100.30090270812435,208.31725947071985,107.69230769230774
335,Westfield/Academy Hills,76.92307692307692,153.84615384615384,100.0
276,Leona Valley,114.22044545973728,228.44089091947455,100.0
264,Hi Vista,182.1493624772313,364.2987249544626,100.0
234,Bouquet Canyon,186.3932898415657,372.7865796831314,100.0
245,Del Sur,331.26293995859214,579.7101449275362,75.0
223,Agua Dulce,240.5002405002405,408.8504088504088,70.0
219,West Hollywood,211.09036291304704,308.51668425753024,46.15384615384613
128,Palisades Highlands,104.00416016640666,130.00520020800832,24.99999999999999
158,Toluca Woods,322.9278794402584,376.7491926803014,16.666666666666654
287,North Lancaster,751.2520868113523,834.7245409015025,11.111111111111091
321,Sunrise Village,540.1234567901234,540.1234567901234,0.0
133,Playa Del Rey,250.3128911138924,187.7346683354193,-25.000000000000007
307,San Pasqual,98.28009828009829,49.140049140049136,-50.000000000000014
