id,date,details,url,type,longitude,latitude
356331933,25/02/2022, Ukrainian forces fire an RPG at a Russian tank,"https://twitter.com/XyKyiv/status/1497856583040000000?s=20&t=pgyMuu7fv3KIdhg1WGlDHQ|Ukrainian forces fire an RPG at a Russian tank|GEOLOCATION: |COUNTRY: Ukraine|PROVINCE: Sumy Oblast|DISTRICT: |TOWN/CITY: Sumy|COORDINATES: 50.875350, 34.904047|ARMS/MUNITION: |ENTRY: UW0837","civilian casualties, infrastructure damage and military losses",34.904047,50.87535
461945917,25/02/2022, Wounded russian soldier brought to hospital,"https://twitter.com/Tar_Milus/status/1497250659367886892|Wounded russian soldier brought to hospital|GEOLOCATION: |COUNTRY: Ukraine|PROVINCE: Kherson Oblast|DISTRICT: |TOWN/CITY: Nova Kakhovka|COORDINATES: 46.742028, 33.360382|ARMS/MUNITION: |ENTRY: UW0654","civilian casualties, infrastructure damage and military losses",33.360382,46.742028
2254165701,25/02/2022, damaged buildings and military equipment,"https://twitter.com/Tar_Milus/status/1497229565831389184|damaged buildings and military equipment|GEOLOCATION: |COUNTRY: Ukraine|PROVINCE: Zaporizhia Oblast|DISTRICT: |TOWN/CITY: Melitopol|COORDINATES: 46.838816, 35.372589|ARMS/MUNITION: |ENTRY: UW0655","civilian casualties, infrastructure damage and military losses",35.372589,46.838816
106287969,25/02/2022, vehicles destroyed and corpses,"https://twitter.com/andreymuz/status/1497266735984037890|vehicles destroyed and corpses|GEOLOCATION: |COUNTRY: Ukraine|PROVINCE: Kyiv Oblast|DISTRICT: |TOWN/CITY: Irpin|COORDINATES: 50.553231, 30.283844|ARMS/MUNITION: |ENTRY: UW0734","civilian casualties, infrastructure damage and military losses",30.283844,50.553231
2395852531,26/02/2022, Distant explosion in residential area,"https://twitter.com/YWNReporter/status/1497617235199893512|Distant explosion in residential area|GEOLOCATION: https://twitter.com/gfusfus/status/1497642852159041538|COUNTRY: Ukraine|PROVINCE: Mykolaivs'ka oblast|DISTRICT: |TOWN/CITY: Mykolaiv|COORDINATES: 46.963534, 32.022580|ARMS/MUNITION: |ENTRY: UW0772","civilian casualties, infrastructure damage and military losses",32.02258,46.963534
2478352878,26/02/2022, Lots of damaged vehicles,"https://twitter.com/berojag59060636/status/1497584916443578373?s=20&t=c1jxoMqf-NADto0mWdnocg|Lots of damaged vehicles|GEOLOCATION: https://twitter.com/sterion75/status/1497611067803017222|COUNTRY: Ukraine|PROVINCE: Kyivs'ka oblast|DISTRICT: |TOWN/CITY: |COORDINATES: 50.951173, 29.880348|ARMS/MUNITION: |ENTRY: UW0771","civilian casualties, infrastructure damage and military losses",29.880348,50.951173
2202382413,27/02/2022, Abandoned / destroyed russian equipment,"https://twitter.com/Ivanivanovi9/status/1497824101116878848?s=20&t=oKMFtSjrWvorHLr6FiJOAQ|Abandoned / destroyed russian equipment|GEOLOCATION: |COUNTRY: Ukraine|PROVINCE: Mykolaiv oblast|DISTRICT: |TOWN/CITY: Mykolaiv|COORDINATES: 46.964203, 32.026965|ARMS/MUNITION: |ENTRY: UW0821","civilian casualties, infrastructure damage and military losses",32.026965,46.964203
2355482699,27/02/2022, Abandoned russian equipment,"https://twitter.com/girkingirkin/status/1497879296546799617?s=21|Abandoned russian equipment|GEOLOCATION: |COUNTRY: Ukraine|PROVINCE: Kherson Oblast|DISTRICT: |TOWN/CITY: Posad-Pokrovs'ke|COORDINATES: 46.798392, 32.278859|ARMS/MUNITION: |ENTRY: UW0820","civilian casualties, infrastructure damage and military losses",32.278859,46.798392
4091748258,27/02/2022, Clashes in Karkhiv,"https://twitter.com/Osinttechnical/status/1497843560581902338?s=20&t=lr-XNblU1MDWllbOcKjYVQ|Clashes in Karkhiv |GEOLOCATION: |COUNTRY: Ukraine|PROVINCE: Kharkiv Oblast|DISTRICT: |TOWN/CITY: Kharkiv|COORDINATES: 50.009901, 36.284352|ARMS/MUNITION: |ENTRY: UW0802","civilian casualties, infrastructure damage and military losses",36.284352,50.009901
2214120842,27/02/2022, Damaged military equipment in Mykolaiv,"https://twitter.com/shaunwalker7/status/1497868180492017664|damaged military equipment in Mykolaiv|GEOLOCATION: |COUNTRY: Ukraine|PROVINCE: Mykolaiv oblast|DISTRICT: |TOWN/CITY: Mykolaiv|COORDINATES: 46.964200, 32.026888|ARMS/MUNITION: |ENTRY: UW0815","civilian casualties, infrastructure damage and military losses",32.026888,46.9642
4169332864,27/02/2022, Damaged military equipment in Mykolaiv,"https://twitter.com/RALee85/status/1497847575965224960|damaged military equipment in Mykolaiv|GEOLOCATION: |COUNTRY: Ukraine|PROVINCE: Mykolaiv oblast|DISTRICT: |TOWN/CITY: Mykolaiv|COORDINATES: 46.964223, 32.026754|ARMS/MUNITION: |ENTRY: UW0818","civilian casualties, infrastructure damage and military losses",32.026754,46.964223
4149485584,27/02/2022, Russian military casualties,"https://twitter.com/markito0171/status/1497862696758304770|Russian military casualties|GEOLOCATION: |COUNTRY: Ukraine|PROVINCE: Kyiv Oblast|DISTRICT: |TOWN/CITY: Irpin|COORDINATES: 50.535648, 30.233053|ARMS/MUNITION: |ENTRY: UW0805","civilian casualties, infrastructure damage and military losses",30.233053,50.535648
2488736564,27/02/2022, Russian military casualties,"https://twitter.com/markito0171/status/1497865530660700160|Russian military casualties|GEOLOCATION: |COUNTRY: Ukraine|PROVINCE: Kyiv Oblast|DISTRICT: |TOWN/CITY: Irpin|COORDINATES: 50.535532, 30.233061|ARMS/MUNITION: |ENTRY: UW0807","civilian casualties, infrastructure damage and military losses",30.233061,50.535532
1114672009,27/02/2022, Russian military casualties,"https://twitter.com/markito0171/status/1497865957053812738|Russian military casualties|GEOLOCATION: |COUNTRY: Ukraine|PROVINCE: Kyiv Oblast|DISTRICT: |TOWN/CITY: Irpin|COORDINATES: 50.535566, 30.233179|ARMS/MUNITION: |ENTRY: UW0808","civilian casualties, infrastructure damage and military losses",30.233179,50.535566
86365887,27/02/2022, Large destruction of civilian infrastructure and military equipment.,"https://twitter.com/666_mancer/status/1497914392209330176?s=20&t=RDwybIvIB_BpUMtiuTYHeg|Large destruction of civilian infrastructure and military equipment.|GEOLOCATION: |COUNTRY: Ukraine|PROVINCE: |DISTRICT: |TOWN/CITY: Bucha|COORDINATES: 50.542589, 30.227923|ARMS/MUNITION: |ENTRY: UW0864","civilian casualties, infrastructure damage and military losses",30.227923,50.542589
3992600344,27/02/2022, Abandoned russian military equipment,"https://twitter.com/kemal_115/status/1497886223238635522|Abandoned russian military equipment|GEOLOCATION: https://twitter.com/bobmoretti/status/1498112674646740992|COUNTRY: Ukraine|PROVINCE: Sumy Oblast|DISTRICT: |TOWN/CITY: Trostyanets|COORDINATES: 50.486000, 34.941300|ARMS/MUNITION: |ENTRY: UW0911","civilian casualties, infrastructure damage and military losses",34.9413,50.486
811792499,17/02/2022, Shelling of kindergarten,"https://twitter.com/Liveuamap/status/1494226702851059716|Shelling of kindergarten|GEOLOCATION: https://twitter.com/Liveuamap/status/1494230195833917440|COUNTRY: Ukraine|PROVINCE: Luhansk|DISTRICT: |TOWN/CITY: Stanytsia Luhanska|COORDINATES: 48.673881, 39.451362|ARMS/MUNITION: |ENTRY: UW0326","civilian casualties, infrastructure damage and military losses",39.451362,48.673881
4076532979,18/02/2022, Damage after explosion,"https://twitter.com/burtstengl/status/1494714871254036480|Damage after explosion|GEOLOCATION: |COUNTRY: |PROVINCE: |DISTRICT: |TOWN/CITY: Donesk|COORDINATES: 48.010155, 37.800712|ARMS/MUNITION: |ENTRY: UW0365","civilian casualties, infrastructure damage and military losses",37.800712,48.010155
2997761260,24/02/2022, Damage at site where Civilian was  killed in explosion,"https://t.me/mariupol/3081|Damage at site where Civilian was  killed in explosion|GEOLOCATION: |COUNTRY: Ukraine|PROVINCE: Donets'ka oblast|DISTRICT: |TOWN/CITY: Mariupol|COORDINATES: 47.121018, 37.681608|ARMS/MUNITION: |ENTRY: UW0730","civilian casualties, infrastructure damage and military losses",37.681608,47.121018
958146127,24/02/2022, Damage to civilian houses,"https://www.youtube.com/watch?v=ywUryvex00w&ab_channel=DFRLMichaelSheldon|Damage to civilian houses|GEOLOCATION: https://twitter.com/Michael1Sheldon/status/1496986762698182656|COUNTRY: Ukraine|PROVINCE: Sumy Oblast|DISTRICT: |TOWN/CITY: Okhtyrka|COORDINATES: 50.308332, 34.880522|ARMS/MUNITION: |ENTRY: UW0565","civilian casualties, infrastructure damage and military losses",34.880522,50.308332
1998815184,24/02/2022, Fighting at hospital,"https://twitter.com/ragipsoylu/status/1497244475986485255|Fighting at hospital|GEOLOCATION: |COUNTRY: Ukraine|PROVINCE: Zaporizhia Oblast|DISTRICT: |TOWN/CITY: Melitopol|COORDINATES: 46.839881, 35.371018|ARMS/MUNITION: |ENTRY: UW0627","civilian casualties, infrastructure damage and military losses",35.371018,46.839881
3660404557,24/02/2022, Large fuel depot on fire,"https://twitter.com/ELINTNews/status/1497251507850334208?s=20&t=uRKLngXo7Rv8OlDChLoE9Q|Large fuel depot on fire|GEOLOCATION: |COUNTRY: Ukraine|PROVINCE: |DISTRICT: |TOWN/CITY: Kharkiv|COORDINATES: 49.967363, 36.399137|ARMS/MUNITION: |ENTRY: UW0664","civilian casualties, infrastructure damage and military losses",36.399137,49.967363
2396752138,24/02/2022, Residential area that is claimed to have been bombed,"https://twitter.com/JimmySecUK/status/1496754882002534400?s=20&t=9ggNlm9Ee7pWqGyL3Vb09w|Residential area that is claimed to have been bombed|GEOLOCATION: |COUNTRY: Ukraine|PROVINCE: Kharkiv Oblast|DISTRICT: |TOWN/CITY: Chuhuiv|COORDINATES: 49.850806, 36.659778|ARMS/MUNITION: |ENTRY: UW0523","civilian casualties, infrastructure damage and military losses",36.659778,49.850806
3953987776,24/02/2022, Residential area that is claimed to have been bombed,"https://twitter.com/AlexanderLouri4/status/1496761690561683456?s=20&t=9ggNlm9Ee7pWqGyL3Vb09w|Residential area that is claimed to have been bombed|GEOLOCATION: |COUNTRY: Ukraine|PROVINCE: Kharkiv Oblast|DISTRICT: |TOWN/CITY: Chuhuiv|COORDINATES: 49.850806, 36.659778|ARMS/MUNITION: |ENTRY: UW0523","civilian casualties, infrastructure damage and military losses",36.659778,49.850806
3726792397,24/02/2022, Residential area that is claimed to have been bombed,"https://twitter.com/AlexanderLouri4/status/1496761690561683456?s=20&t=AjOjSdcrpAlShDB8aSAywA|Residential area that is claimed to have been bombed|GEOLOCATION: |COUNTRY: Ukraine|PROVINCE: Kharkiv Oblast|DISTRICT: |TOWN/CITY: Chuhuiv|COORDINATES: 49.850806, 36.659778|ARMS/MUNITION: |ENTRY: UW0523","civilian casualties, infrastructure damage and military losses",36.659778,49.850806
2728384947,25/02/2022, Civilian vehicles riddled with bullets on road; one injured civilian receiving aid,"https://twitter.com/MarQs__/status/1497238121183944707|Civilian vehicles riddled with bullets on road; one injured civilian receiving aid|GEOLOCATION: |COUNTRY: Ukraine|PROVINCE: Kyiv Oblast|DISTRICT: |TOWN/CITY: Bucha|COORDINATES: 50.554556, 30.274833|ARMS/MUNITION: |ENTRY: UW0724","civilian casualties, infrastructure damage and military losses",30.274828,50.554566
2788579894,25/02/2022, Destroyed Civilian building,"https://twitter.com/Archer83Able/status/1497045708788011008|Destroyed Civilian building|GEOLOCATION: https://twitter.com/gfusfus/status/1497055290193334272|COUNTRY: Ukraine|PROVINCE: |DISTRICT: |TOWN/CITY: Kyiv|COORDINATES: 50.405042, 30.645057|ARMS/MUNITION: |ENTRY: UW0572","civilian casualties, infrastructure damage and military losses",30.645057,50.405042
310698141,25/02/2022, Destroyed bridge,"https://twitter.com/ralee85/status/1497158075723264001?s=21|Destroyed bridge|GEOLOCATION: |COUNTRY: Ukraine|PROVINCE: Kyiv Oblast|DISTRICT: |TOWN/CITY: Vyshhorod|COORDINATES: 50.5841241, 30.5437658|ARMS/MUNITION: |ENTRY: UW0584","civilian casualties, infrastructure damage and military losses",30.543766,50.584124
2653345275,25/02/2022, Destroyed bridge near Kyiv,"https://twitter.com/FrancescaEbel/status/1497202001154740225?s=20&t=d4GjkYoB75_9-eWvX5sCrg|Destroyed bridge near Kyiv|GEOLOCATION: https://twitter.com/briceleborgne/status/1497218877939400709?s=21|COUNTRY: Ukraine|PROVINCE: Kyiv Oblast|DISTRICT: |TOWN/CITY: Kyiv|COORDINATES: 50.49105632702893, 30.258996019117596|ARMS/MUNITION: |ENTRY: UW0610","civilian casualties, infrastructure damage and military losses",30.258996,50.491056
926968906,25/02/2022, One person killed in apparent artillery strike,"https://twitter.com/Shrik_E/status/1497275830094942209?s=20&t=BhgLyIwl7YttliBZTDA7LQ|One person killed in apparent artillery strike|GEOLOCATION: |COUNTRY: Ukraine|PROVINCE: Donetsk Oblast|DISTRICT: |TOWN/CITY: Buhas|COORDINATES: 47.640556, 37.549306|ARMS/MUNITION: |ENTRY: UW0824","civilian casualties, infrastructure damage and military losses",37.549303,47.640548
2546905515,26/02/2022, Aftermath of shelling,"https://twitter.com/MarQs__/status/1497594417456238592|Aftermath of shelling|GEOLOCATION: |COUNTRY: Ukraine|PROVINCE: Kyiv Oblast|DISTRICT: |TOWN/CITY: Borodyanka|COORDINATES: 50.659129, 29.966325|ARMS/MUNITION: |ENTRY: UW0766","civilian casualties, infrastructure damage and military losses",29.966325,50.659129
2950671172,26/02/2022, Civilian building hit by missile (likely UA air defense,"https://twitter.com/nexta_tv/status/1497459977350492171?t=uhQX4I33v87Edfo-hKJZBA&s=19|Civilian building hit by missile (likely UA air defense|GEOLOCATION: |COUNTRY: Ukraine|PROVINCE: Kyiv|DISTRICT: |TOWN/CITY: Kyiv|COORDINATES: 50.422798, 30.465421|ARMS/MUNITION: |ENTRY: UW0828","civilian casualties, infrastructure damage and military losses",30.465421,50.422798
309335756,26/02/2022, Fires seen on satellite imagery,"https://twitter.com/il_kanguru/status/1497589392226983941|Fires seen on satellite imagery|GEOLOCATION: |COUNTRY: Ukraine|PROVINCE: Kyiv Oblast|DISTRICT: |TOWN/CITY: Hostomel|COORDINATES: 50.593381, 30.204936|ARMS/MUNITION: |ENTRY: UW0767","civilian casualties, infrastructure damage and military losses",30.204936,50.593381
217201711,26/02/2023, Civilian building hit by missile (likely UA air defense,"https://twitter.com/brenna__smith/status/1497464178528903171|Civilian building hit by missile (likely UA air defense|GEOLOCATION: |COUNTRY: Ukraine|PROVINCE: Kyiv|DISTRICT: |TOWN/CITY: Kyiv|COORDINATES: 50.422798, 30.465421|ARMS/MUNITION: |ENTRY: UW0829","civilian casualties, infrastructure damage and military losses",30.465421,50.422798
1190373731,26/02/2024, Civilian building hit by missile (likely UA air defense,"https://twitter.com/BNONews/status/1497479518684073984|Civilian building hit by missile (likely UA air defense|GEOLOCATION: |COUNTRY: Ukraine|PROVINCE: Kyiv|DISTRICT: |TOWN/CITY: Kyiv|COORDINATES: 50.422798, 30.465421|ARMS/MUNITION: |ENTRY: UW0830","civilian casualties, infrastructure damage and military losses",30.465421,50.422798
672090761,26/02/2025, Civilian building hit by missile (likely UA air defense,"https://t.me/Pravda_Gerashchenko/392|Civilian building hit by missile (likely UA air defense|GEOLOCATION: |COUNTRY: Ukraine|PROVINCE: Kyiv|DISTRICT: |TOWN/CITY: Kyiv|COORDINATES: 50.422798, 30.465421|ARMS/MUNITION: |ENTRY: UW0831","civilian casualties, infrastructure damage and military losses",30.465421,50.422798
404499725,26/02/2027, Civilian building hit by missile (likely UA air defense,"https://t.me/nexta_live/17610|Civilian building hit by missile (likely UA air defense|GEOLOCATION: |COUNTRY: Ukraine|PROVINCE: Kyiv|DISTRICT: |TOWN/CITY: Kyiv|COORDINATES: 50.422798, 30.465421|ARMS/MUNITION: |ENTRY: UW0833","civilian casualties, infrastructure damage and military losses",30.465421,50.422798
3381756282,26/02/2028, Civilian building hit by missile (likely UA air defense,"https://t.me/Pravda_Gerashchenko/404|Civilian building hit by missile (likely UA air defense|GEOLOCATION: |COUNTRY: Ukraine|PROVINCE: Kyiv|DISTRICT: |TOWN/CITY: Kyiv|COORDINATES: 50.422798, 30.465421|ARMS/MUNITION: |ENTRY: UW0834","civilian casualties, infrastructure damage and military losses",30.465421,50.422798
4067965713,26/02/2029, Civilian building hit by missile (likely UA air defense,"https://twitter.com/christogrozev/status/1497459660357574660|Civilian building hit by missile (likely UA air defense|GEOLOCATION: |COUNTRY: Ukraine|PROVINCE: Kyiv|DISTRICT: |TOWN/CITY: Kyiv|COORDINATES: 50.422798, 30.465421|ARMS/MUNITION: |ENTRY: UW0835","civilian casualties, infrastructure damage and military losses",30.465421,50.422798
4209996398,26/02/2030, Civilian building hit by missile (likely UA air defense,"https://t.me/hueviykharkov/46417|Civilian building hit by missile (likely UA air defense|GEOLOCATION: |COUNTRY: Ukraine|PROVINCE: Kyiv|DISTRICT: |TOWN/CITY: Kyiv|COORDINATES: 50.422798, 30.465421|ARMS/MUNITION: |ENTRY: UW0836","civilian casualties, infrastructure damage and military losses",30.465421,50.422798
2571310442,27/02/2022, Civilian house hit,"https://twitter.com/Michael1Sheldon/status/1497787772144345089|Civilian house hit |GEOLOCATION: https://twitter.com/Michael1Sheldon/status/1497788427307204609|COUNTRY: Ukraine|PROVINCE: Kharkiv Oblast|DISTRICT: |TOWN/CITY: Kharkiv|COORDINATES: 50.050232, 36.341546|ARMS/MUNITION: |ENTRY: UW0811","civilian casualties, infrastructure damage and military losses",36.341546,50.050232
1057531970,27/02/2022, Damage to residential building,"https://twitter.com/no_itsmyturn/status/1497825692418990080|Damage to residential building|GEOLOCATION: |COUNTRY: Ukraine|PROVINCE: Kyiv Oblast|DISTRICT: |TOWN/CITY: Bucha|COORDINATES: 50.553611, 30.217778|ARMS/MUNITION: |ENTRY: UW0799","civilian casualties, infrastructure damage and military losses",30.217778,50.553611
625761540,27/02/2022, Fire in the outskirts of Kharkiv,"https://twitter.com/Michael1Sheldon/status/1497764072019922945|Fire in the outskirts of Kharkiv|GEOLOCATION: https://twitter.com/Michael1Sheldon/status/1497765840346697731|COUNTRY: Ukraine|PROVINCE: Kharkiv Oblast|DISTRICT: |TOWN/CITY: Kharkiv|COORDINATES: 50.052934, 36.340270|ARMS/MUNITION: |ENTRY: UW0809","civilian casualties, infrastructure damage and military losses",36.34027,50.052934
698548312,27/02/2022, Fire in the outskirts of Kharkiv,"https://twitter.com/Michael1Sheldon/status/1497711570956206088|Fire in the outskirts of Kharkiv|GEOLOCATION: https://twitter.com/Michael1Sheldon/status/1497765840346697731|COUNTRY: Ukraine|PROVINCE: Kharkiv Oblast|DISTRICT: |TOWN/CITY: Kharkiv|COORDINATES: 50.052917, 36.340301|ARMS/MUNITION: |ENTRY: UW0810","civilian casualties, infrastructure damage and military losses",36.340301,50.052917
3934981336,27/02/2022, Large plume of smoke rising from a bridge in Bucha,"https://twitter.com/RALee85/status/1497840077665452036?s=20&t=fZYoEw17anAOyItgWooFVA|Large plume of smoke rising from a bridge in Bucha|GEOLOCATION: |COUNTRY: Ukraine|PROVINCE: Kyiv Oblast|DISTRICT: |TOWN/CITY: Bucha|COORDINATES: 50.537996, 30.231680|ARMS/MUNITION: |ENTRY: UW0803","civilian casualties, infrastructure damage and military losses",30.23168,50.537996
705102621,27/02/2022, Russian military shooting at infrastructure,"https://twitter.com/Nat_anest/status/1497839452013666306|Russian military shooting at infrastructure |GEOLOCATION: |COUNTRY: Ukraine|PROVINCE: Kyiv Oblast|DISTRICT: |TOWN/CITY: Bucha|COORDINATES: 50.554472, 30.216654|ARMS/MUNITION: |ENTRY: UW0817","civilian casualties, infrastructure damage and military losses",30.216654,50.554472
1508508500,27/02/2022, Russian troops a the entrance to Schastia,"https://twitter.com/aldin_ww/status/1497994069993308164?s=20&t=-76tuOE3jxpCAfTt9eZ9Hw|Russian troops a the entrance to Schastia|GEOLOCATION: |COUNTRY: Ukraine|PROVINCE: Luhansk Oblast|DISTRICT: |TOWN/CITY: Schastia|COORDINATES: 48.736203, 39.242783|ARMS/MUNITION: |ENTRY: UW0881","civilian casualties, infrastructure damage and military losses",39.242783,48.736203
1723707477,27/02/2022, Playground hit by a munition,"https://twitter.com/Nelson_Serg/status/1497923113593585672?s=20&t=-76tuOE3jxpCAfTt9eZ9Hw|Playground hit by a munition|GEOLOCATION: |COUNTRY: Ukraine|PROVINCE: Chernihiv Oblast|DISTRICT: |TOWN/CITY: Chernihiv|COORDINATES: 50.274933, 28.715306|ARMS/MUNITION: |ENTRY: UW0882","civilian casualties, infrastructure damage and military losses",31.294343,51.490509
3510849818,27/02/2022, Youth center destroyed,"https://twitter.com/Nelson_Serg/status/1497971946235088899?s=20&t=2sRW6Q81aIWwMe9Pv_Ig_Q|Youth center destroyed|GEOLOCATION: |COUNTRY: Ukraine|PROVINCE: Chernihiv Oblast|DISTRICT: |TOWN/CITY: Chernihiv|COORDINATES: 51.491066, 31.297148|ARMS/MUNITION: |ENTRY: UW0883","civilian casualties, infrastructure damage and military losses",31.297148,51.491066
2414602914,28/02/2022, Damage to residential building,"https://twitter.com/Michael1Sheldon/status/1498046850766671881|Damage to residential building |GEOLOCATION: https://twitter.com/Michael1Sheldon/status/1498152348165754882|COUNTRY: Ukraine|PROVINCE: Kharkiv Oblast|DISTRICT: |TOWN/CITY: Kharkiv|COORDINATES: 50.026490, 36.364597|ARMS/MUNITION: |ENTRY: UW0912","civilian casualties, infrastructure damage and military losses",36.364597,50.02649
2506689771,24/02/2022, Satellite Imagery of fires in kharkiv crossing,"https://twitter.com/il_kanguru/status/1496999053858689024|Satellite Imagery of fires in kharkiv crossing |GEOLOCATION: https://twitter.com/il_kanguru/status/1496999053858689024|COUNTRY: Ukraine |PROVINCE: Kharkiv Oblast|DISTRICT: |TOWN/CITY: Kharkiv|COORDINATES: 50.054474, 36.360731|ARMS/MUNITION: |ENTRY: UW0628","civilian casualties, infrastructure damage and military losses",36.360731,50.054474
762181083,24/02/2022, Satellite Imagery of fire in Kharkiv Military base,"https://twitter.com/il_kanguru/status/1496999053858689024|Satellite Imagery of fire in Kharkiv Military base|GEOLOCATION: https://twitter.com/il_kanguru/status/1496999053858689024|COUNTRY: Ukraine|PROVINCE: Kharkiv Oblast|DISTRICT: |TOWN/CITY: Bobrivka|COORDINATES: 50.041369, 36.379219|ARMS/MUNITION: |ENTRY: UW0630","civilian casualties, infrastructure damage and military losses",36.379219,50.041369
3001851691,24.02/2022, Satellite imagery of a fire in Chuhuiv airbase,"https://twitter.com/il_kanguru/status/1496999094400737280|Satellite imagery of a fire in Chuhuiv airbase|GEOLOCATION: https://twitter.com/il_kanguru/status/1496999094400737280|COUNTRY: Ukraine|PROVINCE: Kharkiv Oblast|DISTRICT: |TOWN/CITY: Chuhuiv|COORDINATES: 49.831890, 36.650706|ARMS/MUNITION: |ENTRY: UW0625","civilian casualties, infrastructure damage and military losses",36.650706,49.83189
4266055070,24/02/2022, Satelliate Imagery of fire in aviatorske military base,"https://twitter.com/il_kanguru/status/1496999134162825217|Satelliate Imagery of fire in aviatorske military base|GEOLOCATION: https://twitter.com/il_kanguru/status/1496999134162825217|COUNTRY: Ukraine|PROVINCE: Dnipropetrovsk Oblast|DISTRICT: |TOWN/CITY: Aviators'ke|COORDINATES: 48.372558, 35.070072|ARMS/MUNITION: |ENTRY: UW0619","civilian casualties, infrastructure damage and military losses",35.070072,48.372558
1220026468,24/02/2022, Satellite Imagery of fire in aviatorske military base,"https://twitter.com/il_kanguru/status/1496999134162825217|Satellite Imagery of fire in aviatorske military base|GEOLOCATION: https://twitter.com/il_kanguru/status/1496999134162825217|COUNTRY: Ukraine|PROVINCE: Dnipropetrovsk Oblast|DISTRICT: |TOWN/CITY: Aviators'ke|COORDINATES: 48.372558, 35.070072|ARMS/MUNITION: |ENTRY: UW0607","civilian casualties, infrastructure damage and military losses",35.070072,48.372558
2211924406,24/02/2022, Satellite imagery showing crater from a alleged Russian missile attack at Mikolaiv air base,"https://twitter.com/trbrtc/status/1496947553421647878?s=20&t=HDnQnqqLPcYoyNDJM5p4_A|Satellite imagery showing crater from a alleged Russian missile attack at Mikolaiv air base|GEOLOCATION: |COUNTRY: Ukraine|PROVINCE: Mykolaiv Oblast|DISTRICT: |TOWN/CITY: |COORDINATES: 46.942683, 32.096746|ARMS/MUNITION: |ENTRY: UW0616","civilian casualties, infrastructure damage and military losses",32.096746,46.942683
220252982,24/02/2022, Chuhuiv Airbase on fire,"https://twitter.com/planet/status/1496901514996031510?s=20&t=fLA9HXcvePcG3oh_T9T5qA|Chuhuiv Airbase on fire|GEOLOCATION: |COUNTRY: Ukraine|PROVINCE: Kharkiv Oblast|DISTRICT: |TOWN/CITY: Chuhuiv|COORDINATES: 49.831973, 36.650591|ARMS/MUNITION: |ENTRY: UW0557","civilian casualties, infrastructure damage and military losses",36.650591,49.831973
1395194170,25/02/2022, Fire at Millerovo Airbase following reported Ukrainian missile strike,"https://twitter.com/IAPonomarenko/status/1497128097140858901/photo/1|Fire at Millerovo Airbase following reported Ukrainian missile strike|GEOLOCATION: |COUNTRY: Russia|PROVINCE: Rostov Oblast|DISTRICT: Millerovsky|TOWN/CITY: |COORDINATES: 48.95174097638926, 40.312650838149|ARMS/MUNITION: |ENTRY: UW0585","civilian casualties, infrastructure damage and military losses",40.312651,48.951741
