id,date,details,url,type,longitude,latitude
4180948178,12/01/2022, Train transporting russian military equipment,"https://www.tiktok.com/@r_e_g_i_o_n_5_7/video/7063819874723695873?_r=1&_t=8PoNmoFB7DK&is_copy_url=1&is_from_webapp=v1|Train transporting russian military equipment|GEOLOCATION: |COUNTRY: Russia|PROVINCE: Oryol|DISTRICT: |TOWN/CITY: Mokhovoe|COORDINATES: 52.945276, 36.577722|ARMS/MUNITION: |ENTRY: UW0204",movement and buildup of military assets,36.577722,52.945276
1691800367,13/01/2022, Train transporting russian military equipment,"https://twitter.com/GirkinGirkin/status/1485310938903367693|Train transporting russian military equipment|COUNTRY: Russia|PROVINCE: Tyumen|DISTRICT: Tyumensky|TOWN/CITY: Tyumen|COORDINATES: 57.145359, 65.522252|ARMS/MUNITION: |ENTRY: UW0021",movement and buildup of military assets,65.522252,57.145359
1402904240,15/01/2022, Train moving heavy weaponry,"https://twitter.com/GirkinGirkin/status/1482434887621689347|GEOLOCATION: https://twitter.com/il_kanguru/status/1482721114157686793|Train moving heavy weaponry|COUNTRY: Russia|PROVINCE: Ulyanovsk|DISTRICT: |TOWN/CITY: Dimitrovgrad|COORDINATES: 54.205432, 49.643859|ARMS/MUNITION: |ENTRY: UW0122",movement and buildup of military assets,49.643859,54.205432
1027173464,16/01/2022, Train moving heavy weaponry,"https://twitter.com/4emberlen/status/1482809379166597121|GEOLOCATION: https://twitter.com/il_kanguru/status/1482926577113518082|Train moving heavy weaponry|COUNTRY: Russia|PROVINCE: Krasnoyarsk Krai|DISTRICT: |TOWN/CITY: Kritovo|COORDINATES: 56.240307, 90.003050|ARMS/MUNITION: |ENTRY: UW0120",movement and buildup of military assets,90.00305,56.240307
1280384717,16/01/2022, Train moving heavy weaponry,"https://twitter.com/GirkinGirkin/status/1482540686163513345|GEOLOCATION: https://twitter.com/il_kanguru/status/1482681577553412099|Train moving heavy weaponry|COUNTRY: Russia|PROVINCE: Bryansk|DISTRICT: |TOWN/CITY: Bryansk|COORDINATES: 53.314400, 34.308615|ARMS/MUNITION: |ENTRY: UW0123",movement and buildup of military assets,34.308615,53.3144
52688246,16/01/2022, Train transporting russian military equipment,"https://twitter.com/worldonalert/status/1483069960599523330|Train transporting russian military equipment|COUNTRY: Russia|PROVINCE: Tyumen|DISTRICT: Tyumensky|TOWN/CITY: Tyumen|COORDINATES: 57.145359, 65.522252|ARMS/MUNITION: 2S3 Akatsiya self-propelled howitzers and MT-LBus|ENTRY: UW0065",movement and buildup of military assets,65.522252,57.145359
1310523463,17/01/2022, Train moving heavy weaponry,"https://twitter.com/GirkinGirkin/status/1482924741400924160|GEOLOCATION: https://twitter.com/il_kanguru/status/1482930462775558144|Train moving heavy weaponry|COUNTRY: Russia|PROVINCE: Sverdlovskaya|DISTRICT: |TOWN/CITY: Yekaterinburg|COORDINATES: 56.859233, 60.613233|ARMS/MUNITION: |ENTRY: UW0119",movement and buildup of military assets,60.613233,56.859233
3741101444,17/01/2022, Train transporting russian military equipment,"https://twitter.com/GirkinGirkin/status/1483070921304940547|Train transporting russian military equipment|COUNTRY: Russia|PROVINCE: Novosibirsk Oblast|DISTRICT: Novosibirsk|TOWN/CITY: Karagat|COORDINATES: 55.193930, 80.297932|ARMS/MUNITION: |ENTRY: UW0011",movement and buildup of military assets,80.297932,55.19393
1759797377,19/01/2022, Train transporting russian military equipment,"https://twitter.com/GirkinGirkin/status/1484228889807409155|Train transporting russian military equipment|COUNTRY: Russia|PROVINCE: Tyumen|DISTRICT: Tyumensky|TOWN/CITY: Tyumen|COORDINATES: 57.145359, 65.522252|ARMS/MUNITION: |ENTRY: UW0017",movement and buildup of military assets,65.522252,57.145359
3334638231,19/01/2022, Train transporting russian military equipment,"https://twitter.com/GirkinGirkin/status/1484837416959627267|Train transporting russian military equipment|COUNTRY: Russia|PROVINCE: Tyumen|DISTRICT: Tyumensky|TOWN/CITY: Tyumen|COORDINATES: 57.145359, 65.522252|ARMS/MUNITION: |ENTRY: UW0018",movement and buildup of military assets,65.522252,57.145359
603256810,19/01/2022, Train transporting russian military equipment,"https://twitter.com/GirkinGirkin/status/1484837601810993154|Train transporting russian military equipment|COUNTRY: Russia|PROVINCE: Tyumen|DISTRICT: Tyumensky|TOWN/CITY: Tyumen|COORDINATES: 57.145359, 65.522252|ARMS/MUNITION: |ENTRY: UW0022",movement and buildup of military assets,65.522252,57.145359
661055693,19/01/2022, Train transporting russian military equipment,"https://www.tiktok.com/@alexpaul_1990/video/7055947746200636673?is_copy_url=1&is_from_webapp=v1|Train transporting russian military equipment|COUNTRY: Russia|PROVINCE: Tyumen|DISTRICT: Tyumensky|TOWN/CITY: Tyumen|COORDINATES: 57.145359, 65.522252|ARMS/MUNITION: |ENTRY: UW0026",movement and buildup of military assets,65.522252,57.145359
3598971065,19/01/2022, Train transporting russian military equipment,"https://www.tiktok.com/@alexpaul_1990/video/7055946974075440385?is_copy_url=1&is_from_webapp=v1|Train transporting russian military equipment|COUNTRY: Russia|PROVINCE: Tyumen|DISTRICT: Tyumensky|TOWN/CITY: Tyumen|COORDINATES: 57.145359, 65.522252|ARMS/MUNITION: ZS-88 |ENTRY: UW0027",movement and buildup of military assets,65.522252,57.145359
2528911781,19/01/2022, Train transporting russian military equipment,"https://www.tiktok.com/@alexpaul_1990/video/7055945726563568897?is_copy_url=1&is_from_webapp=v1|Train transporting russian military equipment|COUNTRY: Russia|PROVINCE: Tyumen|DISTRICT: Tyumensky|TOWN/CITY: Tyumen|COORDINATES: 57.145359, 65.522252|ARMS/MUNITION: |ENTRY: UW0028",movement and buildup of military assets,65.522252,57.145359
1654614229,20/01/2022, Train transporting russian military equipment,"https://twitter.com/MotolkoHelp/status/1484482329452204032|Train transporting russian military equipment|COUNTRY: Belarus|PROVINCE: Mahilyow|DISTRICT: Asipovicky|TOWN/CITY: Asipovicky|COORDINATES: 53.299663, 28.645682|ARMS/MUNITION: Iskender|ENTRY: UW0003",movement and buildup of military assets,28.645682,53.299663
985684288,20/01/2022, Train transporting russian military equipment,"https://www.tiktok.com/@alexpaul_1990/video/7056334111664819458?is_copy_url=1&is_from_webapp=v1|Train transporting russian military equipment|COUNTRY: Russia|PROVINCE: Tyumen|DISTRICT: Tyumensky|TOWN/CITY: Tyumen|COORDINATES: 57.145359, 65.522252|ARMS/MUNITION: |ENTRY: UW0019",movement and buildup of military assets,65.522252,57.145359
297184140,20/01/2022, Train transporting russian military equipment,"https://twitter.com/GirkinGirkin/status/1485215101867200515|Train transporting russian military equipment|COUNTRY: Russia|PROVINCE: Tyumen|DISTRICT: Tyumensky|TOWN/CITY: Tyumen|COORDINATES: 57.145359, 65.522252|ARMS/MUNITION: |ENTRY: UW0020",movement and buildup of military assets,65.522252,57.145359
1581276329,21/01/2022, Iskander missile system spotted for alleged exercise,"https://twitter.com/MotolkoHelp/status/1484446475773960192|Iskender missile system spotted for alleged exercise|COUNTRY: Belarus|PROVINCE: Mahilyow|DISTRICT: Asipovicky|TOWN/CITY: Asipovicky|COORDINATES: 53.303394, 28.636886|ARMS/MUNITION: Iskender|ENTRY: UW0002",movement and buildup of military assets,28.636886,53.303394
3257501097,21/01/2022, Large number of tanks gathered,"https://twitter.com/GirkinGirkin/status/1484580547892592647|Large number of tanks gathered|COUNTRY: Belarus|PROVINCE: Gomel|DISTRICT: Rechytsa|TOWN/CITY: Rechytsa|COORDINATES: 52.349106, 30.386392|ARMS/MUNITION: |ENTRY: UW0004",movement and buildup of military assets,30.386392,52.349106
57347700,21/01/2022, Train transporting russian military equipment,"https://twitter.com/MotolkoHelp/status/1484436102295523329|Train transporting russian military equipment|COUNTRY: Belarus|PROVINCE: Gomel|DISTRICT: Rechytsa|TOWN/CITY: Rechytsa|COORDINATES: 52.349306, 30.393528|ARMS/MUNITION: |ENTRY: UW0001",movement and buildup of military assets,30.393528,52.349306
3274541675,21/01/2022, Train transporting russian military equipment,"https://twitter.com/GirkinGirkin/status/1484505789452754946|Train transporting russian military equipment|COUNTRY: Belarus|PROVINCE: Gomel|DISTRICT: Rechytsa|TOWN/CITY: Rechytsa|COORDINATES: 52.349106, 30.386392|ARMS/MUNITION: |ENTRY: UW0010",movement and buildup of military assets,30.386392,52.349106
2225573303,22/01/2022, Train transporting russian military equipment,"https://twitter.com/GirkinGirkin/status/1484684181410131970|Train transporting russian military equipment|COUNTRY: Russia|PROVINCE: Lipetsk|DISTRICT: Gryazinsky|TOWN/CITY: Gryazi|COORDINATES: 52.498942, 39.957452|ARMS/MUNITION: |ENTRY: UW0005",movement and buildup of military assets,39.957452,52.498942
2736260895,22/01/2022, Train transporting russian military equipment,"https://twitter.com/GirkinGirkin/status/1484949051590205449|Train transporting russian military equipment|COUNTRY: Russia|PROVINCE: Smolensk|DISTRICT: Smolensk|TOWN/CITY: Zadneprovskiy Rayon|COORDINATES: 54.797380, 32.036370|ARMS/MUNITION: |ENTRY: UW0007",movement and buildup of military assets,32.03637,54.79738
3087926696,22/01/2022, Train transporting russian military equipment,"https://twitter.com/GirkinGirkin/status/1484791666024271874|Geolocation: https://twitter.com/JC_Monitoring/status/1484798333399052290|Train transporting russian military equipment|COUNTRY: Russia|PROVINCE: Oryol|DISTRICT: Oryol|TOWN/CITY: Zavodskoy Rayon|COORDINATES: 52.924819, 36.021649|ARMS/MUNITION: |ENTRY: UW0040",movement and buildup of military assets,36.021649,52.924819
3128398570,22/01/2022, russian military equipment being unloaded,"https://twitter.com/MarQs__/status/1485244257703460867|russian military equipment being unloaded |COUNTRY: Belarus|PROVINCE: Gomel|DISTRICT: Rechytsa|TOWN/CITY: Rechytsa|COORDINATES: 52.349106, 30.386392|ARMS/MUNITION: |ENTRY: UW0009",movement and buildup of military assets,30.386392,52.349106
3572906500,23/01/2022, Convoy of tanks parked in field,"https://twitter.com/Michael1Sheldon/status/1485101678554755073|Convoy of tanks parked in field|GEOLOCATION: https://twitter.com/Michael1Sheldon/status/1485101416033177603|COUNTRY: Belarus|PROVINCE: Rechitsa|DISTRICT: |TOWN/CITY: Volch'ya Gora|COORDINATES: 52.290249, 30.363294|ARMS/MUNITION: |ENTRY: UW0159",movement and buildup of military assets,30.363294,52.290249
91071025,23/01/2022, Train transporting russian military equipment,"https://twitter.com/MarQs__/status/1485235147997917187|Train transporting russian military equipment|COUNTRY: Belarus|PROVINCE: Gomel|DISTRICT: Gomel|TOWN/CITY: Gomel|COORDINATES: 52.455113, 30.985199|ARMS/MUNITION: |ENTRY: UW0006",movement and buildup of military assets,30.985199,52.455113
2154545371,23/01/2022, Train transporting russian military equipment,"https://twitter.com/MotolkoHelp/status/1485579157060866049|GEOLOCATION: https://twitter.com/war_matter/status/1485585445920870405|Train transporting russian military equipment|COUNTRY: Belarus|PROVINCE: Minsk|DISTRICT: Minsk|TOWN/CITY: Minsk|COORDINATES: 53.888186, 27.579320|ARMS/MUNITION: |ENTRY: UW0008",movement and buildup of military assets,27.57932,53.888186
3433214125,24/01/2022, Convoy of miltary equipment,"https://www.tiktok.com/@vladislavzavadich3/video/7056698808381541637?is_copy_url=1&is_from_webapp=v1&q=vladislavsavadich&t=1643540661207|Convoy of miltary equipment |COUNTRY: Belarus|PROVINCE: Gomel|DISTRICT: |TOWN/CITY: Krasnoe|COORDINATES: 52.475971, 30.934431|ARMS/MUNITION: |ENTRY: UW0045",movement and buildup of military assets,30.934431,52.475971
4143600026,24/01/2022, Multiple train loads of military equipement,"https://www.youtube.com/watch?v=SA0QmOg6Vu8|Multiple train loads of military equipement|COUNTRY: Russia|PROVINCE: Bryansk|DISTRICT: Bryansk|TOWN/CITY: Fokinskiy Rayon|COORDINATES: 53.211935, 34.408736|ARMS/MUNITION: 7x BM-27 Uragan, 5x 9T452  3x 1V18/19 artillery command, 5x GAZ-2975,  4 Tigr-M |ENTRY: UW0044",movement and buildup of military assets,34.408736,53.211935
1693854116,24/01/2022, Russian tanks on the move,"https://www.tiktok.com/@leva235181/video/7057074329506417925?is_copy_url=1&is_from_webapp=v1&q=Leva235181&t=1643546183423|Russian tanks on the move|COUNTRY: Belarus|PROVINCE: Gomel|DISTRICT: |TOWN/CITY: Kamenka|COORDINATES: 51.991183, 29.115142|ARMS/MUNITION: 2S1 Gvozdika|ENTRY: UW0046",movement and buildup of military assets,29.115167,51.991224
541440678,24/01/2022, Train transporting russian military equipment,"https://twitter.com/GirkinGirkin/status/1485475887801937920|GEOLOCATION: https://twitter.com/danvan71/status/1485565993577496577|Train transporting russian military equipment|COUNTRY: Russia|PROVINCE: Krasnodar rai|DISTRICT: |TOWN/CITY: Krasnodar|COORDINATES: 45.044100, 39.110889|ARMS/MUNITION: |ENTRY: UW0039",movement and buildup of military assets,39.110889,45.0441
2557965901,24/01/2022, Train transporting russian military equipment,"https://twitter.com/4emberlen/status/1485721493199892485|Train transporting russian military equipment|COUNTRY: Belarus|PROVINCE: Gomel|DISTRICT: Mazyr|TOWN/CITY: Mazyr|COORDINATES: 52.085241, 29.235666|ARMS/MUNITION: 1x MT-LB, 12x 2S3 Akatsiya, 1x 1V13-16, R-330BMV|ENTRY: UW0048",movement and buildup of military assets,29.235666,52.085241
310965846,25/01/2022, Convoy of miltary equipment,"https://twitter.com/jp_clancy/status/1485980462451466240|Convoy of miltary equipment |COUNTRY: Belarus|PROVINCE: Bryansk|DISTRICT: |TOWN/CITY: Bryansk|COORDINATES: 55.241871, 34.307944|ARMS/MUNITION: |ENTRY: UW0035",movement and buildup of military assets,34.307944,55.241871
113342076,25/01/2022, Logistics convoy,"https://twitter.com/jp_clancy/status/1485957117555224580|Logistics convoy|COUNTRY: Russia|PROVINCE: Smolensk|DISTRICT: Gagarinsky|TOWN/CITY: |COORDINATES: 55.50358977, 35.14451376|ARMS/MUNITION: |ENTRY: UW0036",movement and buildup of military assets,35.144514,55.50359
263221883,25/01/2022, Train transporting russian military equipment,"https://twitter.com/GirkinGirkin/status/1485930045860458496|Train transporting russian military equipment|COUNTRY: Russia|PROVINCE: Dagastan|DISTRICT: |TOWN/CITY: Makhachkala|COORDINATES: 43.014496, 47.437900|ARMS/MUNITION: |ENTRY: UW0012",movement and buildup of military assets,47.4379,43.014496
3230234609,25/01/2022, Train transporting russian military equipment,"https://www.tiktok.com/@frenk4940/video/7056881356541791489?is_copy_url=1&is_from_webapp=v1&q=frenk4940&t=1643480551848|Train transporting russian military equipment|COUNTRY: Russia|PROVINCE: Nizhny Novgorod|DISTRICT: |TOWN/CITY: Arzamas|COORDINATES: 55.421322, 43.823666|ARMS/MUNITION: |ENTRY: UW0037",movement and buildup of military assets,43.823666,55.421322
286294419,25/01/2022, Train transporting russian military equipment,"https://www.tiktok.com/@stas_283/video/7057057306021793029?is_copy_url=1&is_from_webapp=v1&q=stas_283&t=1643481691138|Train transporting russian military equipment|COUNTRY: Belarus|PROVINCE: Gomel|DISTRICT: Mazyr|TOWN/CITY: Mazyr|COORDINATES: 52.052297, 29.153349|ARMS/MUNITION: |ENTRY: UW0038",movement and buildup of military assets,29.153349,52.052297
1430631008,25/01/2022, Train transporting russian military equipment,"https://twitter.com/4emberlen/status/1485924749653983235|Train transporting russian military equipment|COUNTRY: Belarus|PROVINCE: Gomel|DISTRICT: Rechytsa|TOWN/CITY: Rechytsa|COORDINATES: 52.350031, 30.404642|ARMS/MUNITION: 2x 9P149 Shturm-S, 4x 9T452 transloaders, 1L219 Zoopark1|ENTRY: UW0049",movement and buildup of military assets,30.404642,52.350031
2270259746,26/01/2022, Military equipment stationed around train tracks,"https://twitter.com/GirkinGirkin/status/1486154729520574467|Military equipment stationed around train tracks|COUNTRY: Belarus|PROVINCE: Gomel|DISTRICT: Kalinkavichy|TOWN/CITY: Kalinkavichy|COORDINATES: 52.140409, 29.318373|ARMS/MUNITION: |ENTRY: UW0016",movement and buildup of military assets,29.318373,52.140409
1265069926,27/01/2022, Convoy of miltary equipment,"https://twitter.com/4emberlen/status/1486776568118665218|Convoy of miltary equipment |COUNTRY: Russia|PROVINCE: Voronezh|DISTRICT: Ostrogozhsky|TOWN/CITY: Divista|COORDINATES: 51.636441, 38.929421|ARMS/MUNITION: |ENTRY: UW0042",movement and buildup of military assets,38.929421,51.636441
1342812046,27/01/2022, Convoy of miltary equipment,"https://twitter.com/GirkinGirkin/status/1486934318425456644|Convoy of miltary equipment |COUNTRY: Russia|PROVINCE: Voronezh|DISTRICT: |TOWN/CITY: Voronezh|COORDINATES: 51.669824, 39.122653|ARMS/MUNITION: |ENTRY: UW0043",movement and buildup of military assets,39.122653,51.669824
719578050,27/01/2022," Low loaders carrying T-72s, one with mine plough","https://twitter.com/MarQs__/status/1486652617858158593|Low loaders carrying T-72s, one with mine plough|COUNTRY: Russia|PROVINCE: Bryansk|DISTRICT: Mglinsky|TOWN/CITY: Mglin|COORDINATES: 53.063796, 32.848094|ARMS/MUNITION: T-72B1 and T72-BAs|ENTRY: UW0014",movement and buildup of military assets,32.848094,53.063796
2038953755,27/01/2022, Multiple train loads of military equipement,"https://twitter.com/CasusBellii/status/1486648257061298177|Multiple train loads of military equipement|COUNTRY: Belarus|PROVINCE: Gomel|DISTRICT: Gomel|TOWN/CITY: Gomel|COORDINATES: 52.455986, 30.984397|ARMS/MUNITION: 9P162 Kornet-T|ENTRY: UW0025",movement and buildup of military assets,30.984397,52.455986
3531604938,27/01/2022, SAM missiles on the move,"https://www.tiktok.com/@jora2506/video/7057843530831498498?is_from_webapp=1&sender_device=pc&web_id7028892818824480262|SAM missiles on the move|COUNTRY: Russia|PROVINCE: Rostov|DISTRICT: Kagalnitsky|TOWN/CITY: Kagal'nitskaya|COORDINATES: 46.881389, 40.150298|ARMS/MUNITION: SAM missiles (likely S300 or 400)|ENTRY: UW0024",movement and buildup of military assets,40.150298,46.881389
789744680,27/01/2022, Train transporting russian military equipment,"https://twitter.com/GirkinGirkin/status/1486709938810282000|Train transporting russian military equipment|COUNTRY: Belarus|PROVINCE: Gomel|DISTRICT: Rechytsa|TOWN/CITY: Rechytsa|COORDINATES: 52.349109, 30.387073|ARMS/MUNITION: |ENTRY: UW0023",movement and buildup of military assets,30.387073,52.349109
717746863,27/01/2022, Train transporting russian military equipment,"https://twitter.com/GirkinGirkin/status/1487074717555216389|Train transporting russian military equipment|COUNTRY: Russia|PROVINCE: Krasnodar rai|DISTRICT: Temryuksky|TOWN/CITY: |COORDINATES: 45.191496, 36.655327|ARMS/MUNITION: 2S19 “MSTA-S”|ENTRY: UW0031",movement and buildup of military assets,36.655327,45.191496
1417290824,27/01/2022, Trucks carrying unknown military equipment,"https://twitter.com/GirkinGirkin/status/1486659703891546115|Trucks carrying unknown military equipment|COUNTRY: Russia|PROVINCE: Bryansk|DISTRICT: Fokinsky|TOWN/CITY: Bryansk|COORDINATES: 53.22041491130241, 34.38271430563238|ARMS/MUNITION: |ENTRY: UW0015",movement and buildup of military assets,34.382714,53.220415
363742530,28/01/2022, Convoy of miltary equipment,"https://twitter.com/juzhanin/status/1487057498825764865|Convoy of miltary equipment |COUNTRY: |PROVINCE: Crimea|DISTRICT: |TOWN/CITY: |COORDINATES: 45.288098, 36.229594|ARMS/MUNITION: |ENTRY: UW0029",movement and buildup of military assets,36.229594,45.288098
603881161,28/01/2022, Logistics convoy,"https://twitter.com/juzhanin/status/1487059379266465797|Logistics convoy|COUNTRY: |PROVINCE: Crimea|DISTRICT: |TOWN/CITY: |COORDINATES: 45.304616, 36.277682|ARMS/MUNITION: |ENTRY: UW0030",movement and buildup of military assets,36.277682,45.304616
2507336850,28/01/2022, Train transporting russian military equipment,"https://twitter.com/GirkinGirkin/status/1487855713212850185|Train transporting russian military equipment|COUNTRY: Belarus|PROVINCE: Gomel|DISTRICT: Rechytsa|TOWN/CITY: Vasilevich |COORDINATES: 52.255500, 29.826850|ARMS/MUNITION: |ENTRY: UW0059",movement and buildup of military assets,29.82685,52.2555
4224907086,28/01/2022, Train transporting russian military equipment,"https://twitter.com/4emberlen/status/1487445178487119874|Train transporting russian military equipment|COUNTRY: Belarus|PROVINCE: Gomel|DISTRICT: Rechytsa|TOWN/CITY: Rechytsa|COORDINATES: 52.349423, 30.395217|ARMS/MUNITION: |ENTRY: UW0066",movement and buildup of military assets,30.395217,52.349423
49374513,29/01/2022, Soldier patroling residential building,"https://www.tiktok.com/@vados_andreevich/video/7058529998977699073?is_copy_url=1&is_from_webapp=v1|GEOLOCATION: https://twitter.com/dombass_turn/status/1487485492023238660|Soldier patroling residential building|COUNTRY: Russia|PROVINCE: Belgorod|DISTRICT: |TOWN/CITY: Valuyki|COORDINATES: 50.224832, 38.077846|ARMS/MUNITION: |ENTRY: UW0041",movement and buildup of military assets,38.077846,50.224832
4122432189,29/01/2022, Train transporting russian military equipment,"https://twitter.com/GirkinGirkin/status/1487433437292208132|GEOLOCATION: https://twitter.com/gfusfus/status/1487438107951644675|Train transporting russian military equipment|COUNTRY: Russia|PROVINCE: Krasnodar rai|DISTRICT: |TOWN/CITY: Krasnodar|COORDINATES: 45.002972, 38.964889|ARMS/MUNITION: |ENTRY: UW0032",movement and buildup of military assets,38.964889,45.002972
3100500050,29/01/2022, Train transporting russian military equipment,"https://twitter.com/GirkinGirkin/status/1487433627306807297|Train transporting russian military equipment|COUNTRY: Russia|PROVINCE: Krasnodar rai|DISTRICT: |TOWN/CITY: Krasnodar|COORDINATES: 45.002972, 38.964889|ARMS/MUNITION: |ENTRY: UW0033",movement and buildup of military assets,38.964889,45.002972
3023133191,29/01/2022, Train transporting russian military equipment,"https://twitter.com/GirkinGirkin/status/1487451465526435844|Train transporting russian military equipment|COUNTRY: Belarus|PROVINCE: Gomel|DISTRICT: Rechytsa|TOWN/CITY: Rechytsa|COORDINATES: 52.348176, 30.380419|ARMS/MUNITION: |ENTRY: UW0034",movement and buildup of military assets,30.380419,52.348176
773723420,29/01/2022, Train transporting russian military equipment,"https://www.tiktok.com/@user97580963417951/video/7058593644382522626?is_copy_url=1&is_from_webapp=v1|Train transporting russian military equipment|COUNTRY: Russia|PROVINCE: Voronezh|DISTRICT: Buturlinovsky|TOWN/CITY: Buturlinovka|COORDINATES: 50.818990, 40.644140|ARMS/MUNITION: RLM-M, RLM-D Nebo-M|ENTRY: UW0041b",movement and buildup of military assets,40.64414,50.81899
2363022327,29/01/2022, Train transporting russian military equipment,"https://twitter.com/4emberlen/status/1487842167053852674|Train transporting russian military equipment|COUNTRY: Belarus|PROVINCE: Gomel|DISTRICT: Gomel|TOWN/CITY: Gomel|COORDINATES: 52.429701, 30.991176|ARMS/MUNITION: |ENTRY: UW0056",movement and buildup of military assets,30.991176,52.429701
155641095,29/01/2022, Train transporting russian military equipment,"https://twitter.com/4emberlen/status/1487778133168304129|Train transporting russian military equipment|COUNTRY: Belarus|PROVINCE: Gomel|DISTRICT: |TOWN/CITY: Yelsk|COORDINATES: 51.815750, 29.150833|ARMS/MUNITION: |ENTRY: UW0057",movement and buildup of military assets,29.150833,51.81575
1753600882,30/01/2022, Russian boats on the move via land,"https://twitter.com/GirkinGirkin/status/1487773497346732036|Russian boats on the move via land|COUNTRY: Russia|PROVINCE: Voronezh|DISTRICT: |TOWN/CITY: Rogachevka|COORDINATES: 51.469283, 39.553725|ARMS/MUNITION: Project 03160 Raptors|ENTRY: UW0052",movement and buildup of military assets,39.553725,51.469283
