Entity,Code,Year,Biofuels Consumption - TWh - Total (zero filled),Solar Consumption - TWh (zero filled),Wind Consumption - TWh (zero filled),Hydro Consumption - TWh (zero filled),Nuclear Consumption - TWh (zero filled),Gas Consumption - TWh (zero filled),Coal Consumption - TWh (zero filled),Oil Consumption - TWh (zero filled),Geo Biomass Other - TWh (zero filled)
Europe,,1999,0,0.23711556196212769,42.05967712402344,2140.902587890625,3298.120849609375,9048.177734375,5434.796875,10628.09765625,37.29869842529297
Europe,,2000,0,0.22018027305603027,66.26673889160156,2220.466064453125,3346.949951171875,9259.31640625,5580.73583984375,10464.439453125,40.83784866333008
Europe,,2001,0,0.5705863833427429,78.92657470703125,2238.356689453125,3436.303466796875,9413.88671875,5552.18212890625,10656.6201171875,44.78116989135742
Europe,,2002,0,0.9187247157096863,106.24014282226562,2021.2926025390625,3464.951416015625,9468.4990234375,5544.81640625,10553.80859375,50.94703674316406
Europe,,2003,0,1.3592618703842163,130.07740783691406,1886.6357421875,3493.021240234375,9779.3154296875,5715.42724609375,10666.9169921875,58.28682327270508
Europe,,2004,0,2.164393901824951,172.19908142089844,2018.393798828125,3504.550537109375,10045.515625,5570.40771484375,10724.001953125,69.24605560302734
Europe,,2005,0,4.330589294433594,204.99337768554688,2018.16455078125,3461.139892578125,10212.3173828125,5399.341796875,10793.978515625,79.35106658935547
Europe,,2006,0,7.310085296630859,238.02903747558594,1966.195068359375,3452.658447265625,10348,5594.43115234375,10895.5234375,89.88837432861328
Europe,,2007,0,10.96469497680664,300.190673828125,1994.020751953125,3299.110107421875,10317.6123046875,5584.81640625,10682.3837890625,99.9839096069336
Europe,,2008,0,21.32575225830078,340.9291687011719,2036.1185302734375,3284.852294921875,10332.9423828125,5385.916015625,10634.05859375,110.35962677001953
Europe,,2009,0,40.005149841308594,376.0796203613281,2033.179443359375,3130.831787109375,9584.75,4794.521484375,10115.4052734375,120.63333129882812
Europe,,2010,0,65.21232604980469,417.81414794921875,2122.022705078125,3202.680419921875,10317.7451171875,4956.08642578125,10068.5,136.5474090576172
Europe,,2011,0,129.94332885742188,501.9176025390625,1876.9998779296875,3168.97412109375,9934.3984375,5147.8056640625,9965.8515625,145.83566284179688
Europe,,2012,0,198.0607147216797,573.5660400390625,2005.15673828125,3093.9716796875,9704.39453125,5267.5966796875,9708.623046875,162.13868713378906
Europe,,2013,0,235.88636779785156,655.654541015625,2135.649658203125,3031.11572265625,9545.5732421875,5085.50537109375,9501.0078125,172.66671752929688
Europe,,2014,0,264.08917236328125,694.6129150390625,2104.77392578125,3050.571044921875,8946.7861328125,4729.880859375,9421.044921875,183.39012145996094
Europe,,2015,0,291.8780517578125,827.9968872070312,1984.9171142578125,3007.291259765625,8898.1474609375,4620.25048828125,9452.6845703125,194.8334503173828
Europe,,2016,0,299.4394226074219,823.3269653320312,2057.8310546875,2925.39599609375,9313.681640625,4403.33056640625,9657.9326171875,197.5782928466797
Europe,,2017,0,320.6885070800781,975.5048217773438,1894.1368408203125,2909.4189453125,9565.4990234375,4148.79833984375,9771.1015625,202.82662963867188
Europe,,2018,0,341.5918884277344,1015.1986694335938,2056.3935546875,2895.8876953125,9739.818359375,4134.544921875,9806.185546875,208.48138427734375
Europe,,2019,0,375.2486267089844,1154.7989501953125,1936.2171630859375,2880.9873046875,9746.0009765625,3578.727783203125,9810.03515625,215.0703582763672
Europe,,2020,0,437.89093017578125,1284.85009765625,2081.75439453125,2644.86328125,9369.796875,3085.281494140625,8636.1708984375,219.3716278076172
Europe,,2021,0,484.9103088378906,1242.02099609375,2116.4560546875,2789.52001953125,10073.8193359375,3253.3857421875,9087.599609375,229.99366760253906
Europe (BP),,1965,0,0,0,893.58837890625,55.83378219604492,379.1452941894531,6094.7705078125,4980.56884765625,3.009000062942505
Europe (BP),,1966,0,0,0,959.7496948242188,73.1823501586914,429.26025390625,5847.71826171875,5467.01123046875,4.10099983215332
Europe (BP),,1967,0,0,0,959.432861328125,84.7679214477539,514.361083984375,5658.220703125,5934.4970703125,4.488999843597412
Europe (BP),,1968,0,0,0,994.2482299804688,95.94205474853516,666.404296875,5745.59130859375,6525.95263671875,4.997000217437744
Europe (BP),,1969,0,0,0,978.6921997070312,116.63037872314453,859.5315551757812,5820.681640625,7267.22705078125,5.422904014587402
Europe (BP),,1970,0,0,0,1023.34912109375,126.44818115234375,1085.3883056640625,5725.02734375,8055.97314453125,7.118357181549072
Europe (BP),,1971,0,0,0,1033.654541015625,144.33587646484375,1336.557861328125,5480.0576171875,8453.693359375,7.231883525848389
Europe (BP),,1972,0,0,0,1075.8502197265625,191.56915283203125,1627.107421875,5293.9541015625,9047.5966796875,7.122608184814453
Europe (BP),,1973,0,0,0,1092.0537109375,211.04869079589844,1849.1982421875,5378.12646484375,9694.9931640625,7.66339111328125
Europe (BP),,1974,0,0,0,1180.7000732421875,247.93922424316406,2094.446533203125,5329.3046875,9126.41015625,8.042059898376465
Europe (BP),,1975,0,0,0,1205.0050048828125,331.0188293457031,2248.595703125,5204.39208984375,8810.3935546875,8.520941734313965
Europe (BP),,1976,0,0,0,1114.296142578125,386.1829528808594,2444.750244140625,5449.98779296875,9410.9296875,8.485597610473633
Europe (BP),,1977,0,0,0,1349.1903076171875,458.0943908691406,2560.3447265625,5436.55322265625,9328.6005859375,8.880290985107422
Europe (BP),,1978,0,0,0.008861111477017403,1346.9935302734375,515.1367797851562,2663.357666015625,5536.94482421875,9800.7236328125,9.372138977050781
Europe (BP),,1979,0,0,0.017750000581145287,1416.841064453125,574.3746948242188,2811.931884765625,5778.3681640625,10024.283203125,9.762957572937012
Europe (BP),,1980,0,0,0.031048333272337914,1374.3099365234375,671.0770874023438,2808.8427734375,5886.5380859375,9348.720703125,10.740949630737305
Europe (BP),,1981,0,0,0.031048333272337914,1391.0723876953125,907.2532958984375,2781.232666015625,5786.8486328125,8711.056640625,10.753522872924805
Europe (BP),,1982,0,0,0.05470416694879532,1378.87255859375,999.9656372070312,2728.287353515625,5819.36962890625,8287.650390625,9.83612060546875
Europe (BP),,1983,0,0,0.08900527656078339,1419.7269287109375,1179.721923828125,2837.048828125,5900.3818359375,8057.64013671875,10.136651992797852
Europe (BP),,1984,0,0.003000000026077032,0.1129569411277771,1434.7120361328125,1499.5068359375,2971.759765625,5890.3330078125,8105.10791015625,10.510578155517578
Europe (BP),,1985,0,0.003000000026077032,0.16973111033439636,1487.3494873046875,1973.553466796875,4026.460693359375,7239.4033203125,9066.216796875,11.904739379882812
Europe (BP),,1986,0,0.003000000026077032,0.395053893327713,1437.372314453125,2096.46484375,4129.31005859375,7178.00830078125,9345.302734375,13.01880931854248
Europe (BP),,1987,0,0,0.564193606376648,1565.7425537109375,2181.84619140625,4311.67529296875,7235.8017578125,9388.736328125,12.875301361083984
Europe (BP),,1988,0,0.003000000026077032,0.9749194383621216,1677.999755859375,2401.185302734375,4348.9130859375,7086.99609375,9435.3642578125,13.678099632263184
Europe (BP),,1989,0,0.026888888329267502,1.5240322351455688,1460.1788330078125,2516.37744140625,4469.701171875,6998.9482421875,9402.841796875,13.537276268005371
Europe (BP),,1990,0.07377862930297852,0.03696250170469284,2.304856061935425,1485.7603759765625,2537.906494140625,4826.92041015625,6665.6689453125,9582.48828125,18.952852249145508
Europe (BP),,1991,0.08189009130001068,0.04583333432674408,2.897932291030884,1517.2069091796875,2604.25830078125,4886.93994140625,6281.0517578125,9499.900390625,19.589433670043945
Europe (BP),,1992,0.23439328372478485,0.07418499886989594,4.539120674133301,1566.18896484375,2622.48974609375,4618.9638671875,5911.43798828125,9252.068359375,20.71360206604004
Europe (BP),,1993,0.5601705312728882,0.09575611352920532,6.756206035614014,1627.7242431640625,2725.971923828125,4642.2138671875,5524.59130859375,9040.34765625,22.907094955444336
Europe (BP),,1994,1.5360792875289917,0.10257361084222794,8.809568405151367,1647.6243896484375,2701.67822265625,4508.47314453125,5208.03759765625,8997.2509765625,24.048900604248047
Europe (BP),,1995,2.412804365158081,0.1325913816690445,11.422935485839844,1670.3734130859375,2772.085205078125,4762.98193359375,5150.1103515625,9170.3984375,26.53763198852539
Europe (BP),,1996,3.553516387939453,0.1413777768611908,14.278074264526367,1620.685302734375,2928.830322265625,5277.2451171875,5004.18115234375,9265.98828125,26.725200653076172
Europe (BP),,1997,4.857445240020752,0.16833028197288513,21.572694778442383,1678.62060546875,2958.109130859375,5155.93603515625,4866.9306640625,9343.251953125,31.687519073486328
Europe (BP),,1998,4.514920711517334,0.1983799934387207,33.048728942871094,1756.168212890625,2933.694091796875,5230.537109375,4732.11181640625,9533.568359375,35.57704162597656
Europe (BP),,1999,5.082907676696777,0.23714472353458405,42.12030792236328,1768.8143310546875,2952.3017578125,5438.86279296875,4470.14306640625,9395.0908203125,37.4546012878418
Europe (BP),,2000,7.9383625984191895,0.22021666169166565,66.35990905761719,1826.522705078125,2976.044189453125,5584.93603515625,4600.32861328125,9278.9990234375,41.000247955322266
Europe (BP),,2001,9.210728645324707,0.5705258250236511,79.10078430175781,1797.9261474609375,3050.271484375,5694.591796875,4558.57373046875,9404.705078125,44.940670013427734
Europe (BP),,2002,12.157687187194824,0.9187178015708923,106.3621826171875,1646.1663818359375,3068.262451171875,5712.71630859375,4556.1845703125,9374.3466796875,51.00833511352539
Europe (BP),,2003,15.402600288391113,1.3592816591262817,130.2305145263672,1537.5521240234375,3074.62744140625,5971.0380859375,4737.7275390625,9427.9892578125,58.088623046875
Europe (BP),,2004,20.481060028076172,2.164402723312378,172.34234619140625,1644.85595703125,3104.403564453125,6115.666015625,4658.2900390625,9515.8828125,68.9654541015625
Europe (BP),,2005,35.666622161865234,4.330578804016113,205.1399688720703,1637.0828857421875,3050.504150390625,6275.51318359375,4549.14501953125,9582.1396484375,79.02816772460938
Europe (BP),,2006,55.639312744140625,7.310094833374023,238.38272094726562,1598.9222412109375,3025.51953125,6228.6611328125,4763.25732421875,9607.595703125,89.52851867675781
Europe (BP),,2007,77.41525268554688,10.964679718017578,301.1619873046875,1594.6781005859375,2864.814208984375,6173.63232421875,4827.1591796875,9418.421875,99.74034881591797
Europe (BP),,2008,106.26692199707031,21.32573127746582,343.29046630859375,1666.45751953125,2845.09326171875,6259.033203125,4551.23095703125,9315.21875,110.14242553710938
Europe (BP),,2009,125.77556610107422,40.0051383972168,380.2423400878906,1646.9876708984375,2692.451171875,5774.75830078125,4074.939453125,8854.6328125,120.76332092285156
Europe (BP),,2010,149.2695770263672,65.21898651123047,425.89453125,1803.5716552734375,2748.792236328125,6229.46923828125,4261.18505859375,8754.1181640625,136.92762756347656
Europe (BP),,2011,158.7677001953125,129.94793701171875,514.9232788085938,1571.455078125,2711.164794921875,5804.173828125,4439.37939453125,8518.453125,146.22059631347656
Europe (BP),,2012,171.92640686035156,198.060791015625,589.60498046875,1715.4403076171875,2626.853271484375,5657.2265625,4538.14453125,8228.2314453125,163.0321044921875
Europe (BP),,2013,157.3701629638672,235.87432861328125,676.2177124023438,1803.5068359375,2579.955322265625,5543.861328125,4390.1201171875,8079.78955078125,174.34535217285156
Europe (BP),,2014,167.1058349609375,263.69744873046875,717.4098510742188,1744.8140869140625,2580.6669921875,5000.05419921875,4122.1123046875,7925.38134765625,186.2032928466797
Europe (BP),,2015,168.6959228515625,291.4727783203125,858.8729858398438,1713.038330078125,2502.163818359375,5092,3944.306884765625,8125.62646484375,198.92379760742188
Europe (BP),,2016,171.16143798828125,300.9085693359375,864.2748413085938,1743.2178955078125,2420.318359375,5374.38818359375,3803.14501953125,8315.9931640625,204.22850036621094
Europe (BP),,2017,184.3172607421875,326.69317626953125,1022.52392578125,1555.2200927734375,2390.644775390625,5588.0869140625,3621.81201171875,8463.625,211.30125427246094
Europe (BP),,2018,199.89730834960938,360.2637023925781,1067.08935546875,1709.7421875,2376.4912109375,5474.0078125,3587.220703125,8445.1494140625,218.92198181152344
Europe (BP),,2019,207.60086059570312,396.5624084472656,1210.8131103515625,1657.05615234375,2352.36474609375,5544.841796875,3060.026611328125,8410.384765625,228.01510620117188
Europe (BP),,2020,212.0363006591797,461.3123474121094,1346.58154296875,1727.877685546875,2099.869384765625,5419.5517578125,2633.6796875,7291.36083984375,234.35455322265625
Europe (BP),,2021,213.9150390625,511.6967468261719,1316.251220703125,1699.930419921875,2216.591796875,5710.63232421875,2781.195556640625,7658.50146484375,247.9351806640625
European Union (27),,1965,0,0,0,626.3081665039062,12.887992858886719,367.09136962890625,4557.67431640625,3844.244140625,2.9089999198913574
European Union (27),,1966,0,0,0,681.449462890625,15.81630802154541,416.6446533203125,4377.40625,4236.73486328125,3.9790000915527344
European Union (27),,1967,0,0,0,657.0211791992188,18.719085693359375,495.3582763671875,4293.3740234375,4601.55029296875,4.315999984741211
European Union (27),,1968,0,0,0,669.9972534179688,21.627538681030273,628.4307861328125,4372.66943359375,5090,4.817999839782715
European Union (27),,1969,0,0,0,657.8056030273438,32.46968460083008,789.871826171875,4476.9267578125,5719.05810546875,5.243000030517578
European Union (27),,1970,0,0,0,694.0725708007812,47.627689361572266,956.7551879882812,4439.7978515625,6391.1318359375,6.940266132354736
European Union (27),,1971,0,0,0,689.6519775390625,62.22102737426758,1133.068603515625,4313.1923828125,6730.61279296875,7.0578508377075195
European Union (27),,1972,0,0,0,723.9785766601562,97.31257629394531,1340.764404296875,4248.19775390625,7222.54345703125,6.925943851470947
European Union (27),,1973,0,0,0,720.121826171875,113.70206451416016,1538.9798583984375,4253.13232421875,7783.380859375,7.442191123962402
European Union (27),,1974,0,0,0,777.7396850585938,132.4977569580078,1723.564697265625,4307.38916015625,7325.05712890625,7.829308986663818
European Union (27),,1975,0,0,0,783.3225708007812,222.91233825683594,1857.8681640625,4168.64453125,7157.833984375,8.282594680786133
European Union (27),,1976,0,0,0,683.5458984375,261.0655517578125,2030.190185546875,4389.21435546875,7719.07275390625,8.305584907531738
European Union (27),,1977,0,0,0,909.527587890625,321.5105895996094,2115.3974609375,4372.08447265625,7590.744140625,8.646164894104004
European Union (27),,1978,0,0,0.008861111477017403,885.5575561523438,385.69219970703125,2197.08154296875,4480.2470703125,7987.10498046875,9.118854522705078
European Union (27),,1979,0,0,0.017750000581145287,928.26904296875,432.1783142089844,2298.784423828125,4640.87744140625,8215.2646484375,9.285327911376953
European Union (27),,1980,0,0,0.031048333272337914,880.318359375,525.3167724609375,2290.25,4812.97216796875,7723.49609375,10.387277603149414
European Union (27),,1981,0,0,0.031048333272337914,868.8314819335938,755.1908569335938,2253.893310546875,4692.39501953125,7195.95703125,10.084389686584473
European Union (27),,1982,0,0,0.05470416694879532,854.23779296875,825.06689453125,2193.687255859375,4765.57080078125,6757.837890625,9.287153244018555
European Union (27),,1983,0,0,0.08900527656078339,871.3703002929688,982.3613891601562,2276.896728515625,4806.87939453125,6528.5830078125,9.568938255310059
European Union (27),,1984,0,0,0.1129569411277771,883.7423706054688,1281.47509765625,2394.41064453125,4987.1806640625,6389.34326171875,9.946245193481445
European Union (27),,1985,0,0,0.16973111033439636,902.3907470703125,1573.872802734375,2511.4228515625,5126.36279296875,6637.49462890625,11.35750675201416
European Union (27),,1986,0,0,0.395053893327713,852.5099487304688,1732.6065673828125,2547.807373046875,4996.9208984375,6861.078125,12.278870582580566
European Union (27),,1987,0,0,0.564193606376648,936.0927734375,1804.4522705078125,2681.79150390625,5043.87646484375,6879.4404296875,12.051265716552734
European Union (27),,1988,0,0,0.9749194383621216,988.2218627929688,1940.867919921875,2679.201416015625,4978.21728515625,6902.18408203125,12.824091911315918
European Union (27),,1989,0,0.026888888329267502,1.4974194765090942,807.075439453125,2046.44189453125,2773.62451171875,4990.76025390625,6913.9599609375,12.659168243408203
European Union (27),,1990,0.07377862930297852,0.03400527685880661,2.278243064880371,842.1671142578125,2068.582763671875,2913.04296875,4546.3896484375,7062.67822265625,17.343042373657227
European Union (27),,1991,0.08189009130001068,0.03991944342851639,2.871319532394409,882.4862060546875,2126.228759765625,2982.068603515625,4285.25634765625,7076.55810546875,17.869808197021484
European Union (27),,1992,0.23439328372478485,0.06531389057636261,4.441539764404297,918.521240234375,2129.209716796875,2883.697509765625,3984.926513671875,7098.5595703125,18.72093391418457
European Union (27),,1993,0.5601705312728882,0.08392833173274994,6.11327600479126,941.9867553710938,2193.130859375,2941.936767578125,3809.9541015625,6990.849609375,20.586822509765625
European Union (27),,1994,1.5360792875289917,0.08778861165046692,7.79055643081665,969.7946166992188,2187.169677734375,2905.958740234375,3722.74267578125,7022.49462890625,21.32203483581543
European Union (27),,1995,2.412804365158081,0.11484944075345993,10.262093544006348,966.8248901367188,2249.38916015625,3147.951904296875,3674.750244140625,7176.1708984375,23.436553955078125
European Union (27),,1996,3.553516387939453,0.12067888677120209,12.830374717712402,962.3028564453125,2363.5537109375,3419.7099609375,3682.930908203125,7313.56201171875,23.3870792388916
European Union (27),,1997,4.857445240020752,0.14763139188289642,19.592824935913086,989.7974853515625,2382.628173828125,3328.07666015625,3572.78662109375,7378.53515625,27.915990829467773
European Union (27),,1998,4.514920711517334,0.17472416162490845,30.41981315612793,1022.2897338867188,2365.125732421875,3419.599609375,3410.591552734375,7596.8056640625,30.970897674560547
European Union (27),,1999,5.082907676696777,0.20461778342723846,39.48461151123047,1015.8361206054688,2407.615234375,3505.4228515625,3249.3876953125,7540.52587890625,31.642126083374023
European Union (27),,2000,7.9383625984191895,0.16906055808067322,63.34635925292969,1053.3619384765625,2440.701904296875,3588.841064453125,3293.93505859375,7441.53662109375,34.453975677490234
European Union (27),,2001,9.210728645324707,0.5104891657829285,75.9377670288086,1103.7197265625,2506.5087890625,3713.280517578125,3285.513671875,7545.8837890625,37.5480842590332
European Union (27),,2002,12.139598846435547,0.8499150276184082,102.35327911376953,923.591552734375,2528.01708984375,3739.97900390625,3303.57080078125,7493.47265625,43.09376907348633
European Union (27),,2003,15.21267318725586,1.279319405555725,125.56647491455078,889.2373046875,2525.306884765625,3941.938232421875,3416.377685546875,7525.32470703125,49.071624755859375
European Union (27),,2004,20.309221267700195,2.081779956817627,165.7064666748047,938.404052734375,2568.526611328125,4048.0625,3356.35986328125,7570.95458984375,58.59467697143555
European Union (27),,2005,34.85649871826172,4.228148937225342,195.0164337158203,880.2737426757812,2518.674560546875,4186.89208984375,3246.227783203125,7589.904296875,66.76234436035156
European Union (27),,2006,53.32939529418945,7.188675403594971,223.96038818359375,884.9674682617188,2497.72314453125,4173.6826171875,3334.46044921875,7594.5634765625,75.9177474975586
European Union (27),,2007,72.92564392089844,10.820267677307129,282.5142517089844,873.8502197265625,2367.450439453125,4105.03173828125,3366.726318359375,7432.3505859375,84.6917953491211
European Union (27),,2008,95.8713150024414,21.149900436401367,318.1830139160156,919.5501098632812,2387.1318359375,4187.07666015625,3119.53662109375,7359.427734375,94.22541046142578
European Union (27),,2009,113.07891845703125,39.771087646484375,347.1891784667969,921.9758911132812,2211.372314453125,3933.273681640625,2766.013427734375,6941.8857421875,103.17475891113281
European Union (27),,2010,134.4369354248047,64.80340576171875,386.5262451171875,1034.9354248046875,2275.171630859375,4228.09814453125,2902.249267578125,6882.10302734375,117.35704040527344
European Union (27),,2011,144.7620086669922,128.66664123535156,453.8327331542969,847.2767333984375,2218.43359375,3890.439208984375,2985.25634765625,6675.77685546875,125.27227783203125
European Union (27),,2012,158.9971466064453,192.5286407470703,513.8070068359375,906.6640625,2137.015380859375,3821.74951171875,2971.6328125,6403.5771484375,139.56039428710938
European Union (27),,2013,139.00656127929688,227.344482421875,571.0341796875,999.4450073242188,2109.212158203125,3745.064453125,2916.173583984375,6241.974609375,146.58541870117188
European Union (27),,2014,149.74697875976562,249.0561981201172,598.091552734375,999.4321899414062,2113.005126953125,3313.7783203125,2777.129150390625,6116.58837890625,152.77626037597656
European Union (27),,2015,154.01095581054688,266.1421813964844,708.5330200195312,898.802978515625,2033.8350830078125,3467.134765625,2771.2568359375,6217.44970703125,157.91000366210938
European Union (27),,2016,154.0841064453125,265.0810852050781,714.1912231445312,917.686279296875,1973.395751953125,3681.61767578125,2661.107177734375,6335.88232421875,159.7005157470703
European Union (27),,2017,164.51771545410156,281.7287292480469,831.1058349609375,775.2106323242188,1940.0640869140625,3851.799560546875,2569.72412109375,6444.98828125,162.6998291015625
European Union (27),,2018,176.6453857421875,297.6565856933594,848.2352905273438,906.2437133789062,1935.0499267578125,3781.070556640625,2512.28759765625,6457.74462890625,164.3521270751953
European Union (27),,2019,178.28958129882812,324.92822265625,960.3956298828125,837.8366088867188,1936.3515625,3918.456787109375,2026.927734375,6442.609375,168.3245391845703
European Union (27),,2020,185.57315063476562,376.2969055175781,1043.4337158203125,901.4434814453125,1723.176025390625,3803.42236328125,1658.0780029296875,5621.9853515625,170.01918029785156
European Union (27),,2021,189.40850830078125,420.2912902832031,1019.1884155273438,901.0558471679688,1838.434814453125,3966.248291015625,1871.224609375,5921.541015625,180.07870483398438
Finland,FIN,1965,0,0,0,27.65830421447754,0,0,20.25982093811035,67.48548126220703,0
Finland,FIN,1966,0,0,0,30.695938110351562,0,0,18.804534912109375,81.86466979980469,0
Finland,FIN,1967,0,0,0,34.3876953125,0,0,18.091896057128906,85.77259826660156,0
Finland,FIN,1968,0,0,0,31.015531539916992,0,0,21.788618087768555,97.2267074584961,0
Finland,FIN,1969,0,0,0,25.860214233398438,0,0,26.138051986694336,112.92221069335938,0
Finland,FIN,1970,0,0,0,28.163082122802734,0,0,26.5674991607666,126.97794342041016,0
Finland,FIN,1971,0,0,0,31.58303451538086,0,0,23.579444885253906,131.4188995361328,0
Finland,FIN,1972,0,0,0,30.692951202392578,0,0,26.157777786254883,139.85992431640625,0
Finland,FIN,1973,0,0,0,31.28434944152832,0,0,29.031944274902344,156.46224975585938,0
Finland,FIN,1974,0,0,0,37.56272506713867,0,4.44444465637207,29.585277557373047,136.3468780517578,0
Finland,FIN,1975,0,0,0,36.102149963378906,0,7.355000019073486,26.80500030517578,140.98915100097656,0
Finland,FIN,1976,0,0,0,28.037633895874023,0,8.618332862854004,36.119998931884766,151.263916015625,0
Finland,FIN,1977,0,0,0,36.02150344848633,7.497013092041016,8.765000343322754,36.420833587646484,148.2377471923828,0
Finland,FIN,1978,0,0,0,28.975507736206055,9.196535110473633,9.543333053588867,49.09416580200195,149.1116485595703,0
Finland,FIN,1979,0,0,0,32.14456558227539,18.996416091918945,9.509444236755371,47.31305694580078,157.88282775878906,0
Finland,FIN,1980,0,0,0,30.212066650390625,19.787933349609375,8.945555686950684,53.68805694580078,152.02914428710938,0
Finland,FIN,1981,0,0,0,40.3763427734375,41.323177337646484,7.11805534362793,32.99416732788086,145.41859436035156,0
Finland,FIN,1982,0,0,0,38.703704833984375,47.27001190185547,6.723333358764648,36.59638977050781,134.60008239746094,0
Finland,FIN,1983,0,0,0,40.158302307128906,49.93130111694336,6.520277976989746,39.750831604003906,125.0057601928711,0
Finland,FIN,1984,0,0,0,39.17264175415039,53.163082122802734,7.467777729034424,45.78277587890625,126.75379180908203,0
Finland,FIN,1985,0,0,0,36.4725227355957,53.703704833984375,9.475555419921875,58.02583312988281,128.0635223388672,0
Finland,FIN,1986,0,0,0,36.63679885864258,53.75746536254883,11.472222328186035,53.05527877807617,134.10484313964844,0
Finland,FIN,1987,0,0,0,40.79450607299805,55.358421325683594,15.172222137451172,59.426944732666016,133.54774475097656,0
Finland,FIN,1988,0,0,0,39.51314163208008,55.098567962646484,16.31999969482422,59.5,131.87692260742188,0
Finland,FIN,1989,0,0,0,38.53046417236328,53.79330825805664,21.399999618530273,58.206390380859375,131.6834716796875,0
Finland,FIN,1990,0,0.0014777777250856161,0,32.11469650268555,54.14575958251953,25.209999084472656,61.287498474121094,133.6554412841797,5.156000137329102
Finland,FIN,1991,0,0.0014777777250856161,0.0017750000115484,39.026283264160156,54.97909164428711,26.56999969482422,61.211666107177734,132.63072204589844,4.999000072479248
Finland,FIN,1992,0,0.0017750000115484,0.007083333563059568,44.67443084716797,54.27120590209961,27.59000015258789,55.7136116027832,131.24066162109375,4.949999809265137
Finland,FIN,1993,0,0.0020694443956017494,0.013000000268220901,39.841697692871094,56.15292739868164,28.510000228881836,63.68888854980469,124.88456726074219,5.958000183105469
Finland,FIN,1994,0,0.0023666666820645332,0.0212777778506279,34.83273696899414,54.74312973022461,31.469999313354492,77.55638885498047,129.3904266357422,6.465000152587891
Finland,FIN,1995,0,0.0023666666820645332,0.03193555399775505,38.195640563964844,54.14575958251953,32.68000030517578,68.6050033569336,117.56855010986328,6.607999801635742
Finland,FIN,1996,0,0.002944444539025426,0.03252694383263588,34.9572868347168,55.7915153503418,34.18944549560547,81.7469482421875,122.37474060058594,5.888999938964844
Finland,FIN,1997,0,0.003555555595085025,0.04908611252903938,35.22969055175781,59.889488220214844,33.63833236694336,77.42805480957031,120.58438110351562,7.890999794006348
Finland,FIN,1998,0,0.0038333332631736994,0.0680108368396759,44.13560485839844,62.65232849121094,38.5363883972168,63.53888702392578,125.79058837890625,9.333000183105469
Finland,FIN,1999,0,0.004138888791203499,0.14489249885082245,37.4752082824707,65.89008331298828,38.58000183105469,61.565555572509766,127.17878723144531,8.36299991607666
Finland,FIN,2000,0,0.0047222222201526165,0.22650527954101562,43.16845703125,64.44145965576172,39.40999984741211,58.32722091674805,126.42577362060547,8.588526725769043
Finland,FIN,2001,0,0.004999999888241291,0.20446999371051788,38.6307258605957,64.85063171386719,42.7599983215332,70.48916625976562,124.03573608398438,8.21178913116455
Finland,FIN,2002,0.007444444578140974,0.0055555556900799274,0.18388666212558746,31.320274353027344,63.07866668701172,42.459999084472656,76.59111022949219,126.92369842529297,8.93242073059082
Finland,FIN,2003,0.04466666653752327,0.006083333399146795,0.2665213942527771,27.697649002075195,63.94890594482422,47,95.59249877929688,130.9998779296875,9.291999816894531
Finland,FIN,2004,0.05211111158132553,0.006916666869074106,0.3466627895832062,43.268150329589844,63.495018005371094,45.279998779296875,85.87944793701172,122.12345123291016,10.37094783782959
Finland,FIN,2005,0,0.007444444578140974,0.4819124937057495,38.83830261230469,64.66195678710938,41.43000030517578,55.168888092041016,126.67819213867188,9.479474067687988
Finland,FIN,2006,0.007444444578140974,0.009666666388511658,0.4344933331012726,32.51521682739258,63.24156188964844,44.279998779296875,86.15389251708984,122.85047912597656,10.756631851196289
Finland,FIN,2007,0.014888889156281948,0.01075000036507845,0.5327239036560059,39.959712982177734,64.26753997802734,40.959999084472656,81.35305786132812,123.89983367919922,9.928000450134277
Finland,FIN,2008,0.8575000166893005,0.010972222313284874,0.7320200204849243,47.99664306640625,62.58680725097656,41.88055419921875,62.043609619140625,119.76417541503906,10.391263008117676
Finland,FIN,2009,1.4465556144714355,0.012000000104308128,0.7724641561508179,35.46744155883789,63.75507736206055,37.380001068115234,62.489723205566406,112.83100891113281,8.743578910827637
Finland,FIN,2010,1.4429999589920044,0.013055555522441864,0.8168527483940125,35.72646713256836,61.36832809448242,41.29999923706055,78.92500305175781,117.16831970214844,10.980210304260254
Finland,FIN,2011,2.1465556621551514,0.014611111022531986,1.3280164003372192,34.21372604370117,62.04325485229492,36.119998931884766,64.11750030517578,114.58838653564453,11.182842254638672
Finland,FIN,2012,2.1221110820770264,0.015638889744877815,1.3553385734558105,46.16117477416992,61.105831146240234,31.94499969482422,52.50166702270508,110.05728149414062,11.101263046264648
Finland,FIN,2013,2.3559443950653076,0.017722222954034805,2.1086559295654297,34.88644790649414,62.418949127197266,29.706666946411133,58.04138946533203,114.50165557861328,11.942631721496582
Finland,FIN,2014,5.044833183288574,0.021666666492819786,2.9995133876800537,36.2313117980957,61.969932556152344,26.55666732788086,52.024723052978516,108.04682922363281,11.707262992858887
Finland,FIN,2015,5.042333126068115,0.029921945184469223,6.329844951629639,45.111366271972656,60.73060607910156,22.878610610961914,44.404998779296875,108.58993530273438,11.31789493560791
