Entity,Code,Year,Oil (% equivalent primary energy),Coal (% equivalent primary energy),Solar (% equivalent primary energy),Nuclear (% equivalent primary energy),Hydro (% equivalent primary energy),Wind (% equivalent primary energy),Gas (% equivalent primary energy),Other renewables (% equivalent primary energy)
Algeria,DZA,2014,37.89619445800781,0.3554854393005371,0.02775651589035988,0,0.08928347378969193,0.0004624781431630254,61.630821228027344,0
Algeria,DZA,2015,38.24155044555664,0.2504849433898926,0.025293588638305664,0,0.06323395669460297,0.008285812102258205,61.41115951538086,0
Algeria,DZA,2016,37.20671081542969,0.09236205369234085,0.10630122572183609,0,0.031239543110132217,0.008266353979706764,62.55512237548828,0
Algeria,DZA,2017,36.15166091918945,0.33932000398635864,0.21502111852169037,0,0.023891231045126915,0.008105943910777569,63.26200485229492,0
Algeria,DZA,2018,34.188377380371094,0.8661503791809082,0.23763257265090942,0,0.04610779508948326,0.003938927780836821,64.65779113769531,0
Algeria,DZA,2019,34.17648696899414,0.6912211179733276,0.2332937866449356,0,0.05765959993004799,0.003793594427406788,64.8375473022461,0
Algeria,DZA,2020,32.33967208862305,0.7359795570373535,0.2749038636684418,0,0.019905440509319305,0.0030901290010660887,66.62644958496094,0
Algeria,DZA,2021,32.113162994384766,0.7016217112541199,0.2537998855113983,,0.003554469672963023,0.004012980032712221,66.9238510131836,0
Argentina,ARG,1965,83.77210235595703,2.5736873149871826,0,0,1.1027235984802246,0,12.55148696899414,0
Argentina,ARG,1966,83.69570922851562,2.0555834770202637,0,0,1.0818976163864136,0,13.16680908203125,0
Argentina,ARG,1967,83.29692077636719,2.246396541595459,0,0,1.0765652656555176,0,13.380122184753418,0
Argentina,ARG,1968,82.2500228881836,2.1115312576293945,0,0,1.2273393869400024,0,14.411107063293457,0
Argentina,ARG,1969,82.59595489501953,2.446293592453003,0,0,1.0651699304580688,0,13.892574310302734,0
Argentina,ARG,1970,78.76752471923828,3.316405773162842,0,0,1.3026196956634521,0,16.562652587890625,0.050791870802640915
Argentina,ARG,1971,79.12071990966797,2.7426648139953613,0,0,1.2200689315795898,0,16.86629295349121,0.050252560526132584
Argentina,ARG,1972,77.79281616210938,2.2800493240356445,0,0,1.171034336090088,0,18.692136764526367,0.06396228075027466
Argentina,ARG,1973,74.9660415649414,2.3951003551483154,0,0,2.2354133129119873,0,20.35515785217285,0.04828202351927757
Argentina,ARG,1974,72.06705474853516,2.8686208724975586,0,0.7130764722824097,3.5825650691986084,0,20.721446990966797,0.04723691567778587
Argentina,ARG,1975,69.7917251586914,2.8562235832214355,0,1.7721593379974365,3.8115170001983643,0,21.71768569946289,0.050685834139585495
Argentina,ARG,1976,68.65702819824219,2.7545082569122314,0,1.7266478538513184,3.5083818435668945,0,23.30739402770996,0.04604141414165497
Argentina,ARG,1977,69.23631286621094,2.493818521499634,0,1.0522607564926147,3.8629558086395264,0,23.308366775512695,0.04628368839621544
Argentina,ARG,1978,67.24224090576172,3.0354199409484863,0,1.8587846755981445,5.181485176086426,0,22.635875701904297,0.04619321972131729
Argentina,ARG,1979,67.37989807128906,2.6336164474487305,0,1.6091538667678833,6.638432502746582,0,21.675024032592773,0.0638740286231041
Argentina,ARG,1980,62.92184066772461,2.361246347427368,0,1.4067963361740112,9.48589038848877,0,23.75724983215332,0.06697000563144684
Argentina,ARG,1981,60.82176971435547,2.3057608604431152,0,1.7446242570877075,9.480880737304688,0,25.586315155029297,0.060649994760751724
Argentina,ARG,1982,56.80837631225586,2.286341667175293,0,1.137407898902893,11.150805473327637,0,28.538394927978516,0.07867278903722763
Argentina,ARG,1983,55.27570724487305,1.9909223318099976,0,1.9871739149093628,11.2017240524292,0,29.44272804260254,0.10175007581710815
Argentina,ARG,1984,52.43183898925781,1.4739187955856323,0,2.7013633251190186,12.057374954223633,0,31.260208129882812,0.07529709488153458
Argentina,ARG,1985,49.315673828125,2.2007670402526855,0,3.39701247215271,12.680017471313477,0,32.32699203491211,0.07953888177871704
Argentina,ARG,1986,49.07440185546875,2.379711627960205,0,3.1845922470092773,12.220743179321289,0,33.06277084350586,0.07778247445821762
Argentina,ARG,1987,50.12181854248047,2.5271546840667725,0,3.4494497776031494,12.183867454528809,0,31.65408706665039,0.06361852586269379
Argentina,ARG,1988,49.62607955932617,2.5470807552337646,0,3.0426433086395264,8.34477424621582,0,36.36682891845703,0.0725928321480751
Argentina,ARG,1989,47.24090576171875,2.858144521713257,0,2.742203712463379,7.478696823120117,0,39.61515426635742,0.06489633023738861
Argentina,ARG,1990,44.82572555541992,2.3910200595855713,0,4.027214527130127,10.209905624389648,0,38.46335983276367,0.08277307450771332
Argentina,ARG,1991,46.08618927001953,2.07051420211792,0,4.221542835235596,9.001222610473633,0,38.54030990600586,0.0802202820777893
Argentina,ARG,1992,45.180545806884766,2.175621509552002,0,3.5924527645111084,10.132553100585938,0,38.844635009765625,0.07418999075889587
Argentina,ARG,1993,42.877559661865234,1.3966366052627563,0,3.8058388233184814,12.16349983215332,0,39.70343780517578,0.053033482283353806
Argentina,ARG,1994,42.95408630371094,1.1605967283248901,0,3.838524580001831,13.254488945007324,0,38.740386962890625,0.05191677436232567
Argentina,ARG,1995,41.31180191040039,1.1801782846450806,0,3.1915225982666016,12.475042343139648,0,41.78097915649414,0.060475949198007584
Argentina,ARG,1996,39.53691101074219,1.1819807291030884,0,3.220966100692749,10.11236572265625,0.004328139126300812,45.835105895996094,0.10834357142448425
Argentina,ARG,1997,41.41252899169922,0.9218187928199768,0,3.39823055267334,12.421807289123535,0.00649099238216877,41.7532844543457,0.08584290742874146
Argentina,ARG,1998,41.148643493652344,1.1965817213058472,0.00000730344572730246,3.071998357772827,11.372230529785156,0.01397758349776268,43.10062026977539,0.0959375724196434
Argentina,ARG,1999,41.234649658203125,1.4204914569854736,0.000011056523362640291,2.8973748683929443,9.09158706665039,0.014778580516576767,45.220924377441406,0.12018030136823654
Argentina,ARG,2000,37.91095733642578,1.075175404548645,0.000015225888091663364,2.5084304809570312,12.092774391174316,0.014709279872477055,46.221580505371094,0.1763583868741989
Argentina,ARG,2001,35.94219970703125,0.9021415114402771,0.000018519309378461912,2.9158687591552734,15.746431350708008,0.021248120814561844,44.30229949951172,0.1697896122932434
Argentina,ARG,2002,35.5758056640625,0.7008185386657715,0.000020968525859643705,2.4913740158081055,15.958024978637695,0.032739974558353424,44.982696533203125,0.2585197687149048
Argentina,ARG,2003,33.8485107421875,0.7974995970726013,0.000026889687433140352,3.0018558502197266,13.975236892700195,0.03223099559545517,47.943870544433594,0.4007625877857208
Argentina,ARG,2004,34.19448471069336,1.2781413793563843,0.000027075990146840923,2.9214582443237305,11.785715103149414,0.028028909116983414,49.42034149169922,0.37180614471435547
Argentina,ARG,2005,33.741180419921875,1.3864951133728027,0.00002933773612312507,2.3886990547180176,12.392464637756348,0.025975560769438744,49.69510269165039,0.3700544834136963
Argentina,ARG,2006,33.87456512451172,1.1948213577270508,0.00003083560659433715,2.538224697113037,13.023435592651367,0.023857593536376953,48.942928314208984,0.4021376371383667
Argentina,ARG,2007,36.19657897949219,1.6567435264587402,0.000035572174965636805,2.2707908153533936,10.184650421142578,0.02009289525449276,49.276729583740234,0.39437544345855713
