player_id,name,position,weight,height,country,country_id,number,picture,dob,age,country_name,position_desc
386348,Assim Madibo,2,72.0,168.0,QAT,43834,23,https://digitalhub.fifa.com/transform/e9587353-883d-4349-8f60-0c4e62dbb053/Qatar-Portraits-FIFA-World-Cup-Qatar-2022,1996-10-22,26.16,Qatar,Midfielder
380053,Angel Mena,2,68.0,168.0,ECU,43927,15,https://digitalhub.fifa.com/transform/85a2f7b4-8153-4c04-89e4-46c8555bb5bb/1442153920,1988-01-21,34.91,Ecuador,Midfielder
358114,Dries Mertens,3,61.0,169.0,BEL,43935,14,https://digitalhub.fifa.com/transform/73310c7b-31ea-4161-8353-8dfeb45f372a/1442831124,1987-05-06,35.62,Belgium,Striker
441064,Rubin Colwill,1,73.0,169.0,WAL,43974,25,https://digitalhub.fifa.com/transform/b8568312-59b0-4b57-8891-b43e71c37d22/1441999347,2002-04-27,20.65,Wales,Defender
389799,Diego Palacios,1,68.0,169.0,ECU,43927,18,https://digitalhub.fifa.com/transform/5c914ef0-1413-434c-b2f0-d686f2d8c6ba/1442157042,1999-07-12,23.44,Ecuador,Defender
321653,Xherdan Shaqiri,2,78.0,169.0,SUI,43971,23,https://digitalhub.fifa.com/transform/aafe4a81-10c9-490b-bf36-6109a9d6df76/1441890848,1991-10-10,31.2,Switzerland,Midfielder
372090,Orbelin Pineda,3,70.0,169.0,MEX,43911,17,https://digitalhub.fifa.com/transform/13290007-0a3b-4d62-9e7f-efcb923416c5/1442571274,1996-03-24,26.74,Mexico,Striker
394018,Fred,2,64.0,169.0,BRA,43924,8,https://digitalhub.fifa.com/transform/c3ebc1c0-29c7-4d2d-826e-4bf2748a3ac8/1443022121,1993-03-05,29.79,Brazil,Midfielder
330913,Nawaf Al Abid,2,63.0,169.0,KSA,43835,18,https://digitalhub.fifa.com/transform/66dac81a-9d3b-4adf-9793-984091e4952f/1442480014,1990-01-26,32.9,Saudi Arabia,Midfielder
403596,Jorge Sanchez,1,70.0,170.0,MEX,43911,19,https://digitalhub.fifa.com/transform/8595731e-ecfb-46c3-8543-8d111bdce8a4/1442571149,1997-12-10,25.03,Mexico,Defender
402255,Sofiane Boufal,2,60.0,170.0,MAR,43872,17,https://digitalhub.fifa.com/transform/84676693-2965-42a6-9a82-12ce8c68e8c6/Morocco-Portraits-FIFA-World-Cup-Qatar-2022,1993-09-17,29.26,Morocco,Midfielder
432015,Marco Tilio,3,73.0,170.0,AUS,43976,6,https://digitalhub.fifa.com/transform/76d580d0-80ed-4379-b8ad-f9e0450f9888/432015,2001-08-23,21.33,Australia,Striker
356751,Joe Allen,2,65.0,170.0,WAL,43974,7,https://digitalhub.fifa.com/transform/8bb91546-f37a-455a-a8d1-baaaf8dbb919/1441998435,1990-03-14,32.77,Wales,Midfielder
336043,Raheem Sterling,3,70.0,170.0,ENG,43942,10,https://digitalhub.fifa.com/transform/e593063f-bff2-49b8-abcb-874e76ecc903/1441945548,1994-12-08,28.03,England,Striker
291372,Yuto Nagatomo,1,68.0,170.0,JPN,43819,5,https://digitalhub.fifa.com/transform/98ccd92e-f547-439f-844f-54bd3b224ba5/Japan-Portraits-FIFA-World-Cup-Qatar-2022,1986-09-12,36.27,Japan,Defender
425702,Carlos Rodriguez,2,70.0,170.0,MEX,43911,8,https://digitalhub.fifa.com/transform/6f06b814-70fa-4563-9752-afd201f8303d/1442569978,1997-01-03,25.96,Mexico,Midfielder
375538,Andrija Zivkovic,2,62.0,170.0,SRB,1902465,14,https://digitalhub.fifa.com/transform/213ed245-e8eb-4064-ae8a-1378493054f9/1443091019,1996-07-11,26.44,Serbia,Midfielder
448154,Tyrell Malacia,1,67.0,170.0,NED,43960,16,https://digitalhub.fifa.com/transform/57f65f75-342f-479e-be32-4e6a76315ffd/1442170292,1999-08-17,23.34,Netherlands,Defender
448532,Daniel Afriyie,2,68.0,170.0,GHA,43860,13,https://digitalhub.fifa.com/transform/92f711ac-2d41-4329-9aed-5a1310330b5a/1443098435,2001-06-26,21.48,Ghana,Midfielder
416081,Julian Alvarez,3,71.0,170.0,ARG,43922,9,https://digitalhub.fifa.com/transform/86f9d09d-336e-49e9-868f-78e8426d6bfb/1442743531,2000-01-31,22.89,Argentina,Striker
398510,Renato Steffen,1,65.0,170.0,SUI,43971,11,https://digitalhub.fifa.com/transform/64096447-c826-4d52-8a3b-5091d9e5eb9f/1441891378,1991-11-03,31.13,Switzerland,Defender
229397,Lionel Messi,3,72.0,170.0,ARG,43922,10,https://digitalhub.fifa.com/transform/40e6d6b5-9742-4123-8fb8-d69662c3b24a/1442770580,1987-06-24,35.49,Argentina,Striker
306954,Jordi Alba,1,68.0,170.0,ESP,43969,18,https://digitalhub.fifa.com/transform/bef08b26-042b-4a7c-a517-f29e1c937c39/1442550649,1989-03-21,33.75,Spain,Defender
448536,Tariq Lamptey,1,68.0,170.0,GHA,43860,2,https://digitalhub.fifa.com/transform/974cb153-9033-4751-8c03-9b733f71e16b/1443098558,2000-09-30,22.22,Ghana,Defender
349342,Aziz Behich,1,63.0,170.0,AUS,43976,16,https://digitalhub.fifa.com/transform/3a7f702e-42aa-419d-ba16-e09ce11a7780/Australia-Portraits-FIFA-World-Cup-Qatar-2022,1990-12-16,32.01,Australia,Defender
441345,Osman Bukari,2,68.0,170.0,GHA,43860,11,https://digitalhub.fifa.com/transform/d5cd5603-1c4b-4669-be8d-d115d8c331ff/1443095027,1998-12-13,24.02,Ghana,Midfielder
395213,Raphael Guerreiro,1,64.0,170.0,POR,43963,5,https://digitalhub.fifa.com/transform/119d9c43-4c34-4902-871b-455c7f17fe21/1442847796,1993-12-22,28.99,Portugal,Defender
448148,Jeremie Frimpong,1,63.0,171.0,NED,43960,26,https://digitalhub.fifa.com/transform/a6d80537-faf4-4bf3-8541-39dda191cba2/1442170689,2000-12-10,22.03,Netherlands,Defender
331735,Samuel Piette,2,66.0,171.0,CAN,43899,6,https://digitalhub.fifa.com/transform/259b3ec4-691d-4275-91eb-3dac7686db9b/1442846752,1994-11-12,28.1,Canada,Midfielder
405256,Daniel James,3,76.0,171.0,WAL,43974,20,https://digitalhub.fifa.com/transform/5cba0cb1-2562-4aca-b12b-c522cf8cb038/1442001097,1997-11-10,25.11,Wales,Striker
418975,Thiago Almada,2,70.0,171.0,ARG,43922,16,https://digitalhub.fifa.com/transform/555f0c07-6203-4aaf-8830-6fd909a22193/1442770365,2001-04-26,21.65,Argentina,Midfielder
419281,Saud Abdulhamid,1,73.0,171.0,KSA,43835,12,https://digitalhub.fifa.com/transform/81d40c90-9740-49f5-b273-4e27a56874a3/1442480785,1999-07-18,23.43,Saudi Arabia,Defender
339482,Yasser Alshahrani,1,66.0,171.0,KSA,43835,13,https://digitalhub.fifa.com/transform/e7d57d32-2d62-489e-85e7-fddcf1bc17f7/1442482644,1992-05-25,30.57,Saudi Arabia,Defender
368973,Deandre Yedlin,1,68.0,171.0,USA,43921,22,https://digitalhub.fifa.com/transform/59d99c4c-a86e-4e00-b99e-9c6852d75b78/1441723406,1993-07-09,29.45,USA,Defender
430437,Cameron Devlin,2,67.0,171.0,AUS,43976,17,https://digitalhub.fifa.com/transform/53142f38-602b-4f38-bd8e-48ca66019de0/Australia-Portraits-FIFA-World-Cup-Qatar-2022,1998-06-07,24.54,Australia,Midfielder
401204,Marcos Acuna,2,77.0,172.0,ARG,43922,8,https://digitalhub.fifa.com/transform/b1d9ebe0-067f-4246-881d-ed9dab03835e/1442742836,1991-10-28,31.15,Argentina,Midfielder
385068,Ismail Mohamad,1,70.0,172.0,QAT,43834,17,https://digitalhub.fifa.com/transform/5ff850f8-8d19-447b-a994-5341cfa2ce9f/Qatar-Portraits-FIFA-World-Cup-Qatar-2022,1990-04-05,32.71,Qatar,Defender
270149,Bryan Oviedo,1,70.0,172.0,CRC,43901,8,https://digitalhub.fifa.com/transform/f1c3e878-b626-429c-936b-ae6827da0a7a/Bryan-Oviedo,1990-02-18,32.84,Costa Rica,Defender
190962,Dani Alves,1,70.0,172.0,BRA,43924,13,https://digitalhub.fifa.com/transform/e00e36a8-49d4-4ecb-9e3f-edca7323c3ec/1443021532,1983-05-06,39.62,Brazil,Defender
441149,Vitinha,2,65.0,172.0,POR,43963,16,https://digitalhub.fifa.com/transform/827510dd-33d7-4ef8-b918-f7a299d12099/1442848694,2000-02-13,22.85,Portugal,Midfielder
386295,Otavio,2,65.0,172.0,POR,43963,25,https://digitalhub.fifa.com/transform/61199054-6cb0-4e99-b8e6-f179ba40582b/1442848641,1995-02-09,27.86,Portugal,Midfielder
448531,Antoine Semenyo,3,74.0,172.0,GHA,43860,25,https://digitalhub.fifa.com/transform/fe8194de-0adf-4a8a-9907-f346f7578d01/1443094505,2000-01-07,22.95,Ghana,Striker
339745,Salem Aldawsari,3,70.0,172.0,KSA,43835,10,https://digitalhub.fifa.com/transform/072ede2c-c624-4479-8a6d-7abe03473692/1442476890,1991-08-19,31.34,Saudi Arabia,Striker
448303,Djorkaeff Reasco,3,73.0,172.0,ECU,43927,24,https://digitalhub.fifa.com/transform/82842310-8c94-469d-9e9c-c83b0de4eec2/1442158458,1999-01-18,23.92,Ecuador,Striker
391646,Ritsu Doan,2,70.0,172.0,JPN,43819,8,https://digitalhub.fifa.com/transform/95ae9c05-4e5b-4e4c-acff-4e267df19edf/Japan-Portraits-FIFA-World-Cup-Qatar-2022,1998-06-16,24.51,Japan,Midfielder
308322,Nicolas Tagliafico,1,65.0,172.0,ARG,43922,3,https://digitalhub.fifa.com/transform/9c5788af-5f9c-4d80-ba26-296edd06e352/1442740186,1992-08-31,30.3,Argentina,Defender
241559,Luka Modric,2,66.0,172.0,CRO,43938,10,https://digitalhub.fifa.com/transform/d67acdb0-b9a3-4bb7-a49c-8ee0c2844d55/1442835091,1985-09-09,37.28,Croatia,Midfielder
418674,Michal Skoras,2,75.0,172.0,POL,43962,26,https://digitalhub.fifa.com/transform/e902e030-16b7-44da-bc1d-c4c1400be573/1442527857,2000-02-15,22.84,Poland,Midfielder
448355,Leandro Trossard,3,65.0,172.0,BEL,43935,17,https://digitalhub.fifa.com/transform/e0d92ec4-1309-4ae6-8a19-7c114481d23f/1442831271,1994-12-04,28.04,Belgium,Striker
423658,Yeremy Pino,3,69.0,172.0,ESP,43969,17,https://digitalhub.fifa.com/transform/8cec67ff-34d6-48eb-84a2-438f6dbad67a/1442552155,2002-10-20,20.17,Spain,Striker
385994,Cristian Roldan,2,75.0,172.0,USA,43921,17,https://digitalhub.fifa.com/transform/b8a9e595-8b85-40dc-b13b-5f8987d905f1/1441723283,1995-06-03,27.55,USA,Midfielder
339485,Hatan Bahbri,3,69.0,172.0,KSA,43835,19,https://digitalhub.fifa.com/transform/1b679951-d731-4c50-9c39-80fc47edd94c/1442483861,1992-07-16,30.43,Saudi Arabia,Striker
405717,Antony,3,66.0,172.0,BRA,43924,19,https://digitalhub.fifa.com/transform/a7a2866a-2d16-4c3f-803d-e27df5fbdabc/1443021980,2000-02-24,22.82,Brazil,Striker
448941,Georges-Kevin Nkoudou,2,72.0,172.0,CMR,43849,7,https://digitalhub.fifa.com/transform/0f7e5f32-627e-47d3-8ca8-2d7873a85f84/1443093506,1995-02-13,27.85,Cameroon,Midfielder
448400,David Wotherspoon,2,75.0,172.0,CAN,43899,24,https://digitalhub.fifa.com/transform/155610e1-4e2c-4df8-afa7-6d24d398e387/1442847605,1990-01-16,32.93,Canada,Midfielder
332827,Carlos Gruezo,2,73.0,172.0,ECU,43927,8,https://digitalhub.fifa.com/transform/48f6672a-4213-4ba2-8d1a-c29525f49291/1442153578,1995-04-19,27.67,Ecuador,Midfielder
418490,Lee Kangin,2,63.0,173.0,KOR,43822,18,https://digitalhub.fifa.com/transform/49dbed16-15fa-47c1-82c1-56308f4776c0/1442190150,2001-02-19,21.83,Korea Republic,Midfielder
406280,Sergino Dest,1,73.0,173.0,USA,43921,2,https://digitalhub.fifa.com/transform/fcccbd03-ba84-4ddc-8c53-f1fe7eb2ffe4/1441732428,2000-11-03,22.13,USA,Defender
448583,Na Sangho,2,70.0,173.0,KOR,43822,17,https://digitalhub.fifa.com/transform/8a7b9445-375c-496a-a7bc-77dbd4d30ec3/1442189981,1996-08-12,26.35,Korea Republic,Midfielder
448173,Josip Juranovic,1,68.0,173.0,CRO,43938,22,https://digitalhub.fifa.com/transform/03c26131-5dcd-487f-8a74-0f9be3407a86/1442834167,1995-08-16,27.35,Croatia,Defender
336435,Antoine Griezmann,3,71.0,173.0,FRA,43946,7,https://digitalhub.fifa.com/transform/9f03ff5a-aad3-433a-8e21-cb96143627ac/1442234382,1991-03-21,31.75,France,Striker
395205,Bernardo Silva,3,65.0,173.0,POR,43963,10,https://digitalhub.fifa.com/transform/c63cbee9-0026-453b-a7a6-9dc8d8ffed03/1442847721,1994-08-10,28.36,Portugal,Striker
375393,Harry Wilson,2,72.0,173.0,WAL,43974,8,https://digitalhub.fifa.com/transform/68be3cf8-45f8-4983-81d5-2354e20fcd32/1442000584,1997-03-22,25.75,Wales,Midfielder
397857,Mohammed Alburayk,1,64.0,173.0,KSA,43835,6,https://digitalhub.fifa.com/transform/86f5148f-e06f-4bcf-916d-87267cb9fa7d/1442482349,1992-09-15,30.26,Saudi Arabia,Defender
395215,Ricardo Horta,3,63.0,173.0,POR,43963,21,https://digitalhub.fifa.com/transform/02bfdfd2-b316-46a9-ac97-96fa30c173f0/1442848733,1994-09-15,28.26,Portugal,Striker
431757,Sultan Alghannam,1,69.0,173.0,KSA,43835,2,https://digitalhub.fifa.com/transform/f29b5ba5-b055-4ef9-9237-dba93c33e763/1442483111,1994-05-06,28.62,Saudi Arabia,Defender
368660,Guillermo Varela,1,70.0,173.0,URU,43930,13,https://digitalhub.fifa.com/transform/eb452350-a1ef-4bfa-a590-c2fb57005784/Uruguay-Portraits-FIFA-World-Cup-Qatar-2022,1993-03-24,29.74,Uruguay,Defender
448580,Kim Moonhwan ,1,64.0,173.0,KOR,43822,15,https://digitalhub.fifa.com/transform/513fcd88-505d-49ae-9c05-22c60a22ed7b/1442190010,1995-08-01,27.39,Korea Republic,Defender
380048,Dani Carvajal,1,73.0,173.0,ESP,43969,20,https://digitalhub.fifa.com/transform/e4f534e2-d24e-4d69-aae7-970fe7bcbf54/1442550925,1992-01-11,30.94,Spain,Defender
430407,Daizen Maeda,3,67.0,173.0,JPN,43819,25,https://digitalhub.fifa.com/transform/77e13f2b-7fdb-49b8-aa2f-d917797829f0/Japan-Portraits-FIFA-World-Cup-Qatar-2022,1997-10-20,25.17,Japan,Striker
436535,Haitham Asiri,3,67.0,173.0,KSA,43835,25,https://digitalhub.fifa.com/transform/d9eafc6f-4d92-4fbb-8205-adb792363b0f/1442482198,2001-03-25,21.74,Saudi Arabia,Striker
402235,Naim Sliti,3,65.0,173.0,TUN,43888,23,https://digitalhub.fifa.com/transform/a8f06fa0-a66b-45de-90a2-89c2da177002/1442515031,1992-07-27,30.4,Tunisia,Striker
390091,Yoon Jonggyu,1,65.0,173.0,KOR,43822,2,https://digitalhub.fifa.com/transform/4ae8643f-b185-45ec-bfb1-872ce833ef87/1442189951,1998-03-20,24.75,Korea Republic,Defender
448522,Seidu Alidu,1,68.0,173.0,GHA,43860,26,https://digitalhub.fifa.com/transform/a456c27c-0885-4bdc-9e8b-6f6d1964fb3e/1443098348,2000-06-04,22.54,Ghana,Defender
403642,Krepin Diatta,2,68.0,173.0,SEN,43879,15,https://digitalhub.fifa.com/transform/2be678e9-d2cd-415e-9de1-26d3465d81b8/1442261313,1999-02-25,23.82,Senegal,Midfielder
391705,Takuma Asano,3,71.0,173.0,JPN,43819,18,https://digitalhub.fifa.com/transform/246130b5-fdfd-4334-b566-2b6097444b6b/Japan-Portraits-FIFA-World-Cup-Qatar-2022,1994-11-10,28.11,Japan,Striker
448341,Jeremy Doku,3,68.0,173.0,BEL,43935,25,https://digitalhub.fifa.com/transform/8a88ac1d-c80c-4983-9315-31367b35548a/1442830967,2002-05-27,20.57,Belgium,Striker
403304,Takefusa Kubo,2,67.0,173.0,JPN,43819,11,https://digitalhub.fifa.com/transform/646e662d-8d90-4a68-9381-f8e30d9ab48b/Japan-Portraits-FIFA-World-Cup-Qatar-2022,2001-06-04,21.54,Japan,Midfielder
419171,Bryan Mbeumo,3,76.0,173.0,CMR,43849,20,https://digitalhub.fifa.com/transform/f13ebc72-a7bb-4449-af28-b904e5658910/1443092641,1999-08-07,23.37,Cameroon,Striker
441399,Youstin Salas,2,70.0,173.0,CRC,43901,14,https://digitalhub.fifa.com/transform/7f502644-9496-420d-97d7-5b96ecc163fc/1442777250,1996-06-17,26.51,Costa Rica,Midfielder
447866,Gavi,2,70.0,173.0,ESP,43969,9,https://digitalhub.fifa.com/transform/3accf767-b78f-4bf4-87f8-25ab808366c4/1442551912,2004-08-05,18.37,Spain,Midfielder
436595,Jewison Bennette,2,65.0,173.0,CRC,43901,9,https://digitalhub.fifa.com/transform/2c407cb1-8c87-48a7-a447-8dc5a491903c/1442776774,2004-06-15,18.51,Costa Rica,Midfielder
273996,Eden Hazard,3,74.0,173.0,BEL,43935,10,https://digitalhub.fifa.com/transform/f2c177b8-0919-4b6d-8494-e0c74d235b2c/1442831074,1991-01-07,31.95,Belgium,Striker
332314,Idrissa Gana Gueye,2,64.0,174.0,SEN,43879,5,https://digitalhub.fifa.com/transform/eec40484-d0a0-48cb-bd21-3b9fb90a0e00/1442261952,1989-09-26,33.23,Senegal,Midfielder
433406,Khalid Muneer,3,61.0,174.0,QAT,43834,18,https://digitalhub.fifa.com/transform/6107b94a-a1c0-4fc5-ad6a-6a4f14e650eb/Qatar-Portraits-FIFA-World-Cup-Qatar-2022,1998-02-24,24.82,Qatar,Striker
331170,Takumi Minamino,2,68.0,174.0,JPN,43819,10,https://digitalhub.fifa.com/transform/457d4880-ec1b-4d23-bcdf-049c6b2b8e2f/Japan-Portraits-FIFA-World-Cup-Qatar-2022,1995-01-16,27.93,Japan,Midfielder
425532,Moustafa Tarek,2,75.0,174.0,QAT,43834,26,https://digitalhub.fifa.com/transform/cdb4b97b-fc36-4cd9-9aff-e576a9bd7afe/1441917120,2001-03-28,21.73,Qatar,Midfielder
385343,Angel Correa,3,80.0,174.0,ARG,43922,15,https://digitalhub.fifa.com/transform/1c0d0dd2-244d-4566-972d-f6bf0acd3632/1442770400,1995-03-09,27.78,Argentina,Striker
368848,Youssouf Sabaly,1,71.0,174.0,SEN,43879,21,https://digitalhub.fifa.com/transform/03056a22-19b7-477a-b7ef-cba51fa9cd1a/1442262207,1993-03-05,29.79,Senegal,Defender
448523,Kamaldeen Sulemana,2,68.0,174.0,GHA,43860,22,https://digitalhub.fifa.com/transform/8f06200b-05a6-44ac-8181-78cfe3b155ff/1443097203,2002-02-15,20.84,Ghana,Midfielder
368587,Kwon Changhoon,2,66.0,174.0,KOR,43822,22,https://digitalhub.fifa.com/transform/f1705e76-cb28-4c7c-b128-950b8fbf64bd/1442189277,1994-06-30,28.47,Korea Republic,Midfielder
411485,Sebastian Szymanski,2,58.0,174.0,POL,43962,19,https://digitalhub.fifa.com/transform/46aa0a38-2fd4-4128-a3cf-07b65c3b1ddd/1442528061,1999-05-10,23.61,Poland,Midfielder
378834,Thorgan Hazard,2,70.0,174.0,BEL,43935,16,https://digitalhub.fifa.com/transform/3741a815-1de2-424d-811a-d1385a11a5ce/1442831048,1993-03-29,29.73,Belgium,Midfielder
392850,Junior Hoilett,2,77.0,174.0,CAN,43899,10,https://digitalhub.fifa.com/transform/02212ce0-8deb-4644-b5ff-62574ea55692/1442846791,1990-06-05,32.54,Canada,Midfielder
402893,Mathias Olivera,1,75.0,174.0,URU,43930,16,https://digitalhub.fifa.com/transform/e2fe8ed0-d78f-4706-9054-3833ccac319a/Uruguay-Portraits-FIFA-World-Cup-Qatar-2022,1997-10-31,25.14,Uruguay,Defender
312252,Aaron Mooy,2,76.0,174.0,AUS,43976,13,https://digitalhub.fifa.com/transform/96fe8ea1-d2c8-4aa2-a398-0a4e7e6f650e/Australia-Portraits-FIFA-World-Cup-Qatar-2022,1990-09-15,32.26,Australia,Midfielder
371658,Sadegh Moharrami,1,72.0,174.0,IRN,43817,2,https://digitalhub.fifa.com/transform/c9c01799-0540-466a-b55d-58caf1c5f40e/1441896039,1996-03-01,26.8,IR Iran,Defender
284190,Hassan Alhaydos,2,62.0,174.0,QAT,43834,10,https://digitalhub.fifa.com/transform/9b187094-1cdc-428e-9bac-931aab584672/Qatar-Portraits-FIFA-World-Cup-Qatar-2022,1990-12-11,32.02,Qatar,Midfielder
351121,Ali Assadalla,2,73.0,174.0,QAT,43834,8,https://digitalhub.fifa.com/transform/d3bce4b1-b0ee-4473-84f7-7822be3cbeb9/Qatar-Portraits-FIFA-World-Cup-Qatar-2022,1993-01-19,29.92,Qatar,Midfielder
448957,Jerome Ngom Mbekeli,1,73.0,174.0,CMR,43849,2,https://digitalhub.fifa.com/transform/c4ad0dac-8032-4502-aa6a-9327039ce058/1443093900,1998-09-30,24.22,Cameroon,Defender
402974,Angelo Preciado,1,73.0,174.0,ECU,43927,17,https://digitalhub.fifa.com/transform/c0ab58e9-0b9c-4f71-9bf4-1e82d77f67e9/1442158606,1998-02-18,24.84,Ecuador,Defender
423646,Pedri Gonzalez,2,70.0,174.0,ESP,43969,26,https://digitalhub.fifa.com/transform/103c93e3-a3d4-4022-9bde-1285f4677ba8/1442551614,2002-11-25,20.07,Spain,Midfielder
402772,Jesus Gallardo,1,71.0,174.0,MEX,43911,23,https://digitalhub.fifa.com/transform/dc8d4f29-9adb-4cdd-b44f-841b09965003/1442569931,1994-08-15,28.35,Mexico,Defender
433436,Abdulrahman Alobud,3,70.0,174.0,KSA,43835,20,https://digitalhub.fifa.com/transform/15111bfa-ce3e-471a-bd97-01efd9b052f4/1442477752,1995-06-01,27.55,Saudi Arabia,Striker
425732,Everton Ribeiro,2,68.0,174.0,BRA,43924,22,https://digitalhub.fifa.com/transform/6bf99a03-42db-4938-b6fd-73a254e95f36/1443023468,1989-04-10,33.69,Brazil,Midfielder
405739,Rodrygo,3,64.0,174.0,BRA,43924,21,https://digitalhub.fifa.com/transform/f03a612a-1563-4fd2-93d4-85f2b53da0b3/1443021592,2001-01-09,21.94,Brazil,Striker
439956,Facundo Pellistri,3,72.0,174.0,URU,43930,8,https://digitalhub.fifa.com/transform/65d4b97d-3a91-486a-94f2-89cc840d3919/Uruguay-Portraits-FIFA-World-Cup-Qatar-2022,2001-12-20,21.0,Uruguay,Striker
390238,Tyler  Adams,2,72.0,175.0,USA,43921,4,https://digitalhub.fifa.com/transform/82b773ca-eebb-490c-a40b-23c535446160/1441722078,1999-02-14,23.85,USA,Midfielder
402876,Agustin Canobbio,2,71.0,175.0,URU,43930,24,https://digitalhub.fifa.com/transform/3fee1e25-3645-4b26-8656-9f1b10966b4e/Uruguay-Portraits-FIFA-World-Cup-Qatar-2022,1998-10-01,24.22,Uruguay,Midfielder
389784,Alan Franco,2,77.0,175.0,ECU,43927,21,https://digitalhub.fifa.com/transform/9df2306e-4148-44ff-9c26-4891e064015e/1442158410,1998-08-21,24.33,Ecuador,Midfielder
390761,Trent Alexander-Arnold,1,70.0,175.0,ENG,43942,18,https://digitalhub.fifa.com/transform/a4385ada-6bda-40cd-b8f3-7fe4cdd0ca40/1441945174,1998-10-07,24.2,England,Defender
395353,Ronald Matarrita,1,70.0,175.0,CRC,43901,22,https://digitalhub.fifa.com/transform/b194598a-52c0-4386-b983-60119e9c9090/1442777022,1994-07-09,28.45,Costa Rica,Defender
273798,Youssef Msakni,3,70.0,175.0,TUN,43888,7,https://digitalhub.fifa.com/transform/dda4d665-f092-461b-b243-aac373166807/1442515172,1990-10-28,32.15,Tunisia,Striker
428904,Jhegson Mendez,2,69.0,175.0,ECU,43927,20,https://digitalhub.fifa.com/transform/de46491e-7d8a-4df4-8779-a7946b2f97c3/Jhegson-Mendez,1997-04-26,25.65,Ecuador,Midfielder
402921,Lisandro Martinez,1,78.0,175.0,ARG,43922,25,https://digitalhub.fifa.com/transform/5c6bc06c-6694-4863-b543-e74b672741a3/1442801367,1998-01-18,24.92,Argentina,Defender
405961,Kudus Mohammed,2,76.0,175.0,GHA,43860,20,https://digitalhub.fifa.com/transform/673ae6b8-f949-4794-bcf9-d1ffc596de64/1443098494,2000-08-02,22.38,Ghana,Midfielder
402920,Lautaro Martinez,3,80.0,175.0,ARG,43922,22,https://digitalhub.fifa.com/transform/ce6502bd-6a21-4a83-a434-9ee5da63e99e/1442742404,1997-08-22,25.33,Argentina,Striker
430180,Connor Roberts,1,71.0,175.0,WAL,43974,14,https://digitalhub.fifa.com/transform/95c72f50-1a41-4645-8994-11e1298ce97a/1441998982,1995-09-23,27.24,Wales,Defender
407377,Romario Ibarra,2,79.0,175.0,ECU,43927,10,https://digitalhub.fifa.com/transform/59ffee8e-f7db-4304-86ea-ce51fbd17552/1442157555,1994-09-24,28.24,Ecuador,Midfielder
419137,Facundo Torres,3,70.0,175.0,URU,43930,20,https://digitalhub.fifa.com/transform/e9224f22-a215-4da8-ae09-355914b7a7c4/Uruguay-Portraits-FIFA-World-Cup-Qatar-2022,2000-04-13,22.69,Uruguay,Striker
402926,Gonzalo Montiel,1,70.0,175.0,ARG,43922,4,https://digitalhub.fifa.com/transform/d37e7b7f-e91d-4ed4-b601-8494b56af199/1442742819,1997-01-01,25.97,Argentina,Defender
