measure_id,measure_name,location_id,location_name,sex_id,sex_name,age_id,age_name,cause_id,cause_name,metric_id,metric_name,year,val,upper,lower,date
1,Deaths,239,East Asia & Pacific - WB,3,Both,22,All ages,725,Physical violence by firearm,3,Rate,2010,0.5846998294695702,0.6923575913697029,0.533529513635189,2010-01-01
1,Deaths,239,East Asia & Pacific - WB,3,Both,22,All ages,725,Physical violence by firearm,3,Rate,2011,0.5782484185705973,0.6810684312020828,0.5270665634882916,2011-01-01
1,Deaths,239,East Asia & Pacific - WB,3,Both,22,All ages,725,Physical violence by firearm,3,Rate,2012,0.5803679255119207,0.6724387613936312,0.528752162034205,2012-01-01
1,Deaths,239,East Asia & Pacific - WB,3,Both,22,All ages,725,Physical violence by firearm,3,Rate,2013,0.5701098830940318,0.6620345341320154,0.5191643779794546,2013-01-01
1,Deaths,239,East Asia & Pacific - WB,3,Both,22,All ages,725,Physical violence by firearm,3,Rate,2014,0.5396732900622575,0.6470698541316328,0.4818086443388798,2014-01-01
1,Deaths,239,East Asia & Pacific - WB,3,Both,22,All ages,725,Physical violence by firearm,3,Rate,2015,0.5481449942862995,0.6494705655087264,0.4877791825003712,2015-01-01
1,Deaths,239,East Asia & Pacific - WB,3,Both,22,All ages,725,Physical violence by firearm,3,Rate,2016,0.5576136977888578,0.674120423324147,0.4862587849088325,2016-01-01
1,Deaths,239,East Asia & Pacific - WB,3,Both,22,All ages,725,Physical violence by firearm,3,Rate,2017,0.5581142158329384,0.6714913388859101,0.4692078163720187,2017-01-01
1,Deaths,239,East Asia & Pacific - WB,3,Both,22,All ages,725,Physical violence by firearm,3,Rate,2018,0.5513301146745924,0.6842393681598224,0.4571283492853245,2018-01-01
1,Deaths,239,East Asia & Pacific - WB,3,Both,22,All ages,725,Physical violence by firearm,3,Rate,2019,0.5507001695750362,0.6774982904583068,0.448269258146122,2019-01-01
1,Deaths,67,Japan,3,Both,22,All ages,725,Physical violence by firearm,3,Rate,1990,0.0455221393549641,0.0465020393727445,0.0443057057222089,1990-01-01
1,Deaths,67,Japan,3,Both,22,All ages,725,Physical violence by firearm,3,Rate,1991,0.0409501330897203,0.0416962285264449,0.0401998162348148,1991-01-01
1,Deaths,67,Japan,3,Both,22,All ages,725,Physical violence by firearm,3,Rate,1992,0.0369564047942762,0.0376311462588739,0.0362831807675299,1992-01-01
1,Deaths,67,Japan,3,Both,22,All ages,725,Physical violence by firearm,3,Rate,1993,0.039210296142287,0.0402074794476662,0.0383589108731919,1993-01-01
1,Deaths,67,Japan,3,Both,22,All ages,725,Physical violence by firearm,3,Rate,1994,0.0429082476093628,0.0438337402096091,0.0419789252748168,1994-01-01
1,Deaths,67,Japan,3,Both,22,All ages,725,Physical violence by firearm,3,Rate,1995,0.0414048373293741,0.0422512477533503,0.0405659312072174,1995-01-01
1,Deaths,67,Japan,3,Both,22,All ages,725,Physical violence by firearm,3,Rate,1996,0.0342270964193864,0.0351677568443274,0.0334527052735818,1996-01-01
1,Deaths,67,Japan,3,Both,22,All ages,725,Physical violence by firearm,3,Rate,1997,0.037681900012204,0.0384512832079609,0.0367816524827839,1997-01-01
1,Deaths,67,Japan,3,Both,22,All ages,725,Physical violence by firearm,3,Rate,1998,0.0334396001759464,0.03414649193645,0.0325390368111379,1998-01-01
1,Deaths,67,Japan,3,Both,22,All ages,725,Physical violence by firearm,3,Rate,1999,0.0367843431006634,0.0375578271935347,0.0358085237550224,1999-01-01
1,Deaths,67,Japan,3,Both,22,All ages,725,Physical violence by firearm,3,Rate,2000,0.0373906017313965,0.0382028456848108,0.0364493420438149,2000-01-01
1,Deaths,67,Japan,3,Both,22,All ages,725,Physical violence by firearm,3,Rate,2001,0.037829914044134,0.0386297517149812,0.0368070204807803,2001-01-01
1,Deaths,67,Japan,3,Both,22,All ages,725,Physical violence by firearm,3,Rate,2002,0.0362269808266342,0.0369882436541325,0.0352337451900594,2002-01-01
1,Deaths,67,Japan,3,Both,22,All ages,725,Physical violence by firearm,3,Rate,2003,0.0376178381571215,0.0384272944067229,0.0365228473923425,2003-01-01
1,Deaths,67,Japan,3,Both,22,All ages,725,Physical violence by firearm,3,Rate,2004,0.0313854628719496,0.0321207004114201,0.0303105351818276,2004-01-01
1,Deaths,67,Japan,3,Both,22,All ages,725,Physical violence by firearm,3,Rate,2005,0.0278320311986171,0.0284822220832314,0.0268459327752033,2005-01-01
1,Deaths,67,Japan,3,Both,22,All ages,725,Physical violence by firearm,3,Rate,2006,0.0241822850113551,0.0247867099507213,0.0232332405057827,2006-01-01
1,Deaths,67,Japan,3,Both,22,All ages,725,Physical violence by firearm,3,Rate,2007,0.0295794253867737,0.030317777528727,0.0284492186567335,2007-01-01
1,Deaths,67,Japan,3,Both,22,All ages,725,Physical violence by firearm,3,Rate,2008,0.027388816466156,0.0281486461647538,0.0262252545217485,2008-01-01
1,Deaths,67,Japan,3,Both,22,All ages,725,Physical violence by firearm,3,Rate,2009,0.0251888148556412,0.0259152824779219,0.0240308920687088,2009-01-01
1,Deaths,67,Japan,3,Both,22,All ages,725,Physical violence by firearm,3,Rate,2010,0.0257762918821905,0.0265430525908627,0.0245982858274834,2010-01-01
1,Deaths,67,Japan,3,Both,22,All ages,725,Physical violence by firearm,3,Rate,2011,0.0236951421900579,0.0244620262145583,0.0224413159973741,2011-01-01
1,Deaths,67,Japan,3,Both,22,All ages,725,Physical violence by firearm,3,Rate,2012,0.0212198505995808,0.0220000349729311,0.0199261959087978,2012-01-01
1,Deaths,67,Japan,3,Both,22,All ages,725,Physical violence by firearm,3,Rate,2013,0.0246993168506328,0.0255454036365735,0.0233170630005685,2013-01-01
1,Deaths,67,Japan,3,Both,22,All ages,725,Physical violence by firearm,3,Rate,2014,0.0203312105187909,0.0211761891666686,0.0189729045086547,2014-01-01
1,Deaths,67,Japan,3,Both,22,All ages,725,Physical violence by firearm,3,Rate,2015,0.0205558287686168,0.0213951418660262,0.0191426532940371,2015-01-01
1,Deaths,67,Japan,3,Both,22,All ages,725,Physical violence by firearm,3,Rate,2016,0.0208463306353596,0.021687816064019,0.0193865507853492,2016-01-01
1,Deaths,67,Japan,3,Both,22,All ages,725,Physical violence by firearm,3,Rate,2017,0.0207024604718267,0.0216521866575247,0.0192949094881821,2017-01-01
1,Deaths,67,Japan,3,Both,22,All ages,725,Physical violence by firearm,3,Rate,2018,0.0210814380057559,0.0225416973316835,0.0195135635704869,2018-01-01
1,Deaths,67,Japan,3,Both,22,All ages,725,Physical violence by firearm,3,Rate,2019,0.0213563243935417,0.0229371729583554,0.0197873142901739,2019-01-01
1,Deaths,102,United States of America,3,Both,22,All ages,725,Physical violence by firearm,3,Rate,1990,6.600563263277934,6.689445582998823,6.493905803199526,1990-01-01
1,Deaths,102,United States of America,3,Both,22,All ages,725,Physical violence by firearm,3,Rate,1991,6.852355865019118,6.934682013158704,6.764087799810014,1991-01-01
1,Deaths,102,United States of America,3,Both,22,All ages,725,Physical violence by firearm,3,Rate,1992,6.701638770101707,6.783182096519403,6.626428235399218,1992-01-01
1,Deaths,102,United States of America,3,Both,22,All ages,725,Physical violence by firearm,3,Rate,1993,6.81954173027405,6.903516614453336,6.743052732406605,1993-01-01
1,Deaths,102,United States of America,3,Both,22,All ages,725,Physical violence by firearm,3,Rate,1994,6.597921733043055,6.673558184131678,6.526955213761512,1994-01-01
1,Deaths,102,United States of America,3,Both,22,All ages,725,Physical violence by firearm,3,Rate,1995,6.0483820696744175,6.113551558785869,5.982247326690975,1995-01-01
1,Deaths,102,United States of America,3,Both,22,All ages,725,Physical violence by firearm,3,Rate,1996,5.479823664575612,5.54379254283857,5.421223903860353,1996-01-01
1,Deaths,102,United States of America,3,Both,22,All ages,725,Physical violence by firearm,3,Rate,1997,5.072998543552112,5.137002174670129,5.016247711327377,1997-01-01
1,Deaths,102,United States of America,3,Both,22,All ages,725,Physical violence by firearm,3,Rate,1998,4.682819703617475,4.739606177063677,4.602255768497863,1998-01-01
1,Deaths,102,United States of America,3,Both,22,All ages,725,Physical violence by firearm,3,Rate,1999,4.462277854273029,4.50781701328062,4.4051518185391165,1999-01-01
1,Deaths,102,United States of America,3,Both,22,All ages,725,Physical violence by firearm,3,Rate,2000,4.387727467973312,4.430505906147218,4.34240930633085,2000-01-01
1,Deaths,102,United States of America,3,Both,22,All ages,725,Physical violence by firearm,3,Rate,2001,4.510394575306468,4.554825737285683,4.462147319216158,2001-01-01
1,Deaths,102,United States of America,3,Both,22,All ages,725,Physical violence by firearm,3,Rate,2002,4.603850586908113,4.649934157560905,4.552137877134298,2002-01-01
1,Deaths,102,United States of America,3,Both,22,All ages,725,Physical violence by firearm,3,Rate,2003,4.569904895845744,4.625969451724906,4.51251364595025,2003-01-01
1,Deaths,102,United States of America,3,Both,22,All ages,725,Physical violence by firearm,3,Rate,2004,4.508487719045219,4.562874383511986,4.452186298472974,2004-01-01
1,Deaths,102,United States of America,3,Both,22,All ages,725,Physical violence by firearm,3,Rate,2005,4.671640412397531,4.729115994499587,4.614187997457384,2005-01-01
1,Deaths,102,United States of America,3,Both,22,All ages,725,Physical violence by firearm,3,Rate,2006,4.7536506379967065,4.820274700535284,4.684294280662772,2006-01-01
1,Deaths,102,United States of America,3,Both,22,All ages,725,Physical violence by firearm,3,Rate,2007,4.623589764345195,4.683399544294574,4.562755866181498,2007-01-01
1,Deaths,102,United States of America,3,Both,22,All ages,725,Physical violence by firearm,3,Rate,2008,4.40872554957307,4.468678728938486,4.346905200269705,2008-01-01
1,Deaths,102,United States of America,3,Both,22,All ages,725,Physical violence by firearm,3,Rate,2009,4.19883087415638,4.262509490113223,4.136616203701066,2009-01-01
1,Deaths,102,United States of America,3,Both,22,All ages,725,Physical violence by firearm,3,Rate,2010,4.027824979623079,4.079652721244412,3.971924076124412,2010-01-01
1,Deaths,102,United States of America,3,Both,22,All ages,725,Physical violence by firearm,3,Rate,2011,3.99868603255392,4.0441152968162895,3.947361998490836,2011-01-01
1,Deaths,102,United States of America,3,Both,22,All ages,725,Physical violence by firearm,3,Rate,2012,4.092785580641555,4.153153997512015,4.008530431460644,2012-01-01
1,Deaths,102,United States of America,3,Both,22,All ages,725,Physical violence by firearm,3,Rate,2013,3.8584682870542943,3.9156036469522446,3.787735936647628,2013-01-01
1,Deaths,102,United States of America,3,Both,22,All ages,725,Physical violence by firearm,3,Rate,2014,3.778245675838019,3.8534170627398256,3.693146811921249,2014-01-01
1,Deaths,102,United States of America,3,Both,22,All ages,725,Physical violence by firearm,3,Rate,2015,4.233575986818232,4.316404017281261,4.138796681598028,2015-01-01
1,Deaths,102,United States of America,3,Both,22,All ages,725,Physical violence by firearm,3,Rate,2016,4.4955291551954994,4.64216133829151,4.330026393902982,2016-01-01
1,Deaths,102,United States of America,3,Both,22,All ages,725,Physical violence by firearm,3,Rate,2017,4.302522176055367,4.406340943397917,4.012459705421858,2017-01-01
1,Deaths,102,United States of America,3,Both,22,All ages,725,Physical violence by firearm,3,Rate,2018,4.082026230764438,4.201711660091796,3.829008266714472,2018-01-01
1,Deaths,102,United States of America,3,Both,22,All ages,725,Physical violence by firearm,3,Rate,2019,3.963983857876278,4.093565756034331,3.695176568538857,2019-01-01
1,Deaths,44575,World Bank High Income,3,Both,22,All ages,725,Physical violence by firearm,3,Rate,1990,2.153818033335181,2.178841602046088,2.124101771778669,1990-01-01
1,Deaths,44575,World Bank High Income,3,Both,22,All ages,725,Physical violence by firearm,3,Rate,1991,2.231924525167094,2.2528882254629274,2.2103024295066325,1991-01-01
1,Deaths,44575,World Bank High Income,3,Both,22,All ages,725,Physical violence by firearm,3,Rate,1992,2.1998456706421603,2.222088007269849,2.1788253744956187,1992-01-01
1,Deaths,44575,World Bank High Income,3,Both,22,All ages,725,Physical violence by firearm,3,Rate,1993,2.230615928218713,2.255828911386188,2.208606369846265,1993-01-01
1,Deaths,44575,World Bank High Income,3,Both,22,All ages,725,Physical violence by firearm,3,Rate,1994,2.1844789307704318,2.2037107892047314,2.16376899207861,1994-01-01
1,Deaths,44575,World Bank High Income,3,Both,22,All ages,725,Physical violence by firearm,3,Rate,1995,2.030699225749012,2.049866703485034,2.0103259734647665,1995-01-01
1,Deaths,44575,World Bank High Income,3,Both,22,All ages,725,Physical violence by firearm,3,Rate,1996,1.8673725287313332,1.8895161856821416,1.848547890446909,1996-01-01
1,Deaths,44575,World Bank High Income,3,Both,22,All ages,725,Physical violence by firearm,3,Rate,1997,1.7487874326471669,1.7683817124823409,1.731617247874728,1997-01-01
1,Deaths,44575,World Bank High Income,3,Both,22,All ages,725,Physical violence by firearm,3,Rate,1998,1.6344621503958177,1.6511423270333456,1.6119451914675067,1998-01-01
1,Deaths,44575,World Bank High Income,3,Both,22,All ages,725,Physical violence by firearm,3,Rate,1999,1.564957067033057,1.5800787591697083,1.547639195290858,1999-01-01
1,Deaths,44575,World Bank High Income,3,Both,22,All ages,725,Physical violence by firearm,3,Rate,2000,1.5371418174164753,1.550671028724253,1.52241207460279,2000-01-01
1,Deaths,44575,World Bank High Income,3,Both,22,All ages,725,Physical violence by firearm,3,Rate,2001,1.5681084204993447,1.5821748321008484,1.552377198331904,2001-01-01
1,Deaths,44575,World Bank High Income,3,Both,22,All ages,725,Physical violence by firearm,3,Rate,2002,1.591665589821441,1.6059664205454844,1.575828871408817,2002-01-01
1,Deaths,44575,World Bank High Income,3,Both,22,All ages,725,Physical violence by firearm,3,Rate,2003,1.582088670604257,1.5975694316612743,1.5657913291984862,2003-01-01
1,Deaths,44575,World Bank High Income,3,Both,22,All ages,725,Physical violence by firearm,3,Rate,2004,1.5629665817830811,1.578876641122289,1.5461449349927825,2004-01-01
1,Deaths,44575,World Bank High Income,3,Both,22,All ages,725,Physical violence by firearm,3,Rate,2005,1.6030292321809745,1.620371571767944,1.585605580743731,2005-01-01
1,Deaths,44575,World Bank High Income,3,Both,22,All ages,725,Physical violence by firearm,3,Rate,2006,1.6191275767810782,1.638314117235081,1.5994033451942151,2006-01-01
1,Deaths,44575,World Bank High Income,3,Both,22,All ages,725,Physical violence by firearm,3,Rate,2007,1.570817398338062,1.587292175821621,1.5527938214159491,2007-01-01
1,Deaths,44575,World Bank High Income,3,Both,22,All ages,725,Physical violence by firearm,3,Rate,2008,1.5315831078453386,1.5487219255772982,1.5139097844075482,2008-01-01
1,Deaths,44575,World Bank High Income,3,Both,22,All ages,725,Physical violence by firearm,3,Rate,2009,1.4792437880022444,1.4972454984111951,1.461729078518711,2009-01-01
1,Deaths,44575,World Bank High Income,3,Both,22,All ages,725,Physical violence by firearm,3,Rate,2010,1.4291178411253695,1.4456367837451385,1.4120066219213745,2010-01-01
1,Deaths,44575,World Bank High Income,3,Both,22,All ages,725,Physical violence by firearm,3,Rate,2011,1.42210952104188,1.4349697473328489,1.406795501472672,2011-01-01
1,Deaths,44575,World Bank High Income,3,Both,22,All ages,725,Physical violence by firearm,3,Rate,2012,1.4455965098588894,1.4628390440770025,1.4222318148650583,2012-01-01
1,Deaths,44575,World Bank High Income,3,Both,22,All ages,725,Physical violence by firearm,3,Rate,2013,1.368302890742958,1.3871638097522483,1.345120894847222,2013-01-01
1,Deaths,44575,World Bank High Income,3,Both,22,All ages,725,Physical violence by firearm,3,Rate,2014,1.338231589823303,1.3587233657272648,1.312239910981868,2014-01-01
1,Deaths,44575,World Bank High Income,3,Both,22,All ages,725,Physical violence by firearm,3,Rate,2015,1.458757711943233,1.4832608675010548,1.4288477272718534,2015-01-01
1,Deaths,44575,World Bank High Income,3,Both,22,All ages,725,Physical violence by firearm,3,Rate,2016,1.5266285830914994,1.564441189857393,1.4797578403364269,2016-01-01
1,Deaths,44575,World Bank High Income,3,Both,22,All ages,725,Physical violence by firearm,3,Rate,2017,1.4710219744114144,1.5062752765490688,1.390125371393235,2017-01-01
1,Deaths,44575,World Bank High Income,3,Both,22,All ages,725,Physical violence by firearm,3,Rate,2018,1.4094028570099806,1.4503282533210766,1.3386309263552885,2018-01-01
1,Deaths,44575,World Bank High Income,3,Both,22,All ages,725,Physical violence by firearm,3,Rate,2019,1.37384452477627,1.4201143362726398,1.2924994006973545,2019-01-01
