,stock_number,item,quantity,value,year
85,4910-DS-PRE-SSUR,PRESSURE WASHER,1,500.0,2020
72,4020-DS-FIB-ERRO,"FIBER ROPE, CORDAGE, AND TWINE",6,500.0,2019
92,5130-00-903-2510,"SAW,BAND,ELECTRIC,PORTABLE",2,489.0,2019
67,3990-01-451-4203,"TIE DOWN,CARGO,VEHICLE",1,444.0,2020
124,6240-01-532-4184,"LAMP,INCANDESCENT",300,427.0,2019
89,5120-00-293-1439,"VISE,MACHINISTS",6,405.0,2019
104,5820-DS-RAD-IO00,"RADIO, NON-AIRBORNE",17,390.0,2019
189,8415-01-538-6289,"PARKA,EXTREME COLD WEATHER",12,372.0,6057
191,8415-01-538-6308,"PARKA,EXTREME COLD WEATHER",11,372.0,6057
58,2610-01-333-7632,"TIRE,PNEUMATIC,VEHICULAR",4,368.0,2020
238,8465-01-525-0578,RIFLEMAN SET,5,335.0,2019
164,8145-01-623-2494,"SHIPPING AND STORAGE CONTAINER,MISCELLANEOUS EQUIPMENT",1,334.0,2019
195,8415-01-538-6704,"TROUSERS,EXTREME COLD WEATHER",68,319.0,6059
135,6545-01-530-0929,"FIRST AID KIT,UNIVERSAL",36,310.0,6057
103,5820-01-524-5067,"RADIO,GPS HANDHELD",11,304.0,2019
228,8465-01-416-8517,BIVY COVER,4,304.0,4040
60,3615-DS-SHR-EDD0,SHREDDER,1,300.0,2019
57,2590-01-484-0440,"SUPPORT,RETRACTABLE,TRAILER",1,266.0,2020
229,8465-01-445-6274,MODULAR SLEEP SYSTEM,3,262.0,2019
199,8415-01-538-6747,"JACKET,COLD WEATHER",16,248.0,8079
193,8415-01-538-6315,"PARKA,EXTREME COLD WEATHER",3,248.0,4038
188,8415-01-538-6278,"PARKA,EXTREME COLD WEATHER",2,248.0,4038
173,8415-00-310-1133,"JACKET,FLYERS",3,235.0,2019
203,8415-01-545-8724,"PARKA,EXTREME COLD WEATHER",6,232.0,4038
80,4240-01-300-9417,"RESPIRATOR,AIR FILTERING",4,223.0,2019
216,8430-DS-BOO-TS01,"BOOTS, MEN'S, PAIR",1,220.0,2019
125,6240-01-569-5865,"LAMP,LIGHT EMITTING DIODE",5,218.0,2019
215,8430-00-655-5564,"BOOTS,EXTREME COLD WEATHER",1,217.0,2019
206,8415-01-546-0019,"TROUSERS,EXTREME COLD WEATHER",4,212.0,4039
127,6515-01-453-7219,"CATCH POLE,VETERINARY",1,207.0,2019
113,5965-DS-HHM-ISPE,"HAND, HEADSETS, MICS AND SPEAKERS",10,200.0,2019
62,3920-DS-CAR-T001,HAND CART,2,200.0,2019
153,7125-DS-CAB-INE6,"CABINET, STORAGE",4,200.0,2020
102,5440-DS-LAD-DER2,"LADDER, SCAFFOLDING",4,200.0,2019
211,8415-01-558-5560,"GLOVES,COLD WEATHER",2,191.0,2020
198,8415-01-538-6742,"JACKET,COLD WEATHER",26,186.0,6058
160,7520-01-441-9130,FINGERPRINT IDENTIFICATION KIT,3,179.0,2019
161,8115-01-488-6186,"CASE,EQUIPMENT",20,175.0,2020
237,8465-01-524-7632,MEDIC SET,2,172.0,2019
132,6530-00-788-4010,"RESTRAINT SET,WRIST AND ANKLE",1,171.0,2019
235,8465-01-524-5285,RUCKSACK LARGE FIELD PACK,20,166.0,4038
9,1240-01-561-5821,"CASE,OPTICAL INSTRUMENT",25,158.0,2019
175,8415-01-043-8390,"COVERALLS,FLYERS",2,156.0,2019
79,4210-DS-FFE-QUIP,FIRE FIGHTING EQUIPMENT,35,151.0,4038
69,4010-01-200-1506,"CHAIN ASSEMBLY,SINGLE LEG",10,143.0,2019
221,8465-00-965-1676,SWORD AND SCABBARD,2,141.0,2019
178,8415-01-457-4775,"MITTENS,TRIGGER,FINGER",1,127.0,2019
145,6910-01-502-8860,"TRAINING AID,SHOTGUN",2,126.0,2018
192,8415-01-538-6312,"PARKA,EXTREME COLD WEATHER",2,124.0,2019
190,8415-01-538-6300,"PARKA,EXTREME COLD WEATHER",1,124.0,2019
197,8415-01-538-6739,"JACKET,COLD WEATHER",13,124.0,4038
184,8415-01-527-2721,"MITTEN SET,EXTREME COLD WEATHER",12,124.0,4038
249,8465-01-641-6353,FIELD PACK,47,121.0,2020
247,8465-01-585-1512,RUCKSACK MEDIUM (OEF) PATTERN 2,4,119.0,2019
204,8415-01-545-9542,"PARKA,EXTREME COLD WEATHER",1,116.0,2019
205,8415-01-545-9610,"PARKA,EXTREME COLD WEATHER",1,116.0,2019
202,8415-01-545-8661,"PARKA,EXTREME COLD WEATHER",2,116.0,2019
217,8460-00-606-8366,"KIT BAG,FLYERS",6,109.0,6060
207,8415-01-546-0040,"TROUSERS,EXTREME COLD WEATHER",1,106.0,2019
196,8415-01-538-6720,"TROUSERS,EXTREME COLD WEATHER",1,106.0,2020
194,8415-01-538-6695,"TROUSERS,EXTREME COLD WEATHER",1,106.0,2019
208,8415-01-546-0119,"TROUSERS,EXTREME COLD WEATHER",1,106.0,2019
1,1005-01-472-3902,"BIPOD,FOLDING",2,104.0,2017
137,6545-01-584-1582,"FIRST AID KIT,INDIVIDUAL",6,103.0,2019
136,6545-01-574-8111,"BAG,COMBAT CASUALTY CARE",1,101.0,2019
56,2541-DS-ARM-OR02,VEHICLE ARMOR,11,100.0,2019
53,2530-01-568-4597,"WHEEL,PNEUMATIC TIRE",1,100.0,2019
213,8415-DS-GLO-VESW,"GLOVES, COLD WEATHER",15,100.0,4038
162,8115-DS-CAS-E003,CASE,15,100.0,2020
240,8465-01-547-2694,SLEEPING BAG,3,99.0,2019
177,8415-01-351-0331,"COVERALLS,FLYERS",1,91.0,2019
154,7210-00-282-7950,"BLANKET,BED",13,85.0,4038
169,8340-01-600-4809,TARPAULIN,10,79.0,2019
155,7310-01-223-5093,"COFFEE MAKER,PERCOLATOR",4,79.0,2019
250,8465-DS-BEL-T001,INDIVIDUAL BELT,21,78.0,4040
165,8145-DS-CAS-E004,SHIPPING CASE,19,77.0,2020
243,8465-01-580-1560,RUCKSACK LARGE FIELD PACK,10,77.0,2020
231,8465-01-516-7960,SYSTEM HYDRATION,32,72.0,2019
70,4010-01-533-3802,"CHAIN,WELDED",30,70.0,2019
212,8415-01-580-1371,"JACKET,COLD WEATHER",1,67.0,2019
131,6515-01-523-7242,SPHYGMOMANOMETER,1,67.0,2020
200,8415-01-538-6754,"JACKET,COLD WEATHER",3,62.0,2019
201,8415-01-538-6768,"JACKET,COLD WEATHER",6,62.0,2019
185,8415-01-527-2767,"MITTEN SET,EXTREME COLD WEATHER",9,62.0,2019
241,8465-01-547-2706,SLEEPING BAG,4,61.0,2019
180,8415-01-461-8356,"SHIRT,COLD WEATHER",1,60.0,2020
179,8415-01-461-8341,"SHIRT,COLD WEATHER",5,60.0,2020
88,5110-01-653-2013,"KNIFE,STRAP CUTTING,FIREMAN'S",32,58.0,2019
129,6515-01-510-4342,SPHYGMOMANOMETER,1,56.0,2020
2,1005-01-484-8000,"SIGHT,REAR",2,55.0,2017
0,1005-00-921-5004,"MAGAZINE,CARTRIDGE",260,54.0,8076
5,1095-00-392-4102,"KNIFE,COMBAT,WITH SHEATH",16,51.0,2019
230,8465-01-481-4448,"COVER,FIELD PACK,CAMOUFLAGE",6,51.0,4040
121,6130-01-667-7839,"POWER SUPPLY,UNINTERRUPTIBLE",10,50.0,2019
133,6532-01-524-6932,"BLANKET,SURVIVAL",20,47.0,2020
222,8465-01-019-9103,FIELD PACK,2,46.0,2019
182,8415-01-472-6915,"OVERALLS,COLD WEATHER",1,43.0,2019
183,8415-01-472-6916,"OVERALLS,COLD WEATHER",6,43.0,2019
130,6515-01-521-7976,"TOURNIQUET,NONPNEUMATIC",56,41.0,2019
81,4240-01-430-1983,"FACESHIELD,PROTECTIVE",24,40.0,2020
74,4030-00-678-8562,SHACKLE,500,40.0,2019
246,8465-01-580-1664,ENHANCED FRAME SHOULDER STRAPS,10,40.0,2020
170,8405-01-547-2559,"LINER,WET WEATHER PONCHO",120,39.0,2020
91,5120-01-648-4274,"WRENCH,BOX AND OPEN END,COMBINATION",8,39.0,2019
209,8415-01-546-0160,"SHIRT,COLD WEATHER",8,39.0,2020
210,8415-01-546-0305,"SHIRT,COLD WEATHER",9,39.0,2020
10,1385-00-930-6613,"HOLDER,PRIMACORD",5,38.0,2019
187,8415-01-530-2350,"PAD,KNEE",17,36.0,4039
174,8415-00-926-1674,"GLOVES,BARBED TAPE-WIRE HANDLERS",4,33.0,2020
181,8415-01-465-4641,"PANTS,PFU",20,31.0,2019
134,6545-01-525-9847,"MODULE,TRAUMA",70,31.0,2019
242,8465-01-580-1300,WAIST PACK,8,27.0,4040
105,5855-01-438-4588,"TRANSMITTER,INFRARED",27,27.0,2017
4,1005-01-561-7200,"MAGAZINE,CARTRIDGE",251,27.0,4036
245,8465-01-580-1575,MOLDED WAIST BELT,10,26.0,2020
156,7510-00-074-5124,"TAPE,PRESSURE SENSITIVE ADHESIVE",38,26.0,4040
149,7025-DS-SPE-AKE2,"SPEAKER, COMPUTER",25,25.0,2019
239,8465-01-525-0598,"POUCH,M4 THREE MAG",14,23.0,2020
224,8465-01-117-8699,"BAG,DUFFEL",16,23.0,2019
100,5210-00-234-6745,"TAPE,MEASURING",7,22.0,2019
3,1005-01-511-9963,"DRAG BAG,SNIPER RIFLE",8,21.0,2019
148,7025-DS-KEY-BOA3,KEYBOARD,15,20.0,2019
172,8415-00-266-8677,"GLOVES,RUBBER,INDUSTRIAL",100,16.0,2019
219,8465-00-165-6838,"CUP,WATER CANTEEN",10,15.0,2019
226,8465-01-322-1965,"BELT,INDIVIDUAL EQUIPMENT",7,14.0,2019
227,8465-01-322-1966,"BELT,INDIVIDUAL EQUIPMENT",12,14.0,2019
176,8415-01-227-9550,"UNDERSHIRT,COLD WEATHER",8,14.0,2020
244,8465-01-580-1563,SUSTAINMENT POUCH,9,12.0,2020
186,8415-01-530-2157,"ELBOW,PAD",10,10.0,2020
73,4030-00-369-3962,SHACKLE,20,9.0,2019
225,8465-01-118-8175,"COVER,WATER CANTEEN",6,9.0,2019
126,6510-00-201-7430,"DRESSING,FIRST AID,FIELD",576,8.0,2020
223,8465-01-115-0026,"CANTEEN,WATER",10,7.0,2019
220,8465-00-860-0256,"COVER,WATER CANTEEN",10,7.0,2019
171,8415-00-160-0769,"MITTEN INSERTS,COLD WEATHER",10,5.0,2019
236,8465-01-524-7324,"POUCH,FLASH BANG GRENADE",1,5.0,2020
159,7510-01-462-1384,"BINDER,LOOSE-LEAF",12,5.0,2019
158,7510-01-203-4708,"BINDER,LOOSE-LEAF",15,4.0,2019
214,8420-01-526-7034,"UNDERSHIRT,MANS",30,3.0,2019
157,7510-00-272-9662,"STAPLES,PAPER FASTENING,OFFICE TYPE",15,1.0,2019
119,6115-01-558-3214,"GENERATOR SET,GASOLINE ENGINE",1,0.0,2019
152,7125-01-391-1283,"LOCKER,CLOTHING",17,0.0,2019
120,6115-01-628-2515,"GENERATOR SET,DIESEL ENGINE",6,0.0,12114
