,stock_number,item,quantity,value,year
17,1240-01-587-9345,"SIGHT,REFLEX",32,639.0,2018
143,8340-00-753-6438,TARPAULIN,5,603.0,2019
6,1240-01-492-5264,"SIGHT,HOLOGRAPHIC",1,588.0,2017
119,6515-01-466-0971,"OXIMETER,PULSE",4,573.0,2019
152,8415-01-558-5495,"GLOVES,COLD WEATHER",1,530.0,2020
142,7830-DS-TRE-ADM1,TREADMILL,1,500.0,2020
19,1240-01-594-3103,"SIGHT,REFLEX",5,457.0,2018
135,6650-00-530-0960,"TELESCOPE,STRAIGHT",10,442.0,2017
133,6530-01-537-2692,"INSERT SYSTEM,MEDICAL BACKPACK",10,427.0,2019
7,1240-01-495-1385,"SIGHT,REFLEX",58,401.0,2018
10,1240-01-533-0941,"SIGHT,REFLEX",25,400.0,2017
144,8340-01-521-6438,"SHELTER,ICS IMPROVED COMBAT SHELTER",9,363.0,2019
8,1240-01-499-3547,BINOCULAR,21,359.0,2019
166,8465-01-610-5633,"BAG,INDIVIDUAL EQUIPMENT,CARRIER",2,351.0,2020
109,6515-01-126-3830,"SUTURE,ABSORBABLE,SURGICAL",3,351.0,2019
23,1240-01-650-5791,"MOUNT,TELESCOPE",5,343.0,2019
108,6515-01-076-4713,"TROUSERS,PNEUMATIC,MEDICAL ANTI-SHOCK",1,338.0,2019
155,8415-01-558-5605,"MITTEN SHELLS,EXTREME COLD WEATHER",4,327.0,4040
158,8460-DS-LUG-GAGE,LUGGAGE,3,320.0,2020
134,6545-01-530-0929,"FIRST AID KIT,UNIVERSAL",28,310.0,6058
4,1240-01-412-3128,BINOCULAR,4,306.0,2017
113,6515-01-253-2514,"RESUSCITATOR,HAND-POWERED",4,303.0,2019
2,1240-00-930-3833,BINOCULAR,5,278.0,2018
56,4240-01-657-3029,"GOGGLES,INDUSTRIAL",9,277.0,2019
161,8465-01-523-6276,"FIELD PACK,LARGE,SET",10,262.0,2020
148,8415-01-538-6752,"JACKET,COLD WEATHER",13,248.0,8080
115,6515-01-314-6694,STETHOSCOPE,10,246.0,4038
110,6515-01-127-2193,"SUTURE,NONABSORBABLE,SURGICAL",9,216.0,2019
163,8465-01-574-8499,FIELD PACK,29,202.0,2020
147,8415-01-538-6747,"JACKET,COLD WEATHER",3,186.0,6060
156,8415-01-575-8595,"GLOVES,COLD WEATHER",2,170.0,2020
153,8415-01-558-5572,"MITTEN SHELLS,EXTREME COLD WEATHER",2,164.0,2020
162,8465-01-524-5250,ASSAULT PACK,22,154.0,4040
105,6515-00-341-9800,"HOLDER,SUTURE NEEDLE",5,143.0,2019
128,6515-01-574-7905,"THERMOMETER GUN,INFRARED",2,140.0,2019
118,6515-01-412-8673,"PAPER,ELECTROCARDIOGRAPH RECORDING",5,139.0,4038
51,4240-01-504-5727,"GOGGLES,INDUSTRIAL",307,125.0,4040
54,4240-01-525-3095,"SPECTACLES,INDUSTRIAL",1,115.0,2020
131,6530-01-244-2776,"WRAPPER,STERILIZATION",30,114.0,4038
120,6515-01-485-8380,"WIPES,SANITIZING",10,108.0,2019
102,6515-00-299-8737,"HOLDER,SUTURE NEEDLE",3,104.0,2019
132,6530-01-380-6463,"BAG,BIOHAZARD DISPOSAL",10,101.0,2019
49,4220-DS-MAR-LIFD,MARINE LIFESAVING AND DIVING EQUIPMENT,36,100.0,2019
137,6650-01-511-4074,BINOCULAR,20,100.0,2019
160,8465-01-515-1156,"STRAP,INVOLUNTARY,RESTRAINT",10,95.0,2019
125,6515-01-529-3860,"CUFF,SPHYGMOMANOMETER",4,91.0,6057
165,8465-01-580-0981,ASSAULT PACK,1,77.0,2020
106,6515-00-690-3198,"HOLDER,SUTURE NEEDLE",4,72.0,2019
157,8415-01-580-1355,"JACKET,COLD WEATHER",5,67.0,2020
0,1005-00-380-8793,"RACK ASSY,PISTOL",2,67.0,2017
149,8415-01-546-6713,"JACKET,COLD WEATHER",1,66.0,2020
150,8415-01-546-6722,"JACKET,COLD WEATHER",1,66.0,2020
151,8415-01-546-7444,"JACKET,COLD WEATHER",2,66.0,2020
50,4240-01-304-3194,E-LANYARD,13,63.0,2019
101,6510-01-304-6489,"BANDAGE,GAUZE,SELF-ADHERENT",4,62.0,4038
146,8415-01-538-6742,"JACKET,COLD WEATHER",1,62.0,2020
123,6515-01-525-0240,"SPECULUM,OTOSCOPE",2,61.0,2019
124,6515-01-527-8068,"HEADLAMP,MEDICAL,NVG GREEN LENS",5,56.0,2019
164,8465-01-575-3390,"BAG,AMMUNITION",30,51.0,2019
159,8465-01-393-6515,"MAT,SLEEPING,SELF-INFLATING",9,51.0,2020
39,2540-DS-LAD-DER0,VEHICLE  LADDER,1,50.0,2019
167,9930-01-331-6244,"POUCH,HUMAN REMAINS",40,44.0,2019
5,1240-01-439-7265,"MOUNT,QUICK RELEASE ASSEMBLY",10,43.0,2017
104,6515-00-341-7200,"HOLDER,SUTURE NEEDLE",8,42.0,2019
55,4240-01-630-8327,"SPECTACLES,INDUSTRIAL",192,41.0,2020
117,6515-01-373-8659,"COVER,ELECTRONIC THERMOMETER PROBE",4,37.0,4038
114,6515-01-311-0419,SPHYGMOMANOMETER,2,37.0,2019
122,6515-01-525-0236,"SPECULUM,OTOSCOPE",2,37.0,2019
145,8405-00-889-3683,"LINER,WET WEATHER PONCHO",100,37.0,2020
140,6910-00-809-6801,"MOULAGE,WAR WOUND",1,36.0,2019
130,6525-00-817-1263,"MARKER,X-RAY FILM IDENTIFICATION",1,30.0,2019
127,6515-01-574-7767,"CUFF,SPHYGMOMANOMETER",1,25.0,2019
107,6515-00-935-7138,"SCISSORS,BANDAGE",20,21.0,4038
52,4240-01-517-9772,"LENS,GOGGLES,INDUSTRIAL",15,18.0,2019
112,6515-01-227-7037,"DEPRESSOR,TONGUE",3,17.0,4038
99,6510-00-200-3190,"BANDAGE,GAUZE",80,9.0,4038
103,6515-00-337-7800,"FORCEPS,TISSUE",2,7.0,2019
100,6510-00-786-3736,"PAD,ISOPROPYL ALCOHOL IMPREGNATED",25,4.0,2019
141,7510-00-282-8201,"CLIP,PAPER",16,1.0,2019
