,stock_number,item,quantity,value,year
1009,6910-01-633-7435,PACKABLE HEMOSTATIC WOUND TRAINER,1,73595.0,2019
126,1615-01-376-5089,"TRANSMISSION,MECHANICAL,HELICOPTER",1,72154.0,2020
331,4310-DS-COM-PVAC,COMPRESSORS AND VACUUM PUMPS,1,70000.0,2019
1014,6920-01-617-0865,"TARGET,MANNEQUIN",10,69700.0,2019
349,4940-00-209-6236,"SMALL ARMS SHOP,SHELTER LOADED",2,66638.0,2017
632,5855-01-228-0937,NIGHT VISION GOGGLE,18,64404.0,36306
109,1615-00-254-2174,"HUB,ROTOR,HELICOPTER",5,61303.0,10090
96,1560-00-169-1769,"EJECTOR,ENGINE AIR",1,60021.0,2018
728,5996-01-519-7548,"AMPLIFIER,RADIO FREQUENCY",4,56330.0,4035
650,5855-01-513-7561,"IMAGE INTENSIFIER,NIGHT VISION",17,56266.0,34323
190,2915-01-324-9347,"FUEL CONTROL,MAIN,TURBINE ENGINE",2,51508.0,2018
85,1385-01-574-4707,"UNMANNED VEHICLE,GROUND",5,50000.0,10091
1008,6910-01-633-7418,AIRWAYSPLUS LIFECAST - I/P,1,49995.0,2019
734,6115-01-414-9697,"POWER PLANT,ELECTRIC,TRAILER MOUNTED",1,46322.0,2019
683,5855-DS-NIG-HTVI,"NIGHT VISION EQUIP, EMIT, REFLECTED RAD",17,45600.0,34323
134,1680-01-166-9681,"ACTUATOR,ELECTRO-MECHANICAL,LINEAR",1,45053.0,2019
613,5430-DS-TAN-KFUE,FUEL STORAGE TANKS,1,45000.0,2019
128,1615-01-497-7257,CARRIER ASSEMBLY,2,44818.0,2019
961,6625-01-266-1636,"TEST SET,COMPUTER",1,43488.0,2019
576,5180-DS-TOO-LKIT,"SETS, KITS, AND OUTFITS OF HAND TOOLS",30,41522.0,12114
73,1367-01-561-5276,"CAPABILITIES SET,NON-LETHAL",1,40941.0,2019
1110,7310-DS-OVE-N000,OVEN,5,40500.0,8076
87,1385-01-592-8822,"UNMANNED VEHICLE,GROUND",1,39942.0,2020
192,2915-01-332-2469,"FUEL CONTROL,MAIN,TURBINE ENGINE",2,38733.0,2019
638,5855-01-433-3157,"IMAGE INTENSIFIER,NIGHT VISION",6,38352.0,12108
663,5855-01-548-1555,"SIGHT,NIGHT VISION SNIPERSCOPE",4,37943.0,8076
644,5855-01-485-3429,THERMAL IMAGING SYSTEM,2,37000.0,4038
985,6665-12-371-0357,"DETECTING SET,MINE",5,35156.0,2020
664,5855-01-548-9651,"IMAGE INTENSIFIER,NIGHT VISION",9,34704.0,18153
203,2995-01-259-0338,"CONTROL UNIT,SUPERVISORY,TURBINE ENGINE",4,33728.0,2019
90,1385-DS-ROB-TEOD,EOD ROBOT,10,33686.0,20185
570,5180-01-586-1897,"TOOL KIT,METAL WORKER'S",7,33483.0,2019
191,2915-01-325-8315,"FUEL CONTROL,MAIN,TURBINE ENGINE",2,30906.0,2019
157,2340-DS-ATV-4WHE,"ALL TERRAIN VEHICLE, 4 WHEEL",12,29841.0,8076
156,2340-DS-ATV-3WHE,"ALL TERRAIN VEHICLE, 3 WHEEL",2,29420.0,4040
1347,8150-01-473-1213,"CONTAINER,FREIGHT,SPECIFIC PURPOSE",1,29014.0,2019
729,5996-01-542-7912,"AMPLIFIER,RADIO FREQUENCY",3,28165.0,2018
1105,7310-01-463-4724,"OVEN,STEAMER",1,27292.0,2019
737,6115-01-561-7788,"GENERATOR SET,DIESEL ENGINE",1,26956.0,2019
1349,8150-01-580-6589,"CONTAINER,20'ISO",6,26704.0,8076
967,6635-01-549-8204,"SCANNER,X-RAY,BAGG",1,26500.0,2019
159,2340-DS-MUL-E000,MULE,2,25592.0,4040
265,3990-DS-MHE-MISC,MISC MATERIALS HANDLING EQUIPMENT,3,24900.0,6057
283,4120-01-558-5664,"KIT,COOLING AND REF",21,22800.0,6057
151,2320-DS-VAN-0001,"VAN, COMMERCIAL",1,22500.0,2019
347,4930-00-142-5313,"FUEL SYSTEM,SUPPLY POINT",8,22435.0,2019
139,1680-01-502-2757,"HOIST,RESCUE ASSEMBLY",1,22000.0,2019
351,4940-01-514-0087,"CLEANER,PRESSURE,SOLVENT-WATER",3,21930.0,4039
1108,7310-DS-FOO-DCOO,"FOOD COOKING, BAKING, AND SERVING EQUIP",8,21586.0,8077
42,1080-01-564-1690,"CAMOUFLAGE NET SYSTEM,RADAR TRANSPARENT",22,21294.0,6051
141,1680-01-587-1948,"KIT,MAINTENANCE SUPPORT",1,20872.0,2018
708,5965-DS-SPE-AKE0,"SPEAKER, COMMUNICATIONS EQUIPMENT",7,20833.0,4038
332,4510-DS-PLU-MBFX,PLUMBING FIXTURES AND ACCESSORIES,1,20000.0,2020
733,6115-01-285-3012,"GENERATOR SET,DIESEL ENGINE",4,19844.0,4038
662,5855-01-538-7994,"VIEWER,NIGHT VISION",1,19038.0,2019
72,1240-DS-OPT-SIGH,OPTICAL SIGHTING AND RANGING EQUIPMENT,29,18646.0,12112
684,5855-DS-THR-MCAM,THERMAL CAMERA,1,17325.0,2019
611,5410-01-519-7185,SOLAR SYSTEM TY II,11,16734.0,10095
158,2340-DS-CAR-T000,"CART, MOTORIZED",5,16675.0,6058
335,4520-01-431-8927,"HEATER,SPACE",2,16362.0,2019
168,2510-01-091-5167,"TANK,WATER,TRLR MTD",1,16172.0,2020
652,5855-01-524-4308,"SIGHT,THERMAL",2,16000.0,4036
671,5855-01-566-6794,NVG MOUNTING SYSTEM,18,15930.0,36342
195,2915-01-572-1314,"FUEL CONTROL,MAIN,TURBINE ENGINE",1,15510.0,2018
138,1680-01-480-5076,COPILOTS COLLECTIVE,1,15416.0,2018
1323,8115-01-354-0797,"BOX,SHIPPING",6,15280.0,12114
557,5180-01-467-4685,"TOOL KIT,PIONEER SQUAD LAND CLEARING AND BUILDING ERECTION",1,15179.0,2019
251,3920-DS-MHE-NSPP,"MATERIAL HANDLING EQUIP, NONSELF-PROPEL",1,14558.0,2019
1025,7025-01-591-4938,"INTERFACE UNIT,DATA TRANSFER",7,14430.0,4040
783,6230-DS-LIG-HT01,"ELECTRIC PORTABLE, HAND LIGHTING EQUIP",5,14326.0,6058
686,5860-01-324-8206,OPTICS MODULE,13,14213.0,2017
53,1240-01-411-1265,"SIGHT,REFLEX",215,14124.0,88753
659,5855-01-534-5931,"ILLUMINATOR,INTEGRATED,SMALL ARMS",210,13920.0,32281
342,4910-01-550-7118,"SHOP KIT,CONSTRUCTION NBR 1",1,13773.0,2019
1000,6780-DS-PHO-TOSE,"PHOTOGRAPHIC SETS, KITS, AND OUTFITS",4,13650.0,2020
1020,7021-DS-SER-VER2,NETWORK SERVER,10,13561.0,8079
1363,8340-DS-TEN-T000,TENT,12,13500.0,6057
987,6670-01-532-9303,"WEIGHT SET,COMMERCIAL SCALE TESTING",1,13281.0,2019
695,5935-01-161-5883,"MAINTENANCE KIT,ELECTRICAL CONNECTOR",1,12904.0,2018
137,1680-01-342-0497,"PANEL,INDICATOR",2,12839.0,2019
678,5855-01-596-5816,"VIEWER KIT,NIGHT VISION",4,12800.0,8076
654,5855-01-528-2743,"IMAGE INTENSIFIER,NIGHT VISION",69,12784.0,4037
140,1680-01-541-8779,"DISPLAY UNIT,CONTROL",2,12749.0,2019
984,6665-01-599-7528,"DETECTOR,GAS",2,12479.0,2019
988,6675-DS-TRI-PDGR,"DRAFTING, SURVEYING, MAPPING INSTRUMENTS",1,12350.0,2020
155,2340-00-585-7495,"SCOOTER,MOTOR",2,12200.0,4038
1336,8145-01-081-9236,SHIPPING AND STORAG,24,12148.0,4038
154,2340-00-540-3900,"SCOOTER,MOTOR",6,11656.0,4038
75,1375-01-021-0606,"FIRING DEVICE,DEMOLITION",1,11504.0,2018
59,1240-01-508-2073,"RANGE FINDER,LASER",4,11500.0,2017
972,6645-01-398-9100,"CLOCK,PANEL",2,11259.0,2020
180,2541-01-555-4876,"ARMOR,TRANSPARENT,VEHICULAR WINDOW",5,11186.0,6056
651,5855-01-513-8366,"IMAGE INTENSIFIER,NIGHT VISION",22,11000.0,44418
658,5855-01-533-3888,"VIEWER,NIGHT VISION",3,10951.0,6057
656,5855-01-532-3516,"TELESCOPE,NON-INVERTING INFRARED",10,10564.0,20180
646,5855-01-501-9529,"VIEWER,NIGHT VISION",1,10427.0,2020
136,1680-01-225-5629,CAUTION ADVISORY PA,1,10240.0,2019
655,5855-01-531-5726,"SIGHT,NIGHT VISION SNIPERSCOPE",1,10089.0,2017
568,5180-01-554-4224,"TOOL KIT,GENERAL MECHANIC'S",17,10075.0,10099
182,2840-01-126-4129,"PUMP,LUBRICATING AN",5,10042.0,4038
746,6130-DS-CHA-RGE1,BATTERY CHARGER,2,9835.0,4038
341,4910-01-501-7343,"TOOL SET,SATS,MOD 2",1,9795.0,2019
980,6650-01-590-6625,BORESCOPE KIT,1,9784.0,2019
721,5970-01-582-8590,"REPAIR KIT,ELECTRICAL CABLE INSULATION",1,9666.0,2020
1655,8470-DS-PSH-IELD,"SHIELD,PERSONAL PROTECTIVE",2,9537.0,4039
204,2995-01-327-7703,"DETECTOR,METALLIC PARTICLE",10,9188.0,2019
121,1615-01-158-9514,"RADIATOR,GEARBOX",4,9079.0,2019
612,5430-01-485-8340,"TANK,FABRIC,COLLAPSIBLE",3,8753.0,2020
1345,8145-DS-SHI-PCON,SPECIALIZED SHIPPING AND STORAGE CONTAIN,13,8525.0,8077
201,2995-01-089-4140,"RECORDER MODULE,HIS",4,8412.0,2019
930,6530-DS-TRE-TCHE,MEDICAL LITTER AND STRETCHERS,17,8391.0,8078
681,5855-01-645-0531,"ILLUMINATOR,INFRARED",174,8308.0,10089
1346,8150-01-463-8555,"CONTAINER,FREIGHT,UTILITY",1,8302.0,2019
209,3040-01-292-1617,"GEARSHAFT,BEVEL",4,8142.0,2019
1343,8145-01-554-6027,"CONTAINER,GENERAL PURPOSE",2,8106.0,2020
67,1240-01-575-1105,"RANGE FINDER,LASER",1,7974.0,2019
1359,8340-01-528-8210,TENT,2,7964.0,2019
89,1385-99-435-9032,"TOOL AND EQUIPMENT KIT,EXPLOSIVE ORDNANCE DISPOSAL",3,7682.0,2018
346,4920-01-494-3736,CHECK AND FILL UNIT,2,7571.0,2020
776,6230-01-549-3979,FLASHLIGHT,4,7568.0,4038
624,5820-01-549-6407,"RECEIVER-TRANSMITTER,RADIO",12,7520.0,4036
131,1680-00-954-3961,"ACTUATOR,LINEAR",5,7370.0,2019
178,2540-01-630-7491,"COVER,FITTED,VEHICULAR BODY",2,7309.0,4040
234,3510-01-609-9895,"WASHER-DRYER,HOUSEHOLD LAUNDRY",11,7280.0,6058
978,6650-01-519-8473,"MICROSCOPE,OPTICAL",1,7265.0,2019
81,1385-01-483-4575,"TOOL KIT,EXPLOSIVE ORDNANCE DISPOSAL",1,7251.0,2018
564,5180-01-516-7227,"TOOL KIT,FIBER OPTIC SYSTEM",1,7236.0,2020
944,6545-01-534-6145,"MEDICAL EQUIPMENT SET,SURGICAL INSTRUMENT & SUPPLY SET",16,7231.0,4038
657,5855-01-533-0555,"ILLUMINATOR,INFRARED",52,7200.0,8071
1348,8150-01-483-9121,"CONTAINER,FREIGHT,UTILITY",5,7120.0,2019
276,4110-01-471-1875,REFRIGERATED APPLIANCES,15,7086.0,2020
292,4220-DS-MAR-LIFD,MARINE LIFESAVING AND DIVING EQUIPMENT,8,7000.0,4040
225,3432-DS-ELE-RESW,ELECTRIC RESISTANCE WELDING EQUIPMENT,1,7000.0,2019
1052,7105-DS-SOF-A000,SOFA,2,6965.0,2019
636,5855-01-386-7136,"IMAGE INTENSIFIER,NIGHT VISION",5,6625.0,2019
778,6230-01-572-5707,"LIGHT SET,GENERAL ILLUMINATION",3,6522.0,2017
175,2540-01-588-3500,"KIT,M-ATV SPECIAL T00L",1,6484.0,2019
1324,8115-01-474-7089,"BOX,SHIPPING",4,6251.0,4039
114,1615-00-996-7491,"CASE ASSEMBLY,TRANS",1,6242.0,2018
305,4240-01-518-4626,"BARRIER,VEHICLE ARRESTING,PORTABLE",2,6227.0,2020
750,6145-DS-CAB-LEEL,"WIRE AND CABLE, ELECTRICAL, ROLL",4,6080.0,4039
282,4110-DS-REF-RIG0,REFRIGERATOR,90,6059.0,20192
100,1560-00-996-0835,"SUPPORT ASSEMBLY,COLLECTIVE CONTROL",2,5955.0,2019
230,3441-00-528-9062,"SHRINKING AND STRETCHING MACHINE,SHEET METAL",1,5944.0,2019
202,2995-01-128-6846,"BLOWER,PARTICLE,SEPARATOR",1,5887.0,2020
635,5855-01-363-7491,"IMAGE INTENSIFIER,NIGHT VISION",30,5856.0,2019
983,6665-01-506-6219,"DETECTING SET,MINE",2,5657.0,2019
725,5975-01-642-4490,JUNCTION BOX ASSEMBLY,1,5612.0,2020
246,3750-DS-LAW-NMOW,LAWN MOWER,1,5500.0,2019
558,5180-01-470-6539,"TOOL KIT,BLIND RIVETER",2,5411.0,2019
943,6545-01-532-4962,WARRIOR AID LITTER KIT,6,5389.0,8079
84,1385-01-574-1677,"REMOTE HANDLING SET,EXPLOSIVE ORDNANCE DISPOSAL",1,5363.0,2017
560,5180-01-483-0249,"TOOL KIT,GENERAL MECHANICS",18,5340.0,6057
744,6130-01-553-7397,"CHARGER,BATTERY",2,5322.0,2019
775,6230-01-538-9928,FLASHLIGHT,5,5290.0,2019
645,5855-01-488-6563,"ILLUMINATOR,INFRARED",3,5274.0,6057
1036,7035-DS-SWI-TCH6,"SWITCH, NETWORK",22,5250.0,6058
481,5120-01-604-5653,PNEUMATIC BAG LIFTING KIT,1,5206.0,2019
1354,8340-01-323-2454,TENT,1,5148.0,2019
160,2340-DS-SCO-OTER,SCOOTER,1,5000.0,2019
629,5836-DS-MON-IT01,"MONITOR, TELEVISION",1,5000.0,2019
925,6530-01-562-6008,"THERMAL GUARD,ABSORBENT PATIENT LITTER S",11,4887.0,4038
548,5180-00-166-8336,"TOOL KIT,ELECTRICAL CONTACT",1,4839.0,2019
743,6130-01-495-2839,"CHARGER,BATTERY",4,4822.0,4038
1283,7910-01-327-0757,"CLEANER,VACUUM,ELECTRIC",3,4784.0,6057
176,2540-01-591-4079,"MAT,FLOOR",6,4713.0,2019
992,6720-DS-CAM-ERA2,"CAMERA, STILL PICTURE",1,4700.0,2019
774,6230-01-532-2197,FLASHLIGHT,2,4690.0,2019
561,5180-01-499-8353,"TOOL KIT,VEHICULAR,SPECIAL PURPOSE",1,4644.0,2020
764,6230-01-288-4627,FLOODLIGHT ASSEMBLY,1,4489.0,2020
173,2540-01-568-6442,"BOX,ACCESSORIES STOWAGE",2,4419.0,4038
231,3441-DS-BEN-DFOR,BENDING AND FORMING MACHINES,1,4362.0,2019
258,3950-DS-HOI-ST00,"WINCHES, HOISTS, CRANES, AND DERRICKS",5,4315.0,4038
181,2840-01-089-4128,TIE ROD COMPRESSOR,4,4303.0,2018
101,1560-01-088-1709,"FITTING ASSY,STABIL",1,4239.0,2018
1137,7490-00-164-0540,"STENCIL CUTTING MACHINE,HAND OPERATED",1,4187.0,2019
1334,8140-01-563-3580,"SHIPPING AND STORAGE CONTAINER,MUNITIONS",17,4133.0,2019
252,3920-DS-PAL-LETJ,PALLET JACK,3,3975.0,6057
254,3950-01-547-8772,"WINCH,DRUM,POWER OPERATED",1,3973.0,2019
1338,8145-01-512-1019,"SUPPORT,SHIPPING AND STORAGE CONTAINER",10,3933.0,2020
897,6515-DS-DEF-IBRI,DEFIBRULATOR,23,3876.0,4039
229,3439-01-553-0279,"WELDING ACCESSORY KIT,ELECTRIC",2,3729.0,2019
91,1560-00-072-1078,DAMPER MOUNT ASSEMBLY,2,3623.0,4038
573,5180-01-606-7154,"TOOL KIT,SMALL ARMS",2,3600.0,2019
273,4020-DS-FIB-ERRO,"FIBER ROPE, CORDAGE, AND TWINE",67,3570.0,22211
567,5180-01-548-7634,"TOOL KIT,GENERAL MECHANICS",20,3524.0,4040
144,1940-DS-BOA-T000,SMALL CRAFT BOAT,5,3500.0,2019
628,5836-01-519-2528,"CAMERA-RECORDING,VIDEO",5,3360.0,2019
232,3444-01-629-6025,"PRESS ASSY,BEARING",1,3328.0,2019
135,1680-01-210-6494,"GRIP ASSY,CO-PILOT",1,3322.0,2018
186,2915-01-093-5369,"NOZZLE,PRIMER",9,3312.0,6057
194,2915-01-517-4294,"NOZZLE,FUEL INJECTION",1,3267.0,2018
736,6115-01-501-7368,"GENERATOR SET,DIESEL ENGINE",1,3211.0,2019
122,1615-01-210-6454,"GRIP,ASSEMBLY",1,3049.0,2017
555,5180-01-447-2200,"TOOL KIT,CARPENTERS",2,3026.0,2019
685,5855-DS-THR-MIMG,THERMAL IMAGINING EQUIPMENT,6,3000.0,12102
49,1095-01-599-4880,"RACK,STORAGE,SMALL ARMS",1,2942.0,2020
986,6665-12-371-0877,"DETECTING SET,MINE",1,2940.0,2019
1584,8465-01-445-6274,MODULAR SLEEP SYSTEM,147,2886.0,22217
174,2540-01-570-4298,"SEAT,VEHICULAR",8,2812.0,2019
883,6515-01-531-6051,"SUCTION APPARATUS,SURGICAL",1,2804.0,2019
653,5855-01-527-0257,"SIGHT,THERMAL",1,2756.0,2019
1337,8145-01-230-0189,"SHIPPING AND STORAGE CONTAINER,TRANSMISSION",1,2748.0,2019
674,5855-01-578-1396,"ILLUMINATOR,INTEGRATED,SMALL ARMS",80,2731.0,2019
786,6240-DS-HAL-OGEN,"LAMP, HALOGEN",8,2701.0,2020
679,5855-01-599-7164,"ILLUMINATOR,INTEGRATED,SMALL ARMS",14,2697.0,2018
689,5895-01-597-9505,"INTERFACE UNIT,COMMUNICATION EQUIPMENT",30,2677.0,2019
928,6530-DS-HOS-PCHR,HOSPITAL CHAIR,1,2670.0,2019
813,6510-01-530-5453,"DRESSING,OCCLUSIVE,ADHESIVE",7,2624.0,10100
206,3040-00-982-8222,"CONNECTING LINK,RIGID",2,2619.0,2017
48,1095-01-550-7893,"RACK,STORAGE,SMALL ARMS",8,2517.0,4038
732,6110-DS-DIS-TRIB,GENERATOR DISTRIBUTOR,2,2500.0,2020
1357,8340-01-491-3057,"POWER DISTRIBUTION UNIT,TENT",2,2470.0,2020
781,6230-01-598-5344,"LIGHT SET,GENERAL ILLUMINATION",2,2453.0,2019
549,5180-00-293-2875,"TOOL KIT,CARPENTERS",21,2444.0,4039
772,6230-01-519-0393,"CASE,LIGHT SET",25,2435.0,4040
1018,7021-DS-HAN-DHE0,HANDHELD DEVICE,24,2400.0,12120
1074,7125-DS-LOC-KER2,"LOCKER, STORAGE",35,2400.0,10096
871,6515-01-513-9276,"RESUSCITATION KIT,MOUTH-TO-MASK,ORONASAL",1,2389.0,2020
666,5855-01-561-5157,"TELESCOPE,NON-INVERTING INFRARED",1,2378.0,2018
511,5130-01-299-1675,"TOOL KIT,IMPACT WRE",1,2352.0,2019
256,3950-01-610-7413,"WINCH,DRUM,POWER OPERATED",1,2317.0,2020
187,2915-01-131-4998,"CARTRIDGE,FUEL PUMP",8,2302.0,2019
340,4910-00-289-7233,"JACK,DOLLY TYPE,HYDRAULIC",2,2281.0,2020
530,5130-01-649-7688,"WRENCH,IMPACT,ELECTRIC",1,2269.0,2020
1678,9930-00-823-9805,"CASE,TRANSFER,HUMAN REMAINS",2,2254.0,2019
323,4240-01-630-2793,"FALL ARRESTER ASSEMBLY,GUIDED TYPE",10,2170.0,2019
105,1560-01-246-6760,"WINDOW,GUNNERS",3,2167.0,2020
68,1240-01-586-5216,"SPOTTING INSTRUMENT,OPTICAL",4,2166.0,4038
120,1615-01-150-0028,"TRUNNION ASSEMBLY,TAIL ROTOR",1,2146.0,2019
39,1080-01-475-0696,"CAMOUFLAGE NET SYSTEM,RADAR SCATTERING",6,2144.0,4035
672,5855-01-571-1258,"ILLUMINATOR,INTEGRATED,SMALL ARMS",60,2098.0,4039
958,6605-DS-COM-PASS,"COMPASS, DEMIL A",4,2064.0,2019
199,2945-01-303-5111,"FILTER BODY,FLUID",2,2030.0,2019
172,2540-01-556-6365,"TANK,FUEL,VEHICULAR HEATER",4,2018.0,2019
132,1680-01-070-0986,INERTIA DUMP ASSEMB,4,2012.0,2019
196,2920-DS-GEN-ERA0,GENERATOR,2,1987.0,2020
330,4310-DS-COM-PRE1,"COMPRESSOR, AIR",5,1950.0,8078
1642,8465-01-603-6613,BAG DEPLOYMENT,147,1918.0,14133
724,5975-01-517-1766,"MOUNTING BASE,ELECTRICAL EQUIPMENT",1,1877.0,2018
1559,8460-DS-LUG-GAGE,LUGGAGE,34,1856.0,16156
50,1095-01-603-0655,"RACK,STORAGE,SMALL ARMS",1,1836.0,2020
54,1240-01-484-7213,"RANGE FINDER,LASER",20,1830.0,6059
279,4110-DS-COO-LER0,"COOLER, WATER",10,1800.0,8076
556,5180-01-454-3787,"TOOL KIT,GENERAL MECHANICS",1,1762.0,2019
238,3615-DS-SHR-EDD0,SHREDDER,6,1755.0,10100
237,3610-DS-COP-IER0,"COPIER, COMMERCIAL",1,1750.0,2019
255,3950-01-573-4063,"WINCH,DRUM,HAND OPERATED",1,1729.0,2019
562,5180-01-506-8287,"TOOL KIT,SMALL ARMS",5,1711.0,2020
569,5180-01-559-5981,"TOOL KIT,SMALL ARMS",1,1711.0,2020
550,5180-00-357-7770,"TOOL KIT,REPAIRMAN'S,SMALL ARMS",1,1711.0,2019
207,3040-01-288-5595,"CLAMP,HUB",2,1697.0,2017
660,5855-01-535-6166,"ILLUMINATOR,INTEGRATED,SMALL ARMS",6,1696.0,4035
1607,8465-01-525-0578,RIFLEMAN SET,129,1676.0,10097
547,5140-DS-TOO-LBOX,TOOLBOX,6,1675.0,10096
760,6220-01-561-9674,"FLOODLIGHT,ELECTRIC",4,1671.0,2020
1024,7025-01-536-6572,PRINTER STATION,3,1668.0,2019
40,1080-01-475-1583,CAMOUFLAGE SCREENING SYSTEM,2,1619.0,2017
385,5120-00-440-8047,"WRENCH,IMPACT,MANUAL",1,1586.0,2019
1635,8465-01-598-7693,FIELD PACK,113,1586.0,8077
240,3695-01-462-6572,"SAW,CHAIN",1,1564.0,2020
1022,7025-01-527-5488,PRINTER STATION,1,1543.0,2019
189,2915-01-247-7136,"INJECTOR ASSEMBLY,FUEL",74,1536.0,6056
993,6720-DS-DIG-ITA0,"CAMERA, DIGITAL",30,1529.0,4038
269,4020-00-752-8879,"ROPE,FIBROUS",1,1528.0,2020
111,1615-00-856-3919,"SUPPORT ASSEMBLY,SW",5,1523.0,4036
281,4110-DS-REF-MICW,REFRIGERATOR MICROWAVE COMBO,98,1520.0,6057
9,1005-01-128-9936,"RIFLE,5.56 MILLIMETER",2,1498.0,4034
27,1005-01-543-2187,"KIT,TACTICAL TRIPOD",13,1495.0,2017
1016,7010-DS-WOR-KST0,COMPUTER WORKSTATION,37,1494.0,6059
929,6530-DS-HOS-PSUP,"HOSPITAL FURNITURE, EQUIP AND SUPPLIES",1,1489.0,2019
896,6515-01-666-4478,"MASK,SURGICAL",45,1472.0,8079
107,1615-00-060-1062,"SWASHPLATE,CONTROLLABLE",2,1465.0,4038
1111,7320-DS-KIT-CHEN,KITCHEN EQUIPMENT AND APPLIANCES,5,1450.0,6057
1267,7730-DS-TEL-EVI3,"TELEVISION, PERSONAL/HOME USE",16,1450.0,6057
106,1615-00-019-0217,"SHAFT ASSEMBLY,TAIL",2,1424.0,2019
272,4020-01-218-4488,"ROPE,KINETIC 64MM",2,1422.0,2020
552,5180-00-606-3566,"TOOL KIT,GENERAL MECHANIC'S",2,1389.0,2019
92,1560-00-127-3192,"SUPPORT ASSY,COLLEC",1,1374.0,2020
989,6680-01-266-4506,"INDICATOR,LIQUID QUANTITY",30,1374.0,8076
280,4110-DS-FRE-EZER,FREEZER,1,1350.0,2019
870,6515-01-504-6091,RESCUE WRAP,2,1346.0,2019
1033,7035-01-580-1627,"SERVER,AUTOMATIC DATA PROCESSING",3,1319.0,2019
208,3040-01-289-1424,"CONNECTING LINK,RIGID",1,1305.0,2020
861,6515-01-466-2710,"PLUG,EAR",120,1305.0,4038
1026,7025-01-650-3111,RFID PRINTER,1,1304.0,2019
977,6650-01-438-4117,BINOCULAR,115,1303.0,6057
52,1240-01-058-7460,"SIGHT,BORE,OPTICAL",5,1285.0,2019
303,4240-01-515-6935,"LADDER,TACTICAL ASSAULT",1,1248.0,2019
113,1615-00-970-1259,"HUB ASSEMBLY,COLLEC",5,1208.0,2019
649,5855-01-506-5920,"SIGHT,NIGHT VISION SNIPERSCOPE",1,1185.0,2019
41,1080-01-475-1593,"SCREEN,CAMOUFLAGE",4,1182.0,2020
56,1240-01-490-7308,"SIGHT,REFLEX",2,1171.0,2020
955,6545-01-586-7691,"REFILL,INDIVIDUAL FIRST AID KIT",573,1170.0,36359
