,stock_number,item,quantity,value,year
81,5895-01-598-4531,"INTERFACE UNIT,COMMUNICATION EQUIPMENT",10,2291.0,6057
22,1240-01-584-6306,"SIGHT,REFLEX",6,2202.0,6052
84,5965-01-572-7829,HEADSET-MICROPHONE,6,1955.0,4040
100,6515-DS-DEF-IBRI,DEFIBRULATOR,6,1952.0,2020
21,1240-01-540-3690,"SIGHT,REFLEX",113,1926.0,12104
55,5855-01-533-0555,"ILLUMINATOR,INFRARED",11,1800.0,2017
160,8465-01-622-7510,"VEST,NON-BALLISTIC PROTECTIVE,ARMOR-CARRYING",13,1689.0,4038
41,2920-01-199-2393,"PARTS KIT,ENGINE GENERATOR",3,1662.0,2017
74,5855-01-645-0531,"ILLUMINATOR,INFRARED",10,1662.0,2017
20,1240-01-533-0941,"SIGHT,REFLEX",70,1600.0,8068
45,4933-01-140-8426,"REPAIR KIT,FIELD ARTILLERY MAINTENANCE",1,1571.0,2017
26,1240-01-620-2463,"SIGHT,REFLEX",5,1252.0,4040
86,5965-01-656-8759,"ADAPTER,HEADSET-MICROPHONE",15,1190.0,2020
78,5895-01-518-8865,"KIT,DUAL,COM,LF,RG",6,1174.0,2019
62,5855-01-561-5993,CLOSE QUARTERS BATT,2,1100.0,4037
128,8415-01-558-5495,"GLOVES,COLD WEATHER",16,1060.0,4040
99,6515-01-580-1645,"TOURNIQUET,PNEUMATIC",2,1039.0,4040
17,1005-01-618-8104,TRIGGER ASSEMBLY,9,1006.0,6058
69,5855-01-593-6375,"MOUNTING LOCKING MECHANISM,GOGGLES,NIGHT VISION",9,1001.0,4039
159,8465-01-620-8033,"VEST,NON-BALLISTIC PROTECTIVE,ARMOR-CARRYING",4,984.0,2019
77,5895-01-518-8860,"KIT,SINGLE,COMM,L,R",10,984.0,2019
82,5895-01-598-4532,"INTERFACE UNIT,COMMUNICATION EQUIPMENT",2,951.0,2019
154,8465-01-582-8211,"PACK,PATROL,COMBAT",1,928.0,2019
91,6230-01-588-8427,"LIGHT KIT,WEAPONS",28,871.0,4037
24,1240-01-602-4306,SIGHT UNIT,1,862.0,2018
161,8465-01-622-8796,"VEST,NON-BALLISTIC PROTECTIVE,ARMOR-CARRYING",8,845.0,2020
97,6515-01-557-1136,"OXIMETER,PULSE",2,819.0,4040
19,1240-01-533-0939,"SIGHT,BORE,OPTICAL",6,800.0,2017
92,6515-01-333-3165,OTOSCOPE AND OPHTHALMOSCOPE SET,2,790.0,4040
143,8415-01-577-4254,"GLOVES,COLD WEATHER",1,702.0,2020
144,8415-01-577-4285,"GLOVES,COLD WEATHER",1,702.0,2020
63,5855-01-566-5320,"MOUNTING LOCKING MECHANISM,GOGGLES,NIGHT VISION",7,698.0,2019
40,2541-01-435-9690,"ARMOR,TRANSPARENT,VEHICULAR WINDOW",2,672.0,2017
111,8145-01-548-5287,"BAG,ROLLPACK,MEDICAL",2,669.0,2019
101,6530-01-260-1222,"RESCUE AND TRANSPORT SYSTEM,PATIENT",2,668.0,2020
27,1240-01-655-6247,"SIGHT,REFLEX",2,661.0,2020
18,1240-01-411-1265,"SIGHT,REFLEX",12,642.0,4036
23,1240-01-587-9345,"SIGHT,REFLEX",10,639.0,2017
12,1005-01-457-4015,"CONVERSION KIT,RIFLE",3,584.0,2020
147,8465-01-570-7449,FIELD PACK,2,554.0,2019
156,8465-01-603-6613,BAG DEPLOYMENT,25,548.0,4039
131,8415-01-558-5509,"GLOVES,COLD WEATHER",1,530.0,2020
130,8415-01-558-5504,"GLOVES,COLD WEATHER",2,530.0,2020
132,8415-01-558-5558,"GLOVES,COLD WEATHER",1,530.0,2020
129,8415-01-558-5501,"GLOVES,COLD WEATHER",5,530.0,2020
89,6220-01-549-4174,LIGHT SPECIAL PURPO,115,528.0,8076
151,8465-01-577-3588,"BAG,INDIVIDUAL EQUIPMENT,CARRIER",3,479.0,2019
152,8465-01-577-3600,"BAG,INDIVIDUAL EQUIPMENT,CARRIER",1,479.0,2020
85,5965-01-631-8299,"ADAPTER,HEADSET-MICROPHONE",10,465.0,2019
153,8465-01-582-1946,FIELD PACK,4,394.0,2019
70,5855-01-598-4713,"HARNESS,NIGHT VISION GOGGLES",1,387.0,2020
104,6545-01-539-6450,"BAG,MEDICAL AID",5,372.0,2020
57,5855-01-533-0996,"ILLUMINATOR,INTEGRATED,SMALL ARMS",10,350.0,2017
157,8465-01-609-3143,"VEST,NON-BALLISTIC PROTECTIVE,ARMOR-CARRYING",2,347.0,2019
158,8465-01-614-1569,"VEST,NON-BALLISTIC PROTECTIVE,ARMOR-CARRYING",2,347.0,2020
6,1005-01-452-6771,"ADAPTER RAIL,WEAPON MOUNTED,M5",64,343.0,6055
46,5440-01-586-5970,"LADDER,TELE 12FT",5,342.0,2020
162,8465-01-623-3559,"BAG,DUFFEL",4,302.0,2020
122,8415-01-542-8589,"TROUSERS,COLD WEATHER",2,289.0,4038
121,8415-01-542-8584,"TROUSERS,COLD WEATHER",2,289.0,4038
96,6515-01-536-9363,INTRAOSSEOUS INFUSION SYSTEM,2,270.0,2020
103,6545-01-533-5370,"BAG,MEDICAL INSTRUMENT AND SUPPLY SET",3,254.0,2020
102,6532-01-525-4062,"BLANKET,HEATING",9,252.0,2020
93,6515-01-510-4342,SPHYGMOMANOMETER,4,226.0,8080
14,1005-01-484-8000,"SIGHT,REAR",91,220.0,8072
13,1005-01-471-5456,"BARREL,CARBINE",78,215.0,4036
112,8145-01-584-0796,CASE SHIPPING AND STORAGE,2,212.0,2019
30,2040-01-499-0035,"GRAPPLING HOOK,COLLAPSIBLE",2,211.0,2020
123,8415-01-543-5030,"JACKET,EXTREME COLD WEATHER",5,188.0,4039
146,8465-01-564-2673,"SPECTACLES SET,BALLISTIC AND LASER PROTECTIVE",3,185.0,2020
142,8415-01-576-9761,"JACKET,COLD WEATHER",1,167.0,2019
141,8415-01-576-9199,"JACKET,COLD WEATHER",2,167.0,2019
138,8415-01-576-8708,"JACKET,COLD WEATHER",1,167.0,2019
139,8415-01-576-9190,"JACKET,COLD WEATHER",1,167.0,2019
140,8415-01-576-9193,"JACKET,COLD WEATHER",1,167.0,2019
133,8415-01-558-5603,"MITTEN SHELLS,EXTREME COLD WEATHER",3,164.0,2019
134,8415-01-558-5605,"MITTEN SHELLS,EXTREME COLD WEATHER",12,164.0,2019
51,5855-01-451-7389,"MOUNT,VIEWER",5,158.0,2020
5,1005-01-452-3527,"ADAPTER RAIL,WEAPON MOUNTED,M4",14,157.0,4037
163,8465-01-653-3929,"HOLSTER,PISTOL",1,150.0,2020
125,8415-01-543-7022,"TROUSERS,COLD WEATHER",1,144.0,2019
120,8415-01-542-8581,"TROUSERS,COLD WEATHER",1,144.0,2019
119,8415-01-542-8580,"TROUSERS,COLD WEATHER",1,144.0,2019
118,8415-01-542-8498,"JACKET,EXTREME COLD WEATHER",1,144.0,2019
145,8415-01-592-7308,"GLOVE SHELLS,COLD WEATHER",2,143.0,2019
75,5855-01-669-0888,"COUNTERWEIGHT,KIT",1,142.0,2020
64,5855-01-566-6748,"MOUNT,VIEWER",10,128.0,2019
114,8415-01-538-6289,"PARKA,EXTREME COLD WEATHER",2,124.0,2019
117,8415-01-538-6312,"PARKA,EXTREME COLD WEATHER",1,124.0,2019
116,8415-01-538-6308,"PARKA,EXTREME COLD WEATHER",1,124.0,2019
115,8415-01-538-6300,"PARKA,EXTREME COLD WEATHER",2,124.0,2019
52,5855-01-451-9877,"TRANSMITTER,INFRARED",20,118.0,2020
94,6515-01-515-0151,"TOOL KIT,RESCUE,OROPHARYNGEAL AIRWAY",2,108.0,4040
149,8465-01-575-0630,"BAG,INDIVIDUAL EQUIPMENT,CARRIER",9,104.0,4040
137,8415-01-576-8438,"TROUSERS,COLD WEATHER",1,102.0,2019
135,8415-01-576-7754,"TROUSERS,COLD WEATHER",2,102.0,2019
136,8415-01-576-7769,"TROUSERS,COLD WEATHER",1,102.0,2019
106,6650-01-511-4074,BINOCULAR,5,100.0,2019
3,1005-01-134-3701,"RECEIVER,UPPER",5,95.0,2018
124,8415-01-543-5040,"JACKET,EXTREME COLD WEATHER",3,94.0,2020
98,6515-01-575-8173,IMPEDANCE THRESHOLD DEVICE,10,89.0,2020
126,8415-01-543-7087,"TROUSERS,COLD WEATHER",1,73.0,2019
127,8415-01-543-7090,"TROUSERS,COLD WEATHER",2,73.0,2019
9,1005-01-453-4225,"GUARD,HAND,GUN",4,69.0,2017
10,1005-01-453-4227,"HANDGUARD,UPPER",10,56.0,2018
44,4240-01-583-5742,"SPECTACLES,INDUSTRIAL",20,51.0,2020
8,1005-01-453-1635,"GUARD,HAND,GUN",9,46.0,2017
95,6515-01-521-7976,"TOURNIQUET,NONPNEUMATIC",38,41.0,2019
4,1005-01-382-6795,"RECEIVER,CARTRIDGE",70,41.0,2018
150,8465-01-575-1694,"POCKET,AMMUNITION MAGAZINE",25,40.0,4040
15,1005-01-562-0843,"ADAPTER RAIL,WEAPON MOUNTED",36,37.0,2018
1,1005-00-921-5004,"MAGAZINE,CARTRIDGE",73,27.0,4036
7,1005-01-453-1633,"HANDGUARD,LOWER",17,24.0,2018
148,8465-01-574-8627,"BAG,AMMUNITION",10,16.0,2020
113,8415-01-519-8092,"WDSHIRT,LEV4,MR,AG",1,8.0,2019
2,1005-01-134-3633,COMPENSATOR,49,7.0,2018
0,1005-00-087-8998,"RING,SLIP,HAND GUARD",13,5.0,2018
11,1005-01-453-6655,"GRIP,RIFLE",70,4.0,2018
