,stock_number,item,quantity,value,year
149,1385-01-643-5073,OPERATOR CONTROL ST,3,71470.0,2018
963,8145-01-467-0445,"CONTAINER,SPECIAL",1,67727.0,2019
170,2320-01-230-0307,"TRUCK,CARGO",1,67139.0,2019
491,5855-01-554-4673,"SIGHT,THERMAL",7,65268.0,14126
175,2320-01-371-9579,"TRUCK,UTILITY",1,63108.0,2017
505,5855-01-582-3974,THERMAL IMAGING SYSTEM,12,61236.0,24204
431,5855-01-228-0937,NIGHT VISION GOGGLE,17,60826.0,34308
130,1240-DS-OPT-SIGH,OPTICAL SIGHTING AND RANGING EQUIPMENT,274,58392.0,131170
408,5411-01-355-4323,"SHELTER,NONEXPANDABLE",2,58000.0,4038
964,8145-01-467-0448,"CONTAINER,SPECIAL",1,57959.0,2019
118,1240-01-598-0150,"RANGE FINDER,LASER",30,57231.0,6053
805,6720-01-577-2454,"CAMERA SYSTEM,RECONNAISSANCE",4,55407.0,2019
160,1940-01-459-1333,"BOAT,LANDING,INFLATABLE",3,55149.0,6057
473,5855-01-533-0940,"SIGHT,NIGHT VISION SNIPERSCOPE",11,55000.0,22187
407,5411-01-355-4319,"SHELTER,NONEXPANDABLE",2,54000.0,4040
548,6115-01-461-9335,"GENERATOR SET,DIESEL ENGINE",5,53410.0,4039
168,2320-01-128-9551,"TRUCK,UTILITY",1,50458.0,2017
549,6115-01-462-0291,"GENERATOR SET,DIESEL ENGINE",2,50146.0,4038
825,6920-01-592-2302,ENGAGEMENT SKILLS TRAINER II,1,50000.0,2017
441,5855-01-422-4720,"IMAGE INTENSIFIER TUBE,NIGHT VISION",22,48796.0,44374
183,2320-01-456-1282,"TRUCK,UTILITY",1,46983.0,2017
706,6515-01-582-4060,"RECORDER SYSTEM,DEFIBRILLATOR-MONITOR",2,46753.0,4040
797,6665-01-622-1720,"DETECTOR,CHEMICAL AGENT,AUTOMATIC",1,46582.0,2017
167,2320-01-090-7777,"TRUCK,VAN",1,46041.0,2019
169,2320-01-146-7193,"TRUCK,UTILITY",1,41447.0,2017
442,5855-01-422-5413,"GOGGLES,NIGHTVISIO",15,41220.0,30263
190,2330-DS-TRA-ILE1,TRAILER,9,41036.0,18171
508,5855-01-585-7095,THERMAL IMAGING SYSTEM,3,40797.0,6057
494,5855-01-559-7064,"SIGHT,THERMAL",4,39948.0,8068
479,5855-01-536-3532,"SIGHT,THERMAL",1,35500.0,2018
198,2340-DS-CAR-T000,"CART, MOTORIZED",4,35299.0,8077
147,1385-01-623-7965,FIBER OPTIC SPOOLER,2,35199.0,2018
196,2340-DS-ATV-4WHE,"ALL TERRAIN VEHICLE, 4 WHEEL",8,34616.0,14136
1205,8465-01-604-6077,CLIMBERS EQUIPMENT SET,1,33852.0,2020
423,5830-01-581-2404,PUBLIC ADDRESS SET,1,33434.0,2017
807,6720-DS-DIG-ITA0,"CAMERA, DIGITAL",18,33086.0,32311
109,1240-01-572-3753,"RANGE FINDER,LASER",2,32890.0,4038
517,5855-DS-IMI-NTEN,IMAGE INTENSIFIER,15,32550.0,30255
796,6665-01-564-1833,"DECON,SHELTER,SYSTE",1,31906.0,2018
309,4240-01-664-8648,"SHIELD,BALLISTIC",2,31785.0,4038
545,6115-01-317-2134,"GENERATOR SET,DIESEL ENGINE,TRAILER MOUNTED",4,31596.0,2019
901,7360-01-200-9828,"KITCHEN,COMPANY LEVEL,FIELD FEEDING",1,31250.0,2019
452,5855-01-465-2168,"ILLUMINATOR,INFRARED",4,31145.0,8068
515,5855-01-616-2721,"VIEWER,NIGHT VISION",2,31122.0,4034
811,6760-01-595-0587,"LENS,CAMERA,GENERAL PHOTOGRAPHIC",14,30086.0,28280
320,4910-01-501-7342,"TOOL SET,SATS,MOD 1",1,29916.0,2017
476,5855-01-535-4420,STORM UNIT ASSEMBLY,3,29400.0,4035
605,6350-01-618-8084,GROUND SENSOR AND AREA SURVEILLANCE SYSTEM,8,29052.0,2018
844,7021-DS-LAP-TOP2,LAPTOP COMPUTER,50,28838.0,22212
984,8340-01-533-2650,TENT,2,28739.0,2019
771,6625-01-498-4616,"TEST SET,NIGHT VISION VIEWER",1,28325.0,2017
490,5855-01-553-1162,THERMAL IMAGING SYSTEM,11,27676.0,6054
98,1240-01-524-7981,"RANGE FINDER,LASER",4,27355.0,2017
310,4240-DS-SAF-ERES,SAFETY AND RESCUE EQUIPMENT,25,27335.0,8076
965,8145-01-467-3210,"SHIPPING AND STORAGE CONTAINER,MISCELLANEOUS EQUIPMENT",4,26116.0,4038
587,6230-01-572-5707,"LIGHT SET,GENERAL ILLUMINATION",9,26086.0,8072
468,5855-01-528-2743,"IMAGE INTENSIFIER,NIGHT VISION",55,25568.0,8071
458,5855-01-504-4590,"IMAGE INTENSIFIER,NIGHT VISION",10,25500.0,20171
202,2360-01-576-8653,"UNMANNED VEHICLE,GROUND",2,25409.0,4034
493,5855-01-559-4104,"SIGHT,NIGHT VISION SNIPERSCOPE",3,25395.0,6054
444,5855-01-433-1217,"VIEWER KIT,NIGHT VISION",104,25344.0,8068
440,5855-01-419-9429,"IMAGE INTENSIFIER,NIGHT VISION",11,24868.0,4034
448,5855-01-450-2333,"BINOCULAR,NIGHT VISION",19,24168.0,6051
162,2010-DS-OUT-MOTO,OUTBOARD MOTOR,2,24050.0,4038
150,1385-99-435-9032,"TOOL AND EQUIPMENT KIT,EXPLOSIVE ORDNANCE DISPOSAL",12,23046.0,6057
96,1240-01-508-2073,"RANGE FINDER,LASER",3,23000.0,4035
133,1385-01-029-9543,"TOOL KIT,EXPLOSIVE ORDNANCE DISPOSAL",8,22946.0,4036
550,6115-01-561-7718,"GENERATOR SET,DIESEL ENGINE",1,22046.0,2019
982,8340-01-533-1687,TENT,2,21655.0,2020
99,1240-01-540-3690,"SIGHT,REFLEX",250,21507.0,135180
273,4140-DS-FAN-0000,FAN,3,21306.0,6057
380,5180-01-477-2390,"TOOL KIT,VEHICULAR,SPECIAL PURPOSE",1,21222.0,2019
604,6350-01-584-8777,"MANAGEMENT SYSTEM,BIOMETRIC AND IDENTITY",1,21000.0,2017
93,1240-01-504-2221,"RANGE FINDER,LASER",2,20501.0,2019
145,1385-01-574-4707,"UNMANNED VEHICLE,GROUND",2,20000.0,4036
268,4120-01-526-1060,"AIR CONDITIONER,5 TON",1,20000.0,2020
253,3930-01-250-9839,"TRACTOR,WHEELED,WAREHOUSE",1,19977.0,2019
453,5855-01-471-3162,"SIGHT,NIGHT VISION SNIPERSCOPE",2,19876.0,4034
483,5855-01-540-6522,"VIEWER,NIGHT VISION",6,19874.0,2019
486,5855-01-548-9651,"IMAGE INTENSIFIER,NIGHT VISION",5,19280.0,10085
480,5855-01-538-7994,"VIEWER,NIGHT VISION",10,19038.0,2018
417,5820-01-353-2515,"SUBSYSTEM,VIDEO",1,18307.0,2017
546,6115-01-319-9032,"GENERATOR SET,DIESEL ENGINE,TRAILER MOUNTED",1,17730.0,2020
451,5855-01-464-3152,"SIGHT,THERMAL",1,17591.0,2018
289,4220-01-584-7592,"VEST,DIVER'S SUIT",25,17515.0,12114
979,8340-01-475-3075,TENT,2,17452.0,2020
985,8340-01-558-4703,TENT,2,17358.0,2020
803,6720-01-546-4674,"CAMERA SYSTEM,DIGITAL",1,17254.0,2017
786,6650-01-519-8473,"MICROSCOPE,OPTICAL",2,14531.0,4038
269,4120-01-526-2397,"AIR CONDITIONER,3 TON",3,14500.0,2019
1178,8465-01-569-8802,"KIT,MODERN COMBATIVES",1,14414.0,2018
142,1385-01-559-4872,"DISPOSAL KIT,EXPLOSIVE ORDNANCE DISPOSAL",9,14244.0,6057
381,5180-01-483-0249,"TOOL KIT,GENERAL MECHANICS",34,14240.0,16157
514,5855-01-613-1202,"SIGHT,THERMAL",3,14212.0,6051
139,1385-01-487-8701,"TOOL KIT,EXPLOSIVE ORDNANCE DISPOSAL",4,14000.0,2017
126,1240-01-619-6564,"SIGHT,INFINITY",21,13965.0,14125
322,4910-01-550-7118,"SHOP KIT,CONSTRUCTION NBR 1",1,13773.0,2019
263,4110-01-506-0895,"REFRIGERATOR,BLOOD COOLING AND STORAGE",1,13566.0,2019
838,7010-DS-LAP-TOPS,COMPUTER SYSTEMS LAPTOP,8,13447.0,12119
525,5895-01-581-9408,SOLAR PORTABLE ALTERNATIVE COMMUNICATION ENERGY SYSTEM,2,12945.0,2019
543,6115-01-274-7387,"GENERATOR SET,DIESEL ENGINE",1,12798.0,2019
439,5855-01-407-2300,"IMAGE INTENSIFIER,NIGHT VISION",3,12739.0,2017
826,6920-01-592-6175,LMTS BASIC RIFLE-PISTOL MARKSMANSHIP SYSTEM (BRPMS),1,12511.0,2018
717,6515-DS-LIG-HT02,MEDICAL AND SURGICAL LIGHTS,6,12400.0,4039
197,2340-DS-ATV-GATO,"ALL TERRAIN VEHICLE, AG/BVUS",1,12254.0,2019
187,2320-01-543-4411,"TRUCK,UTILITY",1,12073.0,2019
131,1367-01-561-4003,"CAPABILITIES SET,NON-LETHAL",4,12019.0,2019
526,5895-01-622-3136,TACTICAL EXPLOITATION SYSTEM,1,12000.0,2018
192,2340-01-525-1655,ALL TERRAIN VEHICLE WHEELED,1,12000.0,2020
962,8145-01-465-3621,"SHIPPING AND STORAGE CONTAINER,MISCELLANEOUS EQUIPMENT",1,11900.0,2020
409,5430-DS-TAN-KFUE,FUEL STORAGE TANKS,1,11826.0,2020
375,5180-00-699-5273,"TOOL KIT,GENERAL MECHANICS",22,11545.0,10095
808,6730-01-523-6604,"PROJECTOR,MULTIMEDIA",1,11406.0,2020
195,2340-01-574-6673,ALL TERRAIN VEHICLE WHEELED,1,11365.0,2017
188,2330-00-542-2831,"CHASSIS,TRAILER",2,11334.0,4039
770,6625-01-431-8615,"TEST SET,NIGHT VISION VIEWER",3,11330.0,4035
772,6625-01-536-1764,"TEST SET,ELECTRONIC SYSTEMS",8,11312.0,4036
817,6910-DS-TRA-INAI,TRAINING AIDS,19,11100.0,4039
472,5855-01-533-0555,"ILLUMINATOR,INFRARED",29,10800.0,12111
542,6115-01-169-6295,DIESEL GENERATOR,2,10600.0,2019
456,5855-01-501-9529,"VIEWER,NIGHT VISION",1,10427.0,2018
388,5180-01-550-8112,PIONEER KIT,1,10377.0,2019
455,5855-01-477-8741,"IMAGE INTENSIFIER,NIGHT VISION",1,10165.0,2017
232,3416-DS-LAT-HE00,LATHES,1,10147.0,2020
977,8340-01-456-3628,TENT,3,10097.0,4039
790,6650-01-583-7651,"TELESCOPE,STRAIGHT",16,10016.0,4036
544,6115-01-285-3012,"GENERATOR SET,DIESEL ENGINE",3,9922.0,2019
191,2340-01-420-2816,"UTILITY VEHICLE,4WD",1,9831.0,2019
568,6220-01-560-1138,"LIGHT BAR,ASSEMBLY KIT",2,9771.0,2019
287,4220-01-561-2259,"MASK,UNDERWATER",25,9768.0,4038
326,4920-01-568-9622,THERMAL IMAGING CAM,2,9616.0,2019
485,5855-01-548-1555,"SIGHT,NIGHT VISION SNIPERSCOPE",1,9486.0,2018
460,5855-01-506-5920,"SIGHT,NIGHT VISION SNIPERSCOPE",8,9481.0,16145
467,5855-01-527-8407,NIGHT VISION GOGGLE,3,9217.0,6051
943,7910-DS-FLR-VACU,"FLOOR POLISHERS, VACUUM CLEANING EQUIP",1,9114.0,2019
189,2330-01-387-5443,"TRAILER,CARGO",1,8954.0,2019
262,4020-01-500-5765,HELI-VAC FAST ROPE,1,8829.0,2020
231,3416-01-030-8195,"LATHE,ENGINE",1,8595.0,2019
516,5855-01-645-0531,"ILLUMINATOR,INFRARED",560,8308.0,10086
465,5855-01-526-4158,"ILLUMINATOR,INFRARED",9,8223.0,2017
700,6515-01-571-7290,"FIBERSCOPE,TRACHEAL INTUBATION",1,8204.0,2020
110,1240-01-575-1105,"RANGE FINDER,LASER",10,7974.0,2017
941,7830-DS-TRA-INE1,TRAINER,7,7935.0,6057
474,5855-01-534-5931,"ILLUMINATOR,INTEGRATED,SMALL ARMS",132,7830.0,18165
292,4220-01-608-4478,DIVERS SUIT,111,7696.0,14133
119,1240-01-599-9400,"SIGHT,INFINITY",17,7593.0,6052
824,6920-01-592-2039,"SIMULATED,M16A2 RIFLE,5.56MM",2,7424.0,2017
137,1385-01-483-4575,"TOOL KIT,EXPLOSIVE ORDNANCE DISPOSAL",3,7251.0,2017
318,4910-01-222-6589,"ANALYZER SET,ENGINE",1,7248.0,2017
798,6665-15-195-2879,METAL DETECTOR,9,7200.0,4038
193,2340-01-549-5374,ALL TERRAIN VEHICLE WHEELED,1,7160.0,2020
134,1385-01-111-8220,"TOOL SET,MK36 MOD 0",2,7138.0,2018
389,5180-01-550-8116,PIONEER KIT,2,7075.0,2019
978,8340-01-456-3674,TENT,3,6917.0,2019
204,2510-01-422-0410,"PARTS KIT,FLOOR,VEHICULAR",3,6884.0,4038
535,5980-01-525-1688,"CONTROL-DISPLAY,OPTOELECTRONIC",17,6882.0,4036
242,3615-DS-SHR-EDD0,SHREDDER,9,6856.0,10096
457,5855-01-504-4589,"IMAGE INTENSIFIER TUBE,NIGHT VISION",3,6777.0,6051
438,5855-01-386-7136,"IMAGE INTENSIFIER,NIGHT VISION",9,6625.0,2017
554,6115-DS-GEN-ERA1,"GENERATORS AND GENERATOR SETS, ELECTRICA",8,6588.0,14133
105,1240-01-566-6668,RANGE EXTENDER,12,6432.0,2018
223,2590-01-082-2644,"WINCH,DRUM,VEHICLE MOUNTING",1,6288.0,2020
208,2510-01-608-2953,"DOOR,VEHICULAR",8,6255.0,4036
288,4220-01-570-2857,"DIVING,UNDERWATER P",6,6154.0,2019
207,2510-01-545-5859,"DOOR,VEHICULAR",1,6117.0,2017
510,5855-01-590-8042,"DISPLAY UNIT,HEAD-UP",2,6107.0,2018
435,5855-01-363-7491,"IMAGE INTENSIFIER,NIGHT VISION",8,5856.0,2017
674,6515-01-508-9046,"COUNTER,TABLET AUTOMATIC",1,5835.0,2020
669,6515-01-479-4272,"RECORDER SYSTEM,DEFIBRILLATOR-MONITOR",2,5797.0,4040
78,1095-01-543-2189,"FIRING DEVICE,NON-LETHAL",110,5754.0,12109
840,7021-01-574-6985,"COMPUTER,DIGITAL",8,5754.0,4034
795,6665-01-506-6219,"DETECTING SET,MINE",1,5657.0,2018
49,1005-01-559-7993,"SIGHT,HOLOGRAPHIC",22,5340.0,22196
125,1240-01-619-6554,"SIGHT,INFINITY",2,5286.0,4035
938,7830-DS-ELL-IPTI,ELLIPTICAL,3,5269.0,2019
547,6115-01-435-1565,"GENERATOR SET,DIESEL ENGINE",2,5262.0,2019
500,5855-01-571-1258,"ILLUMINATOR,INTEGRATED,SMALL ARMS",104,5245.0,10095
374,5180-00-357-7770,"TOOL KIT,REPAIRMAN'S,SMALL ARMS",3,5133.0,6057
477,5855-01-535-6166,"ILLUMINATOR,INTEGRATED,SMALL ARMS",32,5088.0,12106
555,6120-DS-TRA-NSF1,TRANSFORMERS: DISTRIBUTION AND POWER STA,1,5000.0,2019
97,1240-01-517-1751,"SIGHT,HOLOGRAPHIC",27,4914.0,36307
744,6530-01-562-6008,"THERMAL GUARD,ABSORBENT PATIENT LITTER S",9,4887.0,4038
676,6515-01-513-9276,"RESUSCITATION KIT,MOUTH-TO-MASK,ORONASAL",2,4778.0,4039
206,2510-01-519-8219,"DOOR,VEHICULAR",1,4772.0,2017
839,7021-01-556-9062,"COMPUTER,DIGITAL",7,4765.0,2017
869,7105-DS-SOF-A000,SOFA,6,4750.0,6058
270,4120-01-612-8300,"COOLER,AIR,EVAPORATIVE",1,4690.0,2020
295,4220-DS-MAR-LIFD,MARINE LIFESAVING AND DIVING EQUIPMENT,21,4666.0,10097
603,6350-01-560-0098,"KIT,RFID",2,4653.0,2018
138,1385-01-484-8651,"TOOL KIT,EXPLOSIVE ORDNANCE DISPOSAL",2,4628.0,4034
861,7035-DS-ADP-SUPP,ADP SUPPORT EQUIPMENT,7,4613.0,4039
835,7010-01-591-9669,"COMPUTER SYSTEM,DIGITAL",1,4612.0,2019
936,7830-DS-BIC-YCEE,"BICYCLE, EXERCISE",2,4600.0,2019
848,7025-01-560-1066,"OPTICAL READER,DATA ENTRY",6,4595.0,4034
422,5830-01-552-7400,PUBLIC ADDRESS SET,12,4563.0,2019
426,5836-DS-VID-EORE,VIDEO RECORDING AND REPRODUCING EQUIPMEN,28,4550.0,12114
327,4933-01-394-7781,"BORE LIGHT SYSTEM,LASER",7,4494.0,14124
450,5855-01-459-4340,NIGHT SIGHT VISION,5,4410.0,2018
382,5180-01-495-2869,"TOOL KIT,FIBER OPTIC SYSTEM",5,4364.0,2018
559,6130-01-532-7711,"CHARGER,BATTERY",1,4222.0,2020
383,5180-01-499-3546,"TOOL KIT,CARPENTERS",2,4203.0,2020
282,4220-01-520-6429,"DRY SUIT,DIVERS",19,4197.0,4039
892,7310-01-507-9310,MODERN BURNER UNIT V3,5,4197.0,2019
88,1240-01-485-0441,"SIGHT,HOLOGRAPHIC",28,4077.0,18171
390,5180-01-554-4224,"TOOL KIT,GENERAL MECHANIC'S",3,4030.0,4039
317,4910-01-218-2660,"BALANCER,VEHICLE WHEEL",1,4029.0,2020
942,7830-DS-TRE-ADM1,TREADMILL,1,4000.0,2019
272,4140-DS-AIR-CIRC,"FANS, AIR CIRCULATORS, AND BLOWER EQUIP",1,3999.0,2019
570,6220-01-600-1351,"LIGHTING KIT,VEHICULAR",3,3907.0,2019
743,6530-01-549-1089,"LIGHT,SURGICAL,FIELD",3,3870.0,2019
391,5180-01-559-4338,"KIT,TOOL,IED,EOD",2,3860.0,2019
553,6115-01-662-1129,"GENERATOR SET,DIESEL ENGINE",1,3827.0,2019
833,7010-01-579-7381,"COMPUTER SYSTEM,DIGITAL",4,3807.0,2017
584,6230-01-549-3979,FLASHLIGHT,2,3784.0,2019
233,3417-01-387-1118,"MILLING MACHINE,VERTICAL",1,3766.0,2019
418,5820-01-549-6407,"RECEIVER-TRANSMITTER,RADIO",1,3760.0,2018
849,7025-01-582-2385,"PLOTTER SYSTEM,GRAPHIC",2,3744.0,2019
266,4110-DS-REF-EQUP,REFRIGERATION EQUIPMENT,1,3671.0,2019
373,5180-00-293-2875,"TOOL KIT,CARPENTERS",14,3666.0,6058
393,5180-01-606-7154,"TOOL KIT,SMALL ARMS",1,3600.0,2019
136,1385-01-482-6168,"TOOL KIT,IMPROVISED EXPLOSIVE DEVICES",1,3578.0,2018
879,7110-DS-SAF-E000,SAFE,2,3550.0,4038
502,5855-01-577-7174,"ILLUMINATOR,INFRARED",21,3536.0,8073
565,6210-01-537-6769,"LIGHTING KIT,MOTION DETECTOR",125,3500.0,2018
245,3750-DS-LAW-NRID,"LAWN MOWER, RIDING",1,3500.0,2019
851,7025-DS-ALL-IN1P,"ALL IN ONE PRINTER, FAX, SCANNER",1,3500.0,2020
1206,8465-01-604-6235,CLIMBER'S EQUIPMENT SET,1,3479.0,2019
244,3740-01-518-6876,"SPRAYER,PESTICIDE,SKID MOUNTED",1,3430.0,2020
880,7125-DS-CAR-T005,"CART, STORAGE",3,3362.0,6057
235,3433-DS-GAS-WLDM,"GAS WELD, HEAT CUTTING, METALIZING EQUIP",1,3332.0,2019
82,1240-01-203-7442,"KIT,BORESIGHT,MACHINE GUN",2,3234.0,2017
91,1240-01-495-1385,"SIGHT,REFLEX",8,3208.0,16144
832,7010-01-572-8348,"WORKSTATION,PORTABLE MULTIFUNCTION",1,3200.0,2019
370,5140-DS-TOO-LBOX,TOOLBOX,10,3100.0,6058
379,5180-01-447-2200,"TOOL KIT,CARPENTERS",1,3026.0,2019
519,5855-DS-THR-MCAM,THERMAL CAMERA,3,2997.0,6051
937,7830-DS-BIC-YCER,"BICYCLE, RECUMBENT",3,2990.0,2019
789,6650-01-563-6732,BORESCOPE KIT,1,2932.0,2018
33,1005-01-457-4015,"CONVERSION KIT,RIFLE",68,2920.0,10093
143,1385-01-565-1626,"TOOL KIT,EXPLOSIVE ORDNANCE DISPOSAL",13,2916.0,4038
129,1240-01-655-9022,"SIGHT,INFINITY",1,2906.0,2018
1226,9535-00-245-3967,"PLATE,METAL",1,2894.0,2019
395,5220-00-069-8676,"GAGE,HEADSPACE",3,2886.0,6052
806,6720-01-580-8413,"CAMERA SYSTEM,DIGITAL",1,2699.0,2020
498,5855-01-569-7816,"MOUNT,VIEWER",4,2693.0,8068
738,6530-01-505-5306,"CONTAINER,TRANSPORT,THERMAL",1,2666.0,2020
761,6545-01-537-7904,"KIT,COMBAT CASEVAC MOBILITY",2,2661.0,2019
1000,8415-01-394-8035,"HELMET,FLYERS",7,2628.0,6051
705,6515-01-580-1645,"TOURNIQUET,PNEUMATIC",6,2599.0,10098
524,5895-01-540-4543,"COMPUTER,LAPTOP",2,2567.0,2017
482,5855-01-540-3355,"VIEWER KIT,NIGHT VISION",3,2562.0,2017
250,3920-DS-CAR-T001,HAND CART,3,2550.0,6057
533,5965-01-619-0258,HEADSET-MICROPHONE,10,2537.0,2020
123,1240-01-610-4844,"SIGHT,INFINITY",5,2521.0,2017
842,7021-01-581-9827,COMPUTER LAPTOP,11,2481.0,2019
894,7310-DS-FOO-DCOO,"FOOD COOKING, BAKING, AND SERVING EQUIP",3,2479.0,4038
662,6515-01-459-1038,"DEFIBRILLATOR,EXTERNAL,AUTOMATIC",1,2464.0,2020
866,7045-01-651-0946,CHARGING STATION,2,2462.0,4038
698,6515-01-557-1136,"OXIMETER,PULSE",6,2457.0,12115
934,7830-01-524-8463,"STEPPER,EXERCISE",1,2450.0,2019
578,6230-01-519-0393,"CASE,LIGHT SET",12,2435.0,4039
60,1005-01-591-2160,"SIGHT UNIT,MECHANICAL",2,2427.0,2018
558,6130-01-495-2839,"CHARGER,BATTERY",2,2411.0,2020
103,1240-01-562-9459,"RANGE FINDER,LASER",46,2399.0,12107
931,7730-DS-TEL-EVI3,"TELEVISION, PERSONAL/HOME USE",8,2396.0,10095
785,6650-01-504-8456,"SPOTTING INSTRUMENT,OPTICAL",5,2322.0,4036
487,5855-01-549-3136,"MOUNT,VIEWER",124,2313.0,6056
663,6515-01-459-1041,"DEFIBRILLATOR,EXTERNAL,AUTOMATIC",1,2310.0,2020
836,7010-01-644-7863,"COMPUTER SYSTEM,DIGITAL",3,2305.0,2019
256,3950-01-217-8047,"WINCH,DRUM,POWER OPERATED",2,2262.0,2019
437,5855-01-380-5098,"IMAGE INTENSIFIER TUBE,NIGHT VISION",1,2259.0,2017
763,6545-01-539-6450,"BAG,MEDICAL AID",13,2230.0,12118
111,1240-01-576-6134,"SIGHT,REFLEX",41,2230.0,10090
434,5855-01-328-3540,"IMAGE INTENSIFIER TUBE,NIGHT VISION",1,2218.0,2017
858,7025-DS-PRI-NT05,PRINTER,5,2211.0,6057
