,stock_number,item,quantity,value,year
53,2340-DS-ATV-4WHE,"ALL TERRAIN VEHICLE, 4 WHEEL",1,6500.0,2019
22,1240-01-411-1265,"SIGHT,REFLEX",52,6420.0,40389
49,2340-00-585-7495,"SCOOTER,MOTOR",1,6100.0,2019
107,5895-01-621-2732,"PROCESSOR,BRIDGE",2,5983.0,2019
54,2340-DS-ATV-GATO,"ALL TERRAIN VEHICLE, AG/BVUS",1,5000.0,2019
50,2340-01-091-9004,"CART,GOLF",2,4144.0,4038
114,6115-DS-GEN-ERA1,"GENERATORS AND GENERATOR SETS, ELECTRICA",6,3986.0,4040
89,5180-01-503-0647,HOOK AND LINE KIT,2,3612.0,2020
91,5180-01-576-6593,"TOOL KIT,ELECTRO-OPTICAL",2,3585.0,2020
141,7010-DS-WOR-KST0,COMPUTER WORKSTATION,16,3128.0,6058
87,5180-01-387-5455,"TOOL KIT,VEHICULAR,SPECIAL PURPOSE",15,3032.0,4038
126,6515-01-479-4272,"RECORDER SYSTEM,DEFIBRILLATOR-MONITOR",1,2899.0,2019
20,1095-01-543-2189,"FIRING DEVICE,NON-LETHAL",24,2877.0,6056
100,5855-01-534-5931,"ILLUMINATOR,INTEGRATED,SMALL ARMS",28,2610.0,6054
61,2541-01-555-4880,"ARMOR,TRANSPARENT,VEHICULAR WINDOW",1,2383.0,2020
23,1240-01-490-7308,"SIGHT,REFLEX",16,2341.0,4039
104,5855-DS-NIG-HTVI,"NIGHT VISION EQUIP, EMIT, REFLECTED RAD",1,2200.0,2018
17,1095-01-526-7860,"FIRING DEVICE,NON-LETHAL",5,2158.0,4040
19,1095-01-533-4296,PRISON WORN STUN DEVICE PRESET REMOTE CONTROL,1,1997.0,2019
97,5840-01-517-2918,"GENERATOR,HAND HELD",2,1900.0,4038
71,3820-DS-MIN-DRLB,"MINING, ROCK DRILLING, EARTH BORING",1,1895.0,2019
99,5855-01-533-0555,"ILLUMINATOR,INFRARED",12,1800.0,2020
90,5180-01-548-7634,"TOOL KIT,GENERAL MECHANICS",3,1762.0,2019
137,6760-01-536-7999,"CANON LENS,100-400MM",1,1751.0,2019
172,8465-01-529-2432,"KIT,INDIVIDUAL,KH",2,1717.0,2019
151,7830-DS-BIC-YCEM,"BICYCLE, MOUNTAIN",1,1575.0,2019
34,1240-01-644-9166,"SIGHT,BORE,OPTICAL",24,1550.0,2018
146,7025-01-641-4389,"PRINTER,AUTOMATIC DATA PROCESSING",1,1430.0,2020
109,5996-01-574-0072,"AMPLIFIER,AUDIO FREQUENCY",2,1387.0,2020
118,6230-01-519-0393,"CASE,LIGHT SET",3,1218.0,2020
110,6110-01-013-7639,"INTERRUPTER,GROUND",10,1213.0,2019
32,1240-01-585-3100,MARK 4 SIGHT,2,1111.0,2020
16,1005-01-631-6485,"CONVERSION KIT,RIFLE",1,1076.0,2020
144,7021-01-647-9331,"COMPUTER,DIGITAL",1,1068.0,2019
102,5855-01-538-0191,"ILLUMINATOR,INTEGRATED,SMALL ARMS",10,1014.0,2018
29,1240-01-540-3690,"SIGHT,REFLEX",14,963.0,6053
103,5855-01-577-7174,"ILLUMINATOR,INFRARED",20,884.0,2019
101,5855-01-535-6166,"ILLUMINATOR,INTEGRATED,SMALL ARMS",2,848.0,2018
27,1240-01-533-0941,"SIGHT,REFLEX",10,800.0,4034
9,1005-01-454-9283,"CONVERSION KIT,RIFLE",8,776.0,2017
35,1240-DS-OPT-SIGH,OPTICAL SIGHTING AND RANGING EQUIPMENT,2,711.0,2017
24,1240-01-492-5264,"SIGHT,HOLOGRAPHIC",20,588.0,2019
78,4220-00-850-8655,"LIFE PRESERVER,UNDERARM",8,556.0,2020
93,5180-14-562-3237,"TOOL KIT,ELECTRICAL CONNECTOR",3,538.0,2018
63,3413-01-103-9900,"TABLE,DRILL PRESS",1,537.0,2019
11,1005-01-559-7993,"SIGHT,HOLOGRAPHIC",6,485.0,2018
80,4240-01-452-7390,"RESPIRATOR,AIR FILTERING",1,478.0,2019
33,1240-01-594-3103,"SIGHT,REFLEX",1,457.0,2019
31,1240-01-576-6134,"SIGHT,REFLEX",7,446.0,2018
81,4240-01-620-6959,COOLING VEST,15,442.0,4038
18,1095-01-528-6893,"CARTRIDGE,ELECTRICAL IMPULSE",5,436.0,2018
119,6230-01-588-8427,"LIGHT KIT,WEAPONS",8,436.0,2017
120,6240-01-532-4184,"LAMP,INCANDESCENT",60,427.0,2019
95,5340-DS-LOC-K000,"LOCK, COMMERCIAL",6,419.0,2019
77,4110-01-579-1002,"CHEST,ICE STORAGE",4,410.0,2019
138,6910-01-609-5853,"TRAINING SET,WEAPON AND AMMUNITION",8,385.0,2019
62,2590-01-555-4905,"DOOR,STORAGE BOX",4,368.0,2020
8,1005-01-454-0395,UPPER RECEIVER AND BARREL ASSEMBLY,10,361.0,2019
86,5140-DS-TOO-LBOX,TOOLBOX,2,350.0,2020
117,6230-00-299-6674,SPOTLIGHT,1,349.0,2020
21,1240-00-930-3833,BINOCULAR,4,278.0,2018
174,8465-01-603-6613,BAG DEPLOYMENT,5,274.0,2019
26,1240-01-517-1751,"SIGHT,HOLOGRAPHIC",3,273.0,2019
94,5210-01-655-9026,"WHEEL,MEASURING",2,261.0,2020
79,4220-01-482-7394,SCOUT SWIMMERS VEST,1,235.0,2019
131,6532-01-470-2782,BOOT COVER KNEE HIG,1,223.0,2019
148,7025-DS-PRI-NT05,PRINTER,3,210.0,2020
149,7035-DS-ROU-TER3,"ROUTER, DIGITAL",5,200.0,2019
145,7021-DS-ADP-CPUD,"ADP CPU, DIGITAL",5,150.0,2019
130,6530-01-561-6684,"BAND,PERSONAL IDENTIFICATION",1,146.0,2019
28,1240-01-540-2890,ACOG KIT,11,144.0,2018
116,6220-01-549-4174,LIGHT SPECIAL PURPO,50,132.0,2019
133,6545-01-537-2342,"BAG,COMBAT TRAUMA",30,131.0,2019
139,6910-DS-TRA-INAI,TRAINING AIDS,10,131.0,2020
157,8415-01-457-4779,"MITTENS,TRIGGER,FINGER",2,127.0,2019
161,8415-01-538-6289,"PARKA,EXTREME COLD WEATHER",1,124.0,2020
160,8415-01-538-6278,"PARKA,EXTREME COLD WEATHER",1,124.0,2020
4,1005-01-158-2226,"CASE,ACCESSORY",3,122.0,4034
166,8430-01-540-4015,"BOOTS,HOT WEATHER",12,119.0,2019
167,8430-01-540-4038,"BOOTS,HOT WEATHER",6,119.0,2019
177,9390-00-948-3262,"TAPE,REFLECTIVE",2,119.0,2019
30,1240-01-572-4487,"HOLDER,OPTICAL ELEMENT",5,119.0,2020
7,1005-01-452-6771,"ADAPTER RAIL,WEAPON MOUNTED,M5",15,114.0,2018
162,8415-01-538-6720,"TROUSERS,EXTREME COLD WEATHER",1,106.0,2020
10,1005-01-472-3902,"BIPOD,FOLDING",2,104.0,2017
132,6545-01-530-0929,"FIRST AID KIT,UNIVERSAL",8,103.0,2020
165,8430-01-516-1888,"BOOTS,COMBAT",4,102.0,2019
129,6530-01-380-6463,"BAG,BIOHAZARD DISPOSAL",1,101.0,2019
115,6120-DS-TRA-NSF1,TRANSFORMERS: DISTRIBUTION AND POWER STA,1,100.0,2019
136,6730-DS-OVE-RHEA,OVERHEAD PROJECTOR,4,100.0,2019
83,4510-01-551-2864,"DISPENSER,SOAP",2,90.0,2020
170,8430-01-632-4402,"BOOTS,HOT WEATHER",7,85.0,2019
169,8430-01-632-4393,"BOOTS,HOT WEATHER",2,85.0,2019
168,8430-01-632-4336,"BOOTS,HOT WEATHER",2,85.0,2019
5,1005-01-260-2665,"BIPOD,RIFLE",6,80.0,2017
154,8340-01-600-4809,TARPAULIN,10,79.0,2020
134,6630-01-641-7680,"ANALYZER,BLOOD GLUCOSE",1,68.0,2019
1,1005-00-380-8793,"RACK ASSY,PISTOL",2,67.0,2018
163,8415-01-538-6742,"JACKET,COLD WEATHER",5,62.0,2020
76,4020-00-928-3438,"ROPE,FIBROUS",1,62.0,2019
175,8465-DS-HOL-STER,INDIVIDUAL HOLSTER,2,56.0,2019
176,8465-DS-POU-CH00,INDIVIDUAL POUCH,30,55.0,6059
173,8465-01-581-5668,CHESTRIG,12,44.0,2019
121,6260-01-209-4434,"LIGHT,CHEMILUMINESCENT",3,42.0,2020
6,1005-01-382-6795,"RECEIVER,CARTRIDGE",20,41.0,2019
122,6260-01-311-5086,"LIGHT,CHEMILUMINESCENT",30,33.0,2019
152,8105-01-534-6830,"BAG,TRASH,REPELLENT",3,31.0,2019
155,8405-01-522-2422,"COVERALLS,UTILITY",13,30.0,2019
124,6515-00-137-6345,"PLUG,EAR",6,29.0,2019
2,1005-00-921-5004,"MAGAZINE,CARTRIDGE",113,27.0,4036
158,8415-01-469-9800,"BATON,COMBAT TRAINING",8,25.0,2019
128,6530-00-784-4205,"STRAP WEBBING,PATIENT SECURING",8,24.0,2019
147,7025-DS-KEY-BOA3,KEYBOARD,10,20.0,2019
159,8415-01-530-2351,"PAD,KNEE",4,18.0,2020
150,7520-01-396-4722,"MARKER,TUBE TYPE",4,17.0,2019
12,1005-01-561-7200,"MAGAZINE,CARTRIDGE",20,14.0,2019
15,1005-01-630-9508,"MAGAZINE,CARTRIDGE",50,14.0,2018
0,1005-00-056-2237,"MAGAZINE,CARTRIDGE",40,12.0,2019
125,6515-00-935-7138,"SCISSORS,BANDAGE",12,11.0,2019
123,6510-01-540-6484,"DRESSING,COMPRESSION",86,9.0,2019
13,1005-01-579-4966,MAGAZINE FOLLOWER,20,9.0,2019
171,8465-01-416-4631,"SPECTACLES,BALLISTI",21,7.0,2019
156,8405-01-524-2671,"CAP,SYNTHETIC FLEECE",10,5.0,2020
164,8415-DS-SPC-LOTA,"CLOTHING, SPECIAL PURPOSE, DEMIL A",6,2.0,2019
153,8145-01-540-4446,"SHIPPING AND STORAGE CONTAINER,MISCELLANEOUS EQUIPMENT",21,0.0,4038
135,6720-01-537-9442,"CAMERA,WEB",10,0.0,2019
