,stock_number,item,quantity,value,year
881,8145-01-465-3685,"STORAGE CONTAINER,FLEXIBLE",2,24587.0,4038
597,6230-01-598-5344,"LIGHT SET,GENERAL ILLUMINATION",10,24526.0,20195
366,4920-01-297-0551,"TEST EQUIPMENT,HELICOPTER ROTOR HEAD BALANCE AND BLADE TRACK RUN",1,24223.0,2017
788,7022-01-603-6175,"COMPUTER CONSOLE,TACTICAL",11,23990.0,4040
202,2510-01-612-2709,"TURRET,COMBAT VEHICLE",1,23869.0,2017
358,4310-01-465-1509,"COMPRESSOR UNIT,RECIPROCATING",1,23852.0,2019
140,2320-01-127-4800,"TRUCK,CARGO",3,23685.0,6057
135,2320-00-965-0623,"TRUCK,CARGO",2,23228.0,4038
758,6730-DS-OVE-RHEA,OVERHEAD PROJECTOR,13,23182.0,24230
482,5855-01-488-6563,"ILLUMINATOR,INFRARED",13,22856.0,26236
535,5975-01-326-3581,"SHELF,ELECTRICAL EQUIPMENT",10,22786.0,4038
766,6910-01-558-1100,MANIKIN FULL BODY R,3,22698.0,6057
518,5860-01-350-8551,LASER-INFRARED OBSERVATION SET,1,22015.0,2018
185,2340-DS-CAR-T000,"CART, MOTORIZED",3,21841.0,6057
459,5836-01-575-0784,"VIDEO CAMERA SYSTEM,DIGITAL,REMOTE CONTROLLED",1,21315.0,2017
155,2320-01-436-4773,"TRUCK,VAN",1,21046.0,2019
133,2320-00-926-0949,"TRUCK,CARGO",2,20520.0,4038
552,6115-01-565-1576,"GENERATOR SET,DIESEL ENGINE,TRAILER MOUNTED",1,20415.0,2019
291,3805-DS-EAR-THMO,EARTH MOVING AND EXCAVATING EQUIPMENT,1,20000.0,2019
257,2815-01-442-8077,"ENGINE,DIESEL",1,19770.0,2019
444,5450-DS-MSC-PREF,MISCELLANEOUS PREFABRICATED STRUCTURES,3,19452.0,2019
181,2340-01-525-3088,ALL TERRAIN VEHICLE WHEELED,2,19304.0,4038
502,5855-01-538-7994,"VIEWER,NIGHT VISION",4,19038.0,2018
481,5855-01-485-3429,THERMAL IMAGING SYSTEM,1,18500.0,2019
281,3610-DS-PRI-NT00,"PRINTER, COMMERCIAL",3,18468.0,6060
160,2320-01-509-2204,"TRUCK,PANEL",1,18299.0,2019
902,8145-DS-SHI-PCON,SPECIALIZED SHIPPING AND STORAGE CONTAIN,1,18190.0,2019
751,6720-01-547-4588,"CAMERA SYSTEM,DIGITAL",1,18185.0,2018
93,1375-01-482-8372,"FIRING DEVICE,DEMOLITION",1,18000.0,2017
174,2330-01-387-5443,"TRAILER,CARGO",3,17908.0,4038
173,2330-01-387-5426,"TRAILER,CARGO",2,17908.0,4038
688,6520-01-456-5380,"SINK,FIELD",4,17781.0,8076
121,1680-01-149-2254,"HOOK ASSEMBLY,CARGO",1,17511.0,2019
791,7025-01-546-0207,"INTERFACE UNIT,DATA TRANSFER",6,17406.0,12120
63,1240-01-411-1265,"SIGHT,REFLEX",781,17334.0,108954
171,2330-00-568-1531,"SEMITRAILER,LOW BED",1,16653.0,2019
498,5855-01-534-5931,"ILLUMINATOR,INTEGRATED,SMALL ARMS",234,16530.0,38338
77,1240-01-572-3753,"RANGE FINDER,LASER",3,16445.0,2019
289,3805-01-502-3529,"LOADER,SCOOP TYPE",1,16101.0,2019
186,2340-DS-CYC-LES0,"MOTORCYCLES, MOTOR SCOOTERS, AND BICYCLE",2,16000.0,2019
548,6115-01-435-1565,"GENERATOR SET,DIESEL ENGINE",3,15786.0,6057
139,2320-01-123-6827,"TRUCK,CARGO",1,15751.0,2019
909,8340-01-334-7529,TENT,6,15444.0,6057
542,6115-00-456-3904,"GENERATOR,ALTERNATING CURRENT",1,14438.0,2019
913,8340-01-515-8340,TENT,1,14082.0,2019
298,3920-01-288-9739,"TRUCK,LIFT,PALLET MOBILIZER",3,13947.0,4038
860,7830-DS-REC-GYME,RECREATIONAL AND GYMNASTIC EQUIPMENT,5,13503.0,10095
483,5855-01-490-6600,"VIEWER,NIGHT VISION",2,13412.0,2019
470,5855-01-433-2220,THERMAL IMAGING SYSTEM,1,13266.0,2018
180,2340-01-513-5988,ALL TERRAIN VEHICLE WHEELED,1,13259.0,2019
184,2340-DS-ATV-GATO,"ALL TERRAIN VEHICLE, AG/BVUS",2,13130.0,4039
477,5855-01-464-3150,"SIGHT,THERMAL",1,12512.0,2018
746,6665-01-599-7528,"DETECTOR,GAS",1,12479.0,2019
414,5180-00-610-8177,"TOOL KIT,ELECTRONIC SYSTEM",8,12012.0,12118
242,2541-01-592-3134,"ARMOR,TRANSPARENT,VEHICULAR WINDOW",2,11996.0,2017
516,5855-DS-THR-MCMA,THERMAL CAMERA ACCESSORIES,1,11924.0,2017
882,8145-01-465-4187,"SHIPPING AND STORAGE CONTAINER,MISCELLANEOUS EQUIPMENT",1,11890.0,2019
1086,8465-01-625-1969,BACKPACK,47,11844.0,94940
907,8340-01-185-2615,TENT,2,11770.0,2019
686,6515-DS-DEF-IBRI,DEFIBRULATOR,31,11731.0,10095
914,8340-01-533-1685,TENT,1,11704.0,2019
563,6150-01-208-9754,"FEEDER SYSTEM,ELECT",3,11598.0,4038
138,2320-01-123-3999,"TRUCK,CARGO",1,11561.0,2020
439,5410-DS-BUI-LDIN,PREFABRICATED AND PORTABLE BUILDINGS,1,11462.0,2019
785,7021-DS-LAP-TOP2,LAPTOP COMPUTER,24,11431.0,36343
715,6545-01-609-2699,MES COMBAT MEDIC-2012,5,11380.0,4038
491,5855-01-524-4313,"SIGHT,THERMAL",1,11300.0,2018
861,7830-DS-STE-PPER,STEPPER,3,11120.0,6057
215,2530-01-571-5857,"WHEEL,PNEUMATIC TIRE",20,11006.0,10100
806,7035-DS-CAB-INE3,ADP CABINET,1,11000.0,2019
468,5855-01-422-5413,"GOGGLES,NIGHTVISIO",4,10992.0,8072
269,3040-00-918-2677,"GEARSHAFT,BEVEL",1,10927.0,2018
315,4120-01-449-0459,AIR CONDITIONER,2,10826.0,2019
496,5855-01-533-0555,"ILLUMINATOR,INFRARED",83,10800.0,12105
425,5180-01-548-7634,"TOOL KIT,GENERAL MECHANICS",27,10572.0,12119
452,5820-01-564-7598,"REMOTE CONTROL RADIO DEVICE,HANDHELD",2,10334.0,4038
166,2320-DS-PIC-KUP0,PICKUP,1,10082.0,2019
306,3940-01-577-1835,"FORK,PALLET LIFTING",1,10028.0,2020
544,6115-01-285-3012,"GENERATOR SET,DIESEL ENGINE",1,9922.0,2019
307,3950-01-553-0462,"HOIST,CHAIN",2,9683.0,4038
187,2340-DS-MUL-E000,MULE,2,9656.0,4038
57,1095-01-543-2189,"FIRING DEVICE,NON-LETHAL",154,9590.0,20173
423,5180-01-483-0249,"TOOL KIT,GENERAL MECHANICS",10,8900.0,10098
898,8145-01-588-3688,"CONTAINER,PORTABLE DRAWER",2,8864.0,2020
786,7021-DS-NOT-EBO1,NOTEBOOK COMPUTER,46,8675.0,18174
556,6130-01-475-5321,BATTERY POWER SUPPLY,1,8511.0,2019
753,6720-01-568-2071,"CAMERA SYSTEM,RECONNAISSANCE",1,8450.0,2017
129,2310-01-018-6668,"AUTOMOBILE,SEDAN",1,8433.0,2019
74,1240-01-540-3690,"SIGHT,REFLEX",213,8346.0,52454
294,3830-01-651-2185,"BUCKET,SCOOP TYPE LOADER",1,8318.0,2020
421,5180-01-447-2199,"TOOL KIT,CARPENTERS",1,8116.0,2020
475,5855-01-450-2333,"BINOCULAR,NIGHT VISION",4,8056.0,2018
607,6310-DS-TRA-FFIC,TRAFFIC AND TRANSIT SIGNAL SYSTEMS,1,7995.0,2019
78,1240-01-575-1105,"RANGE FINDER,LASER",5,7974.0,2018
168,2330-00-377-0389,"TRAILER,FLAT BED",2,7890.0,4038
600,6230-DS-LIG-HT01,"ELECTRIC PORTABLE, HAND LIGHTING EQUIP",5,7774.0,10097
899,8145-01-600-8837,"CONTAINER,G100 CHAI",2,7751.0,2019
591,6230-01-549-3979,FLASHLIGHT,6,7568.0,4038
486,5855-01-513-8366,"IMAGE INTENSIFIER,NIGHT VISION",15,7500.0,30255
240,2541-01-555-4876,"ARMOR,TRANSPARENT,VEHICULAR WINDOW",4,7457.0,4034
508,5855-01-571-1258,"ILLUMINATOR,INTEGRATED,SMALL ARMS",91,7343.0,14133
309,3990-01-121-7758,"RAMP,MOBILE,CONTAINER LOADING",1,7229.0,2019
94,1385-01-482-6168,"TOOL KIT,IMPROVISED EXPLOSIVE DEVICES",5,7156.0,4034
369,4930-00-070-1181,"TANK AND PUMP UNIT,FUEL DISPENSING,TRUCK MOUNTING",1,7152.0,2019
45,1005-01-626-1714,RED DOT SIGHT,4,7116.0,2019
317,4120-DS-AIR-COND,AIR CONDITIONER,7,7115.0,4038
596,6230-01-589-4829,"LIGHT KIT,WEAPONS",2,6954.0,2017
732,6625-01-625-4589,FLUKE TECHNICIAN KI,1,6945.0,2020
879,8145-01-316-3296,SHIPPING AND STORAG,1,6896.0,2020
362,4910-00-289-7233,"JACK,DOLLY TYPE,HYDRAULIC",6,6843.0,6058
690,6530-00-708-9060,"TABLE,BEDSIDE",4,6739.0,8076
672,6515-01-568-3799,"DEFIBRILLATOR,AUTOMATED,EXTERNAL",5,6736.0,4038
808,7035-DS-SWI-TCH6,"SWITCH, NETWORK",2,6730.0,4038
780,7021-01-533-0197,"COMPUTER,DIGITAL",2,6657.0,2017
878,8145-01-118-9872,"SHIPPING AND STORAGE CONTAINER,MISCELLANEOUS EQUIPMENT",2,6413.0,2020
494,5855-01-528-2743,"IMAGE INTENSIFIER,NIGHT VISION",3,6392.0,2017
243,2590-01-082-2644,"WINCH,DRUM,VEHICLE MOUNTING",6,6288.0,2019
179,2340-01-091-9004,"CART,GOLF",3,6216.0,6057
815,7110-01-502-5826,"DESK,FIELD",5,6157.0,6057
782,7021-01-571-2600,"COMPUTER,DIGITAL",2,6055.0,2017
422,5180-01-447-2200,"TOOL KIT,CARPENTERS",4,6051.0,4039
292,3820-01-581-8263,"AUGER,EARTH,SKID MOUNTED",1,6042.0,2019
841,7320-DS-KIT-CHEN,KITCHEN EQUIPMENT AND APPLIANCES,1,6000.0,2019
892,8145-01-559-1664,"SHIPPING AND STORAGE CONTAINER,MISCELLANEOUS EQUIPMENT",1,5965.0,2019
894,8145-01-562-0163,"SHIPPING AND STORAGE CONTAINER,MISCELLANEOUS EQUIPMENT",20,5936.0,40380
178,2340-00-540-3900,"SCOOTER,MOTOR",1,5828.0,2019
564,6150-01-308-5671,"POWER DISTRIBUTION ILLUMINATION SYSTEM,ELECTRICAL",7,5799.0,2019
1069,8465-01-547-2757,MODULAR SLEEPING BAG SYSTEM,41,5798.0,36360
480,5855-01-477-8738,"IMAGE INTENSIFIER,NIGHT VISION",14,5777.0,2017
900,8145-01-611-3549,"SHIPPING AND STORAGE CONTAINER,MISCELLANEOUS EQUIPMENT",1,5727.0,2019
722,6620-01-299-1811,"INDICATOR,ELECTRICAL TACHOMETER",4,5698.0,4036
170,2330-00-542-2831,"CHASSIS,TRAILER",1,5667.0,2019
229,2540-01-631-3888,"ARMOR SET,SUPPLEMENTAL,SMALL ARMS-FRAGMENTATION PROTECTIVE",1,5520.0,2017
599,6230-01-614-3371,SEARCHLIGHT,8,5499.0,2019
512,5855-01-591-0050,"PAN AND TILT ASSEMBLY,THERMAL VIEWER",1,5332.0,2017
1092,9515-DS-ARM-ORPL,"ARMOR PLATE, SHEET, STRIP, FOIL, LEAF",21,5326.0,4034
577,6220-01-565-2245,"LIGHTBAR ASSEMBLY,FLASHING,MRAP LIGHT KIT",1,5309.0,2018
270,3040-00-982-7507,"CONNECTING LINK,RIGID",4,5231.0,4038
313,4110-DS-REF-RIG0,REFRIGERATOR,11,5175.0,22209
354,4250-01-411-7248,"RECLAIMER,REFRIGERANT",1,5159.0,2019
908,8340-01-323-2454,TENT,1,5148.0,2019
856,7830-DS-BIC-YCL1,BICYCLE,4,5144.0,8076
717,6610-00-150-6408,"INDICATOR,ATTITUDE",3,5030.0,4035
485,5855-01-505-3103,"ILLUMINATOR,INFRARED",1,5026.0,2018
116,1615-01-214-0201,"BLADE ASSY,TAIL ROT",1,5024.0,2019
144,2320-01-164-4815,"TRUCK,CARGO",1,5000.0,2019
280,3610-01-105-6442,PAPER CONDITIONING,1,4945.0,2019
588,6230-01-519-0393,"CASE,LIGHT SET",12,4871.0,8076
449,5820-01-141-4530,"CAMERA,HEAD,COLOR",4,4816.0,8080
821,7110-DS-SAF-E000,SAFE,2,4777.0,4039
781,7021-01-556-9062,"COMPUTER,DIGITAL",4,4765.0,2017
742,6665-01-509-4866,"SAMPLING KIT,CHEMICAL AGENT",15,4735.0,2019
316,4120-01-612-8300,"COOLER,AIR,EVAPORATIVE",1,4690.0,2020
961,8415-01-522-5348,"HELMET,FLYERS",16,4622.0,6053
1033,8460-01-667-3025,"TRUNK,LOCKER",9,4500.0,18171
79,1240-01-576-6134,"SIGHT,REFLEX",201,4460.0,20176
800,7025-DS-PRI-NT05,PRINTER,6,4451.0,12114
960,8415-01-522-5347,"HELMET,FLYER'S",3,4399.0,6051
302,3930-01-553-6424,"TRUCK,PALLET,POWERED",2,4398.0,4038
453,5820-01-600-9530,"RECEIVER-TRANSMITTER,RADIO",17,4386.0,4035
416,5180-00-762-1740,"TOOL KIT,GENERAL MECHANIC'S",2,4343.0,2020
172,2330-00-835-8629,"CHASSIS,TRAILER",1,4336.0,2019
244,2590-01-480-5657,"PARTS KIT,WINCH",1,4332.0,2020
126,1940-01-032-0753,"BOAT,PONTOON",1,4177.0,2020
134,2320-00-926-3656,"TRUCK,CARGO",1,4169.0,2019
796,7025-DS-FLA-TPAN,FLAT PANEL MONITOR,126,4121.0,34324
333,4235-01-629-8785,"SPILL CLEAN-UP KIT,HAZARDOUS MATERIAL",1,3990.0,2019
237,2541-01-555-4691,"ARMOR,TRANSPARENT,VEHICULAR WINDOW",2,3988.0,2019
884,8145-01-475-0784,"SHIPPING AND STORAGE CONTAINER,MISCELLANEOUS EQUIPMENT",10,3988.0,8076
567,6150-01-596-1544,"POWER DISTRIBUTION ILLUMINATION SYSTEM,ELECTRICAL",2,3974.0,4040
108,1615-00-225-5111,"PARTS KIT,ROTOR CON",2,3958.0,2019
213,2530-01-555-4810,"WHEEL,PNEUMATIC TIRE",45,3922.0,2019
238,2541-01-555-4873,"ARMOR,TRANSPARENT,VEHICULAR WINDOW",3,3849.0,4034
910,8340-01-406-9299,TENT,2,3782.0,4040
510,5855-01-579-6564,"ILLUMINATOR,INTEGRATED,SMALL ARMS",6,3711.0,2017
725,6625-01-219-2449,METER SOUND LEVEL,1,3662.0,2019
265,2920-01-515-8434,"STARTER,ENGINE,ELECTRICAL",12,3504.0,24216
214,2530-01-570-6352,"WHEEL,PNEUMATIC TIRE",6,3435.0,2019
424,5180-01-506-8287,"TOOL KIT,SMALL ARMS",3,3422.0,4040
412,5180-00-357-7770,"TOOL KIT,REPAIRMAN'S,SMALL ARMS",2,3422.0,4038
798,7025-DS-LAS-ERPR,"PRINTER, LASER",9,3417.0,8077
906,8340-00-782-3232,TENT,10,3387.0,2019
547,6115-01-416-6295,"GENERATOR SET,DIESEL ENGINE",1,3366.0,2019
228,2540-01-582-1004,"PLATFORM KIT,GUNNER",1,3310.0,2017
757,6720-DS-DIG-ITA0,"CAMERA, DIGITAL",10,3308.0,8076
1081,8465-01-606-2918,"BAG,WATER CARRYING",29,3288.0,58580
873,8130-01-512-5400,"REEL,CABLE",2,3287.0,2019
487,5855-01-522-4055,"IMAGE INTENSIFIER,NIGHT VISION",11,3263.0,2020
64,1240-01-411-6350,"TELESCOPE,STRAIGHT",19,3256.0,8069
801,7025-DS-SCA-NNE2,"SCANNER, DIGITAL",7,3250.0,14134
216,2530-01-576-5896,"WHEEL,PNEUMATIC TIRE",4,3225.0,2019
581,6220-01-629-4494,"LIGHTING KIT,VEHICULAR",2,3221.0,2019
854,7830-DS-BIC-YCEE,"BICYCLE, EXERCISE",17,3175.0,12116
441,5430-00-268-8187,"TANK,FABRIC,COLLAPSIBLE",2,3115.0,2019
943,8415-01-422-8753,"VEST,MEDICAL TRAUMA",13,3040.0,20190
420,5180-01-387-5455,"TOOL KIT,VEHICULAR,SPECIAL PURPOSE",15,3032.0,4039
738,6650-01-593-3671,BORESCOPE KIT,2,3000.0,4038
451,5820-01-531-1752,SINGLE PERSONAL ROLE RADIO,26,2999.0,4036
66,1240-01-412-6608,"TELESCOPE,STRAIGHT",13,2961.0,6054
457,5830-01-561-8834,PUBLIC ADDRESS SET,1,2958.0,2020
90,1240-DS-OPT-SIGH,OPTICAL SIGHTING AND RANGING EQUIPMENT,4,2900.0,6056
274,3431-01-477-5333,"WELDING MACHINE,ARC",1,2873.0,2019
222,2540-01-437-1463,"KIT,COVER,SOFT TOP",2,2837.0,4038
858,7830-DS-ELL-IPTI,ELLIPTICAL,4,2795.0,4039
75,1240-01-562-0953,"SIGHT,BORE,OPTICAL",7,2681.0,4034
538,6110-01-244-3209,"PANEL,POWER DISTRIBUTION",1,2669.0,2020
509,5855-01-577-7174,"ILLUMINATOR,INFRARED",27,2652.0,6051
871,8115-00-168-2275,"CONTAINER,CARGO",2,2648.0,4038
271,3040-00-982-8222,"CONNECTING LINK,RIGID",4,2619.0,2017
769,6910-01-571-3146,"MANIKIN,RESUSCITATION TRAINING",15,2606.0,2020
314,4120-01-431-9353,"COOLER,AIR,EVAPORATIVE",1,2579.0,2019
241,2541-01-560-7677,"ARMOR,TRANSPARENT,VEHICULAR WINDOW",2,2552.0,4034
293,3830-01-651-0494,"FORK LIFT,TRACTOR MOUNTING",2,2536.0,2020
804,7025-DS-STO-RAG1,"STORAGE DEVICE, COMPUTER",2,2500.0,2019
86,1240-01-622-0044,"COLLIMATOR,INFRARED",1,2465.0,2017
454,5820-DS-RAD-IO00,"RADIO, NON-AIRBORNE",6,2430.0,2020
709,6545-01-533-8207,"CASE,MEDICAL INSTRUMENT AND SUPPLY SET",2,2430.0,2019
654,6515-01-513-9276,"RESUSCITATION KIT,MOUTH-TO-MASK,ORONASAL",1,2389.0,2019
735,6650-01-504-8456,"SPOTTING INSTRUMENT,OPTICAL",8,2322.0,4034
