,stock_number,item,quantity,value,year
190,7110-DS-SAF-E000,SAFE,1,4379.0,2020
159,6665-01-573-9355,"DETECTOR,MINE",4,4241.0,2020
64,4120-DS-AIR-COND,AIR CONDITIONER,6,4000.0,2019
113,5836-01-612-4545,"RECORDER,VIDEO",1,3959.0,2018
78,4910-DS-VEH-MAIN,MOTOR VEHICLE MAINTENANCE AND REPAIR,3,3800.0,4038
44,2590-01-179-7602,"WINCH,DRUM,VEHICLE MOUNTING",4,3291.0,2019
52,3720-DS-HAR-VEST,HARVESTING EQUIPMENT,1,3200.0,2019
101,5180-01-408-7050,"TOOL KIT,VEHICULAR,SPECIAL PURPOSE",1,3184.0,2020
156,6545-01-572-9964,"MEDICAL EQUIPMENT SET,COMBAT MEDIC-2009",6,3096.0,2019
76,4520-DS-HEA-TER0,SPACE AND WATER HEATING EQUIPMENT,3,3000.0,6057
17,1240-DS-OPT-SIGH,OPTICAL SIGHTING AND RANGING EQUIPMENT,12,3000.0,4036
166,7025-01-532-4904,"PRINTER,AUTOMATIC DATA PROCESSING",2,2980.0,2019
48,3431-01-540-3462,"WELDING MACHINE,ARC",4,2937.0,2020
57,3920-DS-PAL-LETJ,PALLET JACK,1,2500.0,2020
186,7110-DS-COM-PUT5,COMPUTER DESK,10,2485.0,6058
143,6130-01-495-2839,"CHARGER,BATTERY",2,2411.0,2020
139,6115-DS-GEN-ERA1,"GENERATORS AND GENERATOR SETS, ELECTRICA",1,2399.0,2019
162,6730-DS-OVE-RHEA,OVERHEAD PROJECTOR,1,2357.0,2019
98,5180-00-699-5273,"TOOL KIT,GENERAL MECHANICS",1,2309.0,2019
202,7310-DS-STO-VE00,STOVE,4,2300.0,8076
96,5180-00-079-3400,"TOOL KIT,ELECTRICAL CONTACT",1,2286.0,2019
184,7110-DS-CAB-INE5,"CABINET, OFFICE",3,2236.0,6057
75,4520-01-444-2375,"HEATER,SPACE",5,2140.0,2020
8,1095-01-528-6894,"CARTRIDGE,ELECTRIC",8,2042.0,2019
136,5998-01-626-4536,PC DELL OPTIPLEX 90,24,2040.0,4038
21,1385-DS-ROB-TEOD,EOD ROBOT,1,2000.0,2019
106,5180-DS-TOO-LKIT,"SETS, KITS, AND OUTFITS OF HAND TOOLS",6,1971.0,2019
127,5895-01-518-8860,"KIT,SINGLE,COMM,L,R",11,1969.0,4038
250,8470-DS-PSH-IELD,"SHIELD,PERSONAL PROTECTIVE",4,1892.0,2019
121,5855-01-533-0555,"ILLUMINATOR,INFRARED",6,1800.0,2019
172,7025-DS-PRI-NT05,PRINTER,1,1790.0,2019
104,5180-01-483-0249,"TOOL KIT,GENERAL MECHANICS",1,1780.0,2019
141,6130-01-178-4722,"CHARGER,BATTERY",7,1723.0,2020
105,5180-01-559-5981,"TOOL KIT,SMALL ARMS",1,1711.0,2019
11,1240-01-411-1265,"SIGHT,REFLEX",69,1605.0,10091
181,7105-DS-TAB-LE01,"TABLE, HOUSEHOLD",8,1603.0,10095
90,5120-01-609-5147,"JACK,HYDRAULIC,HAND",1,1590.0,2018
203,7490-01-598-3990,"SHREDDING MACHINE,PAPER",2,1547.0,2019
222,8415-01-522-5348,"HELMET,FLYERS",1,1541.0,2017
100,5180-01-387-5455,"TOOL KIT,VEHICULAR,SPECIAL PURPOSE",5,1516.0,2019
221,8415-01-522-5347,"HELMET,FLYER'S",1,1466.0,2017
174,7035-DS-SWI-TCH6,"SWITCH, NETWORK",2,1436.0,2020
164,7010-DS-WOR-KST0,COMPUTER WORKSTATION,11,1322.0,2019
123,5855-01-550-2780,"ILLUMINATOR,INTEGRATED,SMALL ARMS",31,1306.0,2019
97,5180-00-293-2875,"TOOL KIT,CARPENTERS",2,1222.0,2019
147,6230-01-519-0393,"CASE,LIGHT SET",25,1218.0,2019
133,5965-01-572-7797,HEADSET-MICROPHONE,19,1191.0,2020
155,6532-DS-HOS-PCLO,HOSPITAL AND SURGICAL CLOTHING,4,1180.0,8080
13,1240-01-492-5264,"SIGHT,HOLOGRAPHIC",19,1175.0,4038
12,1240-01-490-7308,"SIGHT,REFLEX",10,1171.0,2017
158,6650-01-504-8456,"SPOTTING INSTRUMENT,OPTICAL",4,1161.0,2017
163,6910-DS-TRA-INAI,TRAINING AIDS,7,1150.0,6060
109,5340-01-515-8518,"SPIKE STRIP,TIRE DEFLATION DEVICE",60,1118.0,4039
125,5855-01-571-1258,"ILLUMINATOR,INTEGRATED,SMALL ARMS",70,1049.0,2019
233,8465-01-445-6274,MODULAR SLEEP SYSTEM,24,1049.0,8076
42,2540-01-442-6213,"SEAT,VEHICULAR",8,1038.0,2019
122,5855-01-538-0191,"ILLUMINATOR,INTEGRATED,SMALL ARMS",10,1014.0,2019
9,1095-01-543-2189,"FIRING DEVICE,NON-LETHAL",14,959.0,2018
74,4520-00-033-4286,"HEATER,WATER,ELECTRIC",5,956.0,2019
239,8465-01-557-1570,"BAG,INDIVIDUAL EQUIPMENT,CARRIER",21,930.0,4038
114,5836-DS-PRO-JEC0,"PROJECTOR, MOVIE",1,919.0,2019
189,7110-DS-OFF-URN0,OFFICE FURNITURE,6,891.0,4039
219,8415-01-394-8034,"HELMET,FLYERS",1,883.0,2017
244,8465-01-601-1056,INDIVIDUAL EQUIPMENT KIT,32,877.0,4040
209,7830-DS-DUM-BBEL,DUMBELL,47,875.0,2020
246,8465-01-622-7791,"VEST,NON-BALLISTIC PROTECTIVE,ARMOR-CARRYING",2,829.0,2019
247,8465-01-622-7792,"VEST,NON-BALLISTIC PROTECTIVE,ARMOR-CARRYING",5,829.0,2019
171,7025-DS-LAS-ERPR,"PRINTER, LASER",1,805.0,2019
15,1240-01-533-0941,"SIGHT,REFLEX",32,800.0,4037
187,7110-DS-CRE-DENZ,CREDENZA,1,757.0,2019
95,5130-DS-TOO-L000,"HAND TOOLS, POWER DRIVEN",21,749.0,6057
119,5855-01-468-4169,"ILLUMINATOR,INFRARED",10,735.0,2018
240,8465-01-571-3552,FIELD PACK,17,685.0,2019
208,7830-DS-BEN-CH01,GYM BENCH,5,675.0,10099
16,1240-01-587-9345,"SIGHT,REFLEX",5,639.0,2019
132,5965-01-565-5716,HEADSET-MICROPHONE,7,633.0,2019
167,7025-DS-FLA-TPAN,FLAT PANEL MONITOR,15,600.0,4039
142,6130-01-436-9348,POWER SUPPLY,5,598.0,2019
236,8465-01-518-6498,"VEST,NON-BALLISTIC PROTECTIVE,ARMOR-CARRYING",6,596.0,4038
235,8465-01-518-6493,"VEST,NON-BALLISTIC PROTECTIVE,ARMOR-CARRYING",8,596.0,4038
185,7110-DS-CHA-IR02,"CHAIR, OFFICE",83,590.0,24230
145,6140-01-630-9319,BATTERY SET,15,588.0,2020
5,1005-01-457-4015,"CONVERSION KIT,RIFLE",6,584.0,2019
77,4910-DS-PRE-SSUR,PRESSURE WASHER,1,550.0,2020
103,5180-01-455-5585,"DRILL-DRIVER AND SAW KIT,ELECTRIC,PORTABLE",4,538.0,4038
94,5130-DS-SAW-0002,"SAW, POWER",1,506.0,2019
231,8460-DS-CAS-ELAP,LAPTOP CASE,105,500.0,6059
180,7105-DS-SOF-A000,SOFA,5,500.0,2019
55,3825-DS-NOW-BLOW,SNOW BLOWER,2,500.0,2020
54,3825-DS-NOW-BLAD,SNOW PLOW BLADE,2,500.0,2019
144,6130-DS-CHA-RGE1,BATTERY CHARGER,5,500.0,2020
218,8145-DS-CAS-E004,SHIPPING CASE,6,478.0,2019
200,7310-01-630-7458,"TOASTER,ELECTRIC",2,453.0,2019
124,5855-01-566-5301,"MOUNTING LOCKING MECHANISM,GOGGLES,NIGHT VISION",30,445.0,2019
195,7195-01-330-0183,"TOP,WORK TABLE",11,444.0,2019
148,6240-01-532-4184,"LAMP,INCANDESCENT",28,427.0,2019
243,8465-01-590-1218,INDIVIDUAL EQUIPMENT KIT,28,420.0,2019
14,1240-01-495-1385,"SIGHT,REFLEX",3,401.0,2018
191,7110-DS-TAB-LE02,"TABLE, OFFICE",2,400.0,4038
80,4940-01-577-9596,"CLEANER,PRESSURE,SOLVENT-WATER",1,379.0,2019
62,4110-00-903-6456,"REFRIGERATOR-FREEZER,MECHANICAL,FOOD",1,358.0,2019
128,5895-01-537-6057,"CASE,ELECTRONIC COMMUNICATIONS EQUIPMENT",1,355.0,2020
71,4310-DS-COM-PRE1,"COMPRESSOR, AIR",1,350.0,2019
72,4510-00-260-4589,"SINK,KITCHEN",6,342.0,2019
45,2610-01-563-8328,"TIRE,PNEUMATIC,VEHICULAR",8,329.0,2020
129,5895-01-641-8453,"CONVERTER,SIGNAL DATA",10,313.0,2017
93,5130-DS-DRI-LL02,"DRILL, POWER",3,312.0,2019
242,8465-01-580-0481,RIFLEMAN SET,2,303.0,2020
193,7125-DS-CAB-INE6,"CABINET, STORAGE",2,300.0,4038
112,5440-DS-LAD-DER2,"LADDER, SCAFFOLDING",6,300.0,2019
217,8145-01-543-6030,"SHIPPING AND STORAGE CONTAINER,MISCELLANEOUS EQUIPMENT",2,293.0,2019
182,7110-01-666-3177,FILING CABINET,6,276.0,2020
183,7110-DS-BOO-KCA1,BOOKCASE,3,263.0,4038
140,6117-01-145-7153,SOLAR CELL PANEL,10,239.0,2019
179,7105-DS-CHR-FOLD,"CHAIR, FOLDING",56,238.0,4040
92,5130-01-235-5470,"SAW,CIRCULAR,PORTABLE,ELECTRIC",6,238.0,2019
111,5440-00-061-8897,STEPLADDER,24,236.0,2019
60,3940-01-605-1012,"SLING,CARGO,NET",20,227.0,2020
227,8415-DS-SPC-LOTA,"CLOTHING, SPECIAL PURPOSE, DEMIL A",510,215.0,16152
229,8430-DS-BOO-TS00,"BOOT, MEN'S,",24,210.0,10095
230,8430-DS-BOO-TS01,"BOOTS, MEN'S, PAIR",2,209.0,2019
173,7035-DS-CAB-LES0,NETWORK CABLE IN BOXES,5,200.0,2019
73,4510-01-521-9867,"DISPENSER,SOAP",40,193.0,2019
7,1005-01-627-5406,"BOLT,URG RIS-II",7,189.0,2019
61,3990-01-630-0664,"TIE DOWN,CARGO,VEHICLE",20,183.0,2020
153,6515-DS-MED-SUPB,MEDICAL SUPPLIES,12,164.0,6060
150,6350-01-520-7353,METAL DETECTOR,10,163.0,2020
213,7920-00-263-8528,"MOPPING OUTFIT,FLOOR",4,162.0,2019
88,5120-01-375-0070,"JACK,SCISSORS,HAND",1,159.0,2020
160,6670-00-526-4929,"SCALE,MAIL AND PARCEL POST",3,157.0,2019
115,5836-DS-REC-EIV0,"RECEIVER, COMMUNICATION EQUIPMENT",21,150.0,2020
56,3920-DS-DOL-LY00,HAND DOLLY,1,144.0,2020
70,4240-DS-GOG-GLES,SAFETY GOGGLES,11,140.0,2019
6,1005-01-562-9457,"SLING,SMALL ARMS",30,131.0,2020
51,3470-DS-SHP-SETK,"MACHINE SHOP SETS, KITS, AND OUTFITS",3,125.0,2019
241,8465-01-576-5222,SLEEP SYSTEM,15,125.0,2020
131,5950-01-541-9053,"TRANSFORMER,POWER,STEP DOWN",20,122.0,2020
252,8970-00-149-1094,"MEAL,INDIVIDUAL",30,117.0,2019
146,6230-01-411-8535,"LIGHT,MARKER,DISTRESS",42,114.0,2020
168,7025-DS-HAR-DDR1,"HARD DRIVE, INTERNAL",23,100.0,2020
154,6530-DS-TRE-TCHE,MEDICAL LITTER AND STRETCHERS,5,100.0,2019
157,6605-DS-COM-PASS,"COMPASS, DEMIL A",40,100.0,2019
192,7125-00-821-8166,"LOCKER,CLOTHING",5,100.0,2020
53,3770-DS-SAD-DLER,"SADDLERY, HARNESS, WHIPS, AND RELATED",3,100.0,2019
43,2540-DS-CHO-CK00,VEHICLE CHOCK,8,100.0,2020
66,4235-01-557-1216,TYVEK COVERALLS XL,44,92.0,2020
87,5120-00-878-5932,"INTRENCHING TOOL,HAND",17,86.0,2019
238,8465-01-524-5285,RUCKSACK LARGE FIELD PACK,30,83.0,2019
89,5120-01-428-5045,NUTDRIVER SET,3,81.0,2019
3,1005-01-260-2665,"BIPOD,RIFLE",15,80.0,2017
4,1005-01-451-5119,"CLEANING KIT,GUN",30,77.0,2019
176,7105-00-052-8698,"FRAME,PICTURE",22,71.0,2019
177,7105-01-419-5293,"FRAME,PICTURE",5,69.0,2019
226,8415-01-546-7444,"JACKET,COLD WEATHER",10,66.0,2019
108,5340-01-412-7004,PADLOCK,1,64.0,2020
249,8470-01-546-1498,"VEST,SMALL ARMS PROTECTIVE BODY ARMOR",7,64.0,2019
67,4240-01-504-5727,"GOGGLES,INDUSTRIAL",13,63.0,2020
225,8415-01-538-6754,"JACKET,COLD WEATHER",23,62.0,2020
224,8415-01-538-6752,"JACKET,COLD WEATHER",22,62.0,2020
110,5340-DS-STR-AP01,"STRAP, COMMERCIAL",100,60.0,2020
68,4240-01-554-5699,"GOGGLES,BALLISTIC",30,59.0,2020
169,7025-DS-KEY-BOA2,"KEYBOARD, BOX",60,55.0,2019
196,7195-01-618-3864,"TABLE,FOLDING LEGS",8,54.0,2020
41,2510-DS-DOO-R000,VEHICLE DOOR,14,50.0,2019
178,7105-01-424-6489,"FRAME,PICTURE",18,50.0,2019
194,7125-DS-CAR-T005,"CART, STORAGE",12,50.0,2019
234,8465-01-516-8433,"CARRIER,BREACHER TOOL",5,46.0,2019
199,7240-01-337-5269,"CAN,MILITARY",8,44.0,2019
152,6510-01-562-3325,"BANDAGE,GAUZE,IMPREGNATED",10,43.0,2020
10,1095-DS-MIS-CWEA,MISCELLANEOUS WEAPONS,6,41.0,2019
245,8465-01-604-6541,"BAG,DUFFEL",25,39.0,2019
69,4240-01-650-5059,"PADS,KNEE,INDUSTRIAL",7,36.0,2019
81,5110-00-293-2336,"AX,SINGLE BIT",28,35.0,2019
205,7520-DS-OFF-DEVI,OFFICE DEVICES AND ACCESSORIES,118,34.0,8080
107,5325-DS-FAS-TENI,FASTENING DEVICES,72,30.0,2019
170,7025-DS-KEY-BOA3,KEYBOARD,200,29.0,2019
1,1005-00-921-5004,"MAGAZINE,CARTRIDGE",148,27.0,4037
248,8465-DS-CAS-ECAR,INDIVIDUAL CASE,30,25.0,2020
161,6720-DS-DIG-ITA0,"CAMERA, DIGITAL",49,25.0,2020
175,7045-01-490-7254,"SPEAKERS,COMPUTER",20,23.0,2020
237,8465-01-519-5185,"POUCH,MEDICAL,KH",16,20.0,2020
232,8465-01-416-4634,"SPECTACLES,BALLISTIC AND LASER PROTECTIVE",58,20.0,2018
214,8110-DS-DRM-TPLX,"EMPTY DRUM, PLASTIC, TRIPLE RINSED",10,20.0,2020
91,5120-01-649-2444,"SHOVEL,HAND",4,20.0,2020
206,7530-01-632-1016,"JACKET,FILING,WALLET",122,20.0,2019
134,5970-01-396-1601,"TAPE,INSULATION,ELECTRICAL",23,15.0,2020
149,6250-DS-BAL-LAS1,BALLASTS,50,15.0,2020
215,8140-DS-SAM-MOCN,SMALL ARMS AMMO CAN,65,15.0,2019
0,1005-00-056-2237,"MAGAZINE,CARTRIDGE",90,12.0,2018
251,8520-DS-SOA-PSHA,"TOILET SOAP, SHAVE PREP AND DENTIFRICES",87,10.0,2019
223,8415-01-530-2161,"ELBOW,PADS",110,10.0,2019
204,7520-01-537-1229,"RING,LOOSE-LEAF BINDER,NON-METAL",48,8.0,2019
197,7230-00-252-3394,"HOOK,SHOWER CURTAIN",2,7.0,2020
86,5120-00-243-7326,"EXTENSION,SOCKET WRENCH",14,7.0,2019
198,7240-01-034-0376,"CAN,PAINT",200,6.0,2019
201,7310-DS-FOO-DCOO,"FOOD COOKING, BAKING, AND SERVING EQUIP",1908,6.0,2020
65,4130-DS-ACF-ILTE,AIR CONDITIONING FILTERS,59,5.0,2019
85,5120-00-243-1691,"EXTENSION,SOCKET WRENCH",4,4.0,2019
83,5120-00-189-7927,"SOCKET,SOCKET WRENCH",31,4.0,2019
82,5120-00-189-7913,"SOCKET,SOCKET WRENCH",31,4.0,2019
228,8420-01-526-7035,"UNDERSHIRT,MANS",123,3.0,2019
84,5120-00-237-4973,"SOCKET,SOCKET WRENCH",16,1.0,2019
33,2340-01-493-5638,ALL TERRAIN VEHICLE WHEELED,1,0.0,2019
151,6350-01-560-6522,WALK THROUGH METAL,1,0.0,2020
