,stock_number,item,quantity,value,year
101,5180-01-441-2125,"TOOL KIT,CARPENTERS",1,10891.0,2019
39,2330-01-386-7151,"TRAILER,CARGO",1,10810.0,2019
47,2340-DS-CAR-T000,"CART, MOTORIZED",2,10673.0,2019
173,6720-01-568-1287,"CAMERA SYSTEM,RECONNAISSANCE",2,10295.0,4034
27,2320-01-115-9067,"TRUCK,UTILITY",1,10000.0,2020
25,2310-DS-VAN-0000,VAN,1,9000.0,2020
46,2340-DS-ATV-GATO,"ALL TERRAIN VEHICLE, AG/BVUS",2,8033.0,2020
9,1095-01-543-2189,"FIRING DEVICE,NON-LETHAL",8,7672.0,16152
153,6230-01-485-7838,SEARCHLIGHT SET,2,7396.0,2019
105,5180-01-516-7227,"TOOL KIT,FIBER OPTIC SYSTEM",1,7236.0,2019
93,5120-01-251-0149,TORQUING TOOL KIT,1,7160.0,2019
40,2330-01-392-0296,"TRAILER,GENERATOR",1,6958.0,2020
87,4320-01-642-6694,"PUMPING UNIT,CLEAR WATER",2,6920.0,2019
122,5836-01-604-2691,"RECORDER SET,VIDEO",2,6800.0,2018
150,6210-DS-LIG-HTSE,LIGHT SET,1,6633.0,2019
115,5820-01-533-4346,"RECEIVER-TRANSMITTER,RADIO",16,6425.0,2018
102,5180-01-447-2200,"TOOL KIT,CARPENTERS",4,6051.0,4039
124,5836-DS-VID-EORE,VIDEO RECORDING AND REPRODUCING EQUIPMEN,1,5356.0,2019
151,6220-01-565-2245,"LIGHTBAR ASSEMBLY,FLASHING,MRAP LIGHT KIT",1,5309.0,2017
160,6310-DS-TRA-FFIC,TRAFFIC AND TRANSIT SIGNAL SYSTEMS,1,5200.0,2019
167,6530-01-425-1989,"EXERCISER,TREADMILL",1,5168.0,2019
184,7020-DS-ANA-COMP,"ADP CPU, ANALOG",2,5154.0,2019
174,6720-01-573-5178,"CAMERA SYSTEM,DIGITAL",4,5147.0,2018
19,1385-DS-ROB-TEOD,EOD ROBOT,1,5000.0,2019
187,7025-DS-FLA-TPAN,FLAT PANEL MONITOR,2,4957.0,4038
36,2330-00-838-2320,MOTOR VEH/TRLR/CYCL,1,4744.0,2019
144,6115-01-435-1567,"GENERATOR SET,DIESEL ENGINE",2,4623.0,2020
168,6530-DS-TRE-TCHE,MEDICAL LITTER AND STRETCHERS,1,4479.0,2020
133,5855-01-534-5931,"ILLUMINATOR,INTEGRATED,SMALL ARMS",47,4350.0,10085
44,2340-01-091-9004,"CART,GOLF",2,4144.0,4038
147,6130-01-500-3401,"CHARGER,BATTERY",1,4061.0,2019
114,5820-01-186-9638,RADIO SET,41,4004.0,2017
64,3825-01-663-4725,"SNOWPLOW,TRUCK MOUNTED",2,4000.0,4038
58,3615-DS-SHR-EDD0,SHREDDER,1,4000.0,2019
107,5180-DS-TOO-LKIT,"SETS, KITS, AND OUTFITS OF HAND TOOLS",4,3971.0,4039
37,2330-01-102-4697,"TRAILER,CARGO",1,3894.0,2019
53,2530-01-576-5896,"WHEEL,PNEUMATIC TIRE",4,3225.0,2019
120,5835-01-628-1530,"RECORDER SET,SOUND",1,3224.0,2017
34,2320-DS-TRU-CK00,TRUCKS AND TRUCK TRACTORS,2,3000.0,4038
69,3940-DS-BLO-CK00,"BLOCKS, TACKLE, RIGGING, AND SLINGS",6,3000.0,2020
176,6720-DS-DIG-ITA0,"CAMERA, DIGITAL",10,2991.0,10099
56,3405-DS-SAW-FILE,SAWS AND FILING MACHINES,1,2573.0,2020
154,6230-01-519-0393,"CASE,LIGHT SET",18,2435.0,4040
163,6515-01-513-9276,"RESUSCITATION KIT,MOUTH-TO-MASK,ORONASAL",2,2389.0,2019
131,5855-01-504-4589,"IMAGE INTENSIFIER TUBE,NIGHT VISION",1,2259.0,2019
145,6115-01-547-2420,"GENERATOR SET,GASOLINE ENGINE",1,2210.0,2019
104,5180-01-483-0249,"TOOL KIT,GENERAL MECHANICS",1,1780.0,2020
88,4540-01-578-4352,FIELD SANITATION KIT,1,1769.0,2019
100,5180-00-357-7770,"TOOL KIT,REPAIRMAN'S,SMALL ARMS",1,1711.0,2020
63,3825-01-599-7346,"SNOW REMOVAL UNIT,WALKING,POWER DRIVEN",1,1500.0,2019
183,6920-01-567-9833,"TARGET,ELECTRONIC,A",8,1500.0,2018
148,6130-DS-CHA-RGE1,BATTERY CHARGER,1,1500.0,2019
188,7025-DS-LAS-ERPR,"PRINTER, LASER",1,1453.0,2019
123,5836-DS-MON-IT01,"MONITOR, TELEVISION",1,1415.0,2019
172,6670-01-346-8315,"SCALE,WEIGHING",2,1412.0,2020
97,5130-01-136-0954,"HAMMER,ROTARY,ELECTRIC,PORTABLE",2,1410.0,4038
16,1240-01-551-5748,"SIGHT,REFLEX",9,1391.0,2017
146,6115-DS-GEN-ERA1,"GENERATORS AND GENERATOR SETS, ELECTRICA",1,1280.0,2020
194,7105-DS-SOF-A000,SOFA,1,1205.0,2019
201,7125-DS-LOC-KER2,"LOCKER, STORAGE",2,1200.0,4038
70,3950-00-965-0098,"HOIST,CHAIN",1,1174.0,2019
12,1240-01-490-7312,"SIGHT,REFLEX",30,1171.0,2019
185,7025-01-558-8807,DISPLAY UNIT,2,1169.0,2020
96,5130-01-087-6840,"WRENCH,IMPACT,ELECTRIC",1,1081.0,2019
71,3950-DS-HOI-ST00,"WINCHES, HOISTS, CRANES, AND DERRICKS",1,997.0,2020
11,1240-01-411-1265,"SIGHT,REFLEX",27,963.0,6051
198,7110-DS-DES-K001,DESK,1,949.0,2020
10,1095-01-550-6607,"RACK,STORAGE,SMALL ARMS",5,940.0,2019
85,4310-DS-COM-PRE1,"COMPRESSOR, AIR",2,913.0,4039
125,5855-01-107-5925,"AIMING LIGHT,INFRAR",6,801.0,2017
14,1240-01-533-0941,"SIGHT,REFLEX",40,800.0,4036
190,7025-DS-PRI-NT05,PRINTER,10,800.0,2019
141,5985-01-559-0074,ANTENNA,3,792.0,2018
72,4120-01-431-9285,"COOLER,AIR,EVAPORATIVE",4,740.0,2019
106,5180-01-551-4104,"TOOL KIT,CARPENTERS",4,643.0,2019
15,1240-01-540-3690,"SIGHT,REFLEX",18,642.0,4035
118,5825-01-440-8410,"BEACON,RADIO",1,637.0,2018
182,6920-01-164-9625,"TARGET,MANNEQUIN",1,602.0,2019
17,1240-DS-OPT-SIGH,OPTICAL SIGHTING AND RANGING EQUIPMENT,6,602.0,2018
205,7220-DS-FLO-ORCO,FLOOR COVERINGS,10,600.0,2019
200,7125-DS-CAB-INE6,"CABINET, STORAGE",4,600.0,6059
222,8145-01-338-0615,"SHIPPING AND STORAGE CONTAINER,SMALL ARM",5,596.0,2020
13,1240-01-492-5264,"SIGHT,HOLOGRAPHIC",28,588.0,2017
108,5340-01-515-8518,"SPIKE STRIP,TIRE DEFLATION DEVICE",6,559.0,2020
99,5130-DS-SAW-0002,"SAW, POWER",3,500.0,2019
75,4220-DS-MAR-LIFD,MARINE LIFESAVING AND DIVING EQUIPMENT,15,500.0,2019
203,7195-DS-MIS-CFUR,MISCELLANEOUS FURNITURE AND FIXTURES,1,450.0,2019
156,6230-01-588-8427,"LIGHT KIT,WEAPONS",10,436.0,2017
245,8465-01-590-1218,INDIVIDUAL EQUIPMENT KIT,10,420.0,2020
59,3750-DS-BLO-WER0,"BLOWER, LANDSCAPE",1,420.0,2020
113,5805-DS-CEL-LPHO,CELLPHONE,15,400.0,4038
234,8430-DS-SHO-ESPR,"SHOES, MEN'S, PAIR",21,400.0,8076
180,6910-01-609-5853,"TRAINING SET,WEAPON AND AMMUNITION",16,385.0,2019
157,6230-DS-LIG-HT01,"ELECTRIC PORTABLE, HAND LIGHTING EQUIP",9,364.0,4039
162,6515-01-295-8152,"RESUSCITATOR,HAND-POWERED",6,359.0,2019
177,6730-01-460-8815,OVERHEAD PROJECTOR,1,357.0,2020
171,6665-01-587-1085,"CASE,STORAGE AND TRANSPORT,INDICATOR,RADIAC",53,353.0,2020
84,4310-01-596-9248,"COMPRESSOR UNIT,RECIPROCATING",1,329.0,2019
55,2610-01-563-8328,"TIRE,PNEUMATIC,VEHICULAR",5,329.0,2019
248,8470-01-518-6542,"VEST,REL,BA,L,GREEN",10,298.0,2019
186,7025-01-670-4181,"TOUCHSCREEN,DATA ENTRY",1,287.0,2019
57,3590-01-537-7281,"PRESS,LAMINATING,PROTECTIVE COVERING",1,286.0,2019
192,7035-DS-CAB-INE3,ADP CABINET,1,285.0,2019
4,1005-01-522-6963,TACTICAL LIGHT,4,285.0,2019
152,6220-01-670-4342,HEADLIGHT,4,267.0,2020
196,7110-DS-BOO-KCA1,BOOKCASE,1,258.0,2019
189,7025-DS-MON-IT08,"MONITOR, COMPUTER",9,250.0,2020
220,7920-01-511-4327,"MOPHEAD,DUSTING",5,244.0,2019
68,3940-01-433-0863,"SLING,EYE",5,213.0,2019
169,6545-01-530-0929,"FIRST AID KIT,UNIVERSAL",14,206.0,4040
137,5855-01-600-2912,"VIEWER,NIGHT VISION",2,200.0,4038
229,8415-01-625-7693,"HELMET,FIREMANS",45,200.0,2019
233,8430-DS-SAF-ETY0,"SAFETY SHOES/BOOTS, MEN'S",10,200.0,4038
95,5120-DS-TOR-QUEW,TORQUEWRENCH,1,200.0,2020
210,7520-01-424-4845,"EASEL,DISPLAY AND TRAINING",3,192.0,2019
195,7105-DS-TAB-LE01,"TABLE, HOUSEHOLD",1,189.0,2019
21,2090-DS-MIS-CMAR,MISCELLANEOUS SHIP AND MARINE EQUIPMENT,7,166.0,4039
90,4940-01-490-2455,"PAN,DRIP",1,143.0,2019
110,5440-01-238-5569,STEPLADDER,1,141.0,2019
193,7042-DS-MIN-ICPU,MINI AND MICRO COMPUTER CONTROL DEVICES,10,140.0,2020
181,6910-DS-TRA-INAI,TRAINING AIDS,17,131.0,2020
135,5855-01-566-6748,"MOUNT,VIEWER",10,128.0,2019
54,2610-01-374-1276,"TIRE,PNEUMATIC,VEHICULAR",3,127.0,2019
197,7110-DS-CHA-IR02,"CHAIR, OFFICE",2,125.0,2020
79,4240-01-504-5727,"GOGGLES,INDUSTRIAL",254,125.0,4040
231,8430-01-547-4967,"BOOTS,COMBAT",5,121.0,2019
81,4240-01-547-5927,SPAX,30,119.0,2020
164,6515-01-532-8056,HYPOTHERMIA MANAGEMENT KIT,2,117.0,2019
1,1005-01-233-8529,BARREL AND FRONT SIGHT ASSEMBLY,15,117.0,2017
250,8970-00-149-1094,"MEAL,INDIVIDUAL",13,117.0,2020
230,8430-01-547-4583,"BOOTS,COMBAT",5,115.0,2019
202,7125-DS-SHE-LF01,"SHELF, COMMERCIAL STORAGE",1,106.0,2019
77,4235-DS-HAZ-CLEA,HAZMAT SPILL CONTAINMENT AND CLEAN-UP EQUIP,1,100.0,2020
219,7730-DS-TEL-EVI3,"TELEVISION, PERSONAL/HOME USE",2,100.0,2019
221,8115-DS-CAS-E003,CASE,3,100.0,2019
178,6760-DS-LEN-S001,"LENS, CAMERA",1,99.0,2020
242,8465-01-547-2694,SLEEPING BAG,10,99.0,2020
249,8540-00-276-7570,"NAPKIN,TABLE,PAPER",4,97.0,2020
239,8465-01-515-1156,"STRAP,INVOLUNTARY,RESTRAINT",3,95.0,2019
232,8430-01-605-8445,"BOOTS,COMBAT",1,93.0,2019
208,7520-00-272-9684,"STENCIL SET,MARKING",1,93.0,2019
112,5640-01-273-2266,SOUND CONTROLLING BATT,17,87.0,2019
66,3920-DS-DOL-LY00,HAND DOLLY,1,80.0,2020
240,8465-01-524-5250,ASSAULT PACK,125,77.0,2019
238,8465-01-505-4762,DRINKING SYSTEM,4,74.0,4038
155,6230-01-571-1331,FLASHLIGHT,50,66.0,2020
149,6150-DS-UPS-0003,UNIVERSAL POWER SUPPLY,3,64.0,2020
226,8415-01-538-6747,"JACKET,COLD WEATHER",17,62.0,2020
74,4220-00-275-3157,"RING BUOY,LIFESAVING",2,57.0,2020
206,7240-00-256-7700,"CAN,FLAMMABLE WASTE",1,56.0,2019
80,4240-01-525-5085,"SPECTACLE KIT,INTERCHANGABLE COMPONENT EYESHIELD",13,54.0,2020
225,8415-00-223-7625,"PARKA,SNOW CAMOUFLAGE",4,52.0,2020
247,8465-DS-POU-CH00,INDIVIDUAL POUCH,23,50.0,4040
253,9930-01-349-2680,"POUCH,HUMAN REMAINS",50,50.0,2020
199,7110-DS-TAB-LE02,"TABLE, OFFICE",8,50.0,2019
8,1005-DS-SWE-PARA,"WEAPON PARTS, DEMIL A",4,50.0,2020
20,2040-01-515-9486,"ANCHOR,MARINE,MUSHROOM",8,48.0,2019
111,5530-00-128-4981,"PLYWOOD,CONSTRUCTION",40,45.0,2019
244,8465-01-581-5668,CHESTRIG,30,44.0,2019
2,1005-01-382-6795,"RECEIVER,CARTRIDGE",15,41.0,2018
159,6260-01-230-8597,"LIGHT,CHEMILUMINESCENT",14,38.0,2020
5,1005-01-544-9825,"BUTTSTOCK,SUBASSEMBLY",10,37.0,2017
73,4210-01-627-4520,"BRACKET,FIRE EXTINGUISHER",2,36.0,2019
7,1005-01-604-0627,"SLING,SMALL ARMS",66,34.0,2019
78,4240-01-500-6174,"SPECTACLES,INDUSTRIAL",20,33.0,2020
252,9330-01-641-2250,"PLASTIC SHEET,LAMINATED,DECORATIVE",6,32.0,2019
212,7520-01-620-4671,"PERFORATOR,PAPER,DESK",3,31.0,2019
92,5120-01-065-9037,"HAMMER,HAND",2,30.0,2019
170,6645-01-510-1249,STOPWATCH,3,29.0,2020
227,8415-01-566-3775,"GLOVES,MENS AND WOMENS",2,27.0,2020
228,8415-01-566-3876,"GLOVES,MENS AND WOMENS",2,27.0,2020
161,6515-01-149-8843,"GLOVES,SURGEONS",15,27.0,2019
6,1005-01-561-7200,"MAGAZINE,CARTRIDGE",135,27.0,4039
243,8465-01-559-0116,"POUCH,UTILITY",15,25.0,2019
76,4235-01-528-0415,"SORBENT,OIL",2,24.0,2020
91,5120-00-061-8546,"HAMMER,HAND",2,23.0,2019
241,8465-01-529-1613,"CARRIER,3MAG,M4A1,K",10,22.0,2020
209,7520-01-207-4159,"MARKER,TUBE TYPE",7,22.0,2019
217,7530-01-379-2211,LABEL,20,21.0,2019
237,8465-01-416-4634,"SPECTACLES,BALLISTIC AND LASER PROTECTIVE",50,20.0,2018
179,6850-01-571-6727,PEPPER SPRAY,25,20.0,2018
246,8465-DS-IND-EQU0,INDIVIDUAL EQUIPMENT,30,20.0,2020
215,7530-00-663-0031,"FOLDER,FILE",10,18.0,2019
158,6260-01-074-4229,"LIGHT,CHEMILUMINESCENT",14,18.0,2020
213,7530-00-282-2507,"FOLDER SET,FILE",25,18.0,4038
0,1005-00-921-5004,"MAGAZINE,CARTRIDGE",31,14.0,2017
211,7520-01-515-3549,"STAPLER,PAPER FASTENING,OFFICE",4,14.0,2019
89,4930-00-253-2478,"LUBRICATING GUN,HAND",2,11.0,2019
214,7530-00-291-0098,"FOLDER,FILE",30,11.0,2019
94,5120-DS-HAN-DTOO,"HAND TOOLS, NONEDGED, NONPOWERED",4,10.0,2020
251,9310-DS-PAP-ERBR,PAPER AND PAPERBOARD,8,10.0,2019
165,6515-01-538-9276,"SHEARS,TRAUMA",30,9.0,2019
235,8440-00-823-7520,"SCARF,NECKWEAR,MENS",34,7.0,2019
207,7510-01-519-5771,"COVER,DOCUMENT",17,7.0,2019
204,7220-DS-CAR-PET0,CARPETING,150,6.0,2019
218,7530-01-455-6093,"FOLDER,FILE",10,4.0,2019
191,7025-DS-SCA-NNE2,"SCANNER, DIGITAL",3,3.0,2019
236,8465-00-269-0682,"SLING,BAG AND CASE CARRYING",1,2.0,2019
216,7530-01-368-3489,"INDEX SHEET SET,LOOSE-LEAF BINDER",65,2.0,2019
3,1005-01-453-4222,"RAIL COVER,6 RIB",40,1.0,2020
60,3750-DS-LAW-NMOW,LAWN MOWER,1,0.0,2020
98,5130-01-482-1692,"WELDER,ARC,PORTABLE",1,0.0,2019
