,stock_number,item,quantity,value,year
188,6015-DS-FOC-ABLE,FIBER OPTIC CABLES,2,1216.0,2019
98,4240-01-042-6401,"RESCUE KIT,AIR HAMMER",1,1170.0,2020
13,1005-20-002-4811,"MODIFICATION KIT,GUN,WEAPON",26,1136.0,6055
217,6545-01-539-6450,"BAG,MEDICAL AID",18,1115.0,6057
161,5855-01-420-0849,"ILLUMINATOR,INFRARED",21,1020.0,2018
95,4210-00-900-8557,FIRE FIGHTING EQUIPMENT SET,15,1015.0,2019
18,1240-01-524-8478,"SIGHT,HOLOGRAPHIC",35,1000.0,4034
24,1240-DS-OPT-SIGH,OPTICAL SIGHTING AND RANGING EQUIPMENT,3,1000.0,2018
185,5965-01-572-7829,HEADSET-MICROPHONE,3,978.0,2018
22,1240-01-576-6134,"SIGHT,REFLEX",71,892.0,4038
100,4240-01-226-1073,"FOUNTAIN,EYE AND FACE WASH",4,890.0,2019
176,5855-01-577-7174,"ILLUMINATOR,INFRARED",1,884.0,2019
204,6230-01-552-3289,FLASHLIGHT,10,858.0,2019
214,6530-DS-TRE-TCHE,MEDICAL LITTER AND STRETCHERS,1,773.0,2019
183,5895-01-598-4531,"INTERFACE UNIT,COMMUNICATION EQUIPMENT",40,764.0,2018
244,7830-DS-ELL-IPTI,ELLIPTICAL,2,740.0,4038
131,5140-DS-TOO-LBOX,TOOLBOX,3,735.0,4039
68,2541-01-435-9693,"ARMOR,TRANSPARENT,VEHICULAR WINDOW",1,677.0,2018
66,2541-01-435-9690,"ARMOR,TRANSPARENT,VEHICULAR WINDOW",3,672.0,2018
90,3990-01-600-3604,"RAMP,LOADING,VEHICLE",2,663.0,2019
112,4933-01-394-7781,"BORE LIGHT SYSTEM,LASER",1,642.0,2018
97,4220-DS-MAR-LIFD,MARINE LIFESAVING AND DIVING EQUIPMENT,1,600.0,2019
220,6625-01-265-6000,MULTIMETER,4,572.0,2019
143,5340-01-515-8518,"SPIKE STRIP,TIRE DEFLATION DEVICE",15,559.0,2019
164,5855-01-485-4098,"GRIP,PISTOL,LASER",26,547.0,4034
236,7110-01-651-1289,"BOARD,MARKER",4,531.0,2019
187,5970-01-556-2848,"TAPE,INSULATION,ELECTRICAL",30,527.0,4038
158,5855-01-398-4315,"INFRARED EQUIPMENT,SUBASSEMBLY",15,503.0,2019
8,1005-01-485-1365,"BARREL,MACHINE GUN",16,472.0,2018
14,1095-01-533-1732,"PROJECTILE,NON-LETHAL",5,455.0,2018
205,6230-01-589-4887,"LIGHT KIT,WEAPONS",60,452.0,2019
293,8465-01-613-3712,"VEST,NON-BALLISTIC PROTECTIVE,ARMOR-CARRYING",30,443.0,2019
89,3990-01-440-5975,"BINDER,LOAD",25,443.0,4040
117,5120-01-590-5909,"TOOL KIT,TACTICAL ENTRY",1,409.0,2019
218,6545-01-574-8111,"BAG,COMBAT CASUALTY CARE",42,405.0,8079
105,4310-DS-COM-PRE1,"COMPRESSOR, AIR",1,400.0,2019
19,1240-01-533-0941,"SIGHT,REFLEX",6,400.0,2018
234,7025-DS-MON-IT08,"MONITOR, COMPUTER",34,400.0,6057
215,6545-01-381-0654,"LITTER TAGLINE,MMS KIT,HELICOPTER",2,395.0,2019
4,1005-01-452-3527,"ADAPTER RAIL,WEAPON MOUNTED,M4",28,392.0,10087
197,6130-01-396-4074,"FRAME,SOLARGIZER",10,378.0,4038
60,2530-01-491-2681,"PUMP ASSEMBLY,POWER STEERING,VEHICULAR",1,365.0,2017
5,1005-01-454-0395,UPPER RECEIVER AND BARREL ASSEMBLY,10,361.0,2019
1,1005-01-233-8529,BARREL AND FRONT SIGHT ASSEMBLY,69,351.0,6053
171,5855-01-533-0996,"ILLUMINATOR,INTEGRATED,SMALL ARMS",17,350.0,2019
88,3950-DS-HOI-ST00,"WINCHES, HOISTS, CRANES, AND DERRICKS",2,350.0,2019
201,6230-00-299-6674,SPOTLIGHT,1,349.0,2020
225,6720-DS-DIG-ITA0,"CAMERA, DIGITAL",3,349.0,2019
151,5660-01-495-6363,"BARBED WIRE,CONCERTINA",138,346.0,2019
169,5855-01-526-4180,"ADAPTER,GOGGLES,NIGHT VISION",10,342.0,2017
208,6510-01-270-8848,"TOWEL PACK,SURGICAL",2,340.0,2019
126,5130-DS-DRI-LL02,"DRILL, POWER",3,330.0,4039
21,1240-01-540-3690,"SIGHT,REFLEX",23,321.0,2018
216,6545-01-530-0929,"FIRST AID KIT,UNIVERSAL",19,310.0,6057
241,7240-DS-TRA-SHCA,TRASH CAN,2,300.0,2019
184,5895-01-600-6770,"INTERFACE UNIT,COMMUNICATION EQUIPMENT",2,300.0,2018
132,5140-DS-TOO-LBXD,TOOL AND HARDWARE BOXES,6,300.0,2020
128,5130-DS-SAW-0002,"SAW, POWER",1,300.0,2019
223,6670-00-788-9000,"SCALE,WEIGHING",2,299.0,4038
87,3940-01-218-2823,"SLING,BEAM TYPE",6,284.0,2020
65,2541-01-289-2233,"ARMOR,TRANSPARENT,VEHICULAR WINDOW",1,282.0,2018
292,8465-01-603-6613,BAG DEPLOYMENT,9,274.0,2019
17,1240-01-517-1751,"SIGHT,HOLOGRAPHIC",5,273.0,2017
213,6530-00-551-4354,"WHEELCHAIR,FOLDING",3,269.0,2019
233,7025-DS-EXT-ERNA,"HARD DRIVE, EXTERNAL",4,250.0,2019
290,8465-01-585-1512,RUCKSACK MEDIUM (OEF) PATTERN 2,9,238.0,4039
64,2541-01-188-7381,"ARMOR,TRANSPARENT,VEHICULAR WINDOW",1,237.0,2018
285,8465-01-580-0981,ASSAULT PACK,64,231.0,6057
268,8430-01-438-9544,BATA HAZMAX PROTECTIVE FOOTWEAR,10,230.0,2019
129,5130-DS-TOO-L000,"HAND TOOLS, POWER DRIVEN",1,225.0,2020
266,8415-DS-GLO-VESP,"Gloves, Safety",78,210.0,6057
3,1005-01-382-6795,"RECEIVER,CARTRIDGE",79,205.0,10088
237,7125-DS-CAR-T005,"CART, STORAGE",2,200.0,2020
130,5130-DS-WRE-NCHP,"WRENCH, POWER",1,200.0,2020
277,8465-01-515-1156,"STRAP,INVOLUNTARY,RESTRAINT",6,190.0,4038
222,6650-DS-BIN-OCUL,BINOCULARS,1,181.0,2019
7,1005-01-484-8000,"SIGHT,REAR",62,165.0,6053
294,8465-01-641-6358,FIELD PACK,2,158.0,4040
119,5120-DS-HAN-DTOO,"HAND TOOLS, NONEDGED, NONPOWERED",3,150.0,6060
295,8470-DS-PSH-IELD,"SHIELD,PERSONAL PROTECTIVE",1,150.0,2018
273,8460-01-484-2199,SUITCASE,3,150.0,2020
212,6515-01-646-2636,"LIGHT,TACTICAL EXAM",50,146.0,2019
144,5340-01-626-1486,PELICAN CASE,4,145.0,2020
20,1240-01-540-2890,ACOG KIT,2,144.0,2018
211,6515-01-558-6948,"PAD,ELECTRODE,DEFIBRILLATOR",25,135.0,2019
296,9905-00-527-4997,"MARKER,TRAFFIC",20,134.0,2019
12,1005-01-562-9457,"SLING,SMALL ARMS",100,131.0,2019
210,6515-01-542-7937,"LIGHT,HEAD,DIAGNOSTIC",4,116.0,8080
152,5680-01-543-4772,"FLOORING SHEET,MODULAR",100,100.0,2019
127,5130-DS-IMP-ACT0,"IMPACT DRILL, POWER",1,100.0,2020
79,3750-DS-LAW-NRID,"LAWN MOWER, RIDING",1,100.0,2019
150,5660-00-596-2384,BARBED WIRE,13,89.0,2020
269,8430-01-526-5611,"BOOTS,COMBAT",2,84.0,2019
259,8340-01-600-4809,TARPAULIN,4,79.0,2020
102,4240-01-527-4051,"SAFETY GLASSES,REVISION SAWFLY EYEWEAR SYSTEM,REGULAR",40,79.0,4038
70,2590-01-212-1057,"PARTS KIT,DOOR LIFT",1,73.0,2019
104,4240-01-630-6343,"GOGGLES,INDUSTRIAL",15,72.0,2019
275,8465-01-499-9924,"CLUB,SELF-PROTECTION",50,70.0,2019
271,8430-DS-SHO-ESPR,"SHOES, MEN'S, PAIR",15,70.0,2020
264,8415-01-580-1348,"JACKET,COLD WEATHER",1,67.0,2020
265,8415-01-580-1368,"JACKET,COLD WEATHER",1,67.0,2020
246,7920-00-823-9772,"TOWEL,PAPER",1,67.0,2019
226,6760-01-491-2071,"CASE,PHOTOGRAPHIC EQUIPMENT",40,61.0,2020
2,1005-01-234-2297,"GUARD,HAND,GUN",46,58.0,4036
124,5120-DS-WRE-NCH0,WRENCH,3,57.0,6060
278,8465-01-516-7955,"BAG,KIT",5,56.0,2020
103,4240-01-592-8619,GOGGLES,13,54.0,2020
270,8430-01-621-8140,"FOOTWEAR COVERS,CHEMICAL PROTECTIVE",10,50.0,2019
107,4530-DS-FUE-LBUR,FUEL BURNING EQUIPMENT UNITS,2,50.0,2019
82,3830-DS-TRU-TRAA,TRUCK AND TRACTOR ATTACHMENTS,1,50.0,2019
118,5120-DS-HAM-MER0,"HAMMER, NON-POWERED",1,50.0,2020
120,5120-DS-PLI-ERS0,PLIERS,2,45.0,4040
284,8465-01-580-0967,"POUCH,M4 THREE MAGAZINE",11,44.0,4038
0,1005-00-921-5004,"MAGAZINE,CARTRIDGE",508,41.0,6051
242,7510-00-074-5160,"TAPE,PRESSURE SENSITIVE ADHESIVE",118,39.0,4038
262,8415-01-538-8598,"SHIRT,COLD WEATHER",12,38.0,2019
263,8415-01-538-8705,"SHIRT,COLD WEATHER",50,38.0,2019
99,4240-01-182-6406,"FACESHIELD,MILITARY,RIOT CONTROL",30,35.0,2019
238,7210-00-266-9736,INSECT NET PROTECTOR,2,31.0,2020
247,8105-01-534-6830,"BAG,TRASH,REPELLENT",10,31.0,2019
9,1005-01-500-4441,"ADAPTER RAIL,WEAPON MOUNTED",10,30.0,2018
10,1005-01-533-3425,"SLING,SMALL ARMS",2,30.0,4040
291,8465-01-599-7051,KNEE AND ELBOW PAD SYSTEM,2,28.0,2020
289,8465-01-583-2203,"POUCH,INDIVIDUAL UTILITY",32,27.0,4040
91,3990-01-655-7822,"TIE DOWN,CARGO,VEHICLE",20,23.0,2019
274,8465-00-530-3692,"BAG,BARRACKS",117,23.0,4038
122,5120-DS-SCR-EWDR,SCREWDRIVER,1,22.0,2020
276,8465-01-514-8590,"STRAP,INVOLUNTARY,RESTRAINT",1,22.0,2020
250,8140-00-960-1699,"CHEST,AMMUNITION",130,22.0,4038
239,7240-00-089-3827,"CAN,MILITARY",10,21.0,2019
123,5120-DS-SOC-KET0,SOCKET,4,18.0,8080
261,8415-01-538-7787,"UNDERSHIRT,COLD WEATHER",94,18.0,2019
260,8415-01-538-7785,"UNDERSHIRT,COLD WEATHER",39,18.0,2019
240,7240-DS-FUE-LCAN,FUEL CAN,1,15.0,2019
272,8440-00-823-7520,"SCARF,NECKWEAR,MENS",4,14.0,4040
209,6515-01-521-7505,"GLOVES,TACTICAL EXAM",15,14.0,2019
11,1005-01-561-7200,"MAGAZINE,CARTRIDGE",30,14.0,2017
248,8140-00-039-0684,"SHIPPING AND STORAGE CONTAINER,CARTRIDGE",12,13.0,2019
286,8465-01-580-1563,SUSTAINMENT POUCH,4,12.0,2019
116,5120-01-399-9802,"SCREWDRIVER ATTACHMENT,SOCKET WRENCH",1,10.0,2020
249,8140-00-828-2938,"CHEST,AMMUNITION",216,8.0,4038
121,5120-DS-PUN-CH00,"HAND PUNCH, NON-POWERED",1,7.0,2020
287,8465-01-580-2756,HIGH EXPLOSIVE POUCH,14,7.0,4040
288,8465-01-580-2768,PYROTECHNIC POUCH,2,6.0,2020
283,8465-01-580-0701,"POUCH,M4 TWO MAGAZINE POUCH",20,5.0,2019
142,5340-01-346-4611,PADLOCK,10,4.0,2019
282,8465-01-580-0697,"POUCH,HAND GRENADE",10,4.0,2019
114,5120-00-222-8852,"SCREWDRIVER,FLAT TIP",1,4.0,2020
92,4020-01-572-7132,"ROPE,FIBROUS",903,3.0,2019
267,8415-DS-SPC-LOTA,"CLOTHING, SPECIAL PURPOSE, DEMIL A",80,2.0,2019
115,5120-00-234-8913,"SCREWDRIVER,CROSS TIP",1,1.0,2020
125,5130-01-482-1692,"WELDER,ARC,PORTABLE",1,0.0,2019
153,5820-01-018-6623,VIDEOTAPE RECORDING SYSTEM,1,0.0,2020
224,6720-01-551-8314,"CAMERA SYSTEM,DIGITAL",1,0.0,2020
254,8145-01-540-4446,"SHIPPING AND STORAGE CONTAINER,MISCELLANEOUS EQUIPMENT",185,0.0,4038
93,4110-00-837-6442,"ICE MAKING MACHINE,CUBE",1,0.0,2019
