,stock_number,item,quantity,value,year
8,1005-01-454-9283,"CONVERSION KIT,RIFLE",11,1552.0,4034
168,5180-01-387-5455,"TOOL KIT,VEHICULAR,SPECIAL PURPOSE",10,1516.0,2019
265,6515-01-646-2617,"TOURNIQUET,NONPNEUMATIC",3,1501.0,6057
224,6150-DS-EEP-WRMS,MISC ELECTRIC POWER AND DISTRIBUTION,1,1500.0,2019
320,7830-DS-LIF-ECYC,LIFECYCLE,4,1499.0,2019
25,1005-01-569-7470,RIFLESCOPE,5,1476.0,2018
213,5996-01-574-0072,"AMPLIFIER,AUDIO FREQUENCY",1,1387.0,2018
51,1240-01-562-0953,"SIGHT,BORE,OPTICAL",5,1340.0,2018
324,8115-00-168-2275,"CONTAINER,CARGO",2,1324.0,2019
197,5855-01-550-2780,"ILLUMINATOR,INTEGRATED,SMALL ARMS",10,1306.0,2019
42,1240-01-058-7460,"SIGHT,BORE,OPTICAL",1,1285.0,2018
113,2541-01-560-7677,"ARMOR,TRANSPARENT,VEHICULAR WINDOW",4,1276.0,2019
146,4240-01-515-6935,"LADDER,TACTICAL ASSAULT",10,1248.0,2019
258,6515-01-557-1136,"OXIMETER,PULSE",4,1229.0,6057
49,1240-01-533-0941,"SIGHT,REFLEX",50,1200.0,6054
295,7021-01-544-6028,"COMPUTER,DIGITAL",14,1200.0,4038
270,6530-DS-TRE-TCHE,MEDICAL LITTER AND STRETCHERS,3,1144.0,2019
267,6515-DS-MED-SUPB,MEDICAL SUPPLIES,3,1144.0,2019
57,1240-01-585-3100,MARK 4 SIGHT,15,1111.0,2017
302,7025-DS-LAS-ERPR,"PRINTER, LASER",2,1068.0,2019
212,5965-01-584-9038,HEADSET-MICROPHONE,34,1050.0,2019
201,5855-01-571-1258,"ILLUMINATOR,INTEGRATED,SMALL ARMS",6,1049.0,2019
220,6115-01-560-8189,"GENERATOR SET,GASOLINE ENGINE",3,1000.0,2019
59,1240-01-594-3103,"SIGHT,REFLEX",34,915.0,4038
338,8340-01-533-2659,"KIT,LIGHT",12,888.0,2019
145,4240-01-442-8415,"BLOWER,LIGHT WEIGHT",6,886.0,4038
210,5965-01-549-1249,"HEADSET,ELECTRICAL",1,876.0,2019
345,8415-01-394-8035,"HELMET,FLYERS",1,876.0,2017
33,1095-00-407-0674,"RACK,STORAGE,SMALL ARMS",7,872.0,4040
30,1080-01-075-4015,"SCREEN,HEXAGON,RADAR SCATTERING,DESERT",3,802.0,2019
165,5140-DS-TOO-LBOX,TOOLBOX,7,800.0,6057
152,4240-01-591-6237,"MASK,CHEMICAL-BIOLOGICAL",50,800.0,2019
31,1080-01-475-1592,CAMOUFLAGE SCREENING SYSTEM,2,780.0,2018
121,3895-DS-MIS-CCO0,MISCELLANEOUS CONSTRUCTION EQUIPMENT,1,750.0,2019
34,1095-01-236-2203,"RACK,STORAGE,SMALL ARMS",2,748.0,2020
277,6650-01-559-3648,BINOCULAR,149,740.0,8076
176,5830-01-676-8413,PUBLIC ADDRESS SET,3,728.0,2020
174,5440-DS-LAD-DER2,"LADDER, SCAFFOLDING",6,711.0,2019
405,8465-01-571-3552,FIELD PACK,26,685.0,2019
269,6530-01-260-1222,"RESCUE AND TRANSPORT SYSTEM,PATIENT",1,668.0,2019
67,1670-01-068-8342,HARNESS SPIE,31,663.0,4037
110,2540-DS-CHO-CK00,VEHICLE CHOCK,12,625.0,2019
208,5895-01-518-8863,"HEADSET,HN,DC,LF,RG",1,598.0,2019
171,5340-01-515-8518,"SPIKE STRIP,TIRE DEFLATION DEVICE",13,559.0,2019
47,1240-01-517-1751,"SIGHT,HOLOGRAPHIC",10,546.0,4036
112,2541-01-535-6001,"ARMOR,TRANSPARENT,VEHICULAR WINDOW",1,532.0,2018
181,5855-01-439-0452,"MASK,FACE,NIGHT VISION",29,505.0,2019
203,5855-01-593-6375,"MOUNTING LOCKING MECHANISM,GOGGLES,NIGHT VISION",1,501.0,2019
261,6515-01-577-9586,"OXIMETER,PULSE",1,495.0,2019
38,1095-01-541-3654,"PROJECTILE,NON-LETHAL",10,475.0,2019
401,8465-01-557-1570,"BAG,INDIVIDUAL EQUIPMENT,CARRIER",10,465.0,2019
56,1240-01-576-6134,"SIGHT,REFLEX",24,446.0,2017
276,6650-00-530-0960,"TELESCOPE,STRAIGHT",1,442.0,2017
259,6515-01-571-3152,"INTRAOSSEOUS INJECTION GUN,BONE",1,437.0,2019
161,5120-00-204-1999,"WRENCH SET,SOCKET",2,435.0,2019
17,1005-01-526-7354,"CLEANING KIT,GUN",38,422.0,8076
264,6515-01-618-7475,"TOURNIQUET KIT,JUNCTIONAL COMPRESSION",1,401.0,2019
52,1240-01-562-9459,"RANGE FINDER,LASER",2,400.0,2018
23,1005-01-562-0913,HANDGUARD FREEFLOAT,10,397.0,2017
29,1005-99-132-2616,"KIT,CONVERSION,M16-",13,397.0,2018
251,6515-01-458-6178,"DELUXE CORPSMAN KIT,EAR-NOSE-THROAT",3,395.0,2019
206,5860-01-471-2091,"BORELIGHT SYSTEM,LA",3,388.0,2018
287,6910-01-609-5853,"TRAINING SET,WEAPON AND AMMUNITION",16,385.0,2019
122,3920-00-202-2223,"TRUCK,LIFT,HAND",1,380.0,2019
28,1005-20-002-4811,"MODIFICATION KIT,GUN,WEAPON",20,379.0,2017
273,6545-01-539-6450,"BAG,MEDICAL AID",4,372.0,2019
301,7025-DS-FLA-TPAN,FLAT PANEL MONITOR,3,369.0,2019
346,8415-01-395-0005,"BAG,FLYER'S HELMET",16,368.0,4040
58,1240-01-587-1372,"MAGNIFIER,WEAPON SIGHT",15,366.0,2019
7,1005-01-454-0395,UPPER RECEIVER AND BARREL ASSEMBLY,30,361.0,2019
46,1240-01-499-3547,BINOCULAR,27,359.0,2019
143,4240-01-186-9769,RIOT CONTROL SHIELD,36,352.0,4038
195,5855-01-540-1185,"ILLUMINATOR,INTEGRATED,SMALL ARMS",17,350.0,2017
297,7021-DS-LAP-TOP2,LAPTOP COMPUTER,15,350.0,2019
272,6545-01-539-2732,"FIRST AID KIT,INDIVIDUAL",70,347.0,2019
191,5855-01-526-4180,"ADAPTER,GOGGLES,NIGHT VISION",10,342.0,2017
5,1005-01-449-6306,"SIGHT,REAR",50,322.0,4038
26,1005-01-584-5395,COSINE ANGLE KIT,1,314.0,2019
44,1240-01-412-3128,BINOCULAR,8,306.0,2020
164,5130-00-889-9004,"DRILL,ELECTRIC,PORTABLE",1,304.0,2020
139,4210-DS-BAG-4210,FIRE FIGHTING EQUIPMENT,1,300.0,2019
138,4210-01-545-6816,FIREMENS GLOVE,6,297.0,2019
337,8340-00-577-5838,TARPAULIN,20,290.0,2019
36,1095-01-524-0427,"CASE,SMALL ARMS",8,286.0,2019
41,1240-00-930-3833,BINOCULAR,1,278.0,2018
10,1005-01-470-3006,"CASE,BARREL,MACHINE GUN",30,274.0,2019
257,6515-01-540-7612,"TRAUMA SHEET,COMBAT CASUALTY RESPONSE KIT",2,265.0,2019
226,6220-01-549-4174,LIGHT SPECIAL PURPO,109,264.0,4038
24,1005-01-569-6938,"STOCK,GUN,SHOULDER",43,264.0,4034
237,6230-01-617-8332,FLASHLIGHT,22,261.0,2019
409,8465-01-585-1512,RUCKSACK MEDIUM (OEF) PATTERN 2,21,238.0,4038
341,8415-01-010-1912,"JACKET,FLYERS",1,238.0,2019
137,4210-01-545-6665,FIREMEN'S BOOT,6,237.0,2019
384,8465-01-524-5250,ASSAULT PACK,33,231.0,6057
342,8415-01-074-9422,"JACKET,COLD WEATHER",4,230.0,2019
225,6210-DS-LIG-HTSE,LIGHT SET,13,220.0,6057
303,7025-DS-MON-IT08,"MONITOR, COMPUTER",5,217.0,2019
11,1005-01-471-5456,"BARREL,CARBINE",45,215.0,4034
15,1005-01-526-4366,"SIGHT,REAR",40,213.0,2019
230,6230-01-495-7664,LIGHT WORK,4,211.0,2019
61,1385-01-425-4150,"TOOL KIT,IMPROVISED EXPLOSIVE DEVICES",2,209.0,2019
283,6910-01-481-6842,"RIFLE,TRAINING AID",26,200.0,2019
279,6675-00-011-3457,TRIPOD,6,200.0,2019
317,7830-DS-BEN-CH01,GYM BENCH,1,200.0,2019
133,4210-01-496-8484,"RAM,BATTERING",2,200.0,2019
111,2540-DS-SEA-T000,VEHICLE SEAT,4,200.0,2019
334,8145-DS-CAS-E004,SHIPPING CASE,1,200.0,2019
4,1005-01-448-8513,"CLEANING KIT,GUN",39,192.0,4038
379,8465-01-515-1156,"STRAP,INVOLUNTARY,RESTRAINT",10,190.0,4038
299,7025-01-543-9688,"PRINTER,AUTOMATIC DATA PROCESSING",5,187.0,2020
32,1080-01-542-5328,"CASE,CARRYING,CAMOUFLAGE",8,186.0,2019
12,1005-01-473-1410,FRONT FLIP SIGHT LO,35,182.0,2019
362,8415-DS-GLO-VESP,"Gloves, Safety",120,174.0,8078
306,7105-00-935-0422,"COT,FOLDING",11,171.0,4038
378,8465-01-496-1080,"BAG,MEDICAL",1,165.0,2019
40,1095-01-630-0963,"HOLSTER,PISTOL",8,157.0,2020
327,8115-01-557-2545,"CASE,DISPLAY,PORTABLE",15,145.0,2019
311,7240-DS-UTI-LCAN,HOUSEHOLD AND COMMERCIAL UTILITY CONTAIN,15,145.0,2019
368,8465-00-965-1675,SWORD AND SCABBARD,2,141.0,2019
163,5120-01-416-8568,"COMBINATION TOOL,HAND",3,137.0,2019
271,6545-01-537-2342,"BAG,COMBAT TRAUMA",10,131.0,2019
349,8415-01-484-1608,"BAG,DRAG,SNIPERS",1,130.0,2019
20,1005-01-541-1772,"BIPOD,RIFLE",4,124.0,2020
391,8465-01-524-7635,MEDIC BAG,10,124.0,2019
54,1240-01-572-4487,"HOLDER,OPTICAL ELEMENT",3,119.0,2019
315,7520-DS-OFF-DEVI,OFFICE DEVICES AND ACCESSORIES,2,117.0,2019
351,8415-01-514-8856,"FACESHIELD,RIOT CONTROL",30,112.0,2019
13,1005-01-484-8000,"SIGHT,REAR",2,110.0,4038
376,8465-01-467-0726,BODY SHIELD,4,108.0,2017
363,8430-01-516-1689,"BOOTS,COMBAT",2,102.0,2019
120,3835-DS-PET-ROPR,"PETROLEUM PRODUCTION, DISTRIBUTION EQUIP",1,100.0,2019
35,1095-01-517-7042,"CASE,SMALL ARMS",5,100.0,2020
356,8415-01-543-5031,"JACKET,EXTREME COLD WEATHER",1,94.0,2019
364,8430-01-605-8957,"BOOTS,COMBAT",1,93.0,2019
365,8430-01-605-8991,"BOOTS,COMBAT",1,93.0,2019
393,8465-01-525-0598,"POUCH,M4 THREE MAG",48,91.0,8076
416,9930-01-331-6244,"POUCH,HUMAN REMAINS",160,89.0,4040
236,6230-01-613-4312,FLASHLIGHT,1,84.0,2020
385,8465-01-524-5285,RUCKSACK LARGE FIELD PACK,7,83.0,2019
322,8105-01-525-6320,"BAG,PLASTIC",1,82.0,2019
305,7035-DS-STA-NDAR,"STAND, COMPUTER",5,80.0,2019
308,7125-DS-CAB-INSH,"CABINETS, LOCKERS, BINS, AND SHELVING",2,80.0,2019
406,8465-01-580-0981,ASSAULT PACK,10,77.0,2019
6,1005-01-451-5119,"CLEANING KIT,GUN",1,77.0,2019
355,8415-01-536-2070,"GLOVES,FLYERS",25,76.0,2020
18,1005-01-533-3425,"SLING,SMALL ARMS",5,75.0,10100
140,4220-01-015-6762,SWIM FINS,10,74.0,2019
380,8465-01-516-7960,SYSTEM HYDRATION,20,72.0,2019
239,6510-00-054-7254,"SKIN CLOSURE,ADHESIVE,SURGICAL",2,67.0,2019
9,1005-01-455-0565,"CLEANING KIT,GUN",1,67.0,2019
373,8465-01-398-0687,SLEEPING BAG,8,66.0,2019
233,6230-01-571-1331,FLASHLIGHT,75,66.0,2020
231,6230-01-522-6609,FLASHLIGHT,78,63.0,4039
16,1005-01-526-7294,"CLEANING KIT,GUN",4,60.0,2019
403,8465-01-565-8070,"BAG,MSAP KIT,KH",33,60.0,4034
347,8415-01-461-8356,"SHIRT,COLD WEATHER",2,60.0,2019
150,4240-01-531-6863,"COVER,WATER BOTTLE",60,56.0,2019
232,6230-01-531-7037,FLASHLIGHT,29,56.0,2019
266,6515-01-652-6821,"HEADLAMP,MEDICAL",60,55.0,2019
147,4240-01-525-5085,"SPECTACLE KIT,INTERCHANGABLE COMPONENT EYESHIELD",69,54.0,2019
235,6230-01-599-9391,"LIGHT,HEAD,UTILITY",7,54.0,2019
371,8465-01-393-6515,"MAT,SLEEPING,SELF-INFLATING",8,51.0,2019
153,4240-01-591-6244,"MASK,CHEMICAL-BIOLOGICAL",60,50.0,2019
367,8460-DS-LUG-GAGE,LUGGAGE,4,50.0,2020
323,8105-DS-BAG-0001,BAGS AND SACKS,25,50.0,2019
372,8465-01-398-0685,SLEEPING BAG,6,47.0,2019
290,6920-01-455-3432,"MASK,FIELD,PAINTBAL",45,47.0,2019
369,8465-01-019-9103,FIELD PACK,10,46.0,2019
228,6230-01-381-3292,FLASHLIGHT,16,46.0,2019
275,6650-00-431-4375,MAGNIFIER,29,45.0,2017
134,4210-01-545-6290,FIREMAN'S HOOD,6,43.0,2019
2,1005-00-921-5004,"MAGAZINE,CARTRIDGE",159,41.0,6057
22,1005-01-561-7200,"MAGAZINE,CARTRIDGE",188,41.0,6058
3,1005-01-382-6795,"RECEIVER,CARTRIDGE",42,41.0,2017
247,6510-01-522-2846,"BANDAGE,ADHESIVE",2,40.0,2019
148,4240-01-527-4051,"SAFETY GLASSES,REVISION SAWFLY EYEWEAR SYSTEM,REGULAR",4,40.0,2019
412,8465-01-604-6541,"BAG,DUFFEL",50,39.0,2019
244,6510-01-484-7864,"BANDAGE,ADHESIVE",1,38.0,2019
162,5120-01-333-9797,"WRENCH,SPANNER",1,37.0,2019
357,8415-01-555-3967,"SHIRT,COLD WEATHER",3,35.0,2019
389,8465-01-524-7362,SAW GUNNER SET,5,35.0,2019
413,8465-01-641-9671,"CARRIER,HYDRATION SYSTEM",32,35.0,2019
408,8465-01-580-2618,SAW GUNNER SET,14,35.0,2019
68,1670-01-572-2156,"DEPLOYMENT BAG,DROGUE",25,35.0,2019
400,8465-01-557-1565,"BAG,INDIVIDUAL EQUIPMENT,CARRIER",25,34.0,2019
350,8415-01-503-0762,"SHIRT,COLD WEATHER",20,33.0,2019
392,8465-01-524-8847,"SLING,3 POINT COMBAT ASSAULT SYSTEM",40,33.0,4038
383,8465-01-521-3530,"POUCH,MEDICAL,FSBE",4,31.0,2019
262,6515-01-587-9943,"TOURNIQUET,NONPNEUMATIC",150,31.0,2019
144,4240-01-224-4196,CARRIER ASSEMBLY,55,30.0,2019
255,6515-01-530-7015,"TOURNIQUET,NONPNEUMATIC",126,30.0,2019
172,5340-01-528-1658,"BRACKET,MOUNTING",50,29.0,2019
399,8465-01-545-9923,"CARRIER,HALLIGAN",6,28.0,2019
410,8465-01-599-7051,KNEE AND ELBOW PAD SYSTEM,20,28.0,2019
240,6510-00-105-5806,"BANDAGE,ELASTIC",6,27.0,2019
256,6515-01-538-9276,"SHEARS,TRAUMA",60,27.0,6057
360,8415-01-601-8152,"GLOVES,COMBAT",4,27.0,2019
359,8415-01-601-8151,"GLOVES,COMBAT",8,27.0,2019
