,stock_number,item,quantity,value,year
186,2410-01-254-1667,"TRACTOR,FULL TRACKED,LOW SPEED",1,80233.0,2019
199,2540-01-120-9495,"WINTERIZATION KIT,VEHICLE",1,77963.0,2020
628,6115-01-470-6376,"GENERATOR SET,DIESEL ENGINE,TRAILER MOUNTED",2,76836.0,4040
169,2340-DS-ATV-4WHE,"ALL TERRAIN VEHICLE, 4 WHEEL",11,76403.0,12116
713,6665-01-512-7300,"ANALYZER,HAZARDOUS MATERIAL IDENTIFICATION",1,75313.0,2018
598,5855-01-627-4698,"SURVEILLANCE,THERMAL DEVICE",1,73611.0,2017
281,3930-01-158-0849,"TRUCK,LIFT,FORK",1,72370.0,2019
182,2410-00-078-6483,"TRACTOR,FULL TRACKED,LOW SPEED",1,72325.0,2019
94,2310-01-342-7703,"BUS,MOTOR",1,70783.0,2019
266,3825-01-136-2920,"CLEANER,VACUUM,SELF-PROPELLED",1,70183.0,2019
373,4940-01-454-9877,"SHOP EQUIPMENT,WELDING",2,70000.0,4038
153,2330-01-449-1775,"TRAILER,FLAT BED",2,70000.0,4038
85,1740-01-622-7290,"TRAILER,GROUND HANDLING",2,64759.0,4038
259,3805-01-502-3529,"LOADER,SCOOP TYPE",4,64404.0,8076
96,2310-01-654-4105,"UTILITY VEHICLE,OFF ROAD",2,63810.0,4036
126,2320-01-371-9583,"TRUCK,UTILITY",1,63682.0,2019
337,4310-01-187-5041,"COMPRESSOR,AIR",1,63665.0,2019
621,6115-01-317-2138,"GENERATOR SET,DIESEL ENGINE,TRAILER MOUNTED",2,62962.0,4038
56,1385-01-543-4498,"TOOL KIT,EXPLOSIVE ORDNANCE DISPOSAL",2,62803.0,2019
97,2310-DS-BUS-0000,BUS,1,62041.0,2019
157,2330-01-534-4570,MEDIUM HEAVY EQUIPMENT TRANSPORTER,1,61710.0,2019
150,2330-01-275-5899,"TRAILER,ARMAMENT",1,60000.0,2019
188,2410-01-412-0930,"TRACTOR,FULL TRACKED,LOW SPEED",1,58934.0,2020
265,3810-01-165-0646,"CRANE,WHEEL MOUNTED",1,58481.0,2020
728,6920-01-397-0498,"SIMULATOR SYSTEM,FIRING,LASER",1,58117.0,2017
492,5180-01-585-7545,"TOOL KIT,METAL WORKER'S",4,57611.0,4038
620,6115-01-317-2136,"GENERATOR SET,DIESEL ENGINE,TRAILER MOUNTED",2,57042.0,4038
168,2340-01-574-6673,ALL TERRAIN VEHICLE WHEELED,5,56825.0,10089
253,3750-DS-LAW-NMOW,LAWN MOWER,2,56043.0,4038
375,4940-01-506-6638,"SERVICING PLATFORM,SELF-PROPELLED",1,55324.0,2019
241,3438-DS-MIS-CWEL,MISCELLANEOUS WELDING EQUIPMENT,3,53868.0,6059
671,6350-01-584-8678,"MANAGEMENT SYSTEM,BIOMETRIC AND IDENTITY",5,53700.0,6052
627,6115-01-461-9335,"GENERATOR SET,DIESEL ENGINE",3,53410.0,4039
796,8115-01-220-9527,"CONTAINER,CARGO",12,53350.0,10098
355,4910-01-036-5784,"TOOL OUTFIT,HYDRAULIC",1,52025.0,2019
623,6115-01-413-3818,"GENERATOR SET,DIESEL ENGINE,TRAILER MOUNTED",2,51514.0,4038
205,2590-DS-VEH-MIDD,"MISC VEHICULAR COMPONENTS, DEMIL D",1,50000.0,2017
787,7830-DS-SAI-LKIT,RECREATIONAL SAILBOATS AND TRAILER,1,50000.0,2019
808,8145-01-465-3621,"SHIPPING AND STORAGE CONTAINER,MISCELLANEOUS EQUIPMENT",7,47602.0,8076
584,5855-01-509-6871,"SIGHT,UNS,AN,PVS22",4,45648.0,8076
68,1615-00-795-0661,"QUILL ASSEMBLY,TAIL",1,44020.0,2019
170,2340-DS-ATV-GATO,"ALL TERRAIN VEHICLE, AG/BVUS",11,43369.0,12114
50,1375-98-206-5633,"FIRING DEVICE SET,DEMOLITION",6,43260.0,2019
155,2330-01-497-0706,"TRAILER,FLAT BED",1,43252.0,2019
716,6675-01-468-6526,"THEODOLITE,SURVEYING",2,42152.0,4034
120,2320-01-267-9684,TRUCK TRACTOR,1,41850.0,2020
151,2330-01-336-3468,"SEMITRAILER,VAN",1,40659.0,2019
806,8145-01-337-9996,"REFRIGERATED,CONTAINER SYSTEM (RCS)",2,40000.0,2020
299,4120-01-526-1060,"AIR CONDITIONER,5 TON",10,40000.0,4038
89,2010-DS-OUT-MOTO,OUTBOARD MOTOR,10,38888.0,12115
815,8145-01-512-1201,ISU-90 WITH 699 KIT (TAN),9,38722.0,6057
705,6625-01-522-9579,"ANALYZER,WIDE AREA NETWORK",1,38198.0,2020
135,2320-01-513-9504,"TRUCK,MAINTENANCE",1,37905.0,2020
149,2330-01-217-1477,"SEMITRAILER,LOW BED",1,36989.0,2020
86,1940-01-459-1333,"BOAT,LANDING,INFLATABLE",2,36766.0,4040
148,2330-01-058-5911,"SEMITRAILER,LOW BED",1,35779.0,2019
493,5180-01-586-1897,"TOOL KIT,METAL WORKER'S",1,33483.0,2019
117,2320-01-215-7631,"TRUCK,VAN",1,33082.0,2019
213,2815-01-374-7539,"ENGINE,DIESEL",1,32961.0,2019
134,2320-01-483-9971,"TRUCK,UTILITY",1,32731.0,2020
677,6515-01-516-1519,"DEFIBRILLATOR,MONITOR,RECORDER",2,32698.0,2019
91,2310-01-051-6506,"BUS,MOTOR",1,31765.0,2019
635,6115-DS-GEN-ERA1,"GENERATORS AND GENERATOR SETS, ELECTRICA",7,30431.0,10096
643,6130-01-522-3259,"POWER SUPPLY,UNINTERRUPTIBLE",3,30282.0,2020
107,2320-01-053-9398,"TRUCK,MAINTENANCE",1,29693.0,2019
825,8150-01-473-1213,"CONTAINER,FREIGHT,SPECIFIC PURPOSE",1,29014.0,2019
51,1385-01-207-3619,"TOOL KIT,EXPLOSIVE ORDNANCE DISPOSAL",1,28924.0,2019
597,5855-01-610-3175,"VIEWER,NIGHT VISION",1,28350.0,2018
73,1615-01-163-3818,"GRIP ASSEMBLY,MAIN ROTOR",6,27815.0,10086
218,2920-DS-GEN-ERA0,GENERATOR,1,27530.0,2019
102,2320-00-892-5938,"TRUCK,CARGO",1,27290.0,2019
109,2320-01-090-7894,"TRUCK,CARGO",3,27242.0,2020
47,1375-01-431-1156,"FIRING DEVICE,DEMOLITION",3,27147.0,2019
548,5411-00-999-4935,"SHELTER,NONEXPANDABLE",2,26524.0,4038
111,2320-01-098-3466,"TRUCK,CARRYALL",1,25447.0,2020
131,2320-01-439-1306,"TRUCK,CARRYALL",1,25447.0,2019
88,1940-DS-BOA-T000,SMALL CRAFT BOAT,4,25103.0,8077
824,8150-01-463-8555,"CONTAINER,FREIGHT,UTILITY",3,24905.0,6057
254,3750-DS-LAW-NRID,"LAWN MOWER, RIDING",7,24396.0,10095
478,5180-01-418-5790,"KIT,DS PLUS SPEC TO",1,24298.0,2018
809,8145-01-465-4187,"SHIPPING AND STORAGE CONTAINER,MISCELLANEOUS EQUIPMENT",6,23780.0,4038
613,6115-00-258-1622,"GENERATOR SET,DIESEL ENGINE,TRAILER MOUNTED",1,23731.0,2019
633,6115-01-623-6223,"AUXILIARY SET,ENGINE DRIVEN",1,23370.0,2019
318,4230-01-346-3122,DECONTAMINATING APPARATUS,1,23121.0,2019
817,8145-01-519-4527,ISU 90 EO WEAPON CONTAINER WITH KIT,1,22900.0,2019
672,6350-DS-DET-ECT0,"MISCELLANEOUS ALARM, SECURITY DETECTION",1,22865.0,2019
192,2420-01-164-4916,"TRACTOR,WHEELED,INDUSTRIAL",2,22809.0,4038
156,2330-01-528-6690,"SEMITRAILER,LOW BED",1,22000.0,2019
590,5855-01-536-9873,"VIEWER,NIGHT VISION",2,21741.0,4034
604,5895-01-568-7030,"MAINTENANCE KIT,ELECTRONIC EQUIPMENT",1,21618.0,2020
576,5836-01-575-0784,"VIDEO CAMERA SYSTEM,DIGITAL,REMOTE CONTROLLED",1,21315.0,2020
353,4910-00-754-0654,"SHOP EQUIPMENT,AUTOMOTIVE VEHICLE",1,20947.0,2019
173,2340-DS-MUL-E000,MULE,4,20800.0,8078
805,8145-01-316-3296,SHIPPING AND STORAG,4,20689.0,6057
221,3405-00-351-9704,"SAW,BAND,METAL CUTTING",1,20451.0,2019
631,6115-01-565-1576,"GENERATOR SET,DIESEL ENGINE,TRAILER MOUNTED",2,20415.0,2019
130,2320-01-437-0458,"TRUCK,STAKE",1,20023.0,2020
583,5855-01-507-5308,"IMAGE INTENSIFIER,NIGHT VISION",1,20000.0,2018
58,1385-01-574-4707,"UNMANNED VEHICLE,GROUND",2,20000.0,4034
638,6117-DS-SOL-PWRS,SOLAR ELECTRIC POWER SYSTEMS,2,20000.0,4040
554,5430-01-566-9172,"TANK SECTION,FLUID",1,19804.0,2019
163,2340-01-420-2816,"UTILITY VEHICLE,4WD",3,19662.0,4038
650,6210-DS-LIG-HTSE,LIGHT SET,2,19569.0,4039
174,2340-DS-SCO-OTER,SCOOTER,2,18855.0,2019
819,8145-01-598-4828,"SHIPPING AND STORAGE CONTAINER,REFRIGERATED",1,18750.0,2019
145,2330-00-289-7515,"SEMITRAILER,LOW BED",1,18673.0,2019
370,4940-01-025-9856,"CLEANER,STEAM,PRESSURE JET",1,18528.0,2019
224,3416-00-186-4061,"LATHE,ENGINE",1,18367.0,2019
612,6115-00-110-4807,"GENERATOR SET,DIESEL ENGINE",1,17973.0,2019
818,8145-01-530-5465,"CONTAINER,OPERATIONS",1,17793.0,2019
622,6115-01-319-9032,"GENERATOR SET,DIESEL ENGINE,TRAILER MOUNTED",1,17730.0,2019
358,4910-01-543-0301,TRUCK TIRE CHANGER,1,17648.0,2019
215,2815-01-539-5367,"ENGINE,DIESEL",1,17419.0,2020
210,2815-01-140-7765,"ENGINE,DIESEL",1,17080.0,2019
461,5140-DS-TOO-LBOX,TOOLBOX,36,17067.0,30287
143,2330-00-141-8050,"TRAILER,CARGO",2,17048.0,4039
670,6310-DS-TRA-FFIC,TRAFFIC AND TRANSIT SIGNAL SYSTEMS,1,16910.0,2020
201,2540-01-548-5125,"BALLISTIC BLANKET KIT,LAV-25",2,16846.0,2019
443,5130-01-551-2270,"SANDER,DISK,ELECTRIC,PORTABLE",1,16680.0,2019
167,2340-01-571-4220,ALL TERRAIN VEHICLE WHEELED,1,16576.0,2019
90,2310-00-067-6727,"AUTOMOBILE,SEDAN",1,16400.0,2019
139,2320-01-583-9356,"TRUCK,UTILITY",2,16399.0,4038
342,4510-01-163-6775,"BATH UNIT,PORTABLE",1,16391.0,2020
901,8475-01-475-6577,"HELMET,FLYERS",2,16090.0,4034
821,8145-DS-REF-RCON,Refrigeration Container,1,16000.0,2019
669,6230-DS-LIG-HT01,"ELECTRIC PORTABLE, HAND LIGHTING EQUIP",9,15893.0,6059
334,4240-01-664-8648,"SHIELD,BALLISTIC",2,15892.0,2019
249,3540-01-413-3109,"SEALER,BAG VACUUM",1,15801.0,2019
228,3431-01-079-8439,"WELDING MACHINE,ARC",1,15795.0,2019
275,3915-DS-MAT-FEED,MATERIALS FEEDERS,1,15500.0,2019
60,1385-99-435-9032,"TOOL AND EQUIPMENT KIT,EXPLOSIVE ORDNANCE DISPOSAL",2,15364.0,4038
704,6625-01-441-4885,"ANALYZER,NETWORK",3,15215.0,2020
699,6610-00-150-6408,"INDICATOR,ATTITUDE",6,15090.0,12102
550,5411-01-632-3217,PERSONNEL STORAGE M,1,15007.0,2019
114,2320-01-164-4815,"TRUCK,CARGO",3,15000.0,6058
154,2330-01-471-7006,"CHASSIS,TRAILER",2,14959.0,2019
645,6130-01-556-1209,"CHARGER,BATTERY",1,14715.0,2019
702,6625-01-144-4481,"TEST SET,RADIO",2,14600.0,4038
300,4120-01-526-2397,"AIR CONDITIONER,3 TON",3,14500.0,2019
484,5180-01-516-7227,"TOOL KIT,FIBER OPTIC SYSTEM",4,14472.0,4038
887,8465-01-569-8802,"KIT,MODERN COMBATIVES",1,14414.0,2018
832,8340-01-515-8340,TENT,1,14082.0,2019
164,2340-01-506-6222,"UTILITY VEHICLE,4WD",1,14069.0,2019
812,8145-01-467-4132,"SHIPPING AND STORAGE CONTAINER,MISCELLANEOUS EQUIPMENT",2,13991.0,2019
640,6130-01-475-5332,BATTERY POWER SUPPLY,1,13715.0,2019
211,2815-01-220-9137,"ENGINE,DIESEL",1,13702.0,2019
271,3895-01-303-8909,"SAW,ABRASIVE DISK,MASONRY",2,13600.0,4040
229,3431-01-246-2247,"WELDING MACHINE,ARC",1,13540.0,2019
289,3950-01-520-7444,"WINCH,DRUM,POWER OPERATED",1,13364.0,2019
48,1375-01-452-1268,"DEMOLITION KIT,BLASTING",1,13341.0,2019
580,5855-01-433-2220,THERMAL IMAGING SYSTEM,1,13266.0,2018
301,4120-01-541-0618,AIR CONDITIONER,2,13225.0,2020
810,8145-01-467-3210,"SHIPPING AND STORAGE CONTAINER,MISCELLANEOUS EQUIPMENT",1,13058.0,2019
811,8145-01-467-4049,"SHIPPING AND STORAGE CONTAINER,MISCELLANEOUS EQUIPMENT",1,12981.0,2019
144,2330-00-233-2493,"SEMITRAILER,VAN",1,12942.0,2019
547,5411-00-489-6076,"SHELTER,NONEXPANDABLE",2,12890.0,2019
617,6115-01-274-7387,"GENERATOR SET,DIESEL ENGINE",1,12798.0,2019
101,2320-00-752-9289,"TRUCK,CARGO",3,12606.0,6058
72,1615-01-062-6317,"SWASHPLATE,CONTROLLABLE",1,12322.0,2018
544,5410-01-618-3332,"SHELTER,LIGHTWEIGHT MAINTENANCE ENCLOSURE",2,12210.0,2020
664,6230-01-530-8890,"FLOODLIGHT SET,ELECTRIC",1,12000.0,2020
663,6230-01-439-3732,"FLOODLIGHT SET,ELECTRIC",1,12000.0,2019
283,3930-01-172-7892,"TRUCK,LIFT,FORK",1,11828.0,2019
162,2340-00-540-3900,"SCOOTER,MOTOR",2,11656.0,4038
34,1240-01-508-2073,"RANGE FINDER,LASER",2,11500.0,2017
146,2330-00-926-3599,"SEMITRAILER,LOW BED",1,11117.0,2019
273,3895-DS-MIS-CCO0,MISCELLANEOUS CONSTRUCTION EQUIPMENT,1,11000.0,2020
282,3930-01-172-7891,"TRUCK,LIFT,FORK",1,10884.0,2019
618,6115-01-275-5061,"GENERATOR SET,DIESEL ENGINE",1,10700.0,2019
615,6115-01-169-6295,DIESEL GENERATOR,1,10600.0,2019
87,1940-01-599-1756,"BOAT,LANDING,INFLATABLE",1,10500.0,2020
701,6625-01-128-8588,"TEST SET,RADIO",2,10120.0,2018
585,5855-01-526-4703,"SIGHT,NIGHT VISION SNIPERSCOPE",1,10100.0,2018
348,4810-01-089-4105,VALVE TEMPERATURE C,4,10096.0,2018
77,1615-01-214-9167,"GEARBOX ASSY,T R 90",2,10030.0,2017
588,5855-01-533-0940,"SIGHT,NIGHT VISION SNIPERSCOPE",2,10000.0,4034
121,2320-01-295-0822,"TRUCK,CARGO",1,10000.0,2019
286,3930-DS-WHS-ETRA,"WAREHOUSE TRUCKS AND TRACTORS, SELF-PROP",1,10000.0,2020
110,2320-01-094-8229,"TRUCK,CARGO",1,9990.0,2020
619,6115-01-285-3012,"GENERATOR SET,DIESEL ENGINE",1,9922.0,2019
234,3431-DS-WEL-DER0,ELECTRIC ARC WELDING EQUIPMENT,4,9842.0,6057
770,7310-DS-FRY-ER00,FRYER,3,9503.0,4038
759,7125-01-585-3682,CONTAINER WITH CABINET,1,9413.0,2019
719,6720-01-553-7118,"CAMERA SYSTEM,RECONNAISSANCE",1,9073.0,2017
587,5855-01-533-0555,"ILLUMINATOR,INFRARED",74,9000.0,10091
152,2330-01-387-5443,"TRAILER,CARGO",1,8954.0,2019
481,5180-01-483-0249,"TOOL KIT,GENERAL MECHANICS",12,8900.0,10097
79,1680-00-125-8871,"JACKSHAFT ASSY,CONT",1,8817.0,2019
195,2530-01-506-7650,"WHEEL,PNEUMATIC TIRE",20,8688.0,12114
22,1095-01-543-2189,"FIRING DEVICE,NON-LETHAL",132,8631.0,18156
661,6230-01-080-1952,"FLOODLIGHT SET,ELECTRIC",1,8570.0,2020
450,5130-DS-TOO-L000,"HAND TOOLS, POWER DRIVEN",28,8558.0,10096
267,3825-01-410-8579,"SCRUBBING MACHINE,PAVEMENT,SELF-PROPELLED",1,8500.0,2020
778,7730-DS-REC-EIV2,"RECEIVER, HOME STEREO",2,8375.0,2019
744,7035-01-607-7715,"SERVER,AUTOMATIC DATA PROCESSING",3,8259.0,2018
486,5180-01-550-0145,"TOOL KIT,LINEMANS",15,8250.0,6057
639,6130-00-495-3021,POWER SUPPLY,1,7875.0,2019
240,3433-DS-GAS-WLDM,"GAS WELD, HEAT CUTTING, METALIZING EQUIP",2,7747.0,4039
272,3895-01-383-6488,"TAMPER,VIBRATING TYPE,INTERNAL COMBUSTION ENGINE DRIVEN",3,7550.0,4038
714,6670-00-148-9395,"KIT,WEIGHING",1,7363.0,2019
709,6650-01-519-8473,"MICROSCOPE,OPTICAL",1,7265.0,2019
54,1385-01-483-4575,"TOOL KIT,EXPLOSIVE ORDNANCE DISPOSAL",3,7251.0,2019
641,6130-01-495-2839,"CHARGER,BATTERY",6,7233.0,6058
166,2340-01-549-5374,ALL TERRAIN VEHICLE WHEELED,1,7160.0,2019
53,1385-01-482-6168,"TOOL KIT,IMPROVISED EXPLOSIVE DEVICES",6,7156.0,4036
632,6115-01-612-2549,"GENERATOR,ALTERNATING CURRENT-DIRECT CURRENT",10,7140.0,2019
462,5180-00-079-3400,"TOOL KIT,ELECTRICAL CONTACT",7,6858.0,6057
83,1680-00-939-7582,"HOOK ASSEMBLY,CARGO",1,6856.0,2019
351,4910-00-289-7233,"JACK,DOLLY TYPE,HYDRAULIC",3,6843.0,6057
278,3920-DS-MHE-NSPP,"MATERIAL HANDLING EQUIP, NONSELF-PROPEL",2,6834.0,4040
731,7021-01-571-2336,"COMPUTER,DIGITAL",1,6657.0,2018
579,5855-01-416-5085,"IMAGE INTENSIFIER,NIGHT VISION",10,6656.0,2017
826,8150-01-526-4642,"TRICON,FREIGHT,GENERAL PURPOSE",1,6640.0,2019
708,6650-01-499-1784,"MICROSCOPE,OPTICAL",1,6571.0,2019
341,4320-01-547-8734,"PUMP,CENTRIFUGAL",2,6560.0,2019
782,7830-DS-GYM-0000,GYM,2,6500.0,4038
202,2540-01-588-3500,"KIT,M-ATV SPECIAL T00L",1,6484.0,2019
820,8145-01-677-9592,"SHIPPING AND STORAGE CONTAINER,MISCELLANEOUS EQUIPMENT",1,6419.0,2019
732,7021-DS-LAP-TOP2,LAPTOP COMPUTER,8,6130.0,16152
804,8145-01-287-8564,"CONTAINER CONFIGURED,TRICON",1,6060.0,2019
634,6115-21-912-0392,"GENERATOR SET,DIESEL ENGINE",2,6000.0,2019
614,6115-00-463-9092,"WHEEL KIT,GENERATOR",1,6000.0,2020
99,2310-DS-SED-AN00,SEDAN,1,6000.0,2019
268,3825-DS-NOW-BLAD,SNOW PLOW BLADE,1,5955.0,2019
822,8145-DS-SHI-PCON,SPECIALIZED SHIPPING AND STORAGE CONTAIN,5,5800.0,6059
466,5180-00-596-1501,"TOOL KIT,PIPEFITTERS",5,5796.0,2019
214,2815-01-419-8704,"ENGINE,DIESEL",1,5703.0,2019
367,4940-00-186-0027,"CLEANER,STEAM,PRESSURE JET",1,5634.0,2019
797,8115-01-241-7524,"CONTAINER,CARGO",1,5457.0,2019
501,5220-DS-GAG-E000,"INSPECTION GAGES, PRECISION LAYOUT TOOLS",1,5453.0,2019
284,3930-01-278-0170,"TRUCK,PALLET,POWERED",2,5452.0,2019
476,5180-01-237-6972,"TOOL KIT,ELECTRICIAN'S",1,5430.0,2019
287,3950-00-235-4246,"HOIST,CHAIN",1,5406.0,2019
656,6220-01-565-2245,"LIGHTBAR ASSEMBLY,FLASHING,MRAP LIGHT KIT",2,5309.0,2018
339,4310-01-520-7065,"COMPRESSOR UNIT,RECIPROCATING",1,5283.0,2019
625,6115-01-435-1565,"GENERATOR SET,DIESEL ENGINE",1,5262.0,2019
657,6220-01-569-3573,"FLOODLIGHT,ELECTRIC",30,5254.0,4040
230,3431-01-397-4362,"WELDING MACHINE,INV",1,5217.0,2019
648,6150-01-208-9752,"DISTRIBUTING SYSTEM,ELECTRICAL",1,5106.0,2018
831,8340-01-456-3628,TENT,3,5048.0,2019
74,1615-01-214-0201,"BLADE ASSY,TAIL ROT",1,5024.0,2019
206,2590-DS-VEH-MISC,MISCELLANEOUS VEHICULAR COMPONENTS,1,5000.0,2019
279,3920-DS-PAL-LETJ,PALLET JACK,7,4846.0,12114
