,stock_number,item,quantity,value,year
81,2320-01-572-1119,"TRUCK,VAN",1,33082.0,2019
71,2320-01-123-2665,"TRUCK,UTILITY",1,32990.0,2019
126,4210-01-622-6427,"EXTINGUISHER-DRILL,FIRE",1,32500.0,2019
122,3930-DS-FOR-KLIF,FORKLIFT,1,28700.0,2019
29,1240-01-076-1879,"RANGE FINDER,LASER",1,27940.0,2019
70,2320-01-090-7894,"TRUCK,CARGO",1,27242.0,2019
68,2320-01-036-6569,"TRUCK,CARRYALL",1,25447.0,2019
94,2340-DS-MUL-E000,MULE,2,25425.0,4038
246,6720-01-599-7375,"CAMERA SYSTEM,RECONNAISSANCE",1,24564.0,2019
60,1385-01-627-4491,RECON SCOUT XT,2,23113.0,4034
251,6910-DS-TRA-INAI,TRAINING AIDS,1,22407.0,2019
89,2330-DS-TRA-ILE1,TRAILER,4,22118.0,8077
86,2330-01-108-7367,"TRAILER,TANK",1,22000.0,2019
114,3805-DS-EAR-THMO,EARTH MOVING AND EXCAVATING EQUIPMENT,1,20000.0,2020
58,1385-01-574-4707,"UNMANNED VEHICLE,GROUND",2,20000.0,4036
111,2815-01-439-6664,"ENGINE,WITH CONTAIN",1,19770.0,2020
212,6230-01-572-5707,"LIGHT SET,GENERAL ILLUMINATION",19,19565.0,6055
164,5855-01-464-3151,"SIGHT,THERMAL",1,19306.0,2017
183,5855-01-553-1162,THERMAL IMAGING SYSTEM,7,18451.0,4034
69,2320-01-090-7883,"TRUCK,CARGO",1,17724.0,2019
83,2320-DS-PIC-KUP0,PICKUP,2,17614.0,4039
245,6720-01-546-4674,"CAMERA SYSTEM,DIGITAL",1,17254.0,2020
158,5855-01-383-6558,"SIGHT,THERMAL",2,17000.0,2017
119,3930-01-090-7715,"TRUCK,LIFT,FORK",1,16500.0,2019
1,1005-01-128-9936,"RIFLE,5.56 MILLIMETER",22,16478.0,44374
180,5855-01-538-8121,"SIGHT,NIGHT VISION SNIPERSCOPE",2,15879.0,4036
177,5855-01-534-5931,"ILLUMINATOR,INTEGRATED,SMALL ARMS",318,15660.0,36315
54,1240-DS-OPT-SIGH,OPTICAL SIGHTING AND RANGING EQUIPMENT,38,14349.0,12107
167,5855-01-490-6600,"VIEWER,NIGHT VISION",1,13412.0,2018
198,5895-01-581-9408,SOLAR PORTABLE ALTERNATIVE COMMUNICATION ENERGY SYSTEM,1,12945.0,2019
262,8145-01-512-1201,ISU-90 WITH 699 KIT (TAN),5,12907.0,2019
205,6115-01-274-7387,"GENERATOR SET,DIESEL ENGINE",1,12798.0,2019
123,3930-DS-WHS-ETRA,"WAREHOUSE TRUCKS AND TRACTORS, SELF-PROP",1,12500.0,2019
93,2340-DS-MTR-CYCL,MOTORCYCLE,1,12000.0,2019
258,7320-DS-DIS-HWA2,DISHWASHER,2,11528.0,4040
169,5855-01-509-6871,"SIGHT,UNS,AN,PVS22",1,11412.0,2017
90,2340-01-574-6673,ALL TERRAIN VEHICLE WHEELED,1,11365.0,2017
257,7310-01-554-9914,"OVEN,CONVECTION,GAS",3,10919.0,4040
120,3930-01-172-7891,"TRUCK,LIFT,FORK",1,10884.0,2019
176,5855-01-533-0940,"SIGHT,NIGHT VISION SNIPERSCOPE",2,10000.0,4034
63,2310-01-090-7739,"AUTOMOBILE,SEDAN",1,9176.0,2019
88,2330-01-387-5443,"TRAILER,CARGO",1,8954.0,2019
206,6115-DS-GEN-ERA1,"GENERATORS AND GENERATOR SETS, ELECTRICA",3,8603.0,4038
248,6720-DS-DIG-ITA0,"CAMERA, DIGITAL",7,8510.0,12114
85,2330-01-091-1728,"TRAILER,FLAT BED",1,8000.0,2019
46,1240-01-575-1105,"RANGE FINDER,LASER",1,7974.0,2017
55,1385-01-022-3598,"TOOL SET,X-RAY",2,7934.0,2017
31,1240-01-411-1265,"SIGHT,REFLEX",160,7704.0,48417
168,5855-01-502-6414,"ILLUMINATOR,INFRARED",1,7676.0,2018
151,5820-01-549-6407,"RECEIVER-TRANSMITTER,RADIO",18,7520.0,4035
21,1005-01-626-1714,RED DOT SIGHT,4,7116.0,2019
166,5855-01-488-6563,"ILLUMINATOR,INFRARED",4,7032.0,8072
95,2340-DS-SCO-OTER,SCOOTER,2,7000.0,4038
259,7830-DS-ELL-IPTI,ELLIPTICAL,3,6400.0,6057
138,4240-01-518-4626,"BARRIER,VEHICLE ARRESTING,PORTABLE",1,6227.0,2018
160,5855-01-422-5413,"GOGGLES,NIGHTVISIO",2,5496.0,4038
184,5855-01-557-6277,"LIGHT,INFRARED TRANSMITTER",4,5372.0,8072
249,6760-DS-LEN-S001,"LENS, CAMERA",4,5365.0,8076
127,4220-01-011-7478,"LIFE RAFT,INFLATABLE",3,5243.0,2019
115,3825-DS-NOW-BLOW,SNOW BLOWER,1,5100.0,2019
73,2320-01-164-4815,"TRUCK,CARGO",1,5000.0,2020
133,4220-01-561-2259,"MASK,UNDERWATER",7,4884.0,2019
196,5855-DS-NIG-HTVI,"NIGHT VISION EQUIP, EMIT, REFLECTED RAD",1,4800.0,2017
241,6665-01-509-4866,"SAMPLING KIT,CHEMICAL AGENT",5,4735.0,2019
41,1240-01-540-3690,"SIGHT,REFLEX",107,4173.0,26234
154,5836-01-603-7577,"CAMERA-RECORDING,VIDEO",1,4067.0,2019
132,4220-01-539-7252,"LIFE PRESERVER,VEST",78,3980.0,8072
109,2540-01-616-4186,"SEAT,VEHICULAR",2,3913.0,2019
27,1095-01-543-2189,"FIRING DEVICE,NON-LETHAL",84,3836.0,8072
62,1940-DS-BOA-T000,SMALL CRAFT BOAT,1,3800.0,2020
210,6230-01-549-3979,FLASHLIGHT,2,3784.0,2019
104,2510-01-580-5616,"WINDOW,VEHICULAR",1,3540.0,2018
117,3830-DS-TRU-TRAA,TRUCK AND TRACTOR ATTACHMENTS,2,3413.0,4038
194,5855-01-645-0531,"ILLUMINATOR,INFRARED",27,3323.0,4035
150,5820-01-266-5964,RADIO SET,2,3313.0,2018
105,2530-01-576-5896,"WHEEL,PNEUMATIC TIRE",4,3225.0,2019
186,5855-01-571-1258,"ILLUMINATOR,INTEGRATED,SMALL ARMS",39,3147.0,6055
188,5855-01-578-1396,"ILLUMINATOR,INTEGRATED,SMALL ARMS",30,2731.0,2017
191,5855-01-599-7164,"ILLUMINATOR,INTEGRATED,SMALL ARMS",4,2697.0,2018
187,5855-01-577-7174,"ILLUMINATOR,INFRARED",74,2652.0,6051
202,5965-01-619-0258,HEADSET-MICROPHONE,30,2537.0,2020
203,5965-25-152-2479,HEADSET-MICROPHONE,13,2490.0,2019
207,6130-01-495-2839,"CHARGER,BATTERY",2,2411.0,2019
197,5855-DS-THR-MCAM,THERMAL CAMERA,2,2299.0,4034
252,7025-01-560-1066,"OPTICAL READER,DATA ENTRY",1,2297.0,2017
145,4910-DS-VEH-MAIN,MOTOR VEHICLE MAINTENANCE AND REPAIR,1,2048.0,2019
149,5180-00-754-0643,"TOOL KIT,BODY AND FENDER",3,2038.0,4038
313,8470-20-002-2183,"VISOR,HELMET,EXPLOSIVE ORDNANCE DISPOSAL",3,1839.0,2017
231,6530-01-504-9051,"LITTER,FOLDING,RIGID POLE",19,1817.0,6057
175,5855-01-533-0555,"ILLUMINATOR,INFRARED",8,1800.0,2019
53,1240-20-006-8632,"TELESCOPE,ARTICULATED",30,1657.0,2019
30,1240-01-165-2183,"TELESCOPE,STRAIGHT",4,1556.0,2017
125,4210-01-545-6537,FIREMEN'S TROUSER,36,1528.0,2020
200,5895-01-598-4531,"INTERFACE UNIT,COMMUNICATION EQUIPMENT",36,1527.0,4036
16,1005-01-543-2187,"KIT,TACTICAL TRIPOD",5,1495.0,2017
266,8405-DS-OUT-MENS,"OUTERWEAR, MEN'S",46,1403.0,10100
236,6545-01-532-4962,WARRIOR AID LITTER KIT,1,1347.0,2020
48,1240-01-576-6134,"SIGHT,REFLEX",39,1338.0,6055
189,5855-01-582-1584,"ILLUMINATOR,INFRARED",8,1316.0,2019
137,4240-01-515-6935,"LADDER,TACTICAL ASSAULT",1,1248.0,2019
209,6230-01-519-0393,"CASE,LIGHT SET",3,1218.0,2019
228,6515-01-587-3093,"BACKPACK,MEDICAL STORAGE",1,1215.0,2019
35,1240-01-490-7308,"SIGHT,REFLEX",5,1171.0,2017
135,4220-01-608-4520,DIVER'S SUIT,10,1123.0,2020
134,4220-01-608-4478,DIVERS SUIT,5,1100.0,2019
130,4220-01-462-6655,DIVER'S SUIT,10,1100.0,2020
163,5855-01-459-4348,"ILLUMINATOR,INFRARED",8,1088.0,2017
283,8415-01-558-5558,"GLOVES,COLD WEATHER",6,1060.0,4038
264,8145-DS-SHI-PCON,SPECIALIZED SHIPPING AND STORAGE CONTAIN,2,1000.0,2020
33,1240-01-412-6608,"TELESCOPE,STRAIGHT",1,987.0,2018
201,5965-01-572-7941,HEADSET-MICROPHONE,2,977.0,2019
310,8470-01-515-0351,"SHIELD,PERSONAL PROTECTIVE",61,960.0,6057
26,1095-01-498-3955,CONTAINMENT SYSTEM,1,900.0,2019
124,4210-01-514-2912,"COVERALL,NOMEX",35,889.0,8076
51,1240-01-602-4306,SIGHT UNIT,4,862.0,2018
215,6240-01-532-4184,"LAMP,INCANDESCENT",36,853.0,4038
178,5855-01-535-6166,"ILLUMINATOR,INTEGRATED,SMALL ARMS",15,848.0,2017
234,6540-01-584-0176,"LENS INSERT,PRESCRIPTION",1,827.0,2019
32,1240-01-411-6350,"TELESCOPE,STRAIGHT",8,814.0,2017
208,6150-01-623-0184,"INSTALLATION KIT,ELECTRIC POWER AND DISTRIBUTION EQUIPMENT",2,755.0,2019
7,1005-01-454-0395,UPPER RECEIVER AND BARREL ASSEMBLY,25,722.0,4038
286,8415-01-577-4285,"GLOVES,COLD WEATHER",2,702.0,2019
285,8415-01-577-4263,"GLOVES,COLD WEATHER",1,702.0,2019
42,1240-01-551-5736,"SIGHT,INFINITY",25,687.0,2020
56,1385-01-375-8733,"TRACK,ROBOT LIFT",8,681.0,6051
230,6530-01-494-0568,"PACK,MEDICAL SUPPLY",1,645.0,2019
260,8115-00-271-7000,"BOX,SHIPPING",1,615.0,2019
256,7310-01-374-5699,"COFFEE MAKER,AUTOMATIC",2,594.0,2020
36,1240-01-492-5264,"SIGHT,HOLOGRAPHIC",1,588.0,2017
28,1240-00-930-3833,BINOCULAR,7,556.0,4034
6,1005-01-452-3527,"ADAPTER RAIL,WEAPON MOUNTED,M4",142,548.0,14124
157,5855-01-333-9606,"LIGHT AIMING KIT,INFRARED",1,546.0,2017
112,3710-01-018-9594,"TILLER,GARDEN",1,539.0,2019
282,8415-01-558-5501,"GLOVES,COLD WEATHER",2,530.0,2019
153,5825-DS-GPS-0000,GLOBAL POSITIONING SATELLITE (GPS) EQUIP,1,500.0,2017
144,4310-DS-COM-PRE1,"COMPRESSOR, AIR",1,450.0,2019
11,1005-01-484-8000,"SIGHT,REAR",173,440.0,16142
43,1240-01-554-4488,"SIGHT,HOLOGRAPHIC",4,439.0,2017
213,6230-01-588-8427,"LIGHT KIT,WEAPONS",5,436.0,2018
9,1005-01-471-5456,"BARREL,CARBINE",43,430.0,8071
146,5130-00-138-5552,"HAMMER,ROTARY,ELECTRIC,PORTABLE",1,429.0,2020
250,6760-DS-TRI-POD0,"TRIPOD, CAMERA",3,424.0,2019
192,5855-01-600-2912,"VIEWER,NIGHT VISION",4,400.0,8076
12,1005-01-506-5928,"MOUNT,SIGHT,SMALL ARMS",4,398.0,2019
214,6230-01-590-2412,SEARCHLIGHT,8,397.0,2017
131,4220-01-474-5159,"LIFE PRESERVER,VEST",3,393.0,2018
229,6515-01-592-8802,"BACKPACK,MEDICAL",1,390.0,2019
24,1005-20-002-4811,"MODIFICATION KIT,GUN,WEAPON",30,379.0,2017
237,6545-01-539-6450,"BAG,MEDICAL AID",2,372.0,2020
273,8415-01-538-6300,"PARKA,EXTREME COLD WEATHER",26,372.0,6059
50,1240-01-594-7615,"SPOTTING INSTRUMENT,OPTICAL",2,371.0,2017
110,2590-01-222-7946,"CABLE KIT,ELECTRICA",1,365.0,2018
172,5855-01-526-4180,"ADAPTER,GOGGLES,NIGHT VISION",6,342.0,2017
239,6545-01-632-0167,"FIRST AID KIT,INDIVIDUAL",40,319.0,2019
44,1240-01-560-9382,"CASE,OPTICAL INSTRUMENT",21,308.0,2019
147,5130-01-455-5609,"GRINDER,ELECTRIC,PORTABLE",1,308.0,2020
152,5820-01-579-6611,RADIO SET,2,304.0,2017
156,5855-01-246-6804,FACEMASK,8,299.0,2017
311,8470-01-518-5904,"VEST,REL,BA,XL,WDL",27,298.0,2020
272,8415-01-332-7917,"COVERALLS,COMBAT VEHICLE CREWMEMBERS",1,279.0,2020
38,1240-01-517-1751,"SIGHT,HOLOGRAPHIC",1,273.0,2020
108,2540-01-544-9232,"MOUNT,DOVETAIL",4,270.0,2017
288,8430-01-312-7807,"BOOTS,HOT WEATHER",2,257.0,2019
289,8430-01-312-7847,"BOOTS,HOT WEATHER",2,257.0,2019
141,4240-01-583-5742,"SPECTACLES,INDUSTRIAL",143,253.0,10095
240,6645-00-224-8630,"CLOCK,MARINE,MECHANICAL",1,245.0,2019
45,1240-01-572-4487,"HOLDER,OPTICAL ELEMENT",37,238.0,4039
49,1240-01-581-8985,"SIGHT,REFLEX",15,228.0,2018
254,7025-DS-PRI-NT05,PRINTER,3,210.0,2020
235,6545-01-530-0929,"FIRST AID KIT,UNIVERSAL",17,206.0,4038
4,1005-01-382-6795,"RECEIVER,CARTRIDGE",53,205.0,10089
113,3750-DS-LAN-DSCP,GARDENING IMPLEMENTS AND TOOLS,2,200.0,4038
162,5855-01-457-2953,"MOUNT,VIEWER",55,195.0,4035
284,8415-01-558-5560,"GLOVES,COLD WEATHER",3,191.0,2019
148,5140-01-519-0652,"POUCH,EXPLOSIVE ORDNANCE DISPOSAL TOOLS",5,188.0,2019
291,8430-01-605-8643,"BOOTS,COMBAT",10,186.0,4038
280,8415-01-552-7134,"FACESHIELD,RIOT CONTROL",29,185.0,4040
303,8465-01-558-9958,"SNOWSHOE,ASSAULT,MILITARY",9,180.0,2019
217,6350-01-520-7353,METAL DETECTOR,8,163.0,2019
5,1005-01-449-6306,"SIGHT,REAR",32,161.0,2019
305,8465-01-580-0981,ASSAULT PACK,13,154.0,4040
307,8465-01-593-8664,"PACK,RUCKSACK",8,154.0,4040
293,8460-DS-LUG-GAGE,LUGGAGE,2,150.0,2019
247,6720-DS-CAM-ERA2,"CAMERA, STILL PICTURE",20,150.0,2019
261,8115-01-557-2545,"CASE,DISPLAY,PORTABLE",24,145.0,2019
40,1240-01-540-2890,ACOG KIT,1,144.0,2017
274,8415-01-538-6308,"PARKA,EXTREME COLD WEATHER",1,124.0,2020
15,1005-01-541-1772,"BIPOD,RIFLE",50,124.0,2019
314,8970-00-149-1094,"MEAL,INDIVIDUAL",216,117.0,2020
2,1005-01-233-8529,BARREL AND FRONT SIGHT ASSEMBLY,5,117.0,2017
14,1005-01-526-3464,"SUPPRESSOR,FLASH",41,117.0,2017
278,8415-01-545-9610,"PARKA,EXTREME COLD WEATHER",10,116.0,2019
8,1005-01-454-9880,"RECEIVER,UPPER",29,110.0,4034
275,8415-01-538-6704,"TROUSERS,EXTREME COLD WEATHER",30,106.0,2020
10,1005-01-472-3902,"BIPOD,FOLDING",6,104.0,2017
107,2540-01-330-6173,"COVER,FITTED,VEHICULAR BODY",1,102.0,2020
268,8415-00-376-1710,"PARKA,EXTREME COLD WEATHER",32,102.0,2020
238,6545-01-574-8111,"BAG,COMBAT CASUALTY CARE",3,101.0,2019
204,5965-DS-HEA-DSET,HEADSET,5,100.0,2019
52,1240-01-617-4930,"RANGE FINDER,LASER",1,100.0,2019
25,1005-DS-SWE-PART,WEAPON PARTS,30,100.0,2017
182,5855-01-551-4525,"MOUNT,VIEWER",2,99.0,2018
193,5855-01-610-8704,"MOUNT,VIEWER",20,99.0,2017
299,8465-01-515-1156,"STRAP,INVOLUNTARY,RESTRAINT",6,95.0,2019
290,8430-01-605-8635,"BOOTS,COMBAT",3,93.0,2019
304,8465-01-573-9668,"SUSPENDERS,INDIVIDUAL EQUIPMENT BELT",5,91.0,2020
301,8465-01-529-1512,"VEST,RHOD,REC,GN",5,88.0,2020
3,1005-01-260-2665,"BIPOD,RIFLE",20,80.0,2017
128,4220-01-015-6762,SWIM FINS,5,74.0,2019
292,8460-00-606-8366,"KIT BAG,FLYERS",15,72.0,4038
302,8465-01-531-1753,HYDRATION SYSTEM,21,72.0,2020
143,4240-01-650-5059,"PADS,KNEE,INDUSTRIAL",10,72.0,4038
224,6510-01-549-0927,"TAPE,COMBAT MEDIC REINFORCED",2,70.0,2019
211,6230-01-571-1331,FLASHLIGHT,50,66.0,2020
279,8415-01-546-7550,"JACKET,COLD WEATHER",11,66.0,2019
129,4220-01-332-2064,"MASK,DIVER'S",2,66.0,2020
140,4240-01-540-5585,"GOGGLES,INDUSTRIAL",11,64.0,2019
0,1005-00-921-5004,"MAGAZINE,CARTRIDGE",284,54.0,8072
142,4240-01-592-8619,GOGGLES,10,54.0,2019
199,5895-01-587-3223,"INTERFACE UNIT,COMMUNICATION EQUIPMENT",2,50.0,2019
20,1005-01-601-4633,RAIL MOUNT ADAPTER,45,49.0,2017
233,6532-01-524-6932,"BLANKET,SURVIVAL",20,47.0,2019
281,8415-01-555-3826,"DRAWERS,COLD WEATHER",30,46.0,2019
34,1240-01-439-7265,"MOUNT,QUICK RELEASE ASSEMBLY",45,43.0,2017
216,6260-01-209-4434,"LIGHT,CHEMILUMINESCENT",2,42.0,2019
270,8415-00-782-6717,"MITTEN SET,EXTREME COLD WEATHER",10,42.0,2019
136,4240-01-430-1983,"FACESHIELD,PROTECTIVE",129,40.0,2019
221,6510-01-522-2846,"BANDAGE,ADHESIVE",2,40.0,2019
232,6530-01-598-9595,EXTRACTION DEVICE,25,40.0,2019
139,4240-01-527-4051,"SAFETY GLASSES,REVISION SAWFLY EYEWEAR SYSTEM,REGULAR",30,40.0,2019
23,1005-01-664-8060,"GRIP,PISTOL",9,39.0,2020
17,1005-01-544-9825,"BUTTSTOCK,SUBASSEMBLY",19,37.0,2017
306,8465-01-583-6329,TACTICAL ASSAULT PANEL,4,36.0,2019
19,1005-01-587-8072,"ADAPTER RAIL,WEAPON MOUNTED",3,35.0,2019
294,8465-00-081-0798,SLEEPING BAG,600,34.0,2020
300,8465-01-524-8362,"CARRIER,HYDRATION",25,34.0,2020
242,6665-01-559-0289,"DETECTOR,EXPLOSIVE ORDNANCE",1,32.0,2017
277,8415-01-538-8751,"DRAWERS,COLD WEATHER",35,29.0,2019
276,8415-01-538-8745,"DRAWERS,COLD WEATHER",35,29.0,2019
106,2540-01-314-1190,"MIRROR HEAD,VEHICULAR",1,28.0,2020
287,8430-00-144-1647,"OVERSHOES,MEN'S",11,28.0,2019
22,1005-01-630-9508,"MAGAZINE,CARTRIDGE",114,27.0,4037
253,7025-DS-KEY-BOA3,KEYBOARD,10,25.0,2020
308,8465-01-599-7026,KNEE PAD SYSTEM,30,23.0,2019
269,8415-00-782-2890,"LINER,COLD WEATHER COAT",8,21.0,2019
13,1005-01-511-9963,"DRAG BAG,SNIPER RIFLE",22,21.0,2019
267,8415-00-266-8675,"GLOVES,RUBBER,INDUSTRIAL",24,18.0,2020
271,8415-01-227-9546,"DRAWERS,COLD WEATHER",11,15.0,2019
295,8465-00-165-6838,"CUP,WATER CANTEEN",14,15.0,2019
222,6510-01-532-6656,"BANDAGE KIT,ELASTIC,ABDOMINAL WOUND",12,14.0,2020
18,1005-01-561-7200,"MAGAZINE,CARTRIDGE",80,14.0,2019
297,8465-01-118-8173,"CANTEEN,WATER",52,14.0,2020
219,6510-00-935-5821,"BANDAGE,ELASTIC",21,13.0,4038
227,6515-00-935-7138,"SCISSORS,BANDAGE",30,11.0,2019
226,6515-00-334-4900,"FORCEPS,HEMOSTATIC",12,11.0,2019
312,8470-01-632-6309,"BAG,BODY ARMOR HELMET",201,10.0,2020
223,6510-01-540-6484,"DRESSING,COMPRESSION",50,9.0,2019
225,6510-01-571-9729,COMPRESS AND BANDAGE,30,9.0,2019
309,8465-DS-POU-CH00,INDIVIDUAL POUCH,18,9.0,2020
298,8465-01-465-2144,"POUCH,BANDOLEER AMMO,6 MAGAZINES",19,8.0,2019
218,6510-00-913-7909,"BANDAGE,ADHESIVE",17,8.0,2020
220,6510-01-492-2275,"BANDAGE KIT,ELASTIC",100,8.0,2020
265,8345-00-935-3204,"FLAG,SIGNAL",30,7.0,2019
255,7240-DS-UTI-LCAN,HOUSEHOLD AND COMMERCIAL UTILITY CONTAIN,20,5.0,2020
296,8465-00-927-7484,"CANTEEN,WATER",27,1.0,2019
185,5855-01-560-8186,"HARNESS,NIGHT VISION GOGGLES",9,1.0,2017
174,5855-01-529-5375,"ILLUMINATOR,INFRARED",8,0.0,2019
263,8145-01-540-4446,"SHIPPING AND STORAGE CONTAINER,MISCELLANEOUS EQUIPMENT",4,0.0,2019
