,stock_number,item,quantity,value,year
163,6730-DS-PRO-JEC1,PHOTOGRAPHIC PROJECTION EQUIPMENT,1,728.0,2019
102,5855-01-448-5464,"ILLUMINATOR,INFRARED",35,718.0,4034
173,6910-DS-TRA-INAI,TRAINING AIDS,26,706.0,4040
44,2541-01-527-4953,"ARMOR,TRANSPARENT,VEHICULAR WINDOW",1,683.0,2017
43,2541-01-435-9693,"ARMOR,TRANSPARENT,VEHICULAR WINDOW",4,677.0,2019
136,6515-01-245-2176,"VACUUM CLEANER,PLASTER",1,619.0,2019
155,6545-01-554-3179,"BAG,MEDICAL INSTRUMENT AND SUPPLY SET",1,585.0,2020
195,7320-DS-KIT-CHEN,KITCHEN EQUIPMENT AND APPLIANCES,1,500.0,2020
196,7490-DS-COU-NTE1,COUNTER,1,400.0,2020
213,8115-DS-CAS-E003,CASE,54,400.0,8078
254,9515-01-186-5883,ARMOR PLATE,18,362.0,2017
84,5120-01-503-4770,HOOLIGAN TOOL,1,356.0,2020
184,7125-DS-CAB-INE6,"CABINET, STORAGE",2,350.0,2019
58,3920-01-560-1837,"TRUCK,LIFT,HAND",1,312.0,2020
176,7025-DS-PRI-NT05,PRINTER,1,300.0,2019
255,9905-DS-SIG-N000,"SIGNS, AD DISPLAYS, AND ID PLATES",59,300.0,4040
110,5965-DS-HEA-DSET,HEADSET,37,300.0,6057
207,7910-DS-SHO-PVAC,SHOP VACUUM,2,289.0,4038
65,4010-01-566-5903,"CABLE,WINCH",6,281.0,2019
246,8465-01-523-6276,"FIELD PACK,LARGE,SET",20,262.0,2019
80,4940-DS-MSC-REPE,MISC MAINTENANCE AND REPAIR SHOP,1,254.0,2019
68,4110-DS-COO-LER0,"COOLER, WATER",1,250.0,2019
51,3615-DS-SHR-EDD0,SHREDDER,1,249.0,2019
69,4110-DS-REF-MICW,REFRIGERATOR MICROWAVE COMBO,4,240.0,4039
125,6230-99-153-9175,"LIGHT,HEAD,UTILITY",3,234.0,2019
119,6117-01-608-3871,SOLAR CELL PANEL,1,220.0,2019
194,7310-DS-RAN-GE00,RANGE,1,219.0,2020
187,7195-01-618-3866,"TABLE,FOLDING LEGS",31,217.0,2019
127,6240-01-525-8961,"HEADLAMP,EMERGENCY",32,208.0,8076
157,6650-DS-BIN-OCUL,BINOCULARS,8,208.0,2019
181,7110-DS-DES-K001,DESK,2,200.0,2020
59,3920-DS-DOL-LY00,HAND DOLLY,1,200.0,2020
20,1940-DS-BOA-T000,SMALL CRAFT BOAT,1,200.0,2019
138,6515-01-469-8665,STETHOSCOPE,2,189.0,2019
230,8405-00-889-3683,"LINER,WET WEATHER PONCHO",8,185.0,10100
153,6530-01-484-1593,"CONTAINER,SHARPS,BIOHAZARD WASTE",5,181.0,2020
192,7310-01-464-5728,"OVEN,MICROWAVE",2,169.0,2020
141,6515-01-519-6349,"GLOVES,SURGEONS",4,164.0,2020
243,8465-01-416-8517,BIVY COVER,2,152.0,2020
140,6515-01-519-6342,"GLOVES,SURGEONS",4,151.0,2020
193,7310-DS-GRI-LL01,"GRILL, OUTDOOR",2,150.0,2020
121,6145-DS-CAB-LEEL,"WIRE AND CABLE, ELECTRICAL, ROLL",18,150.0,2019
240,8460-00-606-8366,"KIT BAG,FLYERS",212,145.0,8076
251,8465-DS-BAG-0002,INDIVIDUAL BAG,35,139.0,2019
122,6210-00-727-6418,"FIXTURE,LIGHTING",9,125.0,2019
129,6510-00-559-3211,"GAUZE,ABSORBENT,IODOFORM IMPREGNATED",130,124.0,4040
100,5855-01-246-8266,HEADSET ASSEMBLY,5,123.0,2019
3,1005-01-233-8529,BARREL AND FRONT SIGHT ASSEMBLY,3,117.0,2017
76,4240-01-547-6218,"GOGGLES,INDUSTRIAL",6,111.0,4038
170,6760-DS-PHO-TACC,PHOTOGRAPHIC EQUIPMENT AND ACCESSORIES,4,110.0,2019
7,1005-01-526-7354,"CLEANING KIT,GUN",11,105.0,2019
167,6760-01-491-2712,"CASE,PHOTOGRAPHIC EQUIPMENT",1,103.0,2019
149,6515-01-646-4191,"PAD,ELECTRODE,DEFIBRILLATOR",25,102.0,2019
46,2930-01-256-5350,"TANK,RADIATOR,OVERFLOW",2,102.0,2020
238,8430-01-516-1613,"BOOTS,COMBAT",2,102.0,2019
179,7105-DS-TVS-TAN0,TV STAND,4,100.0,2020
42,2530-01-568-4597,"WHEEL,PNEUMATIC TIRE",3,100.0,2019
49,3510-DS-DRY-ER00,CLOTHES DRYER,1,100.0,2019
50,3510-DS-WAS-HER6,CLOTHES WASHER,1,100.0,2019
208,7910-DS-VAC-UUM1,VACUUM,1,100.0,2019
186,7125-DS-SHE-LF01,"SHELF, COMMERCIAL STORAGE",1,100.0,2020
5,1005-01-448-8513,"CLEANING KIT,GUN",20,96.0,2019
6,1005-01-453-3783,"CLEANING KIT,GUN",6,94.0,2019
209,7920-00-292-9204,"CLOTH,CLEANING",6,92.0,2020
66,4030-DS-HOO-K000,"HOOK, CABLE",4,90.0,2019
165,6760-01-491-2177,"CASE,PHOTOGRAPHIC EQUIPMENT",1,90.0,2020
166,6760-01-491-2179,"CASE,PHOTOGRAPHIC EQUIPMENT",1,86.0,2020
92,5340-01-504-2426,"STRAP,WEBBING",30,85.0,4040
245,8465-01-519-2304,"BLADDER,HYDRATION S",11,80.0,8076
126,6230-DS-LIG-HT01,"ELECTRIC PORTABLE, HAND LIGHTING EQUIP",1,80.0,2020
74,4240-01-527-4051,"SAFETY GLASSES,REVISION SAWFLY EYEWEAR SYSTEM,REGULAR",10,79.0,4038
228,8340-01-600-4807,TARPAULIN,40,79.0,2020
99,5855-01-246-6805,CASE SHIPPING,6,78.0,2019
81,5110-01-462-3402,"TOOL KIT,MULTIPURPOSE PLIERS",4,77.0,2019
247,8465-01-524-5250,ASSAULT PACK,100,77.0,2019
189,7210-DS-MAT-TRE1,MATTRESS,7,75.0,2019
151,6530-00-784-4205,"STRAP WEBBING,PATIENT SECURING",88,71.0,6057
8,1095-00-017-9701,BAYONET-KNIFE,1,71.0,2020
235,8430-01-514-5047,"BOOTS,COMBAT",6,69.0,2019
237,8430-01-514-5068,"BOOTS,COMBAT",13,69.0,2019
236,8430-01-514-5049,"BOOTS,COMBAT",47,69.0,2019
248,8465-01-525-0598,"POUCH,M4 THREE MAG",49,69.0,6057
233,8415-01-546-7504,"JACKET,COLD WEATHER",30,66.0,2019
70,4110-DS-REF-RIG0,REFRIGERATOR,4,65.0,2019
210,8105-01-567-9526,"BAG,PLASTIC,DEGRADABLE",100,62.0,4038
164,6760-01-491-2060,"CASE,PHOTOGRAPHIC EQUIPMENT",1,60.0,2019
131,6510-00-717-5095,"BANDAGE,GAUZE",10,57.0,2020
211,8105-01-624-9407,"BAG,PLASTIC",106,56.0,4038
75,4240-01-540-5576,"GOGGLES,INDUSTRIAL",2,55.0,2019
203,7830-DS-REC-GYME,RECREATIONAL AND GYMNASTIC EQUIPMENT,2,50.0,4038
86,5140-DS-CAB-INE0,"CABINET, TOOL",3,50.0,2019
96,5805-DS-TEL-EPHO,TELEPHONE,5,50.0,2020
97,5825-DS-GPS-0000,GLOBAL POSITIONING SATELLITE (GPS) EQUIP,6,50.0,2018
212,8105-DS-BAG-0001,BAGS AND SACKS,3,50.0,2019
108,5920-DS-SUR-GEP1,SURGE PROTECTOR,2,50.0,2019
214,8135-00-160-7757,"PAPER,KRAFT,UNTREATED",2,42.0,2019
4,1005-01-382-6795,"RECEIVER,CARTRIDGE",40,41.0,2017
1,1005-00-921-5004,"MAGAZINE,CARTRIDGE",254,41.0,6054
142,6515-01-521-7976,"TOURNIQUET,NONPNEUMATIC",3,41.0,2019
231,8405-01-547-2559,"LINER,WET WEATHER PONCHO",1,39.0,2020
229,8345-01-334-6825,"FLAG,NATIONAL",1,39.0,2019
144,6515-01-587-9943,"TOURNIQUET,NONPNEUMATIC",33,31.0,2019
198,7520-01-445-0741,"TRAY,DESK",1,31.0,2020
252,8540-00-262-7178,"TOWEL,PAPER",120,28.0,2019
147,6515-01-622-9571,"MASK,RESPIRATOR",8,28.0,2019
241,8465-01-328-8268,"GOGGLES,SUN,WIND AND DUST",34,27.0,2020
132,6510-01-456-8055,"BANDAGE,GAUZE",1,26.0,2020
139,6515-01-515-0200,"GLOVE,PATIENT EXAMINING",2,24.0,2020
48,2940-01-548-1183,"FILTER ELEMENT,INTAKE AIR CLEANER",2,23.0,2019
190,7240-00-089-3827,"CAN,MILITARY",12,21.0,2020
232,8415-01-394-0211,"GLOVES,MEN'S AND WOMEN'S",7,19.0,4040
77,4240-01-620-7356,"POUCH,GLOVE",20,19.0,2019
83,5120-01-114-5499,"HAMMER,HAND",1,18.0,2020
242,8465-01-396-9927,DRINKING SYSTEM RESERVOIR,20,16.0,2020
244,8465-01-465-2096,"BLADDER,HYDRATION SYSTEM",1,16.0,2019
0,1005-00-288-3565,"SWAB,SMALL ARMS CLEANING",7,16.0,2020
130,6510-00-582-7993,"BANDAGE,GAUZE",217,16.0,6060
135,6515-00-363-8840,"SCISSORS,BANDAGE",15,15.0,2019
148,6515-01-633-2853,"GLOVE,PATIENT EXAMINING",3,13.0,2020
250,8465-01-531-3647,"POUCH,INDIVIDUAL FIRST AID KIT",34,13.0,2019
90,5340-01-181-2579,PADLOCK,6,11.0,2019
188,7210-01-395-7921,"PILLOW,BED",24,9.0,2019
199,7520-01-582-7279,WALL POCKET,4,8.0,2019
85,5120-01-649-6629,"SCREWDRIVER,CROSS TIP",2,7.0,2020
137,6515-01-365-6183,"GLOVE,PATIENT EXAMINING",9,6.0,2020
82,5120-00-242-3435,"PUNCH,DRIVE PIN",2,6.0,2019
197,7510-00-634-0209,"PROTECTOR,DOCUMENT",3,5.0,2020
249,8465-01-525-0606,"POUCH,M4 TWO MAG",331,5.0,2019
89,5340-00-158-3807,PADLOCK,12,5.0,2019
234,8415-DS-SPC-LOTA,"CLOTHING, SPECIAL PURPOSE, DEMIL A",500,4.0,4038
91,5340-01-346-4611,PADLOCK,30,4.0,2019
191,7290-00-616-0109,DUSTPAN,4,4.0,2020
133,6510-01-503-2117,"BANDAGE,GAUZE",231,4.0,4040
94,5510-00-551-9870,"LUMBER,SOFTWOOD,DIMENSION",2032,2.0,2019
95,5510-01-445-0978,"LUMBER,SOFTWOOD,DIMENSION",1962,2.0,2019
93,5510-00-220-6274,"LUMBER,SOFTWOOD,DIMENSION",767,1.0,2019
15,1375-00-621-8373,"DUMMY CORD,DETONATING",200,1.0,2017
134,6510-01-527-1972,"BANDAGE,GAUZE",66,1.0,2020
78,4910-01-596-9671,"LIFT,MOTOR VEHICLE",4,0.0,2020
204,7830-DS-RVT-RCMP,"RECREATIONAL CAMPER, TRUCK TRAILER",1,0.0,2020
160,6730-01-508-5794,"PROJECTOR,MULTIMEDIA",1,0.0,2020
219,8145-01-540-9685,"SHIPPING AND STORAGE CONTAINER,MISCELLANEOUS EQUIPMENT",1,0.0,2020
159,6675-00-556-0202,"TABLE,TRACING,DRAFTING",1,0.0,2020
