,stock_number,item,quantity,value,year
35,1240-01-585-3100,MARK 4 SIGHT,14,15554.0,28252
153,6910-01-609-5853,"TRAINING SET,WEAPON AND AMMUNITION",40,15400.0,80760
20,1240-01-411-1265,"SIGHT,REFLEX",62,14766.0,92825
23,1240-01-492-5264,"SIGHT,HOLOGRAPHIC",26,14103.0,48428
39,1240-01-607-1350,"SIGHT,REFLEX",6,12720.0,12108
169,7830-DS-RVC-AMPR,"RECREATIONAL CAMPER, TRAILER",1,12000.0,2019
88,3930-01-172-7892,"TRUCK,LIFT,FORK",1,11828.0,2019
48,1940-DS-BOA-T000,SMALL CRAFT BOAT,3,11624.0,6057
65,2340-01-574-6673,ALL TERRAIN VEHICLE WHEELED,1,11365.0,2018
118,5855-01-501-9529,"VIEWER,NIGHT VISION",2,10427.0,2019
122,5855-01-548-1555,"SIGHT,NIGHT VISION SNIPERSCOPE",1,9486.0,2019
134,6310-DS-TRA-FFIC,TRAFFIC AND TRANSIT SIGNAL SYSTEMS,1,9295.0,2019
15,1005-01-569-7470,RIFLESCOPE,6,8854.0,12108
37,1240-01-592-9079,"TELESCOPE,STRAIGHT",6,8178.0,12108
30,1240-01-562-0953,"SIGHT,BORE,OPTICAL",6,8043.0,12108
42,1385-01-483-4575,"TOOL KIT,EXPLOSIVE ORDNANCE DISPOSAL",1,7251.0,2018
70,2340-DS-MUL-E000,MULE,2,7001.0,4038
173,8145-01-316-3296,SHIPPING AND STORAG,2,6896.0,2019
126,5965-01-568-2627,"HORN,LOUDSPEAKER",1,6852.0,2020
69,2340-DS-MTR-CYCL,MOTORCYCLE,2,6000.0,4038
130,6115-DS-GEN-ERA1,"GENERATORS AND GENERATOR SETS, ELECTRICA",4,5840.0,8078
28,1240-01-540-3690,"SIGHT,REFLEX",18,5778.0,36332
166,7320-DS-DIS-HWA2,DISHWASHER,1,5764.0,2020
165,7310-01-554-9914,"OVEN,CONVECTION,GAS",3,5460.0,2020
29,1240-01-552-3720,SIGHT UNIT,3,5400.0,6054
53,2320-01-164-4815,"TRUCK,CARGO",1,5000.0,2020
110,5180-DS-TOO-LKIT,"SETS, KITS, AND OUTFITS OF HAND TOOLS",2,5000.0,2019
185,8470-DS-PSH-IELD,"SHIELD,PERSONAL PROTECTIVE",2,5000.0,4038
26,1240-01-533-0939,"SIGHT,BORE,OPTICAL",6,4800.0,12108
38,1240-01-602-4306,SIGHT UNIT,5,4310.0,10090
89,3990-DS-MHE-MISC,MISC MATERIALS HANDLING EQUIPMENT,1,4100.0,2019
82,2590-DS-VEH-MISC,MISCELLANEOUS VEHICULAR COMPONENTS,1,4000.0,2019
101,4910-01-620-3116,MAINTENANCE KIT,2,3497.0,2020
124,5855-DS-THR-MCAM,THERMAL CAMERA,2,3330.0,4034
123,5855-01-571-1258,"ILLUMINATOR,INTEGRATED,SMALL ARMS",3,3147.0,6057
102,4910-DS-PRE-SSUR,PRESSURE WASHER,1,3100.0,2019
85,3830-DS-TRU-TRAA,TRUCK AND TRACTOR ATTACHMENTS,1,3000.0,2019
21,1240-01-412-6608,"TELESCOPE,STRAIGHT",3,2961.0,6054
31,1240-01-562-9459,"RANGE FINDER,LASER",7,2799.0,14127
158,7025-DS-PRI-NT05,PRINTER,2,2500.0,2019
98,4310-01-060-0615,"COMPRESSOR ASSEMBLY,COMPRESSOR",1,2500.0,2019
109,5140-DS-TOO-LBOX,TOOLBOX,5,2480.0,4039
27,1240-01-533-0941,"SIGHT,REFLEX",6,2400.0,12102
9,1005-01-461-0328,"SIGHT,REAR",4,2398.0,8072
36,1240-01-589-9332,"SIGHT,INFINITY",1,2307.0,2019
167,7730-DS-TEL-EVI3,"TELEVISION, PERSONAL/HOME USE",4,2265.0,4038
155,7021-01-320-7541,"COMPUTER,DIGITAL",1,2219.0,2018
80,2530-01-493-5859,WHEEL AND RUNFLAT,5,2105.0,2020
67,2340-DS-CAR-T000,"CART, MOTORIZED",1,2072.0,2020
168,7830-DS-BIC-YCEE,"BICYCLE, EXERCISE",1,2000.0,2019
32,1240-01-574-4359,SIGHT UNIT,1,1925.0,2018
22,1240-01-470-6548,"SIGHT,TEPESCOPIC 10",1,1638.0,2019
150,6720-DS-DIG-ITA0,"CAMERA, DIGITAL",8,1615.0,8078
33,1240-01-574-4384,SIGHT UNIT,15,1545.0,30276
79,2510-01-498-4996,"KIT,GUNNER SHIELD",1,1358.0,2017
151,6730-DS-OVE-RHEA,OVERHEAD PROJECTOR,1,1264.0,2020
132,6230-01-519-0393,"CASE,LIGHT SET",3,1218.0,2020
94,4220-01-608-4470,DIVERS SUIT,1,1100.0,2019
172,8140-01-083-9229,"SHIPPING AND STORAGE CONTAINER,CARTRIDGE",10,1043.0,2020
93,4220-01-539-7252,"LIFE PRESERVER,VEST",2,995.0,2018
127,5965-01-572-7829,HEADSET-MICROPHONE,20,978.0,2018
46,1670-01-236-3822,"CANOPY ASSY,PARACHU",1,909.0,2018
11,1005-01-533-3425,"SLING,SMALL ARMS",60,900.0,121146
119,5855-01-534-5931,"ILLUMINATOR,INTEGRATED,SMALL ARMS",16,870.0,2017
99,4310-DS-COM-PRE1,"COMPRESSOR, AIR",1,869.0,2020
149,6720-DS-CAM-ERA2,"CAMERA, STILL PICTURE",3,832.0,2019
16,1005-01-572-6202,"STOCK,GUN,SHOULDER",10,828.0,2018
174,8340-DS-TEN-T000,TENT,1,750.0,2019
25,1240-01-519-1600,"TELESCOPE,STRAIGHT",1,672.0,2018
87,3920-00-251-0342,"TRUCK,HAND",2,630.0,2019
68,2340-DS-CYC-LES0,"MOTORCYCLES, MOTOR SCOOTERS, AND BICYCLE",4,600.0,2020
7,1005-01-457-4015,"CONVERSION KIT,RIFLE",6,584.0,2018
156,7025-01-606-0308,DISPLAY UNIT,7,570.0,2020
157,7025-DS-MON-IT08,"MONITOR, COMPUTER",5,549.0,4038
115,5820-01-555-4233,"RECEIVER-TRANSMITTER SET,RADIO",6,522.0,2018
104,4940-01-457-6873,"CLEANER,HIGH PRESSURE",1,500.0,2019
112,5440-DS-LAD-DER2,"LADDER, SCAFFOLDING",4,500.0,2020
13,1005-01-559-7993,"SIGHT,HOLOGRAPHIC",10,485.0,2018
81,2590-01-528-7239,"SERVICE KIT,VEHICLE",2,460.0,2018
34,1240-01-576-6134,"SIGHT,REFLEX",1,446.0,2018
71,2340-DS-SCO-OTER,SCOOTER,1,400.0,2019
92,4220-01-486-8278,"COVERALL,FLOTATION",8,397.0,2019
91,4220-01-474-5159,"LIFE PRESERVER,VEST",3,393.0,2019
95,4240-01-439-5937,"BREATHING APPARATUS,SELF-CONTAINED",3,393.0,2020
125,5860-01-471-2091,"BORELIGHT SYSTEM,LA",1,388.0,2019
148,6545-01-539-6450,"BAG,MEDICAL AID",2,372.0,2019
6,1005-01-452-6771,"ADAPTER RAIL,WEAPON MOUNTED,M5",24,343.0,6057
160,7110-01-630-5159,"CHAIR,ROTARY",10,303.0,2020
164,7240-DS-TRA-SHCA,TRASH CAN,1,300.0,2019
145,6515-DS-DEF-IBRI,DEFIBRULATOR,1,300.0,2019
18,1240-00-930-3833,BINOCULAR,3,278.0,2018
114,5805-01-563-5905,TELEPHONE SET,5,270.0,2019
106,5130-DS-DRI-LL02,"DRILL, POWER",2,150.0,4038
144,6515-01-646-2636,"LIGHT,TACTICAL EXAM",56,146.0,2019
154,6910-DS-TRA-INAI,TRAINING AIDS,10,131.0,2020
178,8430-01-547-4955,"BOOTS,COMBAT",3,121.0,2019
146,6532-01-153-6517,GOWN ISOLATION DISP,6,121.0,2019
107,5130-DS-IMP-ACT0,"IMPACT DRILL, POWER",2,120.0,4038
177,8430-01-540-4006,"BOOTS,HOT WEATHER",2,119.0,2019
176,8430-01-540-3997,"BOOTS,HOT WEATHER",1,119.0,2019
159,7105-DS-CHA-IRUP,"CHAIR, UPHOLSTERED",30,96.0,2019
3,1005-00-921-5004,"MAGAZINE,CARTRIDGE",385,95.0,14130
113,5660-00-596-2384,BARBED WIRE,2,89.0,2020
96,4240-01-527-4051,"SAFETY GLASSES,REVISION SAWFLY EYEWEAR SYSTEM,REGULAR",255,79.0,4039
14,1005-01-561-7200,"MAGAZINE,CARTRIDGE",874,68.0,10091
19,1240-01-410-7427,"MOUNT,SIGHT",2,65.0,4040
5,1005-01-187-9716,UPPER RECEIVER AND BARREL ASSEMBLY,6,61.0,2018
170,8105-01-534-6830,"BAG,TRASH,REPELLENT",78,61.0,4038
182,8465-01-515-7594,"PACK,ASSAULT,MOLLE",1,60.0,2020
141,6515-01-510-4342,SPHYGMOMANOMETER,2,56.0,2019
10,1005-01-484-8000,"SIGHT,REAR",4,55.0,2020
105,5120-DS-HAN-DTOO,"HAND TOOLS, NONEDGED, NONPOWERED",1,55.0,2020
111,5340-DS-SPI-KE00,"SPIKE, COMMERCIAL",2,54.0,2019
142,6515-01-593-4841,"RESUSCITATOR,HAND OPERATED",4,54.0,2019
147,6545-01-537-0686,"BAG,TC3,COMBAT CASUALTY CARE",10,50.0,2020
161,7110-DS-FIL-ECA0,FILE CABINET,3,50.0,2019
163,7240-01-337-5268,"CAN,MILITARY",5,44.0,2019
186,9930-01-331-6244,"POUCH,HUMAN REMAINS",8,44.0,2019
12,1005-01-533-4093,"SLING,WEAPON,M249 M",10,40.0,2018
108,5133-00-293-0982,"DRILL SET,TWIST",2,39.0,4038
97,4240-01-547-5933,"RESCUE HOOK,SURVIVAL",12,36.0,2019
131,6150-01-587-6396,"CABLE ASSEMBLY,POWER,ELECTRICAL",4,35.0,2019
90,4110-DS-COO-LER0,"COOLER, WATER",2,32.0,2019
179,8465-00-242-7861,LEG IRONS,65,31.0,2019
180,8465-01-416-4632,"SPECTACLES,BALLISTIC AND LASER PROTECTIVE",13,22.0,2018
183,8465-01-524-8847,"SLING,3 POINT COMBAT ASSAULT SYSTEM",3,17.0,2019
2,1005-00-628-9048,"MAGAZINE,CARTRIDGE",7,16.0,2018
139,6515-00-334-3800,"FORCEPS,HEMOSTATIC",6,15.0,2019
140,6515-00-935-7138,"SCISSORS,BANDAGE",4,11.0,2019
143,6515-01-599-6735,"POUCH,TOURNIQUET",6,10.0,2019
138,6510-01-571-9729,COMPRESS AND BANDAGE,30,9.0,2019
137,6510-01-540-6484,"DRESSING,COMPRESSION",30,9.0,2019
1,1005-00-550-8694,"MAGAZINE,CARTRIDGE",100,9.0,4036
0,1005-00-118-6192,"FIRING ATTACHMENT,BLANK AMMUNITION",50,6.0,2019
8,1005-01-459-0734,"BUTTSTOCK,SUBASSEMBLY",6,5.0,2018
184,8465-01-525-0606,"POUCH,M4 TWO MAG",6,5.0,2019
136,6510-01-305-1174,"BANDAGE,ELASTIC",30,5.0,2019
162,7210-00-935-6666,"BLANKET,SURVIVAL",25,5.0,2019
171,8140-00-828-2938,"CHEST,AMMUNITION",10,4.0,2020
135,6510-00-201-1755,"BANDAGE,MUSLIN",12,2.0,2019
175,8415-DS-SPC-LOTA,"CLOTHING, SPECIAL PURPOSE, DEMIL A",6,1.0,2019
152,6780-DS-PHO-TOSE,"PHOTOGRAPHIC SETS, KITS, AND OUTFITS",4,1.0,2019
181,8465-01-456-5881,HANDCUFFS,109,0.0,4038
