,stock_number,item,quantity,value,year
202,5180-DS-TOO-LKIT,"SETS, KITS, AND OUTFITS OF HAND TOOLS",33,27066.0,22209
326,6920-01-532-0203,LMTS LARGE SUITE,1,26945.0,2019
89,2360-01-576-8653,"UNMANNED VEHICLE,GROUND",2,25409.0,4038
380,7830-DS-TRE-ADM1,TREADMILL,2,25026.0,4040
71,2310-DS-SED-AN00,SEDAN,2,25000.0,4038
209,5820-01-572-7708,TELEVISION SET,8,23624.0,16152
129,3930-DS-FOR-KLIF,FORKLIFT,1,23073.0,2019
324,6760-DS-TRI-POD0,"TRIPOD, CAMERA",4,19845.0,8079
254,6115-01-285-3012,"GENERATOR SET,DIESEL ENGINE",2,19844.0,4038
364,7310-DS-FOO-DCOO,"FOOD COOKING, BAKING, AND SERVING EQUIP",4,19436.0,4038
72,2310-DS-VAN-0000,VAN,1,18545.0,2020
151,4240-DS-SAF-ERES,SAFETY AND RESCUE EQUIPMENT,42,18488.0,30286
161,4910-01-543-0301,TRUCK TIRE CHANGER,1,17648.0,2020
217,5855-01-464-3152,"SIGHT,THERMAL",4,17591.0,2018
256,6115-DS-GEN-ERA1,"GENERATORS AND GENERATOR SETS, ELECTRICA",3,17500.0,4039
282,6515-01-586-5646,"MONITOR,PATIENT VITAL SIGNS",2,17010.0,4040
398,8340-01-538-1823,TENT,1,16801.0,2019
194,5180-01-467-4685,"TOOL KIT,PIONEER SQUAD LAND CLEARING AND BUILDING ERECTION",1,15179.0,2019
375,7830-DS-ELL-IPTI,ELLIPTICAL,4,14648.0,6060
533,8465-01-569-8802,"KIT,MODERN COMBATIVES",1,14414.0,2018
111,3750-DS-LAW-NRID,"LAWN MOWER, RIDING",1,13500.0,2020
392,8145-01-326-2578,"SHIPPING AND STORAGE CONTAINER,MISCELLANEOUS EQUIPMENT",5,12837.0,6057
253,6115-01-274-7387,"GENERATOR SET,DIESEL ENGINE",1,12798.0,2019
225,5855-01-533-0555,"ILLUMINATOR,INFRARED",54,12600.0,14130
270,6230-01-439-3732,"FLOODLIGHT SET,ELECTRIC",2,12000.0,2019
134,4120-DS-AIR-COND,AIR CONDITIONER,3,12000.0,6060
160,4910-01-370-9855,"MOUNTER AND DEMOUNTER,PNEUMATIC TIRE",1,11590.0,2019
120,3830-DS-TRU-TRAA,TRUCK AND TRACTOR ATTACHMENTS,3,11250.0,6057
387,8115-01-220-9527,"CONTAINER,CARGO",3,10670.0,2019
235,5855-01-582-3974,THERMAL IMAGING SYSTEM,2,10206.0,4036
224,5855-01-531-5726,"SIGHT,NIGHT VISION SNIPERSCOPE",1,10089.0,2019
75,2320-01-164-4815,"TRUCK,CARGO",2,10000.0,4039
257,6117-DS-SOL-PWRS,SOLAR ELECTRIC POWER SYSTEMS,1,10000.0,2019
240,5895-01-503-8558,"INTERFACE UNIT,COMMUNICATION EQUIPMENT",9,9743.0,2019
307,6665-01-294-8859,"COMBUSTIBLE GAS INDICATOR SET,PORTABLE",1,9740.0,2019
63,1240-DS-OPT-SIGH,OPTICAL SIGHTING AND RANGING EQUIPMENT,38,9544.0,30292
231,5855-01-553-1162,THERMAL IMAGING SYSTEM,1,9225.0,2018
195,5180-01-483-0249,"TOOL KIT,GENERAL MECHANICS",17,8900.0,10095
312,6720-DS-DIG-ITA0,"CAMERA, DIGITAL",15,8810.0,14135
373,7830-DS-BIC-YCL1,BICYCLE,1,8802.0,2019
218,5855-01-465-2170,"ILLUMINATOR,INFRARED",1,8699.0,2019
152,4250-01-411-7240,"RECLAIMER,REFRIGERANT",1,8573.0,2020
310,6720-01-568-2071,"CAMERA SYSTEM,RECONNAISSANCE",1,8450.0,2019
292,6530-DS-HOS-PSUP,"HOSPITAL FURNITURE, EQUIP AND SUPPLIES",3,7707.0,6060
336,7021-DS-LAP-TOP2,LAPTOP COMPUTER,5,7651.0,8078
61,1240-01-610-4844,"SIGHT,INFINITY",6,7563.0,6059
164,4940-01-592-5878,"SHOP EQUIPMENT,UTILITY",3,7500.0,2019
291,6530-01-531-4807,"STERILIZER,SURGICAL INSTRUMENT",1,7476.0,2019
247,5965-25-152-2479,HEADSET-MICROPHONE,41,7471.0,6057
234,5855-01-579-6564,"ILLUMINATOR,INTEGRATED,SMALL ARMS",11,7422.0,4038
163,4940-01-185-6215,"CLEANER,PRESSURE,SOLVENT-WATER",2,7373.0,2019
259,6130-01-495-2839,"CHARGER,BATTERY",4,7233.0,6057
201,5180-01-606-7154,"TOOL KIT,SMALL ARMS",3,7200.0,4038
284,6515-DS-MED-SUPB,MEDICAL SUPPLIES,1,7132.0,2020
135,4140-01-135-0998,"FAN,VENTILATING",2,6921.0,2019
242,5965-01-568-2627,"HORN,LOUDSPEAKER",5,6852.0,2020
212,5836-DS-VID-CONF,VIDEO CONFERENCING SYSTEM,4,6500.0,2019
116,3825-00-377-4327,"SWEEPER,ROTARY,TOWED",1,6490.0,2019
395,8150-01-483-9123,"CONTAINER,FREIGHT,UTILITY",1,6407.0,2019
159,4910-01-309-1751,"BALANCER,VEHICLE WHEEL",1,6357.0,2019
539,8465-01-577-2208,FIELD PACK,14,6021.0,6060
193,5180-01-460-9328,"TOOL KIT,ELECTRONIC SYSTEM",3,6006.0,6057
343,7025-DS-PRI-NT05,PRINTER,3,5995.0,4038
376,7830-DS-LEG-CURL,LEG CURL,3,5978.0,6058
358,7110-DS-SAF-E000,SAFE,3,5913.0,6058
222,5855-01-509-6872,"SIGHT,NIGHT VISION SNIPERSCOPE",5,5800.0,10090
237,5855-01-599-7164,"ILLUMINATOR,INTEGRATED,SMALL ARMS",16,5393.0,4038
227,5855-01-534-5931,"ILLUMINATOR,INTEGRATED,SMALL ARMS",45,5220.0,12112
60,1240-01-599-9400,"SIGHT,INFINITY",4,5062.0,4038
244,5965-01-572-7829,HEADSET-MICROPHONE,65,4888.0,10096
274,6230-01-548-7856,SEARCHLIGHT SET,4,4835.0,2019
208,5805-01-644-9652,TELEPHONE,10,4790.0,20190
97,2541-01-574-5788,"ARMOR,TRANSPARENT,VEHICULAR WINDOW",2,4688.0,4038
132,4120-00-935-1609,AIR CONDITIONER,1,4626.0,2019
252,5995-DS-CAB-LE0R,"CABLE, CORD, WIRE ASSEMBLIES: COMM EQUIP",42,4567.0,10095
188,5180-00-357-7727,"TOOL KIT,ARTILLERY MECHANIC'S",1,4065.0,2019
342,7025-DS-INK-JETP,"PRINTER, INK JET",3,4000.0,4038
534,8465-01-570-7449,FIELD PACK,17,3879.0,14139
98,2541-01-574-5796,"ARMOR,TRANSPARENT,VEHICULAR WINDOW",2,3834.0,2019
91,2510-01-327-7717,"HOOD,ENGINE COMPARTMENT",1,3827.0,2019
121,3895-01-383-6488,"TAMPER,VIBRATING TYPE,INTERNAL COMBUSTION ENGINE DRIVEN",1,3775.0,2020
126,3920-DS-PAL-LETJ,PALLET JACK,2,3755.0,4039
323,6760-DS-LEN-S001,"LENS, CAMERA",8,3642.0,16160
311,6720-DS-CAM-ERA2,"CAMERA, STILL PICTURE",39,3494.0,12117
521,8465-01-529-2432,"KIT,INDIVIDUAL,KH",22,3435.0,4038
372,7830-DS-BIC-YCEE,"BICYCLE, EXERCISE",4,3272.0,6059
74,2320-00-965-1039,"TRUCK,CARGO",1,3123.0,2019
308,6665-01-496-9933,"DETECTOR,GAS",2,3114.0,2019
299,6545-01-572-9964,"MEDICAL EQUIPMENT SET,COMBAT MEDIC-2009",2,3096.0,2020
41,1095-DS-MIS-CWEA,MISCELLANEOUS WEAPONS,1,3085.0,2019
192,5180-01-447-2200,"TOOL KIT,CARPENTERS",1,3026.0,2019
369,7730-DS-TEL-EVI3,"TELEVISION, PERSONAL/HOME USE",6,3000.0,2019
99,2541-01-574-6645,"ARMOR,TRANSPARENT,VEHICULAR WINDOW",4,2931.0,2019
136,4220-01-584-7592,"VEST,DIVER'S SUIT",10,2919.0,2019
62,1240-01-655-9022,"SIGHT,INFINITY",2,2906.0,2019
370,7810-DS-ATH-SPOR,ATHLETIC AND SPORTING EQUIPMENT,11,2900.0,12117
124,3895-DS-MIS-CCO0,MISCELLANEOUS CONSTRUCTION EQUIPMENT,1,2767.0,2020
535,8465-01-571-3552,FIELD PACK,9,2740.0,8079
58,1240-01-592-9079,"TELESCOPE,STRAIGHT",24,2726.0,4038
289,6530-01-505-5301,"CONTAINER,TRANSPORT,THERMAL",3,2666.0,2019
319,6760-01-571-4623,"LENS,CAMERA,GENERAL PHOTOGRAPHIC",1,2656.0,2020
267,6220-01-569-3573,"FLOODLIGHT,ELECTRIC",1,2627.0,2019
540,8465-01-577-3329,FIELD PACK,1,2612.0,2020
334,7010-DS-WOR-KST0,COMPUTER WORKSTATION,15,2577.0,6057
236,5855-01-599-7151,"ILLUMINATOR,INTEGRATED,SMALL ARMS",2,2519.0,2019
328,6920-01-614-6317,MARKSMANSHIP TRAINER,15,2495.0,2019
335,7021-01-581-9827,COMPUTER LAPTOP,12,2481.0,2019
185,5140-DS-TOO-LBOX,TOOLBOX,10,2473.0,16154
547,8465-01-586-6103,INDIVIDUAL EQUIPMENT KIT,12,2462.0,2020
258,6130-01-443-0970,"CHARGER,BATTERY",5,2411.0,2019
48,1240-01-533-0939,"SIGHT,BORE,OPTICAL",11,2400.0,6058
45,1240-01-490-7312,"SIGHT,REFLEX",2,2341.0,4040
528,8465-01-557-1570,"BAG,INDIVIDUAL EQUIPMENT,CARRIER",66,2325.0,10097
93,2510-01-584-6088,"WINDOW,VEHICULAR",4,2312.0,2019
191,5180-00-699-5273,"TOOL KIT,GENERAL MECHANICS",2,2309.0,2020
357,7110-DS-GUN-CABI,GUN CABINET/SAFE,1,2206.0,2019
332,7010-01-650-1067,"COMPUTER SYSTEM,DIGITAL",2,2199.0,2019
43,1240-01-386-2771,"TELESCOPE,STRAIGHT",3,2160.0,2018
39,1095-01-526-7860,"FIRING DEVICE,NON-LETHAL",6,2158.0,4038
302,6625-01-368-3429,MULTIMETER,2,2158.0,4038
154,4440-DS-DEH-UMID,DEHUMIDIFIER,1,2129.0,2020
352,7110-01-502-5826,"DESK,FIELD",2,2052.0,2019
190,5180-00-605-0079,"TOOL KIT,ELECTRONIC",2,2022.0,2020
68,1385-DS-ROB-TEOD,EOD ROBOT,2,2000.0,4038
245,5965-01-572-7941,HEADSET-MICROPHONE,31,1954.0,4038
156,4520-00-177-6198,"HEATER,SPACE,ELECTRIC",4,1937.0,2019
44,1240-01-411-1265,"SIGHT,REFLEX",58,1926.0,12113
40,1095-01-543-2189,"FIRING DEVICE,NON-LETHAL",61,1918.0,4037
541,8465-01-577-3600,"BAG,INDIVIDUAL EQUIPMENT,CARRIER",26,1916.0,8076
379,7830-DS-STE-PPER,STEPPER,1,1867.0,2020
196,5180-01-493-1664,"TOOL KIT,MULTI-CAPA",1,1847.0,2020
186,5140-DS-TOO-LBXD,TOOL AND HARDWARE BOXES,4,1806.0,6058
229,5855-01-545-3659,"ILLUMINATOR,INTEGRATED,SMALL ARMS",1,1800.0,2019
46,1240-01-492-5264,"SIGHT,HOLOGRAPHIC",17,1763.0,6057
94,2530-01-375-1483,"CONTROL UNIT,PNEUMATIC TIRE",1,1739.0,2019
197,5180-01-506-8287,"TOOL KIT,SMALL ARMS",1,1711.0,2020
189,5180-00-357-7770,"TOOL KIT,REPAIRMAN'S,SMALL ARMS",1,1711.0,2020
283,6515-DS-DEF-IBRI,DEFIBRULATOR,2,1699.0,2019
474,8415-01-583-4908,"HELMET,COMBAT VEHICLE CREWMANS",6,1679.0,2019
340,7025-DS-BAR-CODE,BARCODE READER,1,1643.0,2019
49,1240-01-533-0941,"SIGHT,REFLEX",68,1600.0,8075
458,8415-01-558-5501,"GLOVES,COLD WEATHER",28,1590.0,6058
241,5965-01-480-8784,LOUDSPEAKER-AMPLIFIER,1,1575.0,2020
536,8465-01-573-6363,"BAG,DUFFEL",25,1556.0,8077
329,7010-01-500-6979,"COMPUTER SYSTEM,DIGITAL",1,1552.0,2020
246,5965-01-619-0267,HEADSET-MICROPHONE,20,1524.0,2019
305,6650-01-593-3671,BORESCOPE KIT,4,1500.0,2019
327,6920-01-567-9833,"TARGET,ELECTRONIC,A",17,1500.0,2019
27,1005-01-559-7993,"SIGHT,HOLOGRAPHIC",19,1456.0,6054
117,3825-01-078-4856,"SNOW REMOVAL UNIT,WALKING,POWER DRIVEN",1,1409.0,2019
35,1005-01-647-6887,"RECEIVER,CARTRIDGE",1,1380.0,2020
59,1240-01-594-3103,"SIGHT,REFLEX",3,1372.0,6060
288,6530-01-260-1222,"RESCUE AND TRANSPORT SYSTEM,PATIENT",3,1336.0,4038
366,7490-DS-MIS-COMA,MISCELLANEOUS OFFICE MACHINES,4,1300.0,6058
47,1240-01-504-3278,SCOPE ASSEMBLY,3,1300.0,2018
504,8460-DS-LUG-GAGE,LUGGAGE,37,1270.0,12117
199,5180-01-583-7579,"TOOL KIT,ELECTRONIC SYSTEM",1,1255.0,2019
333,7010-01-651-2796,"COMPUTER SYSTEM,DIGITAL",4,1250.0,2020
187,5180-00-293-2875,"TOOL KIT,CARPENTERS",2,1222.0,2019
563,8465-DS-IND-EQU0,INDIVIDUAL EQUIPMENT,111,1208.0,24229
243,5965-01-572-7797,HEADSET-MICROPHONE,35,1191.0,2019
106,3510-DS-WAS-HER6,CLOTHES WASHER,1,1179.0,2019
100,2610-01-388-6679,"TIRE,PNEUMATIC,VEHICULAR",8,1115.0,2019
393,8145-DS-CAS-E004,SHIPPING CASE,21,1101.0,6057
16,1005-01-454-0395,UPPER RECEIVER AND BARREL ASSEMBLY,61,1083.0,6057
184,5140-DS-CAB-INE0,"CABINET, TOOL",1,1062.0,2020
457,8415-01-558-5495,"GLOVES,COLD WEATHER",27,1060.0,4039
459,8415-01-558-5558,"GLOVES,COLD WEATHER",13,1060.0,4039
522,8465-01-529-2439,"KIT,TEAM,KH",2,1057.0,2020
377,7830-DS-PRE-SS00,BENCH PRESS,1,1050.0,2019
275,6230-DS-LIG-HT01,"ELECTRIC PORTABLE, HAND LIGHTING EQUIP",54,1030.0,12114
228,5855-01-538-0191,"ILLUMINATOR,INTEGRATED,SMALL ARMS",33,1014.0,2019
133,4120-01-419-5724,AIR CONDITIONER,1,1011.0,2020
104,3419-00-808-0480,KEY DUPLICATING MACHINE,1,1011.0,2020
434,8415-01-542-7648,"JACKET,EXTREME COLD WEATHER",25,1011.0,14133
255,6115-01-552-4994,"GENERATOR,ALTERNATING CURRENT-DIRECT CURRENT",1,1008.0,2019
263,6150-DS-UPS-0003,UNIVERSAL POWER SUPPLY,12,1000.0,4038
118,3825-DS-NOW-BLAD,SNOW PLOW BLADE,1,1000.0,2019
138,4240-01-217-0046,"BREATHING APPARATUS,SELF-CONTAINED",25,990.0,2019
531,8465-01-564-9115,FIELD PACK,2,970.0,2020
249,5965-DS-SPE-AKE0,"SPEAKER, COMMUNICATIONS EQUIPMENT",2,960.0,2019
338,7025-01-579-6454,"PRINTER,AUTOMATIC DATA PROCESSING",1,950.0,2019
546,8465-01-582-8211,"PACK,PATROL,COMBAT",3,928.0,2019
331,7010-01-629-2498,"COMPUTER SYSTEM,DIGITAL",10,921.0,2019
538,8465-01-574-3992,"BAG,DUFFEL",4,915.0,6060
112,3750-DS-TRI-MMER,TRIMMER,1,900.0,2019
321,6760-01-595-0147,"SHADE,PHOTOGRAPHIC LENS",1,889.0,2020
304,6650-00-530-0960,"TELESCOPE,STRAIGHT",9,884.0,4036
301,6545-DS-MED-SETK,"REPLENISHABLE FIELD MEDICAL SETS, KITS",12,858.0,6057
542,8465-01-577-3936,FIELD PACK,20,852.0,2019
558,8465-01-622-7510,"VEST,NON-BALLISTIC PROTECTIVE,ARMOR-CARRYING",11,845.0,2019
330,7010-01-580-9271,"COMPUTER SYSTEM,DIGITAL",1,821.0,2019
51,1240-01-545-5813,"TELESCOPE,ARTICULATED",10,800.0,2019
313,6730-01-582-0382,"PROJECTOR,MULTIMEDIA",1,786.0,2019
567,9999-DS-MIS-CITE,"MISCELLANEOUS SUPPLY ITEMS, UNUSED",7,782.0,2019
460,8415-01-558-5560,"GLOVES,COLD WEATHER",18,766.0,8079
433,8415-01-542-7643,"JACKET,EXTREME COLD WEATHER",12,722.0,10096
306,6650-DS-BIN-OCUL,BINOCULARS,2,708.0,4038
56,1240-01-587-9178,"SIGHT,REFLEX",2,704.0,2019
555,8465-01-614-0175,"VEST,NON-BALLISTIC PROTECTIVE,ARMOR-CARRYING",6,693.0,4040
554,8465-01-609-3148,"VEST,NON-BALLISTIC PROTECTIVE,ARMOR-CARRYING",7,693.0,4040
13,1005-01-452-6771,"ADAPTER RAIL,WEAPON MOUNTED,M5",34,687.0,12117
96,2540-DS-BOX-0000,VEHICLE BOX,2,675.0,2019
232,5855-01-565-0336,"MOUNTING LOCKING MECHANISM,GOGGLES,NIGHT VISION",5,671.0,2020
532,8465-01-565-4980,FIELD PACK,10,659.0,2020
509,8465-01-516-7959,"PACK,PATROL",80,652.0,6057
162,4933-01-394-7781,"BORE LIGHT SYSTEM,LASER",1,642.0,2018
57,1240-01-587-9345,"SIGHT,REFLEX",7,639.0,2018
374,7830-DS-DUM-BBEL,DUMBELL,30,635.0,4040
206,5440-01-048-8638,"LADDER,EXTENSION",2,614.0,2019
399,8340-DS-TEN-T000,TENT,1,600.0,2019
137,4240-01-095-0892,"BREATHING APPARATUS,SELF-CONTAINED",14,596.0,2019
290,6530-01-518-0118,"PANEL,MODULAR,MEDICAL,PRIMARY CARE",3,594.0,2019
273,6230-01-528-2989,FLASHLIGHT,42,591.0,4038
6,1005-01-233-8529,BARREL AND FRONT SIGHT ASSEMBLY,54,585.0,10096
496,8430-DS-BOO-TS01,"BOOTS, MEN'S, PAIR",10,582.0,14133
230,5855-01-549-3144,"MASK,FACE,NIGHT VISION",10,556.0,2019
530,8465-01-564-9091,"SPECTACLES SET,BALLISTIC AND LASER PROTECTIVE",15,553.0,4039
339,7025-01-610-9136,"PRINTER,AUTOMATIC DATA PROCESSING",1,539.0,2019
103,3413-01-103-9900,"TABLE,DRILL PRESS",1,537.0,2019
515,8465-01-523-6276,"FIELD PACK,LARGE,SET",12,525.0,4038
182,5130-DS-WRE-NCHP,"WRENCH, POWER",1,516.0,2020
388,8115-DS-CAS-E003,CASE,18,508.0,10097
317,6760-01-461-5901,"LENS,CAMERA,GENERAL PHOTOGRAPHIC",1,503.0,2020
37,1005-DS-SWE-PASA,WEAPON ACCESSORIES DEMIL A,2,500.0,2019
108,3615-DS-SHR-EDD0,SHREDDER,3,486.0,6057
322,6760-01-677-3102,"TRIPOD,PHOTOGRAPHIC",1,478.0,2019
53,1240-01-572-4487,"HOLDER,OPTICAL ELEMENT",47,476.0,8077
109,3690-DS-SPA-MMOO,SPECIALIZED AMMO AND ORDNANCE MACHINERY,5,450.0,2018
359,7125-DS-CAB-INE6,"CABINET, STORAGE",4,450.0,6057
233,5855-01-566-5301,"MOUNTING LOCKING MECHANISM,GOGGLES,NIGHT VISION",3,445.0,2020
179,5130-DS-GRI-NDE1,"GRINDER, POWER",2,439.0,4039
26,1005-01-556-3221,STOCK CHASSIS,4,423.0,2019
550,8465-01-590-1218,INDIVIDUAL EQUIPMENT KIT,20,420.0,2019
389,8130-DS-REE-LPOO,REELS AND SPOOLS,1,419.0,2020
149,4240-DS-GOG-GLES,SAFETY GOGGLES,103,410.0,8077
84,2340-DS-CYC-LES0,"MOTORCYCLES, MOTOR SCOOTERS, AND BICYCLE",1,400.0,2019
52,1240-01-562-9459,"RANGE FINDER,LASER",4,400.0,2019
21,1005-01-506-5928,"MOUNT,SIGHT,SMALL ARMS",5,398.0,2019
545,8465-01-582-1946,FIELD PACK,3,394.0,2019
461,8415-01-558-5563,"GLOVES,COLD WEATHER",3,383.0,4039
549,8465-01-587-8560,"VEST,NON-BALLISTIC PROTECTIVE,ARMOR-CARRYING",3,382.0,6060
32,1005-01-596-4872,"BASE,SCOPE",22,382.0,4038
298,6545-01-539-6450,"BAG,MEDICAL AID",1,372.0,2019
55,1240-01-587-1372,"MAGNIFIER,WEAPON SIGHT",1,366.0,2019
557,8465-01-614-1582,"VEST,NON-BALLISTIC PROTECTIVE,ARMOR-CARRYING",3,347.0,2020
297,6545-01-539-2732,"FIRST AID KIT,INDIVIDUAL",4,347.0,2019
556,8465-01-614-0179,"VEST,NON-BALLISTIC PROTECTIVE,ARMOR-CARRYING",3,347.0,2019
261,6150-01-022-6004,"CABLE ASSEMBLY,POWER,ELECTRICAL",1,342.0,2019
462,8415-01-558-5572,"MITTEN SHELLS,EXTREME COLD WEATHER",7,327.0,4040
464,8415-01-558-5605,"MITTEN SHELLS,EXTREME COLD WEATHER",12,327.0,4040
50,1240-01-540-3690,"SIGHT,REFLEX",20,321.0,2019
70,1730-01-458-9273,"CASE,GROUND SUPPORT",1,320.0,2019
29,1005-01-566-5280,"ADAPTER RAIL,WEAPON MOUNTED",20,316.0,2019
543,8465-01-580-0481,RIFLEMAN SET,1,303.0,2019
356,7110-DS-FIL-ECA0,FILE CABINET,3,300.0,4039
354,7110-DS-BEN-CH00,BENCH,2,300.0,2019
211,5836-DS-TVF-LTSC,TV FLAT SCREEN,1,300.0,2019
564,8470-01-518-8530,"VEST,REL,BA,M,KHA",2,298.0,2019
440,8415-01-542-8589,"TROUSERS,COLD WEATHER",2,289.0,4038
438,8415-01-542-8581,"TROUSERS,COLD WEATHER",7,289.0,4038
42,1240-00-930-3833,BINOCULAR,6,278.0,2020
15,1005-01-453-4227,"HANDGUARD,UPPER",9,278.0,10099
268,6220-01-670-4342,HEADLIGHT,20,267.0,2020
266,6220-01-549-4174,LIGHT SPECIAL PURPO,175,264.0,4038
69,1680-01-623-6470,PELICAN CASE,10,257.0,4038
315,6730-DS-PRO-JEC1,PHOTOGRAPHIC PROJECTION EQUIPMENT,1,250.0,2019
316,6760-01-064-2117,"LENS,CAMERA,GENERAL PHOTOGRAPHIC",1,248.0,2020
198,5180-01-516-3219,"TOOL KIT,WEAPONS CLEANING",1,235.0,2019
12,1005-01-452-3527,"ADAPTER RAIL,WEAPON MOUNTED,M4",35,235.0,6060
384,7920-01-621-9146,"CLOTH,CLEANING",1,233.0,2019
11,1005-01-451-5119,"CLEANING KIT,GUN",130,232.0,6057
31,1005-01-588-7580,"SUPPRESSOR,FLASH",10,231.0,2020
54,1240-01-581-8985,"SIGHT,REFLEX",5,228.0,2020
101,3220-DS-WOO-DMAC,WOODWORKING MACHINES,1,225.0,2019
295,6545-01-528-6546,"FIRST AID KIT,INDIVIDUAL",35,223.0,2019
276,6240-01-569-5865,"LAMP,LIGHT EMITTING DIODE",25,218.0,2019
559,8465-01-640-7131,"CARRIER,NON-BALLISTIC PROTECTIVE,ARMOR-CARRYING",4,216.0,2019
34,1005-01-633-2349,"BARREL,RIFLE",10,216.0,2019
165,5110-00-177-7285,"STRIPPER,WIRE,HAND",8,212.0,2019
396,8340-00-841-6455,TARPAULIN,2,210.0,2019
131,4110-DS-REF-RIG0,REFRIGERATOR,1,200.0,2019
107,3530-DS-SEW-ING0,"INDUSTRIAL SEWING MACH, MOBILE TEXTILE",1,200.0,2019
355,7110-DS-CAB-INE5,"CABINET, OFFICE",2,200.0,2019
287,6530-01-164-6854,"DISPOSAL CONTAINER,HYPODERMIC NEEDLE AND SYRINGE",2,198.0,2019
502,8460-01-471-1035,"TRUNK,LOCKER",11,196.0,4039
442,8415-01-543-5030,"JACKET,EXTREME COLD WEATHER",9,188.0,4040
482,8415-DS-SPC-LOTA,"CLOTHING, SPECIAL PURPOSE, DEMIL A",146,186.0,6057
20,1005-01-499-6868,"SIGHT,REAR",25,185.0,2020
345,7050-01-603-2854,"MEMORY,PORTABLE,HARD DISK",6,180.0,2020
174,5120-00-878-5932,"INTRENCHING TOOL,HAND",9,173.0,4038
471,8415-01-576-9761,"JACKET,COLD WEATHER",6,167.0,2019
472,8415-01-576-9764,"JACKET,COLD WEATHER",1,167.0,2019
470,8415-01-576-9193,"JACKET,COLD WEATHER",1,167.0,2019
