,stock_number,item,quantity,value,year
610,8340-01-537-8713,TENT,1,230121.0,2020
124,2320-01-447-3890,"TRUCK,CARGO",1,184333.0,2020
122,2320-01-412-0143,"TRUCK,UTILITY",2,179254.0,4038
125,2320-01-447-6343,"TRUCK,CARGO",1,176428.0,2019
233,4220-01-523-7085,DIVER PROPULSION DEVICE,10,154540.0,4036
522,6930-01-661-6650,"SIMULATOR,TRAINING,DRIVER",1,153349.0,2019
135,2330-01-598-1677,"TRAILER UNIT,TYPE",1,150000.0,2019
356,5855-01-228-0937,NIGHT VISION GOGGLE,39,139542.0,78685
518,6910-01-541-0427,"MANIKIN,RESUSCITATION TRAINING",1,133866.0,2019
362,5855-01-433-3157,"IMAGE INTENSIFIER,NIGHT VISION",20,127840.0,40372
415,6115-01-470-6376,"GENERATOR SET,DIESEL ENGINE,TRAILER MOUNTED",3,115254.0,6057
255,4933-01-577-2086,"SHOP EQUIPMENT,ARTILLERY",2,113075.0,4040
65,1240-01-490-3413,"RANGE FINDER,LASER",3,109620.0,6051
140,2340-DS-ATV-4WHE,"ALL TERRAIN VEHICLE, 4 WHEEL",10,103632.0,20193
93,1650-01-216-6000,SERVOCYLINDER,10,102290.0,20180
118,2320-01-128-9551,"TRUCK,UTILITY",2,100916.0,4036
256,4940-01-457-1033,ENCLOSURE ASSEMBLY,1,95946.0,2018
419,6115-DS-GEN-ERA1,"GENERATORS AND GENERATOR SETS, ELECTRICA",22,94500.0,34324
204,3920-01-371-0441,"TRUCK,HAND",1,93745.0,2020
418,6115-01-605-1988,"POWER PLANT,UTILITY",3,90000.0,2020
154,2410-01-223-0350,"TRACTOR,FULL TRACKED,LOW SPEED",1,87683.0,2020
137,2330-DS-TRA-ILE1,TRAILER,16,87472.0,28270
129,2320-DS-PIC-KUP0,PICKUP,6,83636.0,12116
599,8145-01-628-2425,"CONTAINER,DEPLOYABLE BATTERY STORAGE",1,76709.0,2019
95,1680-00-183-0834,"TRANSMISSION ASSY,H",1,76675.0,2017
207,3930-01-076-4237,"TRUCK,LIFT,FORK",1,75000.0,2019
92,1615-01-214-9167,"GEARBOX ASSY,T R 90",17,70210.0,14126
108,2320-00-580-2955,"TRUCK,CARGO",2,64660.0,4038
104,2310-01-623-1545,"UTILITY VEHICLE,OFF ROAD",3,64000.0,4038
80,1385-01-659-7765,"MANIPULATOR,TURRET,CAMERA AND RANGE FINDER",1,63684.0,2019
521,6920-01-619-0787,FATS 5 SYSTEM,1,60000.0,2017
379,5855-01-549-9265,VIEWER INFRARED,5,59975.0,10095
130,2320-DS-TRU-CK00,TRUCKS AND TRUCK TRACTORS,3,58898.0,6058
197,3805-01-150-4814,"LOADER,SCOOP TYPE",1,58890.0,2019
99,1940-DS-BOA-T000,SMALL CRAFT BOAT,6,57759.0,12114
106,2310-DS-PAS-SMOT,PASSENGER MOTOR VEHICLES,3,56812.0,6057
76,1385-01-453-5305,"ROBOT,EXPLOSIVE,SPE",1,56664.0,2017
390,5895-01-628-9013,"INSTALLATION KIT,ELECTRONIC EQUIPMENT",4,54278.0,2020
153,2360-01-576-8653,"UNMANNED VEHICLE,GROUND",4,50818.0,8068
144,2340-DS-MUL-E000,MULE,6,50510.0,10097
372,5855-01-526-4703,"SIGHT,NIGHT VISION SNIPERSCOPE",5,50500.0,10090
410,6115-01-299-6035,"POWER PLANT,ELECTRIC,TRAILER MOUNTED",1,50294.0,2019
198,3805-01-242-4875,"LOADER,SCOOP TYPE",1,47762.0,2019
126,2320-01-456-1282,"TRUCK,UTILITY",1,46983.0,2017
251,4930-01-418-7863,"LUBRICATING UNIT,POWER OPERATED",1,46547.0,2020
411,6115-01-414-9697,"POWER PLANT,ELECTRIC,TRAILER MOUNTED",1,46322.0,2019
385,5855-14-521-9283,"VIEWER,NIGHT VISION",1,46000.0,2019
112,2320-01-090-7831,"TRUCK,CARRYALL",3,45000.0,6057
199,3805-DS-EAR-THMO,EARTH MOVING AND EXCAVATING EQUIPMENT,1,43120.0,2020
111,2320-01-079-8309,"TRUCK,UTILITY",3,42699.0,6057
114,2320-01-090-7891,"TRUCK,CARGO",2,41576.0,4034
78,1385-01-574-4707,"UNMANNED VEHICLE,GROUND",4,40000.0,8071
452,6230-01-498-4223,"LIGHT SET,GENERAL ILLUMINATION",1,37987.0,2019
378,5855-01-548-1555,"SIGHT,NIGHT VISION SNIPERSCOPE",4,37943.0,8076
406,6115-01-036-6374,"GENERATOR SET,DIESEL ENGINE",1,35141.0,2019
134,2330-01-449-1775,"TRAILER,FLAT BED",1,35000.0,2019
501,6665-01-558-6317,"DETECTOR,CHEMICAL AGENT",2,35000.0,2018
201,3825-DS-SWE-EPER,"ROAD CLEARING, CLEANING, AND MARKING",1,34590.0,2019
458,6230-DS-LIG-HT01,"ELECTRIC PORTABLE, HAND LIGHTING EQUIP",34,33411.0,8078
117,2320-01-123-2665,"TRUCK,UTILITY",1,32990.0,2019
127,2320-01-483-9971,"TRUCK,UTILITY",1,32731.0,2019
386,5855-DS-IMI-NTEN,IMAGE INTENSIFIER,21,30261.0,42378
94,1660-00-132-1038,"MIXING VALVE,REMOTE",4,30135.0,4034
404,6110-01-466-4723,"CONTROL BOX,GENERATOR SET",1,30050.0,2020
248,4910-01-501-7342,"TOOL SET,SATS,MOD 1",2,29916.0,2017
139,2340-01-607-2482,ALL TERRAIN VEHICLE WHEELED,2,29836.0,4040
250,4910-DS-VEH-MAIN,MOTOR VEHICLE MAINTENANCE AND REPAIR,1,29816.0,2019
163,2540-01-565-4700,BALLISTIC BLANKET KIT,16,29255.0,4037
361,5855-01-432-0524,"VIEWER,NIGHT VISION",8,28856.0,16147
414,6115-01-462-0292,"GENERATOR SET,DIESEL ENGINE",2,28425.0,2019
113,2320-01-090-7835,"TRUCK,CARRYALL",1,28000.0,2019
132,2330-01-175-7379,"SEMITRAILER,VAN",1,27591.0,2019
110,2320-00-892-5938,"TRUCK,CARGO",1,27290.0,2020
115,2320-01-090-7894,"TRUCK,CARGO",1,27242.0,2019
412,6115-01-461-9335,"GENERATOR SET,DIESEL ENGINE",2,26705.0,2020
413,6115-01-462-0291,"GENERATOR SET,DIESEL ENGINE",1,25073.0,2019
249,4910-01-503-3086,"LIFT,MOTOR VEHICLE",2,24070.0,2019
371,5855-01-524-4308,"SIGHT,THERMAL",3,24000.0,6054
451,6230-01-439-3732,"FLOODLIGHT SET,ELECTRIC",2,24000.0,4038
229,4120-01-597-9484,AIR CONDITIONER,5,23828.0,4038
224,4120-01-449-0459,AIR CONDITIONER,2,21652.0,4038
409,6115-01-275-5061,"GENERATOR SET,DIESEL ENGINE",5,21400.0,4038
364,5855-01-474-8904,"SIGHT,NIGHT VISION SNIPERSCOPE",4,21256.0,8072
489,6625-01-542-7487,OHMMETER,5,21210.0,10100
107,2310-DS-VAN-0000,VAN,1,21210.0,2019
493,6625-01-625-4589,FLUKE TECHNICIAN KI,3,20835.0,6060
141,2340-DS-ATV-GATO,"ALL TERRAIN VEHICLE, AG/BVUS",4,20543.0,8076
375,5855-01-533-0940,"SIGHT,NIGHT VISION SNIPERSCOPE",4,20000.0,8072
344,5450-DS-MSC-PREF,MISCELLANEOUS PREFABRICATED STRUCTURES,6,19452.0,2019
74,1367-01-561-5279,"CAPABILITIES SET,NON-LETHAL",1,19145.0,2017
377,5855-01-538-7994,"VIEWER,NIGHT VISION",2,19038.0,2018
241,4240-DS-SAF-ERES,SAFETY AND RESCUE EQUIPMENT,52,18694.0,14137
383,5855-01-579-5845,"DETECTING SET,INFRARED",2,18000.0,4038
366,5855-01-488-6563,"ILLUMINATOR,INFRARED",10,17581.0,20180
508,6720-01-546-4674,"CAMERA SYSTEM,DIGITAL",1,17254.0,2017
510,6720-01-568-2071,"CAMERA SYSTEM,RECONNAISSANCE",2,16900.0,4036
576,7730-DS-REC-EIV2,"RECEIVER, HOME STEREO",3,16750.0,4038
91,1615-01-163-3818,"GRIP ASSEMBLY,MAIN ROTOR",12,16689.0,6054
313,5180-01-389-7560,"TOOL KIT,VEHICULAR,SPECIAL PURPOSE",17,16200.0,10100
338,5420-99-613-9287,"CAPSULE,BRIDGING",4,15947.0,4040
209,3930-DS-FOR-KLIF,FORKLIFT,1,15860.0,2019
602,8150-01-527-2880,"CONTAINER,FREIGHT,UTILITY",2,15316.0,2019
408,6115-01-274-7392,"GENERATOR SET,DIESEL ENGINE",1,15304.0,2020
357,5855-01-228-0939,NIGHT VISION GOGGLE,2,15242.0,4038
601,8145-DS-SHI-PCON,SPECIALIZED SHIPPING AND STORAGE CONTAIN,10,15200.0,8076
155,2420-DS-TRA-CTO1,"TRACTORS, WHEELED",2,15134.0,4038
208,3930-01-383-2942,"TRUCK,LIFT,FORK",1,15008.0,2019
384,5855-01-587-1979,THERMAL IMAGING SYSTEM,1,14627.0,2017
226,4120-01-526-2397,"AIR CONDITIONER,3 TON",3,14500.0,2019
667,8465-01-569-8802,"KIT,MODERN COMBATIVES",1,14414.0,2018
367,5855-01-490-6600,"VIEWER,NIGHT VISION",1,13412.0,2018
227,4120-01-541-0646,AIR CONDITIONER,2,13214.0,2019
455,6230-01-572-5707,"LIGHT SET,GENERAL ILLUMINATION",5,13043.0,4037
370,5855-01-523-7707,"SIGHT,THERMAL",2,12432.0,4038
145,2340-DS-SCO-OTER,SCOOTER,1,12341.0,2019
89,1615-01-062-6317,"SWASHPLATE,CONTROLLABLE",1,12322.0,2018
128,2320-01-543-4411,"TRUCK,UTILITY",1,12073.0,2019
423,6130-01-499-7305,"CHARGER,BATTERY",3,11964.0,6057
79,1385-01-627-4491,RECON SCOUT XT,1,11556.0,2018
487,6625-01-477-8942,DIGITAL MULTIMETER,1,11527.0,2019
138,2340-01-574-6673,ALL TERRAIN VEHICLE WHEELED,1,11365.0,2018
369,5855-01-504-4589,"IMAGE INTENSIFIER TUBE,NIGHT VISION",5,11295.0,10090
187,3040-00-918-2677,"GEARSHAFT,BEVEL",1,10927.0,2018
595,8145-01-554-5989,"CONTAINER,AEF SQUAD,WITH ELECTRIC",7,10724.0,2019
523,7010-01-560-8440,"COMPUTER SYSTEM,DIGITAL",2,10632.0,2019
365,5855-01-477-8741,"IMAGE INTENSIFIER,NIGHT VISION",3,10165.0,2018
98,1940-01-262-3993,"BOAT,INFLATABLE",2,10102.0,2020
143,2340-DS-MTR-CYCL,MOTORCYCLE,3,10096.0,4038
228,4120-01-552-5223,AIR CONDITIONER,2,10000.0,2020
337,5410-DS-BUI-LDIN,PREFABRICATED AND PORTABLE BUILDINGS,1,10000.0,2019
336,5410-00-952-9019,BUILDING,2,10000.0,2019
579,7830-DS-REC-GYME,RECREATIONAL AND GYMNASTIC EQUIPMENT,10,10000.0,20190
116,2320-01-094-8229,"TRUCK,CARGO",1,9990.0,2019
222,4120-01-330-6543,AIR CONDITIONER,1,9880.0,2019
420,6130-01-005-5392,"INVERTER,POWER,STATIC",1,9833.0,2019
421,6130-01-443-0970,"CHARGER,BATTERY",4,9644.0,8080
349,5820-01-572-6748,"RECEIVER-TRANSMITTER,RADIO",48,9541.0,6051
340,5430-DS-TAN-KFUE,FUEL STORAGE TANKS,1,9518.0,2019
301,5140-DS-TOO-LBOX,TOOLBOX,29,9450.0,26251
623,8415-01-522-5348,"HELMET,FLYERS",8,9244.0,12107
380,5855-01-553-1162,THERMAL IMAGING SYSTEM,1,9225.0,2017
350,5820-01-585-4013,VIDEO CONFERENCE,1,9176.0,2019
312,5180-01-387-5455,"TOOL KIT,VEHICULAR,SPECIAL PURPOSE",15,9096.0,12115
133,2330-01-387-5443,"TRAILER,CARGO",1,8954.0,2019
243,4320-01-591-7980,"PARTS KIT,HYDRAULIC PUMP",4,8940.0,4040
622,8415-01-522-5347,"HELMET,FLYER'S",12,8797.0,12109
448,6220-DS-VEH-LIGH,ELECTRIC VEHICULAR LIGHTS AND FIXTURES,5,8752.0,4039
212,3990-00-879-3927,"CARGO SET,RIGGERS",1,8319.0,2020
184,2920-01-420-9968,"GENERATOR,ENGINE ACCESSORY",5,8235.0,6060
69,1240-01-575-1105,"RANGE FINDER,LASER",1,7974.0,2017
62,1240-01-411-1265,"SIGHT,REFLEX",265,7704.0,48423
57,1095-01-543-2189,"FIRING DEVICE,NON-LETHAL",48,7672.0,16142
497,6650-01-336-8197,FIBERSCOPE,1,7500.0,2018
245,4630-01-505-3746,"PUMPING UNIT,SEWAGE",1,7274.0,2019
277,5120-01-251-0149,TORQUING TOOL KIT,1,7160.0,2019
682,9905-01-551-7980,"MARKING KIT,HAZARDO",65,7000.0,8080
507,6710-DS-CAM-ERA1,"CAMERA, MOTION PICTURE",2,6995.0,2019
417,6115-01-590-6453,"GENERATOR SET,DIESEL ENGINE",1,6865.0,2019
532,7021-DS-NOT-EBO1,NOTEBOOK COMPUTER,66,6624.0,10097
166,2540-01-646-0146,"SEAT,VEHICULAR",5,6584.0,2020
355,5855-01-017-7366,NIGHT VISION SIGHT ASSEMBLY,2,6414.0,4036
373,5855-01-528-2743,"IMAGE INTENSIFIER,NIGHT VISION",9,6392.0,2019
238,4240-01-518-4626,"BARRIER,VEHICLE ARRESTING,PORTABLE",1,6227.0,2018
617,8415-01-394-8034,"HELMET,FLYERS",11,6180.0,14125
308,5180-00-610-8177,"TOOL KIT,ELECTRONIC SYSTEM",4,6006.0,6059
525,7010-DS-WOR-KST0,COMPUTER WORKSTATION,31,5780.0,10096
478,6545-01-262-7365,"PARTS KIT B1,DEFIBRILLATOR",1,5663.0,2019
136,2330-01-598-4708,TRAILER,7,5586.0,14134
90,1615-01-098-7496,"GRIP ASSY,MAIN ROTO",2,5563.0,2019
589,8145-01-422-9695,"SHIPPING AND STORAGE CONTAINER,MISCELLANEOUS EQUIPMENT",1,5539.0,2019
533,7025-01-059-7267,DISPLAY STATION,1,5418.0,2019
374,5855-01-533-0555,"ILLUMINATOR,INFRARED",32,5400.0,6054
189,3431-00-235-4728,"WELDING MACHINE,ARC",2,5210.0,2019
258,4940-01-559-2897,"CLEANER,STEAM,PRESSURE JET",1,5119.0,2019
196,3750-DS-LAN-DSCP,GARDENING IMPLEMENTS AND TOOLS,2,5115.0,4038
387,5855-DS-THR-MIMG,THERMAL IMAGINING EQUIPMENT,2,5065.0,4040
194,3615-DS-SHR-EDD0,SHREDDER,1,5000.0,2019
242,4310-01-069-6935,"COMPRESSOR UNIT,RECIPROCATING",1,4959.0,2019
607,8340-01-467-9165,"HEATER,MULTI-FUEL",1,4686.0,2019
86,1560-00-228-1920,"MOUNT ASSY,PYLON",1,4597.0,2017
291,5130-01-135-4347,"DRILL,ELECTRIC,PORTABLE",6,4557.0,12114
488,6625-01-513-7811,OSCILLOSCOPE,1,4527.0,2019
527,7021-01-571-9049,LAPTOP CF-52,6,4414.0,2019
509,6720-01-550-4441,CAMERA SUBASSEMBLY,2,4295.0,2019
588,8145-01-326-2578,"SHIPPING AND STORAGE CONTAINER,MISCELLANEOUS EQUIPMENT",4,4279.0,2019
190,3431-01-055-0469,WELDING SET,1,4258.0,2019
502,6665-01-573-9355,"DETECTOR,MINE",3,4241.0,2020
109,2320-00-752-9289,"TRUCK,CARGO",1,4202.0,2019
551,7110-01-502-5826,"DESK,FIELD",7,4105.0,4038
668,8465-01-577-2208,FIELD PACK,4,4014.0,4038
402,5985-DS-ANT-ENN1,ANTENNA,1,3800.0,2017
202,3895-01-383-6488,"TAMPER,VIBRATING TYPE,INTERNAL COMBUSTION ENGINE DRIVEN",3,3775.0,2019
572,7320-00-205-2776,"MIXING MACHINE,FOOD,ELECTRIC",1,3684.0,2019
511,6720-DS-CAM-ERA2,"CAMERA, STILL PICTURE",2,3671.0,4038
165,2540-01-630-7491,"COVER,FITTED,VEHICULAR BODY",15,3655.0,2020
490,6625-01-560-1673,"SCOPEMETER,MEDICAL",1,3618.0,2019
326,5180-01-606-7154,"TOOL KIT,SMALL ARMS",1,3600.0,2019
323,5180-01-576-6593,"TOOL KIT,ELECTRO-OPTICAL",1,3585.0,2020
376,5855-01-534-5931,"ILLUMINATOR,INTEGRATED,SMALL ARMS",49,3480.0,8072
185,2920-01-566-9918,"GENERATOR,ENGINE ACCESSORY",1,3438.0,2019
320,5180-01-506-8287,"TOOL KIT,SMALL ARMS",3,3422.0,4038
314,5180-01-411-7384,"TOOL KIT,TRANSMISSION",1,3260.0,2019
73,1240-20-004-5448,BINOCULAR,1,3230.0,2019
157,2530-01-576-5896,"WHEEL,PNEUMATIC TIRE",4,3225.0,2019
494,6640-01-009-7671,"HOOD,FUME,LABORATORY",1,3207.0,2020
339,5430-00-268-8187,"TANK,FABRIC,COLLAPSIBLE",1,3115.0,2019
72,1240-01-644-9166,"SIGHT,BORE,OPTICAL",21,3100.0,4035
481,6545-01-572-9964,"MEDICAL EQUIPMENT SET,COMBAT MEDIC-2009",2,3096.0,2019
49,1080-01-457-2956,"CAMOUFLAGE NET SYSTEM,RADAR SCATTERING",2,3096.0,2019
537,7025-20-003-2985,ELECTRONIC WHITEBOARD,1,3095.0,2019
360,5855-01-422-5253,"ILLUMINATOR,INFRARED",10,3074.0,4037
174,2590-01-592-5936,"WINCH,DRUM,VEHICLE MOUNTING",2,3032.0,2019
316,5180-01-447-2200,"TOOL KIT,CARPENTERS",2,3026.0,2019
315,5180-01-436-8531,"DRILL KIT,CORDLESS",1,3005.0,2019
503,6665-12-371-0877,"DETECTING SET,MINE",4,2940.0,2020
203,3920-00-856-1342,"TRAILER,PLATFORM,WAREHOUSE",1,2926.0,2019
354,5845-01-532-4929,JOYSTICK RIGHT HAND,1,2919.0,2020
191,3433-01-389-9938,"PLASMA CUTTER,PORTABLE,PNEUMATIC",1,2913.0,2019
68,1240-01-540-3690,"SIGHT,REFLEX",155,2889.0,18157
347,5810-01-500-9195,ENCRYPTION-DECRYPTION EQUIPMENT,1,2884.0,2017
288,5130-00-494-1132,"ROTARY TOOL KIT,ELECTRIC",1,2841.0,2019
470,6515-01-599-6715,BLOOD-FLUID WARMER SYSTEM,6,2837.0,2019
23,1005-01-462-1819,"MOUNT,RIFLE",3,2789.0,2018
512,6720-DS-DIG-ITA0,"CAMERA, DIGITAL",15,2755.0,6058
322,5180-01-550-0145,"TOOL KIT,LINEMANS",1,2750.0,2019
286,5130-00-134-1207,"SAW,CIRCULAR,GASOLINE,PORTABLE",1,2720.0,2020
577,7810-DS-ATH-SPOR,ATHLETIC AND SPORTING EQUIPMENT,1,2600.0,2019
164,2540-01-627-6540,"GUARD,BRUSH,VEHICULAR",1,2588.0,2019
351,5820-01-656-2076,"CAMERA,TELEVISION",2,2582.0,2019
175,2590-01-598-2190,"WINCH,DRUM,VEHICLE MOUNTING",2,2578.0,2019
475,6530-01-620-2668,"LITTER,ABSORBENT,THERMAL PROTECTIVE",4,2559.0,2019
170,2541-01-560-7677,"ARMOR,TRANSPARENT,VEHICULAR WINDOW",2,2552.0,4034
168,2541-01-254-1500,"DOOR,VEHICULAR",3,2525.0,4040
528,7021-01-581-0401,"COMPUTER,DIGITAL",1,2509.0,2018
578,7830-DS-ELL-IPTI,ELLIPTICAL,5,2500.0,2019
605,8340-00-482-3963,TENT,1,2496.0,2019
529,7021-01-581-9827,COMPUTER LAPTOP,8,2481.0,2019
195,3695-00-679-6914,"SAW,CHAIN",5,2365.0,10095
534,7025-01-574-8049,"OPTICAL READER,DATA ENTRY",6,2326.0,2019
210,3950-01-610-7413,"WINCH,DRUM,POWER OPERATED",2,2317.0,2019
621,8415-01-485-3106,"HELMET,FLIGHT DECK CREWMANS",6,2309.0,2019
309,5180-00-699-5273,"TOOL KIT,GENERAL MECHANICS",4,2309.0,2020
604,8340-00-470-2341,TENT,3,2284.0,2019
219,4110-DS-REF-RIG0,REFRIGERATOR,2,2275.0,4038
37,1005-01-576-4391,"CASE,WEAPONS",18,2264.0,4038
517,6910-01-525-1591,"MANIKIN,RESUSCITATION TRAINING",1,2227.0,2019
524,7010-01-631-3201,"COMPUTER SET,DIGITAL",2,2222.0,2020
71,1240-01-585-3100,MARK 4 SIGHT,6,2222.0,4037
61,1240-01-386-2771,"TELESCOPE,STRAIGHT",2,2160.0,2017
55,1095-01-526-7860,"FIRING DEVICE,NON-LETHAL",9,2158.0,4036
56,1095-01-528-6894,"CARTRIDGE,ELECTRIC",6,2042.0,2019
43,1005-01-621-6031,"RAIL INTERFACE SYSTEM II,10.3",8,2027.0,2020
307,5180-00-605-0079,"TOOL KIT,ELECTRONIC",1,2022.0,2020
257,4940-01-482-0479,DEGREASER,1,2011.0,2019
318,5180-01-460-9328,"TOOL KIT,ELECTRONIC SYSTEM",1,2002.0,2020
499,6650-DS-BIN-OCUL,BINOCULARS,1,2000.0,2019
40,1005-01-604-0640,"BUTTSTOCK,SUBASSEMBLY",3,1988.0,2018
571,7310-01-377-5776,"TOASTER,ELECTRIC",2,1984.0,2019
324,5180-01-580-7176,"TOOL KIT,VEHICULAR,SPECIAL PURPOSE",1,1984.0,2019
430,6145-01-155-4258,"CABLE,TELEPHONE",4,1920.0,8080
264,5120-00-081-2309,"WRENCH SET,SOCKET",1,1884.0,2019
247,4910-01-365-9304,"TOWBAR,MOTOR VEHICLE",2,1822.0,2019
606,8340-01-359-0084,TENT,2,1817.0,2019
303,5180-00-064-5178,"TOOL KIT,ELECTRONIC",4,1804.0,8076
295,5130-DS-TOO-L000,"HAND TOOLS, POWER DRIVEN",1,1792.0,2019
70,1240-01-576-6134,"SIGHT,REFLEX",33,1784.0,8070
235,4220-01-608-4504,DIVERS SUIT,3,1777.0,2019
382,5855-01-577-7174,"ILLUMINATOR,INFRARED",18,1768.0,4036
66,1240-01-492-5264,"SIGHT,HOLOGRAPHIC",16,1763.0,6055
321,5180-01-548-7634,"TOOL KIT,GENERAL MECHANICS",1,1762.0,2019
317,5180-01-454-3787,"TOOL KIT,GENERAL MECHANICS",1,1762.0,2019
178,2610-01-334-2694,"TIRE,PNEUMATIC,VEHICULAR",4,1755.0,2020
618,8415-01-394-8035,"HELMET,FLYERS",2,1752.0,4035
319,5180-01-462-4254,"TOOL KIT,SMALL ARMS",1,1711.0,2019
491,6625-01-581-8105,"TEST SET,RADIO",1,1700.0,2020
626,8415-01-583-4908,"HELMET,COMBAT VEHICLE CREWMANS",23,1679.0,2018
44,1005-01-621-6038,"RAIL INTERFACE SYSTEM II,14.5",3,1662.0,2020
424,6130-01-597-7038,"POWER SUPPLY,UNINTERRUPTIBLE",6,1657.0,4038
513,6730-DS-OVE-RHEA,OVERHEAD PROJECTOR,3,1626.0,4038
531,7021-DS-LAP-TOP2,LAPTOP COMPUTER,3,1593.0,2019
236,4235-01-618-7891,"SPILL CONTAINMENT UNIT,HAZARDOUS MATERIAL",8,1534.0,2019
400,5965-01-649-8136,LOUDSPEAKER-AMPLIFIER,1,1534.0,2019
50,1080-01-462-0278,CAMOUFLAGE SCREENING SYSTEM,1,1471.0,2017
624,8415-01-522-5364,"HELMET,FLYER'S",1,1466.0,2020
368,5855-01-493-9486,LID,2,1427.0,2018
627,8415-01-665-6552,"HELMET,FLYERS",2,1422.0,2019
472,6530-01-162-8237,"CABINET,PHARMACEUTICAL STORAGE",1,1397.0,2020
541,7025-DS-LAS-ERPR,"PRINTER, LASER",3,1387.0,4039
188,3110-01-033-8647,"BEARING,BALL,ANNULAR",20,1375.0,2018
403,6020-01-220-5435,"CABLE ASSEMBLY,FIBER OPTIC",10,1368.0,2020
479,6545-01-532-4962,WARRIOR AID LITTER KIT,4,1347.0,2020
221,4120-00-690-5556,AIR CONDITIONER,2,1329.0,2019
200,3820-01-240-4340,"AUGER,EARTH,PORTABLE",1,1320.0,2019
223,4120-01-393-3717,"COOLER,AIR,EVAPORATIVE",3,1306.0,2020
193,3590-DS-MIS-CSVS,MISCELLANEOUS SERVICE AND TRADE EQUIPMEN,7,1284.0,4038
171,2541-01-560-7680,"ARMOR,TRANSPARENT,VEHICULAR WINDOW",4,1266.0,2017
397,5965-01-565-5716,HEADSET-MICROPHONE,9,1266.0,4038
325,5180-01-583-7579,"TOOL KIT,ELECTRONIC SYSTEM",1,1255.0,2019
169,2541-01-560-1159,"ARMOR,TRANSPARENT,VEHICULAR WINDOW",2,1251.0,4036
306,5180-00-357-7731,"TOOL KIT,BODY AND FENDER",1,1249.0,2020
570,7310-01-374-5699,"COFFEE MAKER,AUTOMATIC",4,1187.0,4038
131,2330-00-697-8102,"TRAILER,BASIC UTILITY",2,1186.0,2019
21,1005-01-457-4015,"CONVERSION KIT,RIFLE",10,1168.0,4036
677,8475-01-542-2562,"HELMET,FLYERS",3,1126.0,2017
678,8475-01-542-2571,"HELMET,FLYERS",2,1126.0,2019
45,1005-01-631-6485,"CONVERSION KIT,RIFLE",2,1076.0,2020
486,6625-01-145-2430,"MULTIMETER,DIGITAL",1,1052.0,2019
381,5855-01-571-1258,"ILLUMINATOR,INTEGRATED,SMALL ARMS",15,1049.0,2019
405,6115-00-463-9088,ELEC POWER DIST EQ,1,1045.0,2019
304,5180-00-177-7033,"TOOL KIT,GENERAL MECHANICS",2,1044.0,2020
275,5120-01-117-7855,"WRENCH SET,CROWFOOT,RATCHETING",2,1001.0,2020
234,4220-01-539-7252,"LIFE PRESERVER,VEST",2,995.0,2019
64,1240-01-412-6608,"TELESCOPE,STRAIGHT",1,987.0,2018
259,4940-01-578-0713,"REPAIR KIT,ELECTRICAL CABLE",5,980.0,2019
398,5965-01-572-7829,HEADSET-MICROPHONE,12,978.0,2019
35,1005-01-559-7993,"SIGHT,HOLOGRAPHIC",34,971.0,4036
52,1095-00-897-8755,"RACK,STORAGE,SMALL ARMS",1,950.0,2020
516,6780-01-040-3537,"CAMERA SET,STILL PICTURE",1,909.0,2018
215,4020-01-338-3307,"ROPE ASSEMBLY,INSERTION AND EXTRACTION",2,899.0,2020
