,stock_number,item,quantity,value,year
65,3431-01-246-2247,"WELDING MACHINE,ARC",2,27080.0,4040
152,6115-01-530-1458,"GENERATOR SET,DIESEL ENGINE",2,26334.0,2020
147,6115-01-274-7387,"GENERATOR SET,DIESEL ENGINE",2,25595.0,4040
149,6115-01-274-7390,"GENERATOR SET,DIESEL ENGINE",1,25073.0,2019
250,8145-01-465-3621,"SHIPPING AND STORAGE CONTAINER,MISCELLANEOUS EQUIPMENT",6,23801.0,4038
132,5855-01-475-9446,"VIEWER,NIGHT VISION",2,21538.0,4036
239,7830-DS-SAI-LKIT,RECREATIONAL SAILBOATS AND TRAILER,1,20000.0,2019
38,2320-01-435-6143,"TRUCK,CARGO",1,19257.0,2019
100,4520-01-482-8571,"HEATER,DUCT TYPE,PORTABLE",3,18959.0,2019
26,2320-01-089-9165,"TRUCK,STAKE",1,17342.0,2019
148,6115-01-274-7388,"GENERATOR SET,DIESEL ENGINE",1,16160.0,2019
136,5855-01-533-0940,"SIGHT,NIGHT VISION SNIPERSCOPE",3,15000.0,6051
218,7110-01-614-5424,FILING CABINET,1,14399.0,2019
87,4210-01-213-7310,"IMAGER KIT,THERMAL",1,14383.0,2020
72,3805-DS-EAR-THMO,EARTH MOVING AND EXCAVATING EQUIPMENT,1,12900.0,2019
51,2340-01-525-1655,ALL TERRAIN VEHICLE WHEELED,3,12000.0,2019
63,3417-DS-MIL-LING,MILLING MACHINES,1,12000.0,2019
179,6530-DS-HOS-CART,HOSPITAL CART,2,11995.0,2020
29,2320-01-123-3999,"TRUCK,CARGO",1,11561.0,2020
53,2340-DS-ATV-4WHE,"ALL TERRAIN VEHICLE, 4 WHEEL",5,11484.0,6057
42,2320-DS-TRU-CK00,TRUCKS AND TRUCK TRACTORS,1,10000.0,2020
90,4230-DS-DEC-ONTA,DECONTAMINATING AND IMPREGNATING EQUIP,1,10000.0,2019
30,2320-01-164-4815,"TRUCK,CARGO",2,10000.0,4040
101,4910-01-317-4638,"BALANCER,VEHICLE WHEEL",1,9688.0,2020
217,7110-01-614-5353,FILING CABINET,1,9088.0,2020
70,3750-DS-LAW-NRID,"LAWN MOWER, RIDING",1,9034.0,2020
156,6210-DS-LIG-HTSE,LIGHT SET,15,9000.0,8080
252,8150-01-463-8555,"CONTAINER,FREIGHT,UTILITY",1,8302.0,2019
44,2330-00-141-8052,"CHASSIS,TRAILER",1,7285.0,2019
163,6230-01-589-4829,"LIGHT KIT,WEAPONS",2,6954.0,2017
249,8145-01-316-3296,SHIPPING AND STORAG,1,6896.0,2020
92,4240-01-518-4626,"BARRIER,VEHICLE ARRESTING,PORTABLE",1,6227.0,2018
49,2340-00-585-7495,"SCOOTER,MOTOR",1,6100.0,2019
159,6230-00-299-7077,"LIGHT SET,GENERAL ILLUMINATION",2,6037.0,2020
47,2330-DS-TRA-ILE1,TRAILER,2,5870.0,4039
89,4220-01-584-7592,"VEST,DIVER'S SUIT",5,5838.0,4038
48,2340-00-540-3900,"SCOOTER,MOTOR",1,5828.0,2020
201,7021-01-592-8324,"COMPUTER,DIGITAL",3,5726.0,2017
62,2815-01-654-0525,OUTDRIVE ASSEMBLY,1,5088.0,2020
139,5855-DS-THR-MIMG,THERMAL IMAGINING EQUIPMENT,2,5065.0,4038
254,8340-01-456-3628,TENT,2,5048.0,2020
238,7830-DS-RVC-AMPR,"RECREATIONAL CAMPER, TRAILER",1,5000.0,2020
67,3433-01-389-9940,"PLASMA CUTTER,PORTA",2,4923.0,4040
341,8465-01-520-3594,"CARRIER,NON-BALLISTIC PROTECTIVE,ARMOR-CARRYING",9,4650.0,6060
192,6720-01-486-5919,"CAMERA SYSTEM,DIGITAL",1,4549.0,2020
131,5855-01-459-4340,NIGHT SIGHT VISION,2,4410.0,2018
116,5180-00-356-4602,"TOOL KIT,TE 50-B",1,4308.0,2019
242,7910-01-520-6436,"CLEANER,VACUUM,PNEUMATIC",2,4213.0,2020
98,4240-DS-SAF-ERES,SAFETY AND RESCUE EQUIPMENT,22,4010.0,6059
117,5180-00-610-8177,"TOOL KIT,ELECTRONIC SYSTEM",2,4004.0,4038
141,5965-01-572-7829,HEADSET-MICROPHONE,51,3910.0,8080
9,1240-01-411-1265,"SIGHT,REFLEX",153,3852.0,24217
325,8460-DS-LUG-GAGE,LUGGAGE,186,3794.0,54537
118,5180-01-483-0249,"TOOL KIT,GENERAL MECHANICS",8,3560.0,4039
137,5855-01-534-5931,"ILLUMINATOR,INTEGRATED,SMALL ARMS",64,3480.0,8073
350,8465-01-529-2432,"KIT,INDIVIDUAL,KH",21,3435.0,4040
354,8465-01-570-7449,FIELD PACK,58,3325.0,12120
187,6545-01-572-9964,"MEDICAL EQUIPMENT SET,COMBAT MEDIC-2009",6,3096.0,2019
77,3920-DS-PAL-LETJ,PALLET JACK,1,2891.0,2019
241,7830-DS-TRE-ADM1,TREADMILL,1,2799.0,2020
355,8465-01-571-3552,FIELD PACK,9,2740.0,8080
138,5855-01-578-1396,"ILLUMINATOR,INTEGRATED,SMALL ARMS",4,2731.0,2017
371,8475-01-446-2438,"HELMET,FLYERS",4,2694.0,6056
353,8465-01-565-4980,FIELD PACK,135,2636.0,8080
66,3431-DS-WEL-DER0,ELECTRIC ARC WELDING EQUIPMENT,1,2614.0,2020
85,4120-DS-AIR-COND,AIR CONDITIONER,4,2545.0,2020
246,8115-DS-CAS-E003,CASE,14,2455.0,10100
205,7025-01-598-1454,DISPLAY UNIT,2,2407.0,2019
358,8465-01-577-2208,FIELD PACK,4,2007.0,2020
208,7025-DS-LAS-ERPR,"PRINTER, LASER",6,2000.0,4040
176,6515-DS-DEF-IBRI,DEFIBRULATOR,4,1952.0,2020
124,5410-DS-BUI-LDIN,PREFABRICATED AND PORTABLE BUILDINGS,3,1894.0,2019
135,5855-01-533-0555,"ILLUMINATOR,INFRARED",4,1800.0,2017
119,5180-01-548-7634,"TOOL KIT,GENERAL MECHANICS",7,1762.0,2020
127,5820-01-530-8928,"TRANSMITTER,RADIO",1,1647.0,2018
143,5965-DS-SPE-AKE0,"SPEAKER, COMMUNICATIONS EQUIPMENT",6,1640.0,6057
157,6220-01-350-8013,"FLOODLIGHT,ELECTRIC",1,1598.0,2019
55,2340-DS-SCO-OTER,SCOOTER,1,1539.0,2020
309,8415-DS-SPC-LOTA,"CLOTHING, SPECIAL PURPOSE, DEMIL A",17,1476.0,10099
272,8415-01-522-5347,"HELMET,FLYER'S",1,1466.0,2017
352,8465-01-557-1570,"BAG,INDIVIDUAL EQUIPMENT,CARRIER",45,1395.0,6060
128,5820-01-594-8373,TELEVISION SET,1,1338.0,2019
146,6115-01-256-1059,"GENERATOR SET,DIESEL ENGINE",4,1325.0,2020
83,4110-01-573-4430,"ICE MAKING MACHINE,CUBE",1,1300.0,2020
86,4140-DS-FAN-0000,FAN,2,1300.0,4040
73,3825-DS-NOW-BLOW,SNOW BLOWER,1,1200.0,2020
207,7025-DS-INK-JETP,"PRINTER, INK JET",17,1160.0,6060
203,7025-01-527-2425,"PRINTER,AUTOMATIC DATA PROCESSING",1,1123.0,2019
13,1240-01-585-3100,MARK 4 SIGHT,4,1111.0,2018
7,1095-01-526-7860,"FIRING DEVICE,NON-LETHAL",8,1079.0,2018
295,8415-01-558-5501,"GLOVES,COLD WEATHER",11,1060.0,4039
332,8465-01-445-6274,MODULAR SLEEP SYSTEM,4,1049.0,8080
195,6720-DS-DIG-ITA0,"CAMERA, DIGITAL",5,1025.0,10095
225,7110-DS-TAB-LE02,"TABLE, OFFICE",4,1000.0,2020
120,5180-DS-TOO-LKIT,"SETS, KITS, AND OUTFITS OF HAND TOOLS",2,1000.0,2020
224,7110-DS-SAF-E000,SAFE,1,1000.0,2020
229,7195-DS-MIS-CFUR,MISCELLANEOUS FURNITURE AND FIXTURES,1,950.0,2020
122,5325-DS-FAS-TENI,FASTENING DEVICES,12,900.0,2020
99,4310-DS-COM-PRE1,"COMPRESSOR, AIR",2,889.0,4038
160,6230-01-026-4439,"FLOODLIGHT,ELECTRIC",30,879.0,4040
251,8145-DS-CAS-E004,SHIPPING CASE,7,846.0,4039
196,6730-DS-OVE-RHEA,OVERHEAD PROJECTOR,7,830.0,6058
236,7830-DS-BIC-YCEE,"BICYCLE, EXERCISE",1,800.0,2020
114,5136-00-357-7504,"DIE AND TAP SET,THREAD CUTTING",1,784.0,2020
14,1240-01-591-7601,"SIGHT,REFLEX",2,780.0,2017
68,3460-DS-MTA-CCES,MACHINE TOOL ACCESSORIES,1,642.0,2020
202,7021-DS-NOT-EBO1,NOTEBOOK COMPUTER,2,636.0,2020
129,5830-01-135-8495,PUBLIC ADDRESS SET,2,616.0,2020
154,6130-01-436-9348,POWER SUPPLY,5,598.0,2019
336,8465-01-518-6493,"VEST,NON-BALLISTIC PROTECTIVE,ARMOR-CARRYING",6,596.0,4040
165,6230-DS-LIG-HT01,"ELECTRIC PORTABLE, HAND LIGHTING EQUIP",5,593.0,8080
189,6625-01-265-6000,MULTIMETER,14,572.0,2020
155,6150-01-565-0712,"POWER STRIP,ELECTRICAL OUTLET",6,558.0,2020
296,8415-01-558-5504,"GLOVES,COLD WEATHER",2,530.0,2019
297,8415-01-558-5558,"GLOVES,COLD WEATHER",7,530.0,2019
294,8415-01-558-5495,"GLOVES,COLD WEATHER",18,530.0,2019
123,5340-01-575-7644,PELICAN CASE,2,509.0,2020
197,6730-DS-SCR-EEN0,PROJECTION SCREEN,1,500.0,2020
144,5985-01-589-8115,"CASE,ANTENNA",4,500.0,2020
74,3910-DS-CON-VEYO,CONVEYORS,2,500.0,2020
221,7110-DS-DES-K001,DESK,1,500.0,2020
109,5120-DS-HAN-DTOO,"HAND TOOLS, NONEDGED, NONPOWERED",1,500.0,2020
304,8415-01-577-1949,"LINER,EXTREME COLD WEATHER PARKA",8,490.0,4039
211,7025-DS-PRI-NT05,PRINTER,8,475.0,4040
60,2590-01-528-7239,"SERVICE KIT,VEHICLE",1,460.0,2019
162,6230-01-588-8427,"LIGHT KIT,WEAPONS",16,436.0,2017
166,6240-01-532-4184,"LAMP,INCANDESCENT",20,427.0,2019
367,8465-DS-BAG-0002,INDIVIDUAL BAG,4,420.0,4040
10,1240-01-495-1385,"SIGHT,REFLEX",2,401.0,2017
125,5440-DS-LAD-DER2,"LADDER, SCAFFOLDING",2,400.0,4040
133,5855-01-501-3081,"ILLUMINATOR,INFRARED",8,398.0,2017
360,8465-01-598-7693,FIELD PACK,4,397.0,2020
175,6515-01-592-8802,"BACKPACK,MEDICAL",4,390.0,2019
356,8465-01-573-6363,"BAG,DUFFEL",8,389.0,2020
340,8465-01-519-6490,"BAG,DEPLOYMENT,GN",3,377.0,6059
80,4020-00-290-5810,"ROPE,FIBROUS",3,363.0,2020
111,5130-00-357-5136,"WRENCH SET,SOCKET",2,328.0,2020
130,5836-DS-TVF-LTSC,TV FLAT SCREEN,1,325.0,2019
11,1240-01-540-3690,"SIGHT,REFLEX",1,321.0,2017
263,8415-01-043-8384,"COVERALLS,FLYERS",4,312.0,4038
281,8415-01-538-6742,"JACKET,COLD WEATHER",43,310.0,10100
344,8465-01-524-5250,ASSAULT PACK,43,308.0,8077
357,8465-01-574-3992,"BAG,DUFFEL",1,305.0,2020
178,6530-01-380-7309,"LITTER,FOLDING,RIGID POLE",1,300.0,2020
212,7025-DS-PRO-JEC2,"PROJECTOR, COMPUTER SCREEN",1,300.0,2020
335,8465-01-518-6480,"VEST,NON-BALLISTIC PROTECTIVE,ARMOR-CARRYING",9,298.0,2020
337,8465-01-518-6565,"VEST,NON-BALLISTIC PROTECTIVE,ARMOR-CARRYING",8,298.0,2020
227,7125-DS-CAR-T005,"CART, STORAGE",1,292.0,2020
253,8340-00-577-5838,TARPAULIN,2,290.0,2020
174,6515-01-592-8797,"MODULE,BACKPACK,MEDICAL",4,283.0,2019
8,1240-00-930-3833,BINOCULAR,2,278.0,2017
112,5130-01-444-4662,"DRILL-DRIVER,ELECTRIC,PORTABLE",2,268.0,2020
97,4240-DS-EYE-WASH,EYEWASH EQUIPMENT,1,263.0,2020
343,8465-01-523-6276,"FIELD PACK,LARGE,SET",15,262.0,2019
269,8415-01-517-9395,"VEST,COOLING",10,255.0,2019
193,6720-01-522-9890,"CAMERA SYSTEM,DIGITAL",1,255.0,2019
277,8415-01-538-6289,"PARKA,EXTREME COLD WEATHER",7,248.0,4039
110,5120-DS-JAC-KHAN,HAND JACK,2,246.0,4040
181,6532-01-153-6517,GOWN ISOLATION DISP,5,241.0,4039
95,4240-01-547-5927,SPAX,19,238.0,4040
259,8415-00-310-1140,"JACKET,FLYERS",1,235.0,2019
177,6515-DS-MED-SUPP,MEDICAL SUPPLIES,3,233.0,6057
359,8465-01-580-1556,"FIELD PACK,LARGE,SET",1,233.0,2020
248,8145-01-196-3731,"SHIPPING AND STORAGE CONTAINER,SMALL ARM",2,232.0,2020
265,8415-01-074-9426,"JACKET,COLD WEATHER",1,230.0,2019
76,3920-DS-MHE-NSPP,"MATERIAL HANDLING EQUIP, NONSELF-PROPEL",2,220.0,4040
164,6230-01-605-1861,"STAND,LIGHT",1,217.0,2020
186,6545-01-451-6282,"CASE,MEDICAL INSTRUMENT AND SUPPLY SET",4,212.0,2020
107,5120-01-355-1734,"WRENCH,TORQUE",2,207.0,2020
260,8415-00-376-1710,"PARKA,EXTREME COLD WEATHER",2,204.0,4040
237,7830-DS-PRE-SS00,BENCH PRESS,2,200.0,4038
115,5140-DS-TOO-LBOX,TOOLBOX,3,200.0,4039
220,7110-DS-CHA-IR02,"CHAIR, OFFICE",2,200.0,2020
258,8405-DS-OUT-MENS,"OUTERWEAR, MEN'S",3,196.0,6060
228,7125-DS-LOC-KER2,"LOCKER, STORAGE",1,195.0,2020
298,8415-01-558-5563,"GLOVES,COLD WEATHER",4,191.0,2020
215,7050-01-603-2854,"MEMORY,PORTABLE,HARD DISK",2,180.0,2020
364,8465-01-619-2952,"CARRIER,NON-BALLISTIC PROTECTIVE,ARMOR-CARRYING",2,178.0,4040
214,7045-01-610-9036,"CASE,COMPUTER",7,177.0,2020
346,8465-01-524-7632,MEDIC SET,3,172.0,2019
303,8415-01-575-9264,"GLOVES,COLD WEATHER",3,170.0,2020
301,8415-01-575-7827,"GLOVES,COLD WEATHER",1,170.0,2020
302,8415-01-575-8595,"GLOVES,COLD WEATHER",1,170.0,2020
299,8415-01-558-5605,"MITTEN SHELLS,EXTREME COLD WEATHER",4,164.0,2020
264,8415-01-043-8387,"COVERALLS,FLYERS",2,156.0,2019
244,8105-DS-BAG-0001,BAGS AND SACKS,36,153.0,6060
199,6760-DS-TRI-POD0,"TRIPOD, CAMERA",1,150.0,2019
368,8465-DS-CAS-ECAR,INDIVIDUAL CASE,2,150.0,2020
286,8415-01-542-7643,"JACKET,EXTREME COLD WEATHER",2,144.0,2020
287,8415-01-542-7651,"JACKET,EXTREME COLD WEATHER",1,144.0,2020
288,8415-01-542-8554,"JACKET,EXTREME COLD WEATHER",1,144.0,2020
366,8465-01-646-8294,"VEST,NON-BALLISTIC PROTECTIVE,ARMOR-CARRYING",3,140.0,2020
84,4110-DS-REF-EQUP,REFRIGERATION EQUIPMENT,2,139.0,2020
305,8415-01-588-0746,"UNDERSHIRT,FLAME RESISTANT",3,138.0,2020
108,5120-01-416-8568,"COMBINATION TOOL,HAND",2,137.0,2020
75,3920-DS-DOL-LY00,HAND DOLLY,2,132.0,2020
105,5120-00-322-6231,"WRENCH SET,SOCKET",1,129.0,2019
94,4240-01-540-5585,"GOGGLES,INDUSTRIAL",84,128.0,4040
184,6532-01-469-7512,"SHOES,SHOWER",2,125.0,2020
280,8415-01-538-6315,"PARKA,EXTREME COLD WEATHER",1,124.0,2019
278,8415-01-538-6300,"PARKA,EXTREME COLD WEATHER",5,124.0,2019
279,8415-01-538-6308,"PARKA,EXTREME COLD WEATHER",2,124.0,2019
171,6515-01-537-3093,"TRAUMA BAG,COMBAT CASUALTY",2,121.0,2020
320,8430-01-547-4682,"BOOTS,COMBAT",1,121.0,2019
12,1240-01-572-4487,"HOLDER,OPTICAL ELEMENT",10,119.0,2020
308,8415-DS-GLO-VEWP,"Gloves, Cold Weather",8,110.0,4038
369,8465-DS-IND-EQU0,INDIVIDUAL EQUIPMENT,30,110.0,2020
4,1005-01-484-8000,"SIGHT,REAR",30,110.0,4036
312,8430-01-516-1701,"BOOTS,COMBAT",3,102.0,2019
317,8430-01-516-1738,"BOOTS,COMBAT",3,102.0,2019
329,8465-01-393-6515,"MAT,SLEEPING,SELF-INFLATING",47,102.0,4039
311,8430-01-516-1691,"BOOTS,COMBAT",4,102.0,2019
316,8430-01-516-1732,"BOOTS,COMBAT",4,102.0,2019
313,8430-01-516-1703,"BOOTS,COMBAT",2,102.0,2019
314,8430-01-516-1716,"BOOTS,COMBAT",3,102.0,2019
315,8430-01-516-1719,"BOOTS,COMBAT",2,102.0,2020
351,8465-01-557-1565,"BAG,INDIVIDUAL EQUIPMENT,CARRIER",12,102.0,6060
319,8430-01-516-1944,"BOOTS,COMBAT",4,102.0,2019
318,8430-01-516-1934,"BOOTS,COMBAT",4,102.0,2019
145,6110-01-491-2152,"CONTROL,REMOTE SWITCHING",2,101.0,2018
240,7830-DS-TRA-INE1,TRAINER,1,100.0,2019
121,5210-01-666-6202,"CALIPER,DIGITAL DISPLAY",1,100.0,2020
180,6530-DS-HOS-PCAB,HOSPITAL CABINET,5,100.0,2020
206,7025-DS-FLA-TPAN,FLAT PANEL MONITOR,5,100.0,2020
69,3615-DS-SHR-EDD0,SHREDDER,1,100.0,2020
330,8465-01-396-9922,HYDRATION SYSTEM,1,99.0,2020
370,8470-01-515-0352,"SHIELD,PERSONAL PROTECTIVE",4,95.0,2020
185,6532-01-524-6932,"BLANKET,SURVIVAL",40,95.0,4040
289,8415-01-543-5040,"JACKET,EXTREME COLD WEATHER",15,94.0,2020
334,8465-01-516-8435,"CARRIER,RADIO,PATROL PACK",30,93.0,2019
310,8430-01-439-8409,"BOOTS,SAFETY,MENS",1,92.0,2019
321,8430-01-598-5048,"BOOTS,HOT WEATHER",1,87.0,2020
106,5120-00-878-5932,"INTRENCHING TOOL,HAND",10,86.0,2019
216,7105-00-935-0422,"COT,FOLDING",10,85.0,2020
170,6515-01-521-7976,"TOURNIQUET,NONPNEUMATIC",88,83.0,4040
191,6675-DS-TRI-PDGR,"DRAFTING, SURVEYING, MAPPING INSTRUMENTS",1,75.0,2019
219,7110-DS-BOO-KCA1,BOOKCASE,2,75.0,2020
323,8460-00-606-8366,"KIT BAG,FLYERS",3,72.0,4040
204,7025-01-538-2822,"KEYBOARD,DATA ENTRY",10,71.0,2020
307,8415-DS-GLO-VESS,"GLOVES, SAFETY",56,71.0,4039
161,6230-01-571-1331,FLASHLIGHT,20,66.0,2019
182,6532-01-164-3136,SHOE COVER DURA FIT,5,66.0,2020
3,1005-01-416-1091,"GRIP,RIFLE",6,64.0,2020
372,8540-01-630-8728,"PAPER,TOILET",1,63.0,2020
226,7125-DS-BIN-0000,BIN,10,63.0,2019
342,8465-01-521-3530,"POUCH,MEDICAL,FSBE",45,63.0,4038
91,4240-01-504-5727,"GOGGLES,INDUSTRIAL",50,63.0,2020
282,8415-01-538-6747,"JACKET,COLD WEATHER",7,62.0,2020
268,8415-01-461-8356,"SHIRT,COLD WEATHER",1,60.0,2019
267,8415-01-461-8337,"SHIRT,COLD WEATHER",2,60.0,2019
243,8105-01-437-0820,"BAG,TEXTILE",10,58.0,2019
255,8345-00-151-6486,"FLAG,NATIONAL",3,51.0,2019
209,7025-DS-MON-IT08,"MONITOR, COMPUTER",8,50.0,2020
222,7110-DS-FIL-ECA0,FILE CABINET,5,50.0,2019
322,8430-DS-BOO-TS00,"BOOT, MEN'S,",10,50.0,2019
61,2590-DS-VEH-MISC,MISCELLANEOUS VEHICULAR COMPONENTS,6,50.0,2019
59,2540-DS-BOX-0000,VEHICLE BOX,11,50.0,2020
266,8415-01-446-9256,"GLOVES,FLYERS",2,50.0,2019
235,7730-DS-DVD-0001,DVD PLAYER,1,50.0,2019
293,8415-01-555-3838,"DRAWERS,COLD WEATHER",20,46.0,2020
333,8465-01-516-8433,"CARRIER,BREACHER TOOL",1,46.0,2020
142,5965-DS-HEA-DSET,HEADSET,10,46.0,2020
348,8465-01-525-0598,"POUCH,M4 THREE MAG",60,46.0,4040
103,5110-01-416-7827,"AX,SINGLE BIT",2,44.0,2019
247,8140-00-960-1699,"CHEST,AMMUNITION",125,44.0,8080
230,7210-00-282-7950,"BLANKET,BED",26,43.0,2020
93,4240-01-527-4018,"SAFETY GLASSES,REVISION SAWFLY EYEWEAR SYSTEM,LARGE",15,40.0,2019
257,8405-01-547-2559,"LINER,WET WEATHER PONCHO",20,39.0,2020
284,8415-01-538-8621,"SHIRT,COLD WEATHER",14,38.0,2020
81,4020-01-204-7039,"ROPE,FIBROUS",1,38.0,2019
285,8415-01-538-8711,"SHIRT,COLD WEATHER",2,38.0,2020
183,6532-01-459-0428,"RESPIRATOR,AIR FILT",5,37.0,2020
234,7520-01-457-0719,"TRAY,DESK",18,37.0,2020
283,8415-01-538-7791,"UNDERSHIRT,COLD WEATHER",100,36.0,4040
173,6515-01-570-8620,"RIG,THIGH,POUCH,MEDICAL AID",1,36.0,2020
324,8460-01-599-8255,"BAG,GARMENT",15,34.0,2019
306,8415-01-607-2202,"SHIRT,COMBAT,COLD WEATHER",1,34.0,2020
347,8465-01-524-8362,"CARRIER,HYDRATION",10,34.0,2019
223,7110-DS-LAM-P003,"LAMP, OFFICE",6,30.0,2020
113,5130-DS-TOO-L000,"HAND TOOLS, POWER DRIVEN",1,30.0,2019
326,8465-00-889-3771,"NET,UTILITY",1,28.0,2019
6,1005-01-563-0151,"ADAPTER RAIL,WEAPON MOUNTED",68,28.0,4035
172,6515-01-540-7226,"LEASH,SHEARS,TRAUMA",26,27.0,2020
0,1005-00-921-5004,"MAGAZINE,CARTRIDGE",55,27.0,4036
231,7210-DS-BLA-NKET,BLANKET,20,25.0,2019
376,9920-00-292-9946,"CLEANER,TOBACCO PIPE",10,24.0,2019
262,8415-01-029-0113,"GLOVES,FLYERS'",2,24.0,2019
261,8415-01-029-0112,"GLOVES,FLYERS'",4,24.0,2019
96,4240-01-570-0319,"STRAP CUTTER,RESCUE HOOK",20,24.0,2019
328,8465-01-117-8699,"BAG,DUFFEL",12,23.0,2019
213,7045-01-490-7254,"SPEAKERS,COMPUTER",14,23.0,2020
361,8465-01-599-7026,KNEE PAD SYSTEM,8,23.0,2019
331,8465-01-416-4632,"SPECTACLES,BALLISTIC AND LASER PROTECTIVE",18,22.0,2018
349,8465-01-529-1615,"CARRIER,3MAG,M4A1,G",19,22.0,2020
169,6515-00-935-7138,"SCISSORS,BANDAGE",49,21.0,4040
292,8415-01-547-6800,"UNDERSHIRT,COLD WEATHER",30,20.0,2020
291,8415-01-547-6789,"UNDERSHIRT,COLD WEATHER",10,20.0,2020
290,8415-01-547-6691,"UNDERSHIRT,COLD WEATHER",12,20.0,2020
373,9310-DS-PAP-ERBR,PAPER AND PAPERBOARD,12,20.0,2020
365,8465-01-630-9458,"LENS,SUN,WIND AND DUST GOGGLES",35,20.0,2020
168,6510-01-571-9729,COMPRESS AND BANDAGE,132,18.0,4038
188,6605-01-661-1503,"COMPASS,MAGNETIC,UNMOUNTED",1,18.0,2020
338,8465-01-519-5171,"POCKET,AMMUNITION MAGAZINE",29,18.0,4040
375,9905-00-148-9546,"REFLECTOR SET,HIGHWAY WARNING,TRIANGULAR",4,18.0,2020
275,8415-01-530-2350,"PAD,KNEE",10,18.0,2019
276,8415-01-530-2351,"PAD,KNEE",18,18.0,2020
102,5110-00-142-5015,"SAW,HAND,RIP",10,14.0,2020
362,8465-01-599-7086,"ELBOW,PAD",7,14.0,2019
5,1005-01-561-7200,"MAGAZINE,CARTRIDGE",21,14.0,2017
300,8415-01-567-4155,"DRAWERS,COLD WEATHER",15,14.0,2020
363,8465-01-600-7837,"BAG,AMMUNITION",30,11.0,2019
345,8465-01-524-7309,BANDOLEER AMMUNITION POUCHES,20,11.0,2020
374,9320-01-271-8042,"TAPE,ADHESIVE,RUBBER",3,11.0,2019
104,5110-01-416-7830,"SHEATH,AX HEAD",1,11.0,2019
274,8415-01-530-2161,"ELBOW,PADS",18,10.0,2020
210,7025-DS-MOU-SE00,MOUSE,15,10.0,2020
158,6230-00-264-8261,FLASHLIGHT,1,10.0,2019
88,4210-DS-FFE-QUIP,FIRE FIGHTING EQUIPMENT,12,10.0,2020
233,7510-01-579-9319,"BINDER,LOOSE-LEAF",10,10.0,2020
