,stock_number,item,quantity,value,year
157,3825-00-554-1808,"DISTRIBUTOR,WATER,TANK TYPE",1,149857.0,2019
321,6115-01-547-6738,"POWER PLANT,UTILITY",1,135000.0,2019
68,2320-01-355-3062,"TRUCK,DUMP",1,129535.0,2020
66,2320-01-354-3386,"TRUCK,CARGO",1,128076.0,2019
71,2320-01-371-9584,"TRUCK,UTILITY",2,125254.0,4034
83,2320-01-540-1993,"TRUCK,UTILITY",1,122409.0,2017
67,2320-01-354-4530,"TRUCK,CARGO",1,118791.0,2019
98,2330-DS-TRA-ILE1,TRAILER,12,116725.0,24230
69,2320-01-360-1898,"TRUCK,CARGO",1,115639.0,2019
320,6115-01-470-6376,"GENERATOR SET,DIESEL ENGINE,TRAILER MOUNTED",3,115254.0,6059
623,8145-DS-SHI-PCON,SPECIALIZED SHIPPING AND STORAGE CONTAIN,9,108050.0,8076
62,2320-01-128-9551,"TRUCK,UTILITY",2,100916.0,4038
164,3930-01-054-3833,"TRUCK,LIFT,FORK",1,100010.0,2019
629,8340-01-459-4352,"UTILITIES SUPPORT UNIT,TENT,TRAILER MOUNTED",1,93124.0,2019
39,1520-00-169-7137,"HELICOPTER,OBSERVATION",1,92290.0,2017
631,8340-01-499-1803,"UTILITIES SUPPORT UNIT,TENT,TRAILER MOUNTED",2,88082.0,2019
319,6115-01-461-9335,"GENERATOR SET,DIESEL ENGINE",5,80116.0,6058
616,8145-01-467-3210,"SHIPPING AND STORAGE CONTAINER,MISCELLANEOUS EQUIPMENT",14,78348.0,12114
82,2320-01-531-9962,TRUCK TRACTOR,1,75554.0,2019
53,2310-DS-BUS-0000,BUS,1,75000.0,2019
165,3930-01-158-0849,"TRUCK,LIFT,FORK",1,72370.0,2019
167,3930-01-358-5139,"TRUCK,LIFT,FORK",1,72190.0,2019
77,2320-01-458-1207,TRUCK TRACTOR,1,70832.0,2019
458,6720-01-546-4674,"CAMERA SYSTEM,DIGITAL",7,69016.0,8070
484,6920-DS-TRA-INE0,ARMAMENT TRAINING DEVICES,1,65747.0,2017
46,1940-DS-BOA-T000,SMALL CRAFT BOAT,7,63773.0,12114
70,2320-01-371-9583,"TRUCK,UTILITY",1,63682.0,2018
613,8145-01-422-9084,"SHIPPING AND STORAGE CONTAINER,MISCELLANEOUS EQUIPMENT",4,57186.0,2019
792,8465-01-576-8864,MARINE ASSAULT CLIMBERS GLACIER,1,52290.0,2019
282,5450-01-188-3221,"STAGE,MOBILE",1,51785.0,2020
316,6115-01-299-6035,"POWER PLANT,ELECTRIC,TRAILER MOUNTED",1,50294.0,2019
63,2320-01-128-9552,"TRUCK,UTILITY",1,49897.0,2018
204,4230-01-346-3122,DECONTAMINATING APPARATUS,2,46242.0,4038
585,7810-DS-ATH-SPOR,ATHLETIC AND SPORTING EQUIPMENT,18,45194.0,8077
104,2340-DS-ATV-4WHE,"ALL TERRAIN VEHICLE, 4 WHEEL",5,44862.0,8077
91,2330-01-108-7367,"TRAILER,TANK",3,44000.0,4038
154,3750-DS-LAW-NRID,"LAWN MOWER, RIDING",3,43538.0,6058
60,2320-01-107-7155,"TRUCK,UTILITY",1,41061.0,2019
226,4920-00-623-5956,"MAINTENANCE KIT,BALANCER",1,40686.0,2018
188,4120-01-526-1060,"AIR CONDITIONER,5 TON",6,40000.0,4038
315,6115-01-285-3012,"GENERATOR SET,DIESEL ENGINE",4,39689.0,8077
88,2320-DS-VAN-0001,"VAN, COMMERCIAL",1,39230.0,2019
78,2320-01-480-8109,"TRUCK,STAKE",1,38530.0,2019
313,6115-01-274-7387,"GENERATOR SET,DIESEL ENGINE",4,38393.0,6059
614,8145-01-465-4187,"SHIPPING AND STORAGE CONTAINER,MISCELLANEOUS EQUIPMENT",7,35670.0,6057
317,6115-01-319-9032,"GENERATOR SET,DIESEL ENGINE,TRAILER MOUNTED",3,35460.0,4040
94,2330-01-449-1775,"TRAILER,FLAT BED",1,35000.0,2019
307,5930-01-575-7056,"NETWORK SWITCH,ATM",1,34907.0,2019
460,6720-01-566-3465,"CAMERA SYSTEM,RECONNAISSANCE",4,34831.0,2018
57,2320-00-580-2955,"TRUCK,CARGO",2,32330.0,2019
299,5855-01-523-7707,"SIGHT,THERMAL",5,31080.0,10095
107,2340-DS-MUL-E000,MULE,3,30905.0,6057
86,2320-DS-PIC-KUP0,PICKUP,1,30000.0,2019
463,6720-01-618-6262,"CAMERA,RECONNAISSANCE SYSTEM",1,29806.0,2019
323,6115-01-561-7788,"GENERATOR SET,DIESEL ENGINE",1,26956.0,2019
93,2330-01-387-5443,"TRAILER,CARGO",3,26862.0,6057
92,2330-01-294-3367,"SEMITRAILER,STAKE",1,24483.0,2019
355,6230-01-530-8890,"FLOODLIGHT SET,ELECTRIC",3,24000.0,4038
508,7025-DS-PRO-JEC2,"PROJECTOR, COMPUTER SCREEN",6,23880.0,2019
89,2330-00-431-3826,"TRAILER,CARGO",4,23710.0,2019
326,6115-01-623-6223,"AUXILIARY SET,ENGINE DRIVEN",1,23370.0,2019
190,4130-01-565-7655,SMALL FIELD REFRIGERATION SYSTEM,1,23250.0,2020
102,2340-01-574-6673,ALL TERRAIN VEHICLE WHEELED,6,22730.0,4034
138,2805-01-585-6914,"OUTBOARD MOTOR,GASOLINE",4,22456.0,4038
322,6115-01-561-7718,"GENERATOR SET,DIESEL ENGINE",1,22046.0,2019
203,4220-DS-MAR-LIFD,MARINE LIFESAVING AND DIVING EQUIPMENT,78,20920.0,12118
55,2310-DS-SED-AN00,SEDAN,1,20345.0,2019
626,8340-01-456-3628,TENT,19,20193.0,8080
56,2310-DS-VAN-0000,VAN,1,19594.0,2019
324,6115-01-565-0874,"GENERATOR SET,DIESEL ENGINE,TRAILER MOUNTED",1,19455.0,2019
296,5855-01-464-3151,"SIGHT,THERMAL",1,19306.0,2017
220,4520-01-520-6477,HEATER SPACE SHC 60,2,19111.0,2019
44,1730-99-243-1856,"WASHING RIG,MOBILE",2,19103.0,2019
627,8340-01-456-3637,LIGHTWEIGHT MAINTENANCE ENCLOSURE (LME) GREEN,3,18703.0,4039
363,6230-DS-LIG-HT01,"ELECTRIC PORTABLE, HAND LIGHTING EQUIP",28,18680.0,16157
45,1940-01-459-1333,"BOAT,LANDING,INFLATABLE",2,18383.0,2019
462,6720-01-568-2071,"CAMERA SYSTEM,RECONNAISSANCE",2,16900.0,4034
145,3431-DS-WEL-DER0,ELECTRIC ARC WELDING EQUIPMENT,2,16892.0,4039
607,8115-01-474-7089,"BOX,SHIPPING",15,15628.0,10096
635,8340-01-533-1672,TENT,1,15459.0,2019
446,6620-01-299-1810,"INDICATOR,ELECTRICAL TACHOMETER",4,15430.0,4034
103,2340-01-607-2482,ALL TERRAIN VEHICLE WHEELED,1,14918.0,2019
628,8340-01-456-3674,TENT,3,13834.0,4038
48,2010-DS-OUT-MOTO,OUTBOARD MOTOR,1,13550.0,2019
144,3431-01-246-2247,"WELDING MACHINE,ARC",1,13540.0,2020
621,8145-01-588-3691,BULK MODULE WITH SHELVES,5,13290.0,2019
615,8145-01-465-4201,"SHIPPING AND STORAGE CONTAINER,MISCELLANEOUS EQUIPMENT",2,13133.0,2019
305,5895-01-581-9408,SOLAR PORTABLE ALTERNATIVE COMMUNICATION ENERGY SYSTEM,3,12945.0,2019
59,2320-01-055-1576,"TRUCK,CARGO",1,12760.0,2020
132,2590-01-630-3128,"COVER,VEHICULAR COMPONENTS",2,12133.0,2019
58,2320-00-965-0623,"TRUCK,CARGO",1,11614.0,2019
61,2320-01-123-3999,"TRUCK,CARGO",1,11561.0,2019
414,6515-DS-SIM-ULA0,MEDICAL SIMULATION EQUIPMENT,2,11384.0,4039
166,3930-01-172-7891,"TRUCK,LIFT,FORK",1,10884.0,2020
371,6350-01-593-2232,"MANAGEMENT SYSTEM,BIOMETRIC AND IDENTITY",2,10800.0,2018
314,6115-01-275-5061,"GENERATOR SET,DIESEL ENGINE",3,10700.0,2019
297,5855-01-488-6563,"ILLUMINATOR,INFRARED",6,10549.0,12114
96,2330-01-626-9695,"TRAILER,BOAT MOVING",1,10432.0,2019
182,4110-01-388-6308,"REFRIGERATOR,MECHANICAL,FOOD",1,10333.0,2019
461,6720-01-568-1287,"CAMERA SYSTEM,RECONNAISSANCE",2,10295.0,4038
184,4110-01-419-9473,"FREEZER,MECHANICAL,FOOD",1,10293.0,2019
151,3740-01-518-6876,"SPRAYER,PESTICIDE,SKID MOUNTED",3,10290.0,6058
42,1650-01-216-6000,SERVOCYLINDER,15,10229.0,2017
411,6515-DS-DEF-IBRI,DEFIBRULATOR,21,9914.0,6057
555,7360-01-276-9817,"KITCHEN,FIELD,MODULAR",1,9857.0,2019
99,2340-01-420-2816,"UTILITY VEHICLE,4WD",1,9831.0,2019
405,6515-01-540-3238,DEFIBRILLATOR AND CARDIOSCOPE,1,9809.0,2020
100,2340-01-525-3088,ALL TERRAIN VEHICLE WHEELED,1,9652.0,2019
105,2340-DS-CAR-T000,"CART, MOTORIZED",3,9500.0,6058
90,2330-00-838-2320,MOTOR VEH/TRLR/CYCL,2,9488.0,4038
496,7021-DS-NOT-EBO1,NOTEBOOK COMPUTER,71,9000.0,12116
498,7025-01-621-8865,"INTERNET BRIDGE,WIRELESS",3,8995.0,2019
106,2340-DS-MTR-CYCL,MOTORCYCLE,5,8048.0,4038
304,5895-01-578-1600,"EXTRACTOR,TARGET,INTERROGATOR SET",2,7500.0,2018
168,3930-01-512-3846,"SEGWAY,HT",5,7456.0,2020
352,6230-01-485-7838,SEARCHLIGHT SET,3,7396.0,2018
175,3990-01-059-0104,"RAMP,MOBILE,CONTAINER LOADING",1,7229.0,2020
454,6665-15-195-2879,METAL DETECTOR,5,7200.0,4038
101,2340-01-549-5374,ALL TERRAIN VEHICLE WHEELED,2,7160.0,2020
54,2310-DS-PAS-SMOT,PASSENGER MOTOR VEHICLES,1,7000.0,2019
139,2805-01-626-9931,"OUTBOARD MOTOR,GASOLINE",2,6916.0,2019
617,8145-01-511-7594,"CONTAINER,SPECIAL",2,6821.0,2019
255,5130-DS-SAW-0002,"SAW, POWER",16,6297.0,10098
337,6150-01-307-9446,"POWER DISTRIBUTION ILLUMINATION SYSTEM,ELECTRICAL",1,6258.0,2020
589,7830-DS-GYM-0000,GYM,3,6201.0,6060
346,6230-00-299-7077,"LIGHT SET,GENERAL ILLUMINATION",1,6037.0,2019
122,2530-01-606-6351,"WHEEL,PNEUMATIC TIRE",9,5962.0,2019
217,4320-01-116-4499,"PUMP,AXIAL PISTONS",12,5877.0,2017
335,6150-01-208-9754,"FEEDER SYSTEM,ELECT",8,5799.0,2020
183,4110-01-411-9123,ICEMAKER-DISPENSER,2,5746.0,2019
153,3750-DS-LAW-NMOW,LAWN MOWER,6,5513.0,8078
159,3895-DS-MIS-CCO0,MISCELLANEOUS CONSTRUCTION EQUIPMENT,1,5500.0,2019
318,6115-01-451-9228,"GENERATOR SET,DIESEL ENGINE",1,5496.0,2019
264,5180-01-483-0249,"TOOL KIT,GENERAL MECHANICS",8,5340.0,6059
465,6720-DS-DIG-ITA0,"CAMERA, DIGITAL",33,5288.0,20194
215,4310-01-520-7065,"COMPRESSOR UNIT,RECIPROCATING",1,5283.0,2020
494,7021-01-591-9085,"COMPUTER,DIGITAL",10,5224.0,2018
427,6530-01-620-2668,"LITTER,ABSORBENT,THERMAL PROTECTIVE",8,5118.0,4039
310,5965-01-619-0258,HEADSET-MICROPHONE,39,5074.0,4040
298,5855-01-505-3103,"ILLUMINATOR,INFRARED",8,5026.0,2018
530,7110-DS-GUN-CABI,GUN CABINET/SAFE,1,5000.0,2019
477,6910-DS-TRA-INAI,TRAINING AIDS,1,5000.0,2019
438,6545-01-533-8207,"CASE,MEDICAL INSTRUMENT AND SUPPLY SET",2,4860.0,4038
488,7010-01-616-7730,TOUGHBOOK LAPTOP,54,4827.0,2019
27,1240-01-411-1265,"SIGHT,REFLEX",129,4815.0,30264
137,2805-01-518-5011,"OUTBOARD MOTOR,GASOLINE",1,4734.0,2019
189,4120-01-612-8300,"COOLER,AIR,EVAPORATIVE",1,4690.0,2020
491,7010-01-644-7863,"COMPUTER SYSTEM,DIGITAL",2,4610.0,4038
451,6665-01-536-7280,"DETECTOR,GAS",1,4597.0,2019
441,6545-01-538-6249,"SYSTEM,MEDEVAC HELICOPTER STORAGE",4,4544.0,2019
495,7021-DS-LAP-TOP2,LAPTOP COMPUTER,42,4503.0,14139
256,5130-DS-TOO-L000,"HAND TOOLS, POWER DRIVEN",23,4456.0,6059
202,4220-01-608-4478,DIVERS SUIT,87,4398.0,8076
532,7110-DS-SAF-E000,SAFE,7,4325.0,4038
447,6625-01-598-3565,OSCILLOSCOPE,1,4289.0,2020
119,2530-01-555-5033,"WHEEL,PNEUMATIC TIRE",12,4275.0,2020
452,6665-01-573-9355,"DETECTOR,MINE",2,4241.0,2020
340,6210-DS-LIG-HTSE,LIGHT SET,56,4135.0,10099
522,7110-01-502-5826,"DESK,FIELD",3,4105.0,4038
136,2640-DS-TIR-EREB,TIRE REBUILDING AND TIRE AND TUBE REPAIR,2,4096.0,2020
588,7830-DS-ELL-IPTI,ELLIPTICAL,2,4073.0,4038
267,5180-01-554-4224,"TOOL KIT,GENERAL MECHANIC'S",2,4030.0,4040
269,5180-01-580-7176,"TOOL KIT,VEHICULAR,SPECIAL PURPOSE",7,3968.0,4038
225,4910-DS-VEH-MAIN,MOTOR VEHICLE MAINTENANCE AND REPAIR,4,3940.0,4038
95,2330-01-608-8564,"TRAILER,BOAT MOVING",1,3819.0,2019
292,5836-DS-MON-IT01,"MONITOR, TELEVISION",1,3798.0,2019
442,6545-01-539-6450,"BAG,MEDICAL AID",22,3716.0,20199
259,5140-DS-TOO-LBOX,TOOLBOX,6,3704.0,8077
181,4110-01-131-2655,"REFRIGERATOR-FREEZER,MECHANICAL,BIOLOGICALS",2,3689.0,2019
619,8145-01-556-1313,"SHIPPING AND STORAGE CONTAINER,MISCELLANEOUS EQUIPMENT",8,3650.0,4040
334,6150-01-208-9751,"DISTRIBUTING SYSTEM,ELECTRICAL",1,3638.0,2017
295,5855-01-432-0524,"VIEWER,NIGHT VISION",1,3607.0,2019
503,7025-DS-HAN-DHE1,ADP HANDHELD DEVICES,6,3600.0,2020
270,5180-01-606-7154,"TOOL KIT,SMALL ARMS",1,3600.0,2019
266,5180-01-548-7634,"TOOL KIT,GENERAL MECHANICS",15,3524.0,4039
97,2330-DS-MOB-HOME,MOBILE HOME,1,3500.0,2019
784,8465-01-529-2432,"KIT,INDIVIDUAL,KH",19,3435.0,4038
510,7035-DS-ADP-SUPP,ADP SUPPORT EQUIPMENT,9,3346.0,4039
406,6515-01-557-1136,"OXIMETER,PULSE",8,3277.0,16156
120,2530-01-576-5896,"WHEEL,PNEUMATIC TIRE",4,3225.0,2018
443,6545-01-572-9964,"MEDICAL EQUIPMENT SET,COMBAT MEDIC-2009",2,3096.0,2020
558,7490-01-598-3990,"SHREDDING MACHINE,PAPER",2,3095.0,4039
280,5411-01-675-7603,SHELTER BOOT,2,3081.0,2019
218,4320-01-224-7254,"CYLINDER BLOCK,HYDRAULIC MOTOR-PUMP",2,3073.0,2017
131,2590-01-558-7425,"WINCH,DRUM,VEHICLE MOUNTING",5,3000.0,4038
587,7830-DS-BIC-YCER,"BICYCLE, RECUMBENT",2,2990.0,2019
444,6610-00-526-4397,"INDICATOR,AIR SPEED",4,2950.0,2017
258,5140-DS-CAB-INE0,"CABINET, TOOL",4,2937.0,8080
536,7125-DS-CAR-T005,"CART, STORAGE",2,2878.0,4038
511,7035-DS-CAB-LES0,NETWORK CABLE IN BOXES,1,2867.0,2020
489,7010-01-626-5813,"COMPUTER SYSTEM,DIGITAL",8,2733.0,2020
342,6220-01-578-9227,"LIGHT SET,STOP LIGHT-TAILLIGHT,VEHICULAR",2,2722.0,2017
528,7110-DS-CRE-DENZ,CREDENZA,7,2697.0,8076
300,5855-01-534-5931,"ILLUMINATOR,INTEGRATED,SMALL ARMS",24,2610.0,6057
590,7830-DS-REC-GYME,RECREATIONAL AND GYMNASTIC EQUIPMENT,3,2599.0,6058
408,6515-01-580-1645,"TOURNIQUET,PNEUMATIC",5,2599.0,10100
507,7025-DS-PRI-NT05,PRINTER,29,2591.0,8076
818,9930-01-573-8435,"POUCH,HUMAN REMAINS",3,2590.0,2019
301,5855-01-535-6166,"ILLUMINATOR,INTEGRATED,SMALL ARMS",10,2544.0,6055
637,8340-01-533-1727,"VESTIBULE,TENT",4,2518.0,4038
639,8340-01-551-1310,"VESTIBULE,TENT",7,2518.0,4039
185,4110-01-425-8009,"REFRIGERATOR-FREEZER,MECHANICAL,FIELD WARD",1,2509.0,2019
492,7010-DS-LAP-TOPS,COMPUTER SYSTEMS LAPTOP,8,2505.0,4038
412,6515-DS-ELE-CTR1,MEDICAL ELECTRICAL EQUIPMENT,1,2503.0,2019
535,7125-DS-CAB-INSH,"CABINETS, LOCKERS, BINS, AND SHELVING",4,2500.0,2020
252,5130-01-508-1221,"SCREWDRIVER,ELECTRIC",1,2495.0,2019
795,8465-01-586-6103,INDIVIDUAL EQUIPMENT KIT,8,2462.0,2019
360,6230-01-598-5344,"LIGHT SET,GENERAL ILLUMINATION",2,2453.0,2020
487,7010-01-596-0974,COMPUTER LAPTOP,3,2400.0,2019
529,7110-DS-DES-K001,DESK,7,2309.0,8076
121,2530-01-600-3180,"BRAKE BOOSTER,HYDRA",2,2300.0,4038
306,5930-00-400-2798,"SWITCH,PRESSURE",2,2235.0,4034
437,6545-01-533-8202,"CASE,MEDICAL INSTRUMENT AND SUPPLY SET",8,2228.0,6057
592,7830-DS-TRE-ADM1,TREADMILL,4,2200.0,6059
475,6910-01-523-3638,"MANIKIN,TRAUMA AND RESUSCITATION TRAINING",2,2194.0,2019
586,7830-DS-BIC-YCEE,"BICYCLE, EXERCISE",6,2172.0,4038
531,7110-DS-POD-IUM0,PODIUM,1,2122.0,2020
199,4220-01-520-6429,"DRY SUIT,DIVERS",10,2098.0,2019
486,7010-01-539-2249,"COMPUTER SYSTEM,DIGITAL",1,2073.0,2020
36,1240-DS-OPT-SIGH,OPTICAL SIGHTING AND RANGING EQUIPMENT,44,2024.0,4034
263,5180-00-610-8177,"TOOL KIT,ELECTRONIC SYSTEM",1,2002.0,2020
221,4520-DS-HEA-TER0,SPACE AND WATER HEATING EQUIPMENT,1,2000.0,2019
625,8340-01-406-9299,TENT,3,1891.0,2020
134,2610-01-561-7314,"TIRE,PNEUMATIC,VEHICULAR",14,1872.0,2019
43,1680-01-437-0396,"REEL ASSEMBLY,INTER",3,1853.0,2018
608,8115-DS-CAS-E003,CASE,7,1845.0,10098
425,6530-01-557-1469,"PAD,ABSORBENT,LITTER SYSTEM",2,1841.0,2019
521,7110-01-388-5095,"DESK,FLAT TOP",3,1794.0,2019
772,8465-01-457-4626,"KIT,COLD WEATHER,IN",9,1788.0,4038
338,6150-01-472-2321,"POWER STRIP,ELECTRICAL OUTLET",1,1771.0,2019
303,5855-01-577-7174,"ILLUMINATOR,INFRARED",20,1768.0,4038
490,7010-01-628-2485,"COMPUTER SYSTEM,DIGITAL",13,1753.0,2019
268,5180-01-559-5981,"TOOL KIT,SMALL ARMS",1,1711.0,2020
261,5180-00-357-7770,"TOOL KIT,REPAIRMAN'S,SMALL ARMS",1,1711.0,2019
265,5180-01-506-8287,"TOOL KIT,SMALL ARMS",1,1711.0,2019
186,4110-DS-FRE-EZER,FREEZER,1,1618.0,2019
115,2510-01-605-0322,"DOOR,VEHICULAR",2,1611.0,4040
116,2510-01-605-0347,"DOOR,VEHICULAR",2,1580.0,4040
584,7730-DS-TEL-EVI3,"TELEVISION, PERSONAL/HOME USE",1,1500.0,2019
108,2340-DS-SCO-OTER,SCOOTER,1,1500.0,2020
500,7025-DS-CON-TRO5,CONTROLLER,5,1482.0,2019
22,1080-01-462-0278,CAMOUFLAGE SCREENING SYSTEM,1,1471.0,2017
682,8415-01-522-5364,"HELMET,FLYER'S",1,1466.0,2019
16,1005-01-559-7993,"SIGHT,HOLOGRAPHIC",131,1456.0,6054
333,6130-DS-INV-ERTE,POWER INVERTER,25,1436.0,2019
294,5855-01-420-0851,"ILLUMINATOR,INFRARED",2,1421.0,2019
308,5965-01-535-3728,"HEADSET,ELECTRICAL",6,1378.0,2020
289,5830-01-599-4848,PUBLIC ADDRESS SET,1,1345.0,2020
513,7035-DS-ROU-TER3,"ROUTER, DIGITAL",23,1345.0,6057
618,8145-01-548-5287,"BAG,ROLLPACK,MEDICAL",8,1338.0,4038
418,6530-01-260-1222,"RESCUE AND TRANSPORT SYSTEM,PATIENT",2,1336.0,4038
436,6545-01-511-4939,"CASE,MEDICAL INSTRUMENT AND SUPPLY SET",1,1308.0,2019
302,5855-01-550-2780,"ILLUMINATOR,INTEGRATED,SMALL ARMS",8,1306.0,2019
200,4220-01-520-8216,WATERPROOF BAG SYSTEM RECON VARIANT,82,1287.0,4038
472,6780-00-602-5099,"CAMERA SET,STILL PICTURE",1,1277.0,2020
432,6532-01-525-4062,"BLANKET,HEATING",57,1260.0,10096
275,5340-DS-LOC-K000,"LOCK, COMMERCIAL",56,1256.0,6057
459,6720-01-549-3787,"CAMERA SYSTEM,DIGITAL",1,1227.0,2019
353,6230-01-519-0393,"CASE,LIGHT SET",20,1218.0,2019
807,8465-01-620-5997,FIELD PACK,20,1200.0,2019
331,6130-01-609-9818,"CHARGER,BATTERY",4,1198.0,2019
170,3940-00-892-4372,"SLING,CARGO,NET",6,1197.0,2020
485,7010-01-502-5490,"COMPUTER SYSTEM,DIGITAL",20,1181.0,2019
354,6230-01-520-3474,"LIGHT,HEAD,UTILITY",7,1165.0,2019
449,6650-01-504-8456,"SPOTTING INSTRUMENT,OPTICAL",2,1161.0,2018
504,7025-DS-LAS-ERPR,"PRINTER, LASER",2,1150.0,4038
473,6780-DS-PHO-TOSE,"PHOTOGRAPHIC SETS, KITS, AND OUTFITS",5,1144.0,4039
686,8415-01-538-4720,"SUIT,RIOT TRAINING",3,1136.0,2020
501,7025-DS-EXT-ERNA,"HARD DRIVE, EXTERNAL",10,1128.0,2019
549,7310-DS-STO-VE00,STOVE,2,1100.0,4038
357,6230-01-565-9188,"FLOODLIGHT SET,ELECTRIC",4,1070.0,2019
497,7025-01-582-7661,"PRINTER,AUTOMATIC DATA PROCESSING",2,1059.0,4040
464,6720-DS-CAM-ERA2,"CAMERA, STILL PICTURE",4,1035.0,4040
312,5998-01-626-4536,PC DELL OPTIPLEX 90,40,1020.0,2019
173,3950-DS-HOI-ST00,"WINCHES, HOISTS, CRANES, AND DERRICKS",1,1000.0,2019
368,6310-DS-TRA-FFIC,TRAFFIC AND TRANSIT SIGNAL SYSTEMS,2,1000.0,2019
201,4220-01-539-7252,"LIFE PRESERVER,VEST",20,995.0,2019
187,4110-DS-REF-RIG0,REFRIGERATOR,4,986.0,6058
311,5975-DS-RAC-K000,ELECTRICAL RACK,2,980.0,2019
28,1240-01-540-3690,"SIGHT,REFLEX",35,963.0,6054
404,6515-01-532-8056,HYPOTHERMIA MANAGEMENT KIT,111,936.0,16160
527,7110-DS-CHA-IR02,"CHAIR, OFFICE",57,900.0,10096
214,4250-01-562-9531,"RECLAIMER,REFRIGERANT",2,892.0,2019
260,5140-DS-TOO-LBXD,TOOL AND HARDWARE BOXES,4,884.0,6060
213,4240-DS-SAF-ERES,SAFETY AND RESCUE EQUIPMENT,203,880.0,14133
30,1240-01-554-4488,"SIGHT,HOLOGRAPHIC",77,878.0,4034
24,1095-00-407-0674,"RACK,STORAGE,SMALL ARMS",15,872.0,4039
356,6230-01-552-3289,FLASHLIGHT,7,858.0,2020
509,7035-01-526-9269,"SERVER,AUTOMATIC DATA PROCESSING",3,850.0,2019
759,8460-DS-CAS-ELAP,LAPTOP CASE,69,834.0,10095
18,1005-01-572-6202,"STOCK,GUN,SHOULDER",11,828.0,2018
803,8465-01-603-6613,BAG DEPLOYMENT,47,822.0,6060
424,6530-01-537-5210,"STRAP,LITTER,TIEDOWN",30,813.0,4038
471,6760-DS-TRI-POD0,"TRIPOD, CAMERA",2,800.0,2020
611,8140-01-596-3453,"CASE,STORAGE,SPEC",2,798.0,2019
417,6530-01-164-6854,"DISPOSAL CONTAINER,HYPODERMIC NEEDLE AND SYRINGE",5,791.0,8080
262,5180-00-596-1513,"TOOL KIT,RIGGING,WIRE ROPE",2,778.0,2020
281,5440-DS-LAD-DER2,"LADDER, SCAFFOLDING",2,761.0,4039
47,1940-DS-KAY-AK00,KAYAK,9,750.0,6060
633,8340-01-521-6438,"SHELTER,ICS IMPROVED COMBAT SHELTER",15,726.0,4039
426,6530-01-620-2574,"RESCUE AND TRANSPORT SYSTEM,PATIENT",9,701.0,2019
196,4220-01-251-6467,"SUIT,IMMERSION",20,687.0,4038
118,2530-01-506-5910,"WHEEL,PNEUMATIC TIRE",4,687.0,2019
125,2540-01-360-8047,"SEAT,VEHICULAR",2,676.0,2020
551,7320-DS-KIT-CHEN,KITCHEN EQUIPMENT AND APPLIANCES,4,671.0,4038
328,6130-01-451-3810,POWER SUPPLY,1,661.0,2020
636,8340-01-533-1692,"LIGHT KIT,TENTAGE",2,648.0,2019
229,4933-01-394-7781,"BORE LIGHT SYSTEM,LASER",2,642.0,2017
34,1240-01-587-9345,"SIGHT,REFLEX",5,639.0,2019
514,7035-DS-STA-NDAR,"STAND, COMPUTER",10,631.0,6058
32,1240-01-571-5004,"PERISCOPE,PORTABLE",1,616.0,2017
422,6530-01-504-9051,"LITTER,FOLDING,RIGID POLE",20,606.0,2019
247,5120-DS-VIS-E000,VISE,3,599.0,6059
445,6620-00-455-9668,"INDICATOR,ELECTRICAL TACHOMETER",1,598.0,2018
