,stock_number,item,quantity,value,year
578,8145-DS-SHI-PCON,SPECIALIZED SHIPPING AND STORAGE CONTAIN,3,1000.0,4038
377,6117-DS-SOL-PWRS,SOLAR ELECTRIC POWER SYSTEMS,2,1000.0,2019
374,6115-01-560-8189,"GENERATOR SET,GASOLINE ENGINE",1,1000.0,2019
107,2340-DS-ATV-GATO,"ALL TERRAIN VEHICLE, AG/BVUS",1,1000.0,2019
172,4220-01-539-7252,"LIFE PRESERVER,VEST",5,995.0,2018
773,8465-01-620-8033,"VEST,NON-BALLISTIC PROTECTIVE,ARMOR-CARRYING",1,984.0,2019
62,1095-01-543-2189,"FIRING DEVICE,NON-LETHAL",1,959.0,2018
182,4240-01-452-7390,"RESPIRATOR,AIR FILTERING",14,956.0,4038
311,5430-DS-TAN-KSTO,STORAGE TANKS,1,945.0,2019
63,1095-01-550-6607,"RACK,STORAGE,SMALL ARMS",4,940.0,2019
738,8465-01-557-1570,"BAG,INDIVIDUAL EQUIPMENT,CARRIER",5,930.0,4038
64,1095-01-565-2809,"RACK,STORAGE,SMALL ARMS",1,901.0,2019
788,8475-01-446-2438,"HELMET,FLYERS",1,898.0,2018
517,7195-01-330-0183,"TOP,WORK TABLE",17,887.0,4039
393,6230-01-528-2989,FLASHLIGHT,52,886.0,6057
330,5855-01-391-7026,MAGNIFIER LENS ASSEMBLY,8,882.0,2019
719,8465-01-519-6490,"BAG,DEPLOYMENT,GN",18,879.0,14133
724,8465-01-524-7632,MEDIC SET,10,862.0,10095
323,5820-DS-RAD-IO00,"RADIO, NON-AIRBORNE",57,851.0,6057
131,3413-00-242-3469,"DRILLING MACHINE,UPRIGHT",1,847.0,2019
775,8465-01-622-8683,"VEST,NON-BALLISTIC PROTECTIVE,ARMOR-CARRYING",2,845.0,2019
774,8465-01-622-7538,"VEST,NON-BALLISTIC PROTECTIVE,ARMOR-CARRYING",5,845.0,2019
247,5120-01-573-3624,"ANVIL,BLACKSMITH'S",3,802.0,2019
201,4510-01-198-0338,"FOUNTAIN,EYEWASH,EMERGENCY",2,802.0,4038
495,7105-DS-SOF-A000,SOFA,4,800.0,4040
42,1005-01-506-5928,"MOUNT,SIGHT,SMALL ARMS",28,796.0,4036
271,5136-00-357-7504,"DIE AND TAP SET,THREAD CUTTING",2,784.0,2019
577,8145-DS-CAS-E004,SHIPPING CASE,130,767.0,12116
537,7360-01-481-7512,"FIELD HAND WASH STATION,TAN",2,766.0,2020
159,4020-DS-FIB-ERRO,"FIBER ROPE, CORDAGE, AND TWINE",5,750.0,4038
480,7025-DS-BAR-CODE,BARCODE READER,1,749.0,2019
450,6720-DS-CAM-ERA2,"CAMERA, STILL PICTURE",10,747.0,4039
120,2590-01-398-5178,"PANEL KIT,IDENTIFICATION,COMBAT",14,747.0,2018
616,8415-01-538-6300,"PARKA,EXTREME COLD WEATHER",13,743.0,12114
470,7010-DS-LAP-TOPS,COMPUTER SYSTEMS LAPTOP,5,742.0,2019
54,1005-01-587-1122,"STOCK,GUN,SHOULDER",1,719.0,2017
132,3413-DS-DRI-LL00,DRILLING AND TAPPING MACHINES,1,715.0,2019
128,2910-01-506-8867,"TANK,FUEL,ENGINE",1,701.0,2019
344,5855-01-566-5320,"MOUNTING LOCKING MECHANISM,GOGGLES,NIGHT VISION",1,698.0,2019
510,7110-DS-TAB-LE02,"TABLE, OFFICE",3,679.0,6058
641,8415-01-543-5040,"JACKET,EXTREME COLD WEATHER",29,659.0,14133
242,5120-01-474-5430,"VISE,BENCH,CLAMP BASE",7,650.0,6057
171,4220-00-272-3307,"SHOES,DIVERS'",10,644.0,2019
112,2530-01-506-4129,"WHEEL,PNEUMATIC TIRE",9,641.0,2019
585,8340-01-628-8855,TENT,5,640.0,4038
784,8470-01-515-0351,"SHIELD,PERSONAL PROTECTIVE",31,640.0,4038
781,8465-DS-BAG-0002,INDIVIDUAL BAG,7,640.0,4039
78,1240-01-587-9345,"SIGHT,REFLEX",5,639.0,2018
228,5120-00-555-1523,"WRENCH,TORQUE",2,634.0,2019
778,8465-01-641-6358,FIELD PACK,24,630.0,16154
41,1005-01-484-8000,"SIGHT,REAR",29,605.0,22195
493,7105-DS-CHA-IRUP,"CHAIR, UPHOLSTERED",4,600.0,2019
481,7025-DS-FLA-TPAN,FLAT PANEL MONITOR,1,600.0,2019
367,6110-DS-CON-TRO2,GENERATOR CONTROL,2,600.0,2019
37,1005-01-461-0328,"SIGHT,REAR",3,599.0,2019
785,8470-01-518-5902,"VEST,REL,BA,S,GREEN",40,596.0,4036
71,1240-01-492-5264,"SIGHT,HOLOGRAPHIC",8,588.0,2019
416,6530-00-709-3975,"TABLE,SURGICAL INSTRUMENT AND DRESSING",1,584.0,2020
686,8430-DS-SHO-ESPR,"SHOES, MEN'S, PAIR",22,580.0,12114
265,5130-01-473-9383,"DRILL,ELECTRIC,PORTABLE",1,570.0,2019
358,5965-01-522-4232,LOUDSPEAKER ASSEMBLY,5,568.0,2019
501,7110-DS-BOO-KCA1,BOOKCASE,7,568.0,6057
780,8465-01-659-3179,FIELD PACK,1,550.0,2019
448,6720-01-543-1082,"CAMERA SYSTEM,DIGITAL",1,548.0,2019
382,6220-01-549-4174,LIGHT SPECIAL PURPO,105,528.0,8076
61,1095-01-412-4150,"GRAPNEL,TRIPWIRE",5,503.0,2018
348,5855-01-593-6375,"MOUNTING LOCKING MECHANISM,GOGGLES,NIGHT VISION",28,501.0,2019
148,3825-DS-NOW-BLOW,SNOW BLOWER,1,500.0,2020
457,6760-DS-TRI-POD0,"TRIPOD, CAMERA",1,500.0,2019
385,6220-DS-VEH-LIGH,ELECTRIC VEHICULAR LIGHTS AND FIXTURES,4,500.0,2019
176,4220-DS-MAR-LIFD,MARINE LIFESAVING AND DIVING EQUIPMENT,38,500.0,6058
454,6730-DS-PRO-JEC1,PHOTOGRAPHIC PROJECTION EQUIPMENT,1,500.0,2019
509,7110-DS-SAF-E000,SAFE,1,500.0,2020
292,5210-00-221-1918,"CALIPER,MICROMETER,INSIDE",1,490.0,2019
569,8145-00-485-8250,"SHIPPING AND STORAGE CONTAINER,CONTROL COMPUTER",1,473.0,2019
153,3920-DS-MHE-NSPP,"MATERIAL HANDLING EQUIP, NONSELF-PROPEL",2,470.0,2019
423,6545-01-435-5468,"CASE,MEDICAL INSTRUMENT AND SUPPLY SET",1,469.0,2019
388,6230-01-411-8535,"LIGHT,MARKER,DISTRESS",47,456.0,8076
400,6260-01-334-4274,"LIGHT,CHEMILUMINESCENT",1,455.0,2019
660,8415-01-565-2030,"JACKET,COLD WEATHER",1,452.0,2019
259,5130-01-333-3179,"SANDER,DISK,PNEUMATIC,PORTABLE",1,451.0,2019
343,5855-01-566-5301,"MOUNTING LOCKING MECHANISM,GOGGLES,NIGHT VISION",7,445.0,2019
156,3990-01-451-4203,"TIE DOWN,CARGO,VEHICLE",10,444.0,2019
135,3431-01-444-1256,"TORCH,WELDING,GAS SHIELDED ARC",1,440.0,2020
644,8415-01-543-7090,"TROUSERS,COLD WEATHER",34,438.0,12114
79,1240-01-616-8655,"EYEPIECE ASSEMBLY,OPTICAL INSTRUMENT",1,437.0,2018
261,5130-01-444-9065,"WRENCH,IMPACT,PNEUMATIC",3,435.0,2019
588,8405-01-543-0384,"VEST,MANS",5,433.0,6057
397,6240-01-532-4184,"LAMP,INCANDESCENT",8,427.0,2019
224,5120-00-221-7983,"WRENCH,TORQUE",1,425.0,2019
390,6230-01-505-5272,"FLASHLIGHT,LAZERBRITE",1,424.0,2019
246,5120-01-570-8764,"WRENCH,TORQUE",1,415.0,2019
227,5120-00-293-1439,"VISE,MACHINISTS",3,405.0,2019
349,5855-01-593-7303,"MOUNTING LOCKING MECHANISM,GOGGLES,NIGHT VISION",1,401.0,2019
219,4940-DS-MSC-REPE,MISC MAINTENANCE AND REPAIR SHOP,2,400.0,2019
482,7025-DS-INK-JETP,"PRINTER, INK JET",1,400.0,2020
337,5855-01-501-3081,"ILLUMINATOR,INFRARED",8,398.0,2018
765,8465-01-598-7693,FIELD PACK,2,397.0,2019
659,8415-01-565-0725,"TROUSERS,COLD WEATHER",1,396.0,2019
694,8460-DS-LUG-GAGE,LUGGAGE,8,395.0,6058
439,6625-01-266-3494,MULTIMETER,1,393.0,2019
294,5210-01-268-3416,"CALIPER,DIAL",1,390.0,2019
764,8465-01-593-8664,"PACK,RUCKSACK",32,386.0,10098
142,3615-DS-SHR-EDD0,SHREDDER,2,384.0,4038
639,8415-01-543-5031,"JACKET,EXTREME COLD WEATHER",8,377.0,8076
615,8415-01-538-6289,"PARKA,EXTREME COLD WEATHER",10,372.0,6057
124,2610-01-333-7632,"TIRE,PNEUMATIC,VEHICULAR",8,368.0,2019
33,1005-01-454-0395,UPPER RECEIVER AND BARREL ASSEMBLY,5,361.0,2019
22,1005-01-233-8529,BARREL AND FRONT SIGHT ASSEMBLY,17,351.0,6055
137,3438-DS-MIS-CWEL,MISCELLANEOUS WELDING EQUIPMENT,2,350.0,4038
508,7110-DS-POD-IUM0,PODIUM,2,350.0,4038
326,5836-DS-TVF-LTSC,TV FLAT SCREEN,1,350.0,2020
317,5660-01-495-6363,"BARBED WIRE,CONCERTINA",8,346.0,2020
791,9390-00-481-3424,"TAPE,REFLECTIVE",17,333.0,4038
366,5995-25-152-0253,"CABLE ASSEMBLY,SPECIAL PURPOSE,ELECTRICAL",1,327.0,2019
555,7830-DS-REC-GYME,RECREATIONAL AND GYMNASTIC EQUIPMENT,1,325.0,2019
233,5120-01-299-5989,"WRENCH,SOCKET",1,325.0,2019
73,1240-01-540-3690,"SIGHT,REFLEX",8,321.0,2017
170,4220-00-234-9625,"LANYARD,LIFE RAFT",2,320.0,2019
267,5130-DS-DRI-LL02,"DRILL, POWER",2,318.0,4039
345,5855-01-566-6733,THREE HOLE NVG BRAC,4,311.0,2019
563,8115-DS-CAS-E003,CASE,29,310.0,10096
442,6650-01-447-7916,BINOCULAR,2,310.0,4038
575,8145-01-561-7917,"SHIPPING AND STORAGE CONTAINER,MISCELLANEOUS EQUIPMENT",10,305.0,2019
189,4240-01-545-6722,"STROP,QUICK",4,303.0,2019
169,4210-DS-FFE-QUIP,FIRE FIGHTING EQUIPMENT,6,300.0,2019
463,6930-DS-OPS-TRND,OPERATION TRAINING DEVICES,1,300.0,2020
251,5120-01-631-0324,"SCREWDRIVER,TORQUE",1,297.0,2019
72,1240-01-540-2890,ACOG KIT,12,288.0,4034
252,5120-01-652-0440,"VISE,MACHINISTS",3,288.0,2019
638,8415-01-543-5030,"JACKET,EXTREME COLD WEATHER",17,282.0,6057
260,5130-01-396-6628,"SAW,CIRCULAR,PORTABLE,ELECTRIC",1,280.0,2019
