index,year,type,population,employer,department,position,overtime,wages,benefits,employercounty,adjusted_overtime,adjusted_wages,adjusted_benefits,employer_full,fire
3992194,2015,COUNTY,501959.0,SONOMA,PERMIT RESOURCE MANAGEMENT DEPARTMENT,ENGINEER,17129.0,110064.0,26599.0,SONOMA,18147.271305433787,116606.99801280077,28180.236409202716,SONOMA_COUNTY,True
3992195,2015,COUNTY,501959.0,SONOMA,PERMIT RESOURCE MANAGEMENT DEPARTMENT,ENGINEER,1257.0,108514.0,26585.0,SONOMA,1331.725146297523,114964.85483319762,28165.404148225654,SONOMA_COUNTY,True
3992276,2015,COUNTY,501959.0,SONOMA,PERMIT RESOURCE MANAGEMENT DEPARTMENT,SENIOR ENGINEER,7584.0,109231.0,28435.0,SONOMA,8034.847660716319,115724.47848466565,30125.381491622964,SONOMA_COUNTY,True
3992277,2015,COUNTY,501959.0,SONOMA,PERMIT RESOURCE MANAGEMENT DEPARTMENT,SENIOR ENGINEER,27.0,117431.0,28435.0,SONOMA,28.60507474147424,124411.94562837265,30125.381491622964,SONOMA_COUNTY,True
3994045,2015,COUNTY,501959.0,SONOMA,TRANSPORTATION AND PUBLIC WORKS,SENIOR ENGINEER,2748.0,112243.0,28435.0,SONOMA,2911.3609403544892,118915.533489159,30125.381491622964,SONOMA_COUNTY,True
3994046,2015,COUNTY,501959.0,SONOMA,TRANSPORTATION AND PUBLIC WORKS,SENIOR ENGINEER,3165.0,107471.0,28097.0,SONOMA,3353.1504280283693,113859.85139040659,29767.288333748213,SONOMA_COUNTY,True
5303205,2012,COUNTY,490423.0,SONOMA,FIRE AND EMERGENCY SERVICES DEPARTMENT,FIRE INSPECTOR II,12561.0,115805.0,13205.0,SONOMA,13737.968008745873,126655.94978527314,14442.31092711482,SONOMA_COUNTY,True
5303206,2012,COUNTY,490423.0,SONOMA,FIRE AND EMERGENCY SERVICES DEPARTMENT,FIRE INSPECTOR II,34177.0,143100.0,13311.0,SONOMA,37379.391181825304,156508.4963021682,14558.243146597906,SONOMA_COUNTY,True
5303207,2012,COUNTY,490423.0,SONOMA,FIRE AND EMERGENCY SERVICES DEPARTMENT,FIRE INSPECTOR II,5048.0,112880.0,13298.0,SONOMA,5520.998527836093,123456.87674765021,14544.025044208473,SONOMA_COUNTY,True
5303208,2012,COUNTY,490423.0,SONOMA,FIRE AND EMERGENCY SERVICES DEPARTMENT,FIRE INSPECTOR II,12985.0,121948.0,13315.0,SONOMA,14201.696886678224,133374.5500143732,14562.61794733312,SONOMA_COUNTY,True
5303209,2012,COUNTY,490423.0,SONOMA,FIRE AND EMERGENCY SERVICES DEPARTMENT,FIRE INSPECTOR II,8700.0,113726.0,13220.0,SONOMA,9515.191599083599,124382.1471031473,14458.716429871862,SONOMA_COUNTY,True
5303210,2012,COUNTY,490423.0,SONOMA,FIRE AND EMERGENCY SERVICES DEPARTMENT,FIRE INSPECTOR II,11241.0,105990.0,12820.0,SONOMA,12294.283766126293,115921.28248124951,14021.236356350777,SONOMA_COUNTY,True
5304444,2012,COUNTY,490423.0,SONOMA,PERMIT RESOURCE MANAGEMENT DEPARTMENT,ENGINEER,1231.0,105983.0,6582.0,SONOMA,1346.3449262611393,115913.6265799629,7198.734609789454,SONOMA_COUNTY,True
5304447,2012,COUNTY,490423.0,SONOMA,PERMIT RESOURCE MANAGEMENT DEPARTMENT,ENGINEER,3100.0,109715.0,7214.0,SONOMA,3390.470569788409,119995.31566591462,7889.953125952769,SONOMA_COUNTY,True
5304518,2012,COUNTY,490423.0,SONOMA,PERMIT RESOURCE MANAGEMENT DEPARTMENT,SENIOR ENGINEER,3813.0,127170.0,7214.0,SONOMA,4170.278800839744,139085.85237419096,7889.953125952769,SONOMA_COUNTY,True
5306035,2012,COUNTY,490423.0,SONOMA,TRANSPORTATION AND PUBLIC WORKS,ENGINEER,72.0,99950.0,192.0,SONOMA,78.74641323379532,109315.33337108113,209.99043529012084,SONOMA_COUNTY,True
5306157,2012,COUNTY,490423.0,SONOMA,TRANSPORTATION AND PUBLIC WORKS,SENIOR ENGINEER,694.0,123803.0,7214.0,SONOMA,759.0279275590826,135403.36385532725,7889.953125952769,SONOMA_COUNTY,True
5306158,2012,COUNTY,490423.0,SONOMA,TRANSPORTATION AND PUBLIC WORKS,SENIOR ENGINEER,638.0,122773.0,7214.0,SONOMA,697.7807172661306,134276.85266601044,7889.953125952769,SONOMA_COUNTY,True
5306161,2012,COUNTY,490423.0,SONOMA,TRANSPORTATION AND PUBLIC WORKS,SENIOR ENGINEER,1356.0,120283.0,7214.0,SONOMA,1483.0574492364783,131553.53920834168,7889.953125952769,SONOMA_COUNTY,True
6550049,2017,COUNTY,503332.0,SONOMA,FIRE AND EMERGENCY SERVICES DEPARTMENT,ASSISTANT FIRE CHIEF,5867.0,162546.0,48673.0,SONOMA,6010.300134627938,166516.14891481723,49861.82690518929,SONOMA_COUNTY,True
6550072,2017,COUNTY,503332.0,SONOMA,FIRE AND EMERGENCY SERVICES DEPARTMENT,FIRE INSPECTOR II,1152.0,43464.0,21029.0,SONOMA,1180.1373368146214,44525.59827023499,21542.628520724542,SONOMA_COUNTY,True
6550073,2017,COUNTY,503332.0,SONOMA,FIRE AND EMERGENCY SERVICES DEPARTMENT,FIRE INSPECTOR II,6843.0,123585.0,41291.0,SONOMA,7010.138711651435,126603.53539082897,42299.52324167755,SONOMA_COUNTY,True
6550074,2017,COUNTY,503332.0,SONOMA,FIRE AND EMERGENCY SERVICES DEPARTMENT,FIRE INSPECTOR II,4338.0,122256.0,46889.0,SONOMA,4443.954658942558,125242.0748694517,48034.25311276109,SONOMA_COUNTY,True
6550075,2017,COUNTY,503332.0,SONOMA,FIRE AND EMERGENCY SERVICES DEPARTMENT,FIRE INSPECTOR II,6741.0,107314.0,40626.0,SONOMA,6905.647384954308,109935.119933094,41618.28076860314,SONOMA_COUNTY,True
6551540,2017,COUNTY,503332.0,SONOMA,PERMIT RESOURCE MANAGEMENT DEPARTMENT,ENGINEER,2158.0,81494.0,18694.0,SONOMA,2210.708656984334,83484.47233191905,19150.596679177546,SONOMA_COUNTY,True
6551541,2017,COUNTY,503332.0,SONOMA,PERMIT RESOURCE MANAGEMENT DEPARTMENT,ENGINEER,8633.0,108833.0,34276.0,SONOMA,8843.859052708878,111491.22116106396,35113.18346932115,SONOMA_COUNTY,True
6551542,2017,COUNTY,503332.0,SONOMA,PERMIT RESOURCE MANAGEMENT DEPARTMENT,ENGINEER,39198.0,155956.0,41157.0,SONOMA,40155.402194843344,159765.18967036554,42162.250322291125,SONOMA_COUNTY,True
6551543,2017,COUNTY,503332.0,SONOMA,PERMIT RESOURCE MANAGEMENT DEPARTMENT,ENGINEER,4959.0,120491.0,28560.0,SONOMA,5080.12244206919,123433.96514768277,29257.571475195822,SONOMA_COUNTY,True
6551642,2017,COUNTY,503332.0,SONOMA,PERMIT RESOURCE MANAGEMENT DEPARTMENT,SENIOR ENGINEER,5307.0,132874.0,42387.0,SONOMA,5436.622262565274,136119.4170936684,43422.2927912859,SONOMA_COUNTY,True
6551643,2017,COUNTY,503332.0,SONOMA,PERMIT RESOURCE MANAGEMENT DEPARTMENT,SENIOR ENGINEER,3821.0,131653.0,42808.0,SONOMA,3914.3270520561355,134868.59444761748,43853.57562010444,SONOMA_COUNTY,True
6553297,2017,COUNTY,503332.0,SONOMA,TRANSPORTATION AND PUBLIC WORKS,ENGINEER,1068.0,116499.0,28526.0,SONOMA,1094.085656005222,119344.46145969321,29222.741032963444,SONOMA_COUNTY,True
6553299,2017,COUNTY,503332.0,SONOMA,TRANSPORTATION AND PUBLIC WORKS,ENGINEER,1614.0,90549.0,20257.0,SONOMA,1653.4215812663183,92760.63863821802,20751.7725970953,SONOMA_COUNTY,True
6553427,2017,COUNTY,503332.0,SONOMA,TRANSPORTATION AND PUBLIC WORKS,SENIOR ENGINEER,1910.0,97105.0,24230.0,SONOMA,1956.6513136422975,99476.76744043734,24821.812214425587,SONOMA_COUNTY,True
6553428,2017,COUNTY,503332.0,SONOMA,TRANSPORTATION AND PUBLIC WORKS,SENIOR ENGINEER,872.0,129213.0,42948.0,SONOMA,893.2984007832898,132368.99800505876,43996.99508812011,SONOMA_COUNTY,True
6553429,2017,COUNTY,503332.0,SONOMA,TRANSPORTATION AND PUBLIC WORKS,SENIOR ENGINEER,3008.0,126622.0,37088.0,SONOMA,3081.469712793734,129714.7134219974,37993.86592689295,SONOMA_COUNTY,True
6912326,2014,COUNTY,496253.0,SONOMA,FIRE AND EMERGENCY SERVICES DEPARTMENT,FIRE INSPECTOR II,19934.0,119771.0,30685.0,SONOMA,21144.088512097864,127041.66876605165,32547.725293153555,SONOMA_COUNTY,True
6912327,2014,COUNTY,496253.0,SONOMA,FIRE AND EMERGENCY SERVICES DEPARTMENT,FIRE INSPECTOR II,18912.0,127248.0,30685.0,SONOMA,20060.04825628548,134972.55819140308,32547.725293153555,SONOMA_COUNTY,True
6912328,2014,COUNTY,496253.0,SONOMA,FIRE AND EMERGENCY SERVICES DEPARTMENT,FIRE INSPECTOR II,5365.0,105251.0,30685.0,SONOMA,5690.680990639362,111640.23577740607,32547.725293153555,SONOMA_COUNTY,True
6912329,2014,COUNTY,496253.0,SONOMA,FIRE AND EMERGENCY SERVICES DEPARTMENT,FIRE INSPECTOR II,20900.0,106599.0,30685.0,SONOMA,22168.729301838335,113070.06578213707,32547.725293153555,SONOMA_COUNTY,True
6912330,2014,COUNTY,496253.0,SONOMA,FIRE AND EMERGENCY SERVICES DEPARTMENT,FIRE INSPECTOR II,16398.0,115393.0,24705.0,SONOMA,17393.436511557178,122397.9033649297,26204.710880474453,SONOMA_COUNTY,True
6913805,2014,COUNTY,496253.0,SONOMA,PERMIT RESOURCE MANAGEMENT DEPARTMENT,ENGINEER,72.0,91494.0,25622.0,SONOMA,76.37074209245743,97048.12051399027,27177.377137402,SONOMA_COUNTY,True
6913807,2014,COUNTY,496253.0,SONOMA,PERMIT RESOURCE MANAGEMENT DEPARTMENT,ENGINEER,11734.0,103587.0,25622.0,SONOMA,12446.309551567992,109875.22307126927,27177.377137402,SONOMA_COUNTY,True
6913808,2014,COUNTY,496253.0,SONOMA,PERMIT RESOURCE MANAGEMENT DEPARTMENT,ENGINEER,4314.0,107549.0,25189.0,SONOMA,4575.880297039741,114077.735295857,26718.091980095975,SONOMA_COUNTY,True
6913888,2014,COUNTY,496253.0,SONOMA,PERMIT RESOURCE MANAGEMENT DEPARTMENT,SENIOR ENGINEER,53.0,115719.0,27363.0,SONOMA,56.21735181805894,122743.69311384833,29024.064109387673,SONOMA_COUNTY,True
6913889,2014,COUNTY,496253.0,SONOMA,PERMIT RESOURCE MANAGEMENT DEPARTMENT,SENIOR ENGINEER,1283.0,101443.0,27363.0,SONOMA,1360.88419589754,107601.0720845161,29024.064109387673,SONOMA_COUNTY,True
6915583,2014,COUNTY,496253.0,SONOMA,TRANSPORTATION AND PUBLIC WORKS,SENIOR ENGINEER,160.0,87672.0,14419.0,SONOMA,169.71276020546097,92994.10695458233,15294.301808765884,SONOMA_COUNTY,True
6915584,2014,COUNTY,496253.0,SONOMA,TRANSPORTATION AND PUBLIC WORKS,SENIOR ENGINEER,10466.0,118608.0,27363.0,SONOMA,11101.335926939715,125808.0691403082,29024.064109387673,SONOMA_COUNTY,True
6915585,2014,COUNTY,496253.0,SONOMA,TRANSPORTATION AND PUBLIC WORKS,SENIOR ENGINEER,718.0,98400.0,27025.0,SONOMA,761.586011422006,104373.34752635848,28665.545903453636,SONOMA_COUNTY,True
7262310,2011,COUNTY,487672.0,SONOMA,FIRE AND EMERGENCY SERVICES,FIRE INSPECTOR II,3251.0,101832.0,30156.0,SONOMA,3629.201058953761,113678.49961100565,33664.16091473689,SONOMA_COUNTY,True
7262311,2011,COUNTY,487672.0,SONOMA,FIRE AND EMERGENCY SERVICES,FIRE INSPECTOR II,17141.0,121818.0,31196.0,SONOMA,19135.07700754427,135989.54617029507,34825.14802679838,SONOMA_COUNTY,True
7262312,2011,COUNTY,487672.0,SONOMA,FIRE AND EMERGENCY SERVICES,FIRE INSPECTOR II,32.0,97522.0,29747.0,SONOMA,35.72268037112284,108867.10109852004,33207.58040624347,SONOMA_COUNTY,True
7262313,2011,COUNTY,487672.0,SONOMA,FIRE AND EMERGENCY SERVICES,FIRE INSPECTOR II,9463.0,116339.0,31758.0,SONOMA,10563.866385997982,129873.15349050186,35452.52760081622,SONOMA_COUNTY,True
7262314,2011,COUNTY,487672.0,SONOMA,FIRE AND EMERGENCY SERVICES,FIRE INSPECTOR II,557.0,92608.0,28447.0,SONOMA,621.7979052098568,103381.4369940295,31756.346516166606,SONOMA_COUNTY,True
7262315,2011,COUNTY,487672.0,SONOMA,FIRE AND EMERGENCY SERVICES,FIRE INSPECTOR II,7278.0,111177.0,31106.0,SONOMA,8124.677116907251,124110.63861313512,34724.677988254596,SONOMA_COUNTY,True
7264146,2011,COUNTY,487672.0,SONOMA,PERMIT AND RESOURCE MANAGEMENT,ENGINEER,579.0,106264.0,19535.0,SONOMA,646.3572479650039,118626.09084240616,21807.580032808895,SONOMA_COUNTY,True
7266041,2011,COUNTY,487672.0,SONOMA,TRANSPORTATION OF PUBLIC WORKS,ENGINEER,217.0,105392.0,13556.0,SONOMA,242.24442626667673,117652.64780229307,15133.020472216913,SONOMA_COUNTY,True
7266044,2011,COUNTY,487672.0,SONOMA,TRANSPORTATION OF PUBLIC WORKS,ENGINEER,1005.0,90449.0,17703.0,SONOMA,1121.9154304055767,100971.2724027403,19762.456581562114,SONOMA_COUNTY,True
7266048,2011,COUNTY,487672.0,SONOMA,TRANSPORTATION OF PUBLIC WORKS,ENGINEER,1625.0,38367.0,2877.0,SONOMA,1814.0423625960816,42830.377431214685,3211.692232116263,SONOMA_COUNTY,True
7266166,2011,COUNTY,487672.0,SONOMA,TRANSPORTATION OF PUBLIC WORKS,SENIOR ENGINEER,160.0,116398.0,19931.0,SONOMA,178.6134018556142,129939.01718243613,22249.64820240154,SONOMA_COUNTY,True
7266169,2011,COUNTY,487672.0,SONOMA,TRANSPORTATION OF PUBLIC WORKS,SENIOR ENGINEER,678.0,117441.0,20775.0,SONOMA,756.8742903631652,131103.3532957824,23191.833897189903,SONOMA_COUNTY,True
7266170,2011,COUNTY,487672.0,SONOMA,TRANSPORTATION OF PUBLIC WORKS,SENIOR ENGINEER,439.0,116860.0,20790.0,SONOMA,490.0705213413414,130454.76338029421,23208.57890361387,SONOMA_COUNTY,True
7266171,2011,COUNTY,487672.0,SONOMA,TRANSPORTATION OF PUBLIC WORKS,SENIOR ENGINEER,80.0,115042.0,13687.0,SONOMA,89.3067009278071,128425.2686017098,15279.260194986196,SONOMA_COUNTY,True
9547209,2016,COUNTY,505120.0,SONOMA,FIRE AND EMERGENCY SERVICES DEPARTMENT,ASSISTANT FIRE CHIEF,406.0,137080.0,42379.0,SONOMA,424.7769523388901,143419.76509018487,44338.97158416212,SONOMA_COUNTY,True
9547229,2016,COUNTY,505120.0,SONOMA,FIRE AND EMERGENCY SERVICES DEPARTMENT,FIRE INSPECTOR II,8166.0,118798.0,39949.0,SONOMA,8543.66648472753,124292.24725112184,41796.58736203527,SONOMA_COUNTY,True
9547230,2016,COUNTY,505120.0,SONOMA,FIRE AND EMERGENCY SERVICES DEPARTMENT,FIRE INSPECTOR II,2617.0,51367.0,25631.0,SONOMA,2738.0327198790033,53742.65446007824,26816.399175857372,SONOMA_COUNTY,True
9547231,2016,COUNTY,505120.0,SONOMA,FIRE AND EMERGENCY SERVICES DEPARTMENT,FIRE INSPECTOR II,27777.0,129855.0,39025.0,SONOMA,29061.64878107722,135860.61858612456,40829.853608436424,SONOMA_COUNTY,True
9547232,2016,COUNTY,505120.0,SONOMA,FIRE AND EMERGENCY SERVICES DEPARTMENT,FIRE INSPECTOR II,133.0,16214.0,2077.0,SONOMA,139.15107059377434,16963.8756286275,2173.058448295258,SONOMA_COUNTY,True
9547233,2016,COUNTY,505120.0,SONOMA,FIRE AND EMERGENCY SERVICES DEPARTMENT,FIRE INSPECTOR II,1532.0,30288.0,12698.0,SONOMA,1602.8529334561074,31688.779143941632,13285.265371426667,SONOMA_COUNTY,True
9548825,2016,COUNTY,505120.0,SONOMA,PERMIT RESOURCE MANAGEMENT DEPARTMENT,ENGINEER,30342.0,132256.0,32635.0,SONOMA,31745.276571100007,138372.66159737008,34144.32472802877,SONOMA_COUNTY,True
9548826,2016,COUNTY,505120.0,SONOMA,PERMIT RESOURCE MANAGEMENT DEPARTMENT,ENGINEER,265.0,111045.0,27555.0,SONOMA,277.2558925364677,116180.68145929078,28829.381580537232,SONOMA_COUNTY,True
9548827,2016,COUNTY,505120.0,SONOMA,PERMIT RESOURCE MANAGEMENT DEPARTMENT,ENGINEER,1494.0,71452.0,20965.0,SONOMA,1563.0954847150292,74756.55861704034,21934.602969913376,SONOMA_COUNTY,True
9548919,2016,COUNTY,505120.0,SONOMA,PERMIT RESOURCE MANAGEMENT DEPARTMENT,SENIOR ENGINEER,1660.0,115543.0,34475.0,SONOMA,1736.7727607944769,120886.70789185315,36069.42224601782,SONOMA_COUNTY,True
9548920,2016,COUNTY,505120.0,SONOMA,PERMIT RESOURCE MANAGEMENT DEPARTMENT,SENIOR ENGINEER,497.0,122115.0,33527.0,SONOMA,519.985579587262,127762.65402675755,35077.578524793025,SONOMA_COUNTY,True
9550698,2016,COUNTY,505120.0,SONOMA,TRANSPORTATION AND PUBLIC WORKS,SENIOR ENGINEER,3135.0,119183.0,32228.0,SONOMA,3279.9895211389667,124695.05298178803,33718.501527038796,SONOMA_COUNTY,True
9550699,2016,COUNTY,505120.0,SONOMA,TRANSPORTATION AND PUBLIC WORKS,SENIOR ENGINEER,5865.0,120942.0,32215.0,SONOMA,6136.248338590124,126535.40435903953,33704.90029457474,SONOMA_COUNTY,True
10190920,2013,COUNTY,490486.0,SONOMA,FIRE AND EMERGENCY SERVICES DEPARTMENT,FIRE INSPECTOR II,9508.0,106987.0,33068.0,SONOMA,10248.781345913625,115322.50419176072,35644.373322115236,SONOMA_COUNTY,True
10190921,2013,COUNTY,490486.0,SONOMA,FIRE AND EMERGENCY SERVICES DEPARTMENT,FIRE INSPECTOR II,14679.0,122949.0,33315.0,SONOMA,15822.661061912713,132528.12554677474,35910.61743154316,SONOMA_COUNTY,True
10190922,2013,COUNTY,490486.0,SONOMA,FIRE AND EMERGENCY SERVICES DEPARTMENT,FIRE INSPECTOR II,25979.0,137167.0,33257.0,SONOMA,28003.05959039651,147853.8694651803,35848.09857183944,SONOMA_COUNTY,True
10190923,2013,COUNTY,490486.0,SONOMA,FIRE AND EMERGENCY SERVICES DEPARTMENT,FIRE INSPECTOR II,1842.0,107635.0,33033.0,SONOMA,1985.5127512802792,116020.99076224367,35606.64642401817,SONOMA_COUNTY,True
10190924,2013,COUNTY,490486.0,SONOMA,FIRE AND EMERGENCY SERVICES DEPARTMENT,FIRE INSPECTOR II,17208.0,109208.0,33347.0,SONOMA,18548.69892726984,117716.54535386359,35945.110595517624,SONOMA_COUNTY,True
10190925,2013,COUNTY,490486.0,SONOMA,FIRE AND EMERGENCY SERVICES DEPARTMENT,FIRE INSPECTOR II,6042.0,107010.0,28991.0,SONOMA,6512.740522929124,115347.29615336737,31249.728649493252,SONOMA_COUNTY,True
10192323,2013,COUNTY,490486.0,SONOMA,PERMIT RESOURCE MANAGEMENT DEPARTMENT,ENGINEER,6217.0,101411.0,25456.0,SONOMA,6701.375013414493,109312.07036920976,27439.31194168881,SONOMA_COUNTY,True
10192394,2013,COUNTY,490486.0,SONOMA,PERMIT RESOURCE MANAGEMENT DEPARTMENT,SENIOR ENGINEER,1409.0,106635.0,27363.0,SONOMA,1518.7771262507672,114943.07938804157,29494.888932292226,SONOMA_COUNTY,True
10193876,2013,COUNTY,490486.0,SONOMA,TRANSPORTATION AND PUBLIC WORKS,ENGINEER,338.0,113862.0,26090.0,SONOMA,364.33404448031183,122733.1448894002,28122.707752932944,SONOMA_COUNTY,True
10194011,2013,COUNTY,490486.0,SONOMA,TRANSPORTATION AND PUBLIC WORKS,SENIOR ENGINEER,160.0,120007.0,27852.0,SONOMA,172.46581987233697,129356.91028387214,30021.987594277056,SONOMA_COUNTY,True
10194012,2013,COUNTY,490486.0,SONOMA,TRANSPORTATION AND PUBLIC WORKS,SENIOR ENGINEER,758.0,106848.0,27294.0,SONOMA,817.0568216451964,115172.67451074663,29420.51304747228,SONOMA_COUNTY,True
10194013,2013,COUNTY,490486.0,SONOMA,TRANSPORTATION AND PUBLIC WORKS,SENIOR ENGINEER,239.0,122654.0,19877.0,SONOMA,257.6208184343033,132210.1416913851,21425.64438501526,SONOMA_COUNTY,True
