index,year,type,population,employer,department,position,overtime,wages,benefits,employercounty,adjusted_overtime,adjusted_wages,adjusted_benefits,employer_full,fire
8067386,2017,SPECIAL DISTRICT,0.0,ALAMEDA HEALTH SYSTEM,PLANT MAINTENANCE,STATIONARY ENGINEER,3317.0,57392.0,33053.0,ALAMEDA,3398.0169671997387,58793.786488250655,33860.311973727155,ALAMEDA_HEALTH_SYSTEM_SPECIAL_DISTRICT,True
8888061,2016,SPECIAL DISTRICT,0.0,ALAMEDA HEALTH SYSTEM,PLANT MAINTENANCE,STATIONARY ENGINEER,20965.0,125012.0,53219.0,ALAMEDA,21934.602969913376,130793.63636893923,55680.30696188028,ALAMEDA_HEALTH_SYSTEM_SPECIAL_DISTRICT,True
8888062,2016,SPECIAL DISTRICT,0.0,ALAMEDA HEALTH SYSTEM,PLANT MAINTENANCE,STATIONARY ENGINEER,12753.0,113735.0,51239.0,ALAMEDA,13342.809047236122,118995.09033069869,53608.73463273988,ALAMEDA_HEALTH_SYSTEM_SPECIAL_DISTRICT,True
8888063,2016,SPECIAL DISTRICT,0.0,ALAMEDA HEALTH SYSTEM,PLANT MAINTENANCE,STATIONARY ENGINEER,3083.0,130469.0,46106.0,ALAMEDA,3225.5845912827544,136503.0152578883,48238.340306741055,ALAMEDA_HEALTH_SYSTEM_SPECIAL_DISTRICT,True
8888064,2016,SPECIAL DISTRICT,0.0,ALAMEDA HEALTH SYSTEM,PLANT MAINTENANCE,STATIONARY ENGINEER,13726.0,117144.0,41882.0,ALAMEDA,14360.808984737945,122561.75198223385,43818.986004574865,ALAMEDA_HEALTH_SYSTEM_SPECIAL_DISTRICT,True
8888065,2016,SPECIAL DISTRICT,0.0,ALAMEDA HEALTH SYSTEM,PLANT MAINTENANCE,STATIONARY ENGINEER,9861.0,110410.0,41284.0,ALAMEDA,10317.05794830984,115516.31356585433,43193.32931122842,ALAMEDA_HEALTH_SYSTEM_SPECIAL_DISTRICT,True
8888066,2016,SPECIAL DISTRICT,0.0,ALAMEDA HEALTH SYSTEM,PLANT MAINTENANCE,STATIONARY ENGINEER,4301.0,105973.0,40865.0,ALAMEDA,4499.9154482994245,110874.10830100789,42754.951126425476,ALAMEDA_HEALTH_SYSTEM_SPECIAL_DISTRICT,True
8888067,2016,SPECIAL DISTRICT,0.0,ALAMEDA HEALTH SYSTEM,PLANT MAINTENANCE,STATIONARY ENGINEER,3327.0,141724.0,44766.0,ALAMEDA,3480.86926214652,148278.5438258051,46836.367114292494,ALAMEDA_HEALTH_SYSTEM_SPECIAL_DISTRICT,True
8888068,2016,SPECIAL DISTRICT,0.0,ALAMEDA HEALTH SYSTEM,PLANT MAINTENANCE,STATIONARY ENGINEER,9800.0,114495.0,37609.0,ALAMEDA,10253.2367805939,119790.23930552026,39348.365518505714,ALAMEDA_HEALTH_SYSTEM_SPECIAL_DISTRICT,True
8888069,2016,SPECIAL DISTRICT,0.0,ALAMEDA HEALTH SYSTEM,PLANT MAINTENANCE,STATIONARY ENGINEER,14683.0,109919.0,34772.0,ALAMEDA,15362.06894382247,115002.60547817356,36380.158095388884,ALAMEDA_HEALTH_SYSTEM_SPECIAL_DISTRICT,True
8888070,2016,SPECIAL DISTRICT,0.0,ALAMEDA HEALTH SYSTEM,PLANT MAINTENANCE,STATIONARY ENGINEER,15543.0,97889.0,25083.0,ALAMEDA,16261.84278375214,102416.234205669,26243.05491506498,ALAMEDA_HEALTH_SYSTEM_SPECIAL_DISTRICT,True
8888072,2016,SPECIAL DISTRICT,0.0,ALAMEDA HEALTH SYSTEM,PLANT MAINTENANCE,STATIONARY ENGINEER,15443.0,130971.0,53547.0,ALAMEDA,16157.217918644039,137028.232080731,56023.476519434844,ALAMEDA_HEALTH_SYSTEM_SPECIAL_DISTRICT,True
8888073,2016,SPECIAL DISTRICT,0.0,ALAMEDA HEALTH SYSTEM,PLANT MAINTENANCE,STATIONARY ENGINEER,4653.0,144206.0,47145.0,ALAMEDA,4868.19497347994,150875.33297778814,49325.39265521422,ALAMEDA_HEALTH_SYSTEM_SPECIAL_DISTRICT,True
8888074,2016,SPECIAL DISTRICT,0.0,ALAMEDA HEALTH SYSTEM,PLANT MAINTENANCE,STATIONARY ENGINEER,18473.0,123558.0,35457.0,ALAMEDA,19327.351331419497,129272.39083026745,37096.838421379376,ALAMEDA_HEALTH_SYSTEM_SPECIAL_DISTRICT,True
8888075,2016,SPECIAL DISTRICT,0.0,ALAMEDA HEALTH SYSTEM,PLANT MAINTENANCE,STATIONARY ENGINEER,8982.0,107478.0,20438.0,ALAMEDA,9397.405384009633,112448.71252088482,21383.229930793685,ALAMEDA_HEALTH_SYSTEM_SPECIAL_DISTRICT,True
9050677,2015,SPECIAL DISTRICT,0.0,ALAMEDA HEALTH SYSTEM,PLANT MAINTENANCE,STATIONARY ENGINEER,11300.0,146842.0,47778.0,ALAMEDA,11971.753502913294,155571.34759953927,50618.268925857636,ALAMEDA_HEALTH_SYSTEM_SPECIAL_DISTRICT,True
9050678,2015,SPECIAL DISTRICT,0.0,ALAMEDA HEALTH SYSTEM,PLANT MAINTENANCE,STATIONARY ENGINEER,8973.0,130927.0,46606.0,ALAMEDA,9506.419839083273,138710.2452102592,49376.59679263513,ALAMEDA_HEALTH_SYSTEM_SPECIAL_DISTRICT,True
9050679,2015,SPECIAL DISTRICT,0.0,ALAMEDA HEALTH SYSTEM,PLANT MAINTENANCE,STATIONARY ENGINEER,11097.0,130301.0,43133.0,ALAMEDA,11756.685718745914,138047.03125514204,45697.13662311142,ALAMEDA_HEALTH_SYSTEM_SPECIAL_DISTRICT,True
9050680,2015,SPECIAL DISTRICT,0.0,ALAMEDA HEALTH SYSTEM,PLANT MAINTENANCE,STATIONARY ENGINEER,6520.0,121647.0,44368.0,ALAMEDA,6907.595826459705,128878.57507689322,47005.55393073071,ALAMEDA_HEALTH_SYSTEM_SPECIAL_DISTRICT,True
9050681,2015,SPECIAL DISTRICT,0.0,ALAMEDA HEALTH SYSTEM,PLANT MAINTENANCE,STATIONARY ENGINEER,19180.0,128276.0,47192.0,ALAMEDA,20320.197538573182,135901.65064953148,49997.432859246386,ALAMEDA_HEALTH_SYSTEM_SPECIAL_DISTRICT,True
9050682,2015,SPECIAL DISTRICT,0.0,ALAMEDA HEALTH SYSTEM,PLANT MAINTENANCE,STATIONARY ENGINEER,12080.0,119043.0,37063.0,ALAMEDA,12798.122328778105,126119.77453515993,39266.29204234295,ALAMEDA_HEALTH_SYSTEM_SPECIAL_DISTRICT,True
9050683,2015,SPECIAL DISTRICT,0.0,ALAMEDA HEALTH SYSTEM,PLANT MAINTENANCE,STATIONARY ENGINEER,21833.0,124886.0,36383.0,ALAMEDA,23130.91099372619,132310.12459865748,38545.86793774286,ALAMEDA_HEALTH_SYSTEM_SPECIAL_DISTRICT,True
9050684,2015,SPECIAL DISTRICT,0.0,ALAMEDA HEALTH SYSTEM,PLANT MAINTENANCE,STATIONARY ENGINEER,7661.0,107758.0,55710.0,ALAMEDA,8116.425096090154,114163.91274043634,59021.80421657518,ALAMEDA_HEALTH_SYSTEM_SPECIAL_DISTRICT,True
9050685,2015,SPECIAL DISTRICT,0.0,ALAMEDA HEALTH SYSTEM,PLANT MAINTENANCE,STATIONARY ENGINEER,13503.0,118077.0,34972.0,ALAMEDA,14305.715712375062,125096.34852774274,37050.98792069768,ALAMEDA_HEALTH_SYSTEM_SPECIAL_DISTRICT,True
9050686,2015,SPECIAL DISTRICT,0.0,ALAMEDA HEALTH SYSTEM,PLANT MAINTENANCE,STATIONARY ENGINEER,11502.0,112526.0,55750.0,ALAMEDA,12185.761839868028,119215.35705033816,59064.18210508107,ALAMEDA_HEALTH_SYSTEM_SPECIAL_DISTRICT,True
9050687,2015,SPECIAL DISTRICT,0.0,ALAMEDA HEALTH SYSTEM,PLANT MAINTENANCE,STATIONARY ENGINEER,9571.0,89660.0,15321.0,ALAMEDA,10139.969272246295,94990.03708594742,16231.79074496766,ALAMEDA_HEALTH_SYSTEM_SPECIAL_DISTRICT,True
9050688,2015,SPECIAL DISTRICT,0.0,ALAMEDA HEALTH SYSTEM,PLANT MAINTENANCE,STATIONARY ENGINEER,6777.0,72793.0,12692.0,ALAMEDA,7179.873760110035,77120.3409502272,13446.504022918187,ALAMEDA_HEALTH_SYSTEM_SPECIAL_DISTRICT,True
9050689,2015,SPECIAL DISTRICT,0.0,ALAMEDA HEALTH SYSTEM,PLANT MAINTENANCE,STATIONARY ENGINEER,12031.0,66055.0,18480.0,ALAMEDA,12746.209415358391,69981.7856314104,19578.58448972015,ALAMEDA_HEALTH_SYSTEM_SPECIAL_DISTRICT,True
9050690,2015,SPECIAL DISTRICT,0.0,ALAMEDA HEALTH SYSTEM,PLANT MAINTENANCE,STATIONARY ENGINEER,2630.0,44192.0,23388.0,ALAMEDA,2786.346169262121,46819.0912213048,24778.351409392573,ALAMEDA_HEALTH_SYSTEM_SPECIAL_DISTRICT,True
9050691,2015,SPECIAL DISTRICT,0.0,ALAMEDA HEALTH SYSTEM,PLANT MAINTENANCE,STATIONARY ENGINEER,3094.0,42428.0,15333.0,ALAMEDA,3277.9296759304184,44950.22633819515,16244.504111519427,ALAMEDA_HEALTH_SYSTEM_SPECIAL_DISTRICT,True
9050692,2015,SPECIAL DISTRICT,0.0,ALAMEDA HEALTH SYSTEM,PLANT MAINTENANCE,STATIONARY ENGINEER,4909.0,35481.0,5429.0,ALAMEDA,5200.826366885076,37590.246551935095,5751.738917461616,ALAMEDA_HEALTH_SYSTEM_SPECIAL_DISTRICT,True
9050693,2015,SPECIAL DISTRICT,0.0,ALAMEDA HEALTH SYSTEM,PLANT MAINTENANCE,STATIONARY ENGINEER,2993.0,29776.0,4529.0,ALAMEDA,3170.925507453052,31546.10020378285,4798.236426079142,ALAMEDA_HEALTH_SYSTEM_SPECIAL_DISTRICT,True
9050694,2015,SPECIAL DISTRICT,0.0,ALAMEDA HEALTH SYSTEM,PLANT MAINTENANCE,STATIONARY ENGINEER,1153.0,20834.0,9850.0,ALAMEDA,1221.5426361822147,22072.52322829164,10435.555044574863,ALAMEDA_HEALTH_SYSTEM_SPECIAL_DISTRICT,True
9583113,2014,SPECIAL DISTRICT,0.0,ALAMEDA HEALTH SYSTEM,PLANT MAINTENANCE,STATIONARY ENGINEER,5604.96,140524.47,44434.93,ALAMEDA,5945.207702757502,149054.97300068432,47132.34137397777,ALAMEDA_HEALTH_SYSTEM_SPECIAL_DISTRICT,True
9583114,2014,SPECIAL DISTRICT,0.0,ALAMEDA HEALTH SYSTEM,PLANT MAINTENANCE,STATIONARY ENGINEER,1624.59,124388.65,43288.08,ALAMEDA,1723.2103318886861,131939.6320608188,45915.87212996756,ALAMEDA_HEALTH_SYSTEM_SPECIAL_DISTRICT,True
9583115,2014,SPECIAL DISTRICT,0.0,ALAMEDA HEALTH SYSTEM,PLANT MAINTENANCE,STATIONARY ENGINEER,5198.3,129557.32,44263.45,ALAMEDA,5513.861508600297,137422.06488763858,46950.45172322756,ALAMEDA_HEALTH_SYSTEM_SPECIAL_DISTRICT,True
9583116,2014,SPECIAL DISTRICT,0.0,ALAMEDA HEALTH SYSTEM,PLANT MAINTENANCE,STATIONARY ENGINEER,13831.3,118078.49,35770.23,ALAMEDA,14670.925626436197,125246.41536745575,37941.65291552616,ALAMEDA_HEALTH_SYSTEM_SPECIAL_DISTRICT,True
9583117,2014,SPECIAL DISTRICT,0.0,ALAMEDA HEALTH SYSTEM,PLANT MAINTENANCE,STATIONARY ENGINEER,11924.81,113193.04,41738.18,ALAMEDA,12648.702625160517,120064.39534029466,44271.885835952286,ALAMEDA_HEALTH_SYSTEM_SPECIAL_DISTRICT,True
9583118,2014,SPECIAL DISTRICT,0.0,ALAMEDA HEALTH SYSTEM,PLANT MAINTENANCE,STATIONARY ENGINEER,3321.74,110415.05,38653.73,ALAMEDA,3523.385400530549,117117.76814827487,41000.19506585395,ALAMEDA_HEALTH_SYSTEM_SPECIAL_DISTRICT,True
9583119,2014,SPECIAL DISTRICT,0.0,ALAMEDA HEALTH SYSTEM,PLANT MAINTENANCE,STATIONARY ENGINEER,5918.91,104790.23,34720.91,ALAMEDA,6278.215959423155,111151.49484915686,36828.634205908704,ALAMEDA_HEALTH_SYSTEM_SPECIAL_DISTRICT,True
9583120,2014,SPECIAL DISTRICT,0.0,ALAMEDA HEALTH SYSTEM,PLANT MAINTENANCE,STATIONARY ENGINEER,14431.03,112312.89,45003.35,ALAMEDA,15307.062086923832,119130.81605345194,47735.26716870269,ALAMEDA_HEALTH_SYSTEM_SPECIAL_DISTRICT,True
9583121,2014,SPECIAL DISTRICT,0.0,ALAMEDA HEALTH SYSTEM,PLANT MAINTENANCE,STATIONARY ENGINEER,4317.54,97520.77,18307.14,ALAMEDA,4579.635191859286,103440.74408788692,19418.47038042376,ALAMEDA_HEALTH_SYSTEM_SPECIAL_DISTRICT,True
9583122,2014,SPECIAL DISTRICT,0.0,ALAMEDA HEALTH SYSTEM,PLANT MAINTENANCE,STATIONARY ENGINEER,6237.37,96298.36,54641.51,ALAMEDA,6616.007994517099,102144.1279928697,57958.50927433935,ALAMEDA_HEALTH_SYSTEM_SPECIAL_DISTRICT,True
9583123,2014,SPECIAL DISTRICT,0.0,ALAMEDA HEALTH SYSTEM,PLANT MAINTENANCE,STATIONARY ENGINEER,1093.65,92054.2,54494.8,ALAMEDA,1160.03975124189,97642.32731565964,57802.89328027846,ALAMEDA_HEALTH_SYSTEM_SPECIAL_DISTRICT,True
9583124,2014,SPECIAL DISTRICT,0.0,ALAMEDA HEALTH SYSTEM,PLANT MAINTENANCE,STATIONARY ENGINEER,8345.88,106371.57,33115.04,ALAMEDA,8852.514569647201,112828.82970055254,35125.280266964044,ALAMEDA_HEALTH_SYSTEM_SPECIAL_DISTRICT,True
9583125,2014,SPECIAL DISTRICT,0.0,ALAMEDA HEALTH SYSTEM,PLANT MAINTENANCE,STATIONARY ENGINEER,9357.33,103842.62,39130.37,ALAMEDA,9925.364390333536,110146.3604197925,41505.76937850602,ALAMEDA_HEALTH_SYSTEM_SPECIAL_DISTRICT,True
9583126,2014,SPECIAL DISTRICT,0.0,ALAMEDA HEALTH SYSTEM,PLANT MAINTENANCE,STATIONARY ENGINEER,3250.81,70424.19,17768.19,ALAMEDA,3448.149612521965,74699.27293833638,18846.80355471918,ALAMEDA_HEALTH_SYSTEM_SPECIAL_DISTRICT,True
9583128,2014,SPECIAL DISTRICT,0.0,ALAMEDA HEALTH SYSTEM,PLANT MAINTENANCE,STATIONARY ENGINEER,3373.82,66537.27,43640.6,ALAMEDA,3578.6269039774265,70576.39842647506,46289.79176889024,ALAMEDA_HEALTH_SYSTEM_SPECIAL_DISTRICT,True
9583129,2014,SPECIAL DISTRICT,0.0,ALAMEDA HEALTH SYSTEM,PLANT MAINTENANCE,STATIONARY ENGINEER,1619.95,12518.73,4181.2,ALAMEDA,1718.2886618427278,13278.67639104319,4435.018706069208,ALAMEDA_HEALTH_SYSTEM_SPECIAL_DISTRICT,True
9725200,2012,SPECIAL DISTRICT,0.0,ALAMEDA HEALTH SYSTEM,PLANT MAINTENANCE,STATIONARY ENGINEER,4957.0,99601.0,29006.0,ALAMEDA,5421.4718111100465,108933.63200693399,31723.867531381482,ALAMEDA_HEALTH_SYSTEM_SPECIAL_DISTRICT,True
9725201,2012,SPECIAL DISTRICT,0.0,ALAMEDA HEALTH SYSTEM,PLANT MAINTENANCE,STATIONARY ENGINEER,28480.0,126051.0,29067.0,ALAMEDA,31148.581234701258,137862.0018685157,31790.583242593446,ALAMEDA_HEALTH_SYSTEM_SPECIAL_DISTRICT,True
9725202,2012,SPECIAL DISTRICT,0.0,ALAMEDA HEALTH SYSTEM,PLANT MAINTENANCE,STATIONARY ENGINEER,20901.0,116804.0,34686.0,ALAMEDA,22859.427541660494,127748.55626889205,37936.0845753809,ALAMEDA_HEALTH_SYSTEM_SPECIAL_DISTRICT,True
9725203,2012,SPECIAL DISTRICT,0.0,ALAMEDA HEALTH SYSTEM,PLANT MAINTENANCE,STATIONARY ENGINEER,27672.0,124236.0,29212.0,ALAMEDA,30264.871486188666,135876.93603491382,31949.169769244843,ALAMEDA_HEALTH_SYSTEM_SPECIAL_DISTRICT,True
9725204,2012,SPECIAL DISTRICT,0.0,ALAMEDA HEALTH SYSTEM,PLANT MAINTENANCE,STATIONARY ENGINEER,4625.0,35757.0,14025.0,ALAMEDA,5058.363350087546,39107.43747223359,15339.145077833044,ALAMEDA_HEALTH_SYSTEM_SPECIAL_DISTRICT,True
9725205,2012,SPECIAL DISTRICT,0.0,ALAMEDA HEALTH SYSTEM,PLANT MAINTENANCE,STATIONARY ENGINEER,4686.0,38452.0,15973.0,ALAMEDA,5125.0790612995115,42054.95946758191,17469.67303588073,ALAMEDA_HEALTH_SYSTEM_SPECIAL_DISTRICT,True
9725206,2012,SPECIAL DISTRICT,0.0,ALAMEDA HEALTH SYSTEM,PLANT MAINTENANCE,STATIONARY ENGINEER,351.0,6846.0,849.0,ALAMEDA,383.88876451475215,7487.47145831337,928.551456048503,ALAMEDA_HEALTH_SYSTEM_SPECIAL_DISTRICT,True
9725207,2012,SPECIAL DISTRICT,0.0,ALAMEDA HEALTH SYSTEM,PLANT MAINTENANCE,STATIONARY ENGINEER,1871.0,87128.0,14269.0,ALAMEDA,2046.3130438948754,95291.90961436274,15606.007922680907,ALAMEDA_HEALTH_SYSTEM_SPECIAL_DISTRICT,True
9725208,2012,SPECIAL DISTRICT,0.0,ALAMEDA HEALTH SYSTEM,PLANT MAINTENANCE,STATIONARY ENGINEER,7279.0,93451.0,34593.0,ALAMEDA,7961.043637899945,102207.3758765473,37834.37045828724,ALAMEDA_HEALTH_SYSTEM_SPECIAL_DISTRICT,True
9725209,2012,SPECIAL DISTRICT,0.0,ALAMEDA HEALTH SYSTEM,PLANT MAINTENANCE,STATIONARY ENGINEER,6049.0,96072.0,27945.0,ALAMEDA,6615.792411822609,105073.96405829421,30563.451636366804,ALAMEDA_HEALTH_SYSTEM_SPECIAL_DISTRICT,True
9725210,2012,SPECIAL DISTRICT,0.0,ALAMEDA HEALTH SYSTEM,PLANT MAINTENANCE,STATIONARY ENGINEER,14008.0,103482.0,33905.0,ALAMEDA,15320.552174708399,113178.28242027231,37081.904731830975,ALAMEDA_HEALTH_SYSTEM_SPECIAL_DISTRICT,True
9725211,2012,SPECIAL DISTRICT,0.0,ALAMEDA HEALTH SYSTEM,PLANT MAINTENANCE,STATIONARY ENGINEER,5938.0,122133.0,35652.0,ALAMEDA,6494.391691420507,133576.8845483767,38992.59895293431,ALAMEDA_HEALTH_SYSTEM_SPECIAL_DISTRICT,True
9725212,2012,SPECIAL DISTRICT,0.0,ALAMEDA HEALTH SYSTEM,PLANT MAINTENANCE,STATIONARY ENGINEER,17650.0,104952.0,33456.0,ALAMEDA,19303.808244117878,114786.0216904623,36590.83334930355,ALAMEDA_HEALTH_SYSTEM_SPECIAL_DISTRICT,True
9725213,2012,SPECIAL DISTRICT,0.0,ALAMEDA HEALTH SYSTEM,PLANT MAINTENANCE,STATIONARY ENGINEER,9752.0,102121.0,15235.0,ALAMEDA,10665.764192444054,111689.75647011682,16662.522300234326,ALAMEDA_HEALTH_SYSTEM_SPECIAL_DISTRICT,True
9725214,2012,SPECIAL DISTRICT,0.0,ALAMEDA HEALTH SYSTEM,PLANT MAINTENANCE,STATIONARY ENGINEER,10914.0,144913.0,34508.0,ALAMEDA,11936.643806022805,158491.3747354025,37741.40594266401,ALAMEDA_HEALTH_SYSTEM_SPECIAL_DISTRICT,True
9725215,2012,SPECIAL DISTRICT,0.0,ALAMEDA HEALTH SYSTEM,PLANT MAINTENANCE,STATIONARY ENGINEER,4228.0,91017.0,31774.0,ALAMEDA,4624.164377117869,99545.30962917149,34751.229640147394,ALAMEDA_HEALTH_SYSTEM_SPECIAL_DISTRICT,True
9725216,2012,SPECIAL DISTRICT,0.0,ALAMEDA HEALTH SYSTEM,PLANT MAINTENANCE,STATIONARY ENGINEER,13651.0,107058.0,33531.0,ALAMEDA,14930.101209090832,117089.35427755081,36672.860863088754,ALAMEDA_HEALTH_SYSTEM_SPECIAL_DISTRICT,True
10223705,2013,SPECIAL DISTRICT,0.0,ALAMEDA HEALTH SYSTEM,PLANT MAINTENANCE,STATIONARY ENGINEER,2488.0,22990.0,4139.0,ALAMEDA,2681.84349901484,24781.182492906417,4461.475177822517,ALAMEDA_HEALTH_SYSTEM_SPECIAL_DISTRICT,True
10223706,2013,SPECIAL DISTRICT,0.0,ALAMEDA HEALTH SYSTEM,PLANT MAINTENANCE,STATIONARY ENGINEER,2649.0,93654.0,33816.0,ALAMEDA,2855.3872302613786,100950.71183952404,36450.65103001842,ALAMEDA_HEALTH_SYSTEM_SPECIAL_DISTRICT,True
