id,url,user_name,user_displayname,user_verified,user_description,user_followersCount,user_location,date,time,content,replyCount,retweetCount,likeCount,quoteCount,sourceLabel,retweetedTweet
1355185716737703943,https://twitter.com/ctkuneman1973/status/1355185716737703943,ctkuneman1973,Christopher Kuneman,False,,4,,2021-01-29,08:07:07,@underlandia @mrcnewcome @GOPLeader God damn! I have said that over and over again! I agree with Kevin wanting kids back in school! I just said that in the post before this! What is wrong with you! You really are down the rabbit hole!,1,0,0,0,Twitter Web App,
1355184942452379650,https://twitter.com/ctkuneman1973/status/1355184942452379650,ctkuneman1973,Christopher Kuneman,False,,4,,2021-01-29,08:04:03,"@slothrops_ennui @RepRickAllen @GOPLeader @EdLaborGOP Every nuance you could think of is covered. Bathrooms, the class rooms, cafeterias, etc. It's all been meticulously covered. They've been working on it for many months. Is it perfect? No. But, that Newsom's point. It'll never be perfect.",0,0,0,0,Twitter Web App,
1355183663365853199,https://twitter.com/ctkuneman1973/status/1355183663365853199,ctkuneman1973,Christopher Kuneman,False,,4,,2021-01-29,07:58:58,"@slothrops_ennui @RepRickAllen @GOPLeader @EdLaborGOP I am closely associated with someone who is involved with a major school district's senior administration. And, let me tell you, and this doesn't go for ALL schools, but for the most part by and large. They are ready. They've gone above and beyond expectations.",1,0,0,0,Twitter Web App,
1355182528634572805,https://twitter.com/ctkuneman1973/status/1355182528634572805,ctkuneman1973,Christopher Kuneman,False,,4,,2021-01-29,07:54:27,"@RecklessProfess @RepRickAllen @GOPLeader @EdLaborGOP @GOP Well, tell you what, when you find a Republican that disagrees with Newsom on this. Let me know, okay? And, don't get excited if you do. Because, I won't agree with that Republican if they do.",0,0,0,0,Twitter Web App,
1355181868430229507,https://twitter.com/ctkuneman1973/status/1355181868430229507,ctkuneman1973,Christopher Kuneman,False,,4,,2021-01-29,07:51:50,"@underlandia @mrcnewcome @GOPLeader You blast me for referring to Newsom on this topic. But, yet your complaining about separate things Kevin has done. And, on top of all that you refuse to answer that question, whether you agree or disagree with Newsom! I'm annoying to you because youre wrong &amp; can't it accept it!",1,0,0,0,Twitter Web App,
1355181079661961216,https://twitter.com/ctkuneman1973/status/1355181079661961216,ctkuneman1973,Christopher Kuneman,False,,4,,2021-01-29,07:48:42,"@underlandia @mrcnewcome @GOPLeader Find one thing I said that's defending Kevin outside of me sharing my support for his views on teacher unions blocking the reopening of schools! You fault me for changing the question, when you originally changed the topic from the beginning!!!",2,0,0,0,Twitter Web App,
1355177396337434626,https://twitter.com/ctkuneman1973/status/1355177396337434626,ctkuneman1973,Christopher Kuneman,False,,4,,2021-01-29,07:34:03,@slothrops_ennui @RepRickAllen @GOPLeader @EdLaborGOP You'll just keep finding excuses not to go. Nothing will ever be good enough for you!,1,0,0,0,Twitter Web App,
1355177133430038528,https://twitter.com/ctkuneman1973/status/1355177133430038528,ctkuneman1973,Christopher Kuneman,False,,4,,2021-01-29,07:33:01,"@slothrops_ennui @RepRickAllen @GOPLeader @EdLaborGOP Oh yeah, it's a Republican problem. It's just like Newsom says if you want to wait for the perfect. It's not going to happen. And, it's not going to happen at least be upfront with parents about it.",1,0,0,0,Twitter Web App,
1355176389008265218,https://twitter.com/ctkuneman1973/status/1355176389008265218,ctkuneman1973,Christopher Kuneman,False,,4,,2021-01-29,07:30:03,"@underlandia @mrcnewcome @GOPLeader Haha, of course. I figured you'd answer like this.",1,0,0,0,Twitter Web App,
1355175871997378566,https://twitter.com/ctkuneman1973/status/1355175871997378566,ctkuneman1973,Christopher Kuneman,False,,4,,2021-01-29,07:28:00,@Razafirme @RecklessProfess https://t.co/BruAmrSzbg,0,0,0,0,Twitter Web App,
1355175586482716678,https://twitter.com/ctkuneman1973/status/1355175586482716678,ctkuneman1973,Christopher Kuneman,False,,4,,2021-01-29,07:26:52,@RecklessProfess @RepRickAllen @GOPLeader @EdLaborGOP @GOP I would say that's a hard no. Why would they?,1,0,0,0,Twitter Web App,
1355175320811257860,https://twitter.com/ctkuneman1973/status/1355175320811257860,ctkuneman1973,Christopher Kuneman,False,,4,,2021-01-29,07:25:49,"@KMiller45046553 @RepRickAllen @GOPLeader @EdLaborGOP See any similarities between Obama's taxes and taxes in 2026? Stop spreading lies. Do you're homework! Don't just buy into some bullshit liberal article, that's peddling this crap!",0,0,0,0,Twitter Web App,
1355174410504736772,https://twitter.com/ctkuneman1973/status/1355174410504736772,ctkuneman1973,Christopher Kuneman,False,,4,,2021-01-29,07:22:12,"@KMiller45046553 @RepRickAllen @GOPLeader @EdLaborGOP FEDERAL TAX RATES 2026
Beginning in 2026, the statutory rates will be 10 percent, 15 percent, 25 percent, 28 percent, 33 percent, 35 percent, and 39.6 percent. Dec 13, 2018",1,0,0,0,Twitter Web App,
1355173957641506818,https://twitter.com/ctkuneman1973/status/1355173957641506818,ctkuneman1973,Christopher Kuneman,False,,4,,2021-01-29,07:20:24,"@KMiller45046553 @RepRickAllen @GOPLeader @EdLaborGOP OBAMA TAX RATES
Income Tax Brackets and Rates
RateSingle FilersMarried Joint Filers
10%$0 to $9,075$0 to $18,150
15%$9,076 to $36,900$18,151 to$73,800
25%$36,901 to $89,350$73,801 to $148,850
28%$89,351 to $186,350$148,851 to $226,850",1,0,0,0,Twitter Web App,
1355173698068574210,https://twitter.com/ctkuneman1973/status/1355173698068574210,ctkuneman1973,Christopher Kuneman,False,,4,,2021-01-29,07:19:22,"@KMiller45046553 @RepRickAllen @GOPLeader @EdLaborGOP TRUMP TAX RATES
Estimated Income Tax Brackets and Rates
RateSingle FilersMarried Joint Filers
10%$0 to $9,275$0 to $18,550
15%$9,275 to $37,650$18,550 to $75,300
25%$37,650 to $91,150$75,300 to $151,900
28%$91,150 to $190,150$151,900 to $231,450",1,0,0,0,Twitter Web App,
1355173351564611591,https://twitter.com/ctkuneman1973/status/1355173351564611591,ctkuneman1973,Christopher Kuneman,False,,4,,2021-01-29,07:17:59,@KMiller45046553 @RepRickAllen @GOPLeader @EdLaborGOP Bullshit! The Trump Tax Cuts expire in 5 years and revert back to the Obama Administration tax codes! I can list the tax codes to prove this!,1,0,0,0,Twitter Web App,
1355172653661777925,https://twitter.com/ctkuneman1973/status/1355172653661777925,ctkuneman1973,Christopher Kuneman,False,,4,,2021-01-29,07:15:13,@PoliticalAnt @RepRickAllen @GOPLeader @EdLaborGOP https://t.co/BruAmrSzbg,0,0,0,0,Twitter Web App,
1355172533977317379,https://twitter.com/ctkuneman1973/status/1355172533977317379,ctkuneman1973,Christopher Kuneman,False,,4,,2021-01-29,07:14:44,@RecklessProfess @RepRickAllen @GOPLeader @EdLaborGOP @GOP https://t.co/BruAmrSzbg,1,0,0,0,Twitter Web App,
1355172484744577030,https://twitter.com/ctkuneman1973/status/1355172484744577030,ctkuneman1973,Christopher Kuneman,False,,4,,2021-01-29,07:14:32,@jasminemichigan @RepRickAllen @GOPLeader @EdLaborGOP https://t.co/BruAmrSzbg,0,0,0,0,Twitter Web App,
1355172412359274496,https://twitter.com/ctkuneman1973/status/1355172412359274496,ctkuneman1973,Christopher Kuneman,False,,4,,2021-01-29,07:14:15,@icecoldisaac01 @RepRickAllen @GOPLeader @EdLaborGOP https://t.co/BruAmrSzbg,0,0,0,0,Twitter Web App,
1355172261485920257,https://twitter.com/ctkuneman1973/status/1355172261485920257,ctkuneman1973,Christopher Kuneman,False,,4,,2021-01-29,07:13:39,@slothrops_ennui @RepRickAllen @GOPLeader @EdLaborGOP https://t.co/BruAmrSzbg,1,0,0,0,Twitter Web App,
1355172145869975558,https://twitter.com/ctkuneman1973/status/1355172145869975558,ctkuneman1973,Christopher Kuneman,False,,4,,2021-01-29,07:13:12,@DavidMiller603 @RepRickAllen @GOPLeader @EdLaborGOP https://t.co/BruAmrSzbg,0,0,0,0,Twitter Web App,
1355171980643733504,https://twitter.com/ctkuneman1973/status/1355171980643733504,ctkuneman1973,Christopher Kuneman,False,,4,,2021-01-29,07:12:32,@underlandia @mrcnewcome @GOPLeader I just asked if you agree or disagree with Newsom's statements in the article? It's a simple yes or no question. I'm interested to see if you defer on this question.,1,0,0,0,Twitter Web App,
1355169475037859842,https://twitter.com/ctkuneman1973/status/1355169475037859842,ctkuneman1973,Christopher Kuneman,False,,4,,2021-01-29,07:02:35,"@GOPLeader Even Newsom has become critical of it...

https://t.co/BruAmrSzbg",0,0,0,0,Twitter Web App,
1355152250641899520,https://twitter.com/ctkuneman1973/status/1355152250641899520,ctkuneman1973,Christopher Kuneman,False,,4,,2021-01-29,05:54:08,"@underlandia @mrcnewcome @GOPLeader Okay, I get you have a problem with Kevin McCarthy. But, do you agree with Gavin Newsom on this?",1,0,0,0,Twitter Web App,
1355139523001241611,https://twitter.com/ctkuneman1973/status/1355139523001241611,ctkuneman1973,Christopher Kuneman,False,,4,,2021-01-29,05:03:34,"@Britt_S_2009 @ppl_over_party @GOPLeader Is it not clear to you, that I know that the flu is different? The comparison is in how it can or will be eradicated. Covid will not go away quickly. Here to perfect  accentuate my original point. Here's Newsom's recent take on things...

https://t.co/BruAmrSzbg",0,0,0,0,Twitter Web App,
1355137744205320195,https://twitter.com/ctkuneman1973/status/1355137744205320195,ctkuneman1973,Christopher Kuneman,False,,4,,2021-01-29,04:56:30,"@underlandia @mrcnewcome @GOPLeader I'm glad you responded like this. Here's Newsom 's recent take on it...

https://t.co/BruAmrSzbg",1,0,0,0,Twitter Web App,
1354928915907678208,https://twitter.com/ctkuneman1973/status/1354928915907678208,ctkuneman1973,Christopher Kuneman,False,,4,,2021-01-28,15:06:41,"@NorseKorean @JennLevyBKLYN @GOPLeader You're right, there is and will be variants. And, how that plays out remains to be seen. But, I think we're going to have forms of covid for awhile. It will come and go in waves. We just have to act accordingly to those situations as they come.",0,0,1,0,Twitter Web App,
1354922791804395523,https://twitter.com/ctkuneman1973/status/1354922791804395523,ctkuneman1973,Christopher Kuneman,False,,4,,2021-01-28,14:42:21,"@JennLevyBKLYN @NorseKorean @GOPLeader Well, answer me this when do you think covid will be eradicated?",1,0,0,0,Twitter Web App,
1354922436978855936,https://twitter.com/ctkuneman1973/status/1354922436978855936,ctkuneman1973,Christopher Kuneman,False,,4,,2021-01-28,14:40:56,"@underlandia @mrcnewcome @GOPLeader And, it seemed at points in our conversation that was one the reasons you felt teachers shouldn't go go back. Because, Kevin hasn't forfilled his obligations in your opinion.",1,0,0,0,Twitter Web App,
1354921933356191751,https://twitter.com/ctkuneman1973/status/1354921933356191751,ctkuneman1973,Christopher Kuneman,False,,4,,2021-01-28,14:38:56,"@underlandia @mrcnewcome @GOPLeader And, why do you feel he's whining? I mean I want my kids back in school. Do you consider that whining? That's what I don't get? He wants kids back in school and your complaining about other things he should be doing for the schools.",1,0,0,0,Twitter Web App,
1354921002459774978,https://twitter.com/ctkuneman1973/status/1354921002459774978,ctkuneman1973,Christopher Kuneman,False,,4,,2021-01-28,14:35:14,"@underlandia @mrcnewcome @GOPLeader Okay, well I thought you were done. I'm sure there's more that Kevin could have done. I'm sure there's a lot of people that could or should be doing more. The basic arguement is he (like I) just want them back.",1,0,0,0,Twitter Web App,
1354919624756748291,https://twitter.com/ctkuneman1973/status/1354919624756748291,ctkuneman1973,Christopher Kuneman,False,,4,,2021-01-28,14:29:46,"@NorseKorean @JennLevyBKLYN @GOPLeader But, I keep telling you. It's not going to be a quick turn around. It'll be around for years. And, then at what point do you say,? Alright well we have back to normal.",2,0,0,0,Twitter Web App,
1354904537308389377,https://twitter.com/ctkuneman1973/status/1354904537308389377,ctkuneman1973,Christopher Kuneman,False,,4,,2021-01-28,13:29:49,"@underlandia @mrcnewcome @GOPLeader I don't know everything. But, I do know that there's a bunch of healthy teachers out there and a bunch eager kids that want to return to school. And, I'm going to argue with you and anyone else that wants to fight me on it!!!",1,0,0,0,Twitter Web App,
1354903221798465536,https://twitter.com/ctkuneman1973/status/1354903221798465536,ctkuneman1973,Christopher Kuneman,False,,4,,2021-01-28,13:24:35,"@JennLevyBKLYN @NorseKorean @GOPLeader Would you wait a year, 5 years, 10 years? Remember there's vaccinations for the flu. Has that gone away? If you don't believe me ask a medical professional how long it takes to eradicate a disease. I bet he or she doesn't tell you a few months! So, you better start adjusting now!",1,0,0,0,Twitter Web App,
1354902428420771840,https://twitter.com/ctkuneman1973/status/1354902428420771840,ctkuneman1973,Christopher Kuneman,False,,4,,2021-01-28,13:21:26,"@JennLevyBKLYN @NorseKorean @GOPLeader And, as I've said before covid isn't going to magical go away once you're vaccinated. You can still get if you had it before and are vaccinated. It's going to take a long time before it's eradicated. So long would you like to wait before it's eradicated?",1,0,0,0,Twitter Web App,
1354901003816976384,https://twitter.com/ctkuneman1973/status/1354901003816976384,ctkuneman1973,Christopher Kuneman,False,,4,,2021-01-28,13:15:46,"@underlandia @mrcnewcome @GOPLeader And, I know what this is going to turn into. Excuse after excuse for reasons not to return. That's all it is. Excuses. They want to justify staying home and working!",1,0,0,0,Twitter Web App,
1354899847573245952,https://twitter.com/ctkuneman1973/status/1354899847573245952,ctkuneman1973,Christopher Kuneman,False,,4,,2021-01-28,13:11:11,"@underlandia @mrcnewcome @GOPLeader But, it is a LARGE amount of school districts. Unions that represents 1000's of teachers in large metropolitan areas. They're saying no. That's what I'm talking about, that's what McCarthy is talking about.",1,0,0,0,Twitter Web App,
1354898168765276160,https://twitter.com/ctkuneman1973/status/1354898168765276160,ctkuneman1973,Christopher Kuneman,False,,4,,2021-01-28,13:04:30,"@JennLevyBKLYN @NorseKorean @GOPLeader I hate to break it to you. But, those that are at high risk are the ones that will die from Covid. And, covid is not a death sentence for everyone who gets it. If you're high risk take precautions, stay at home. Stop spreading fear, you're the problem!",0,0,0,0,Twitter Web App,
1354873859812429824,https://twitter.com/ctkuneman1973/status/1354873859812429824,ctkuneman1973,Christopher Kuneman,False,,4,,2021-01-28,11:27:55,"@underlandia @mrcnewcome @GOPLeader Also are you saying that these buildings are in such disrepair, that it is ultimately the cause for not returning, like everywhere? You're saying almost every school is in such disarray, that it is impossible for thousands of teachers to return?",1,0,0,0,Twitter Web App,
1354870848314773504,https://twitter.com/ctkuneman1973/status/1354870848314773504,ctkuneman1973,Christopher Kuneman,False,,4,,2021-01-28,11:15:57,"@underlandia @mrcnewcome @GOPLeader So, yeah you're going complain about a few isolated incidents as your basis for keeping thousands of teachers and 10's of thousands of students out the classroom.",1,0,0,0,Twitter Web App,
1354870220523855872,https://twitter.com/ctkuneman1973/status/1354870220523855872,ctkuneman1973,Christopher Kuneman,False,,4,,2021-01-28,11:13:27,"@underlandia @mrcnewcome @GOPLeader I have seen first hand how districts who employ thousands of teachers and educate 10's of thousands of students have prepared to every last detail the return of teachers and students. I'm talking restrooms, cafeteria, in the classroom, etc, etc.",1,0,0,0,Twitter Web App,
1354868746641313792,https://twitter.com/ctkuneman1973/status/1354868746641313792,ctkuneman1973,Christopher Kuneman,False,,4,,2021-01-28,11:07:36,"@underlandia @mrcnewcome @GOPLeader Where have you heard that Teachers are being told to open windows in January? And, that is NOT the case in most school districts. I could believe some districts are not doing their part. But, I know for a fact especially in California that is not the case by large.",1,0,0,0,Twitter Web App,
1354860360746946560,https://twitter.com/ctkuneman1973/status/1354860360746946560,ctkuneman1973,Christopher Kuneman,False,,4,,2021-01-28,10:34:16,@jlrobertson37 @GOPLeader Exactly.,0,0,0,0,Twitter Web App,
1354860059306520576,https://twitter.com/ctkuneman1973/status/1354860059306520576,ctkuneman1973,Christopher Kuneman,False,,4,,2021-01-28,10:33:04,"@NorseKorean @JennLevyBKLYN @GOPLeader Yeah, we'll see. I'll be pretty impressed if things are mostly back to normal by April.",0,0,0,0,Twitter Web App,
1354859705017884673,https://twitter.com/ctkuneman1973/status/1354859705017884673,ctkuneman1973,Christopher Kuneman,False,,4,,2021-01-28,10:31:40,@underlandia @mrcnewcome @GOPLeader The school districts are ready. They have been working on this for many months. The only thing that is lacking is a willingness for the Teachers to return. It's 100% on them and their Unions!,1,0,0,0,Twitter Web App,
1354859207023939587,https://twitter.com/ctkuneman1973/status/1354859207023939587,ctkuneman1973,Christopher Kuneman,False,,4,,2021-01-28,10:29:41,"@underlandia @mrcnewcome @GOPLeader Do you not understand his tweet? The Teachers Unions have tied the hands of anyone who could advance the teachers and students back into the classroom. Because, the Unions won't allow them to return.",1,0,0,0,Twitter Web App,
1354824964315090946,https://twitter.com/ctkuneman1973/status/1354824964315090946,ctkuneman1973,Christopher Kuneman,False,,4,,2021-01-28,08:13:37,"@NorseKorean @JennLevyBKLYN @GOPLeader Honestly, I hope your right, that it's only a couple of months. I want this over too. And, don't want people to use covid as an excuse to get out of things.",1,0,1,0,Twitter Web App,
1354824488555147274,https://twitter.com/ctkuneman1973/status/1354824488555147274,ctkuneman1973,Christopher Kuneman,False,,4,,2021-01-28,08:11:44,"@NorseKorean @JennLevyBKLYN @GOPLeader And, when I say mostly normal. I am taking into account restrictions. In other words: teachers are back in the classroom, but are social distancing, wearing masks, etc. And, that goes for restaurants, theme parks, sporting events, etc, etc.",1,0,0,0,Twitter Web App,
1354823690928578560,https://twitter.com/ctkuneman1973/status/1354823690928578560,ctkuneman1973,Christopher Kuneman,False,,4,,2021-01-28,08:08:33,"@NorseKorean @JennLevyBKLYN @GOPLeader Okay, let's make a deal. I just followed you. Let's return to this conversation in a couple of months and let's see where we are. Let's see if things are mostly back to normal.",1,0,1,0,Twitter Web App,
1354823082108620805,https://twitter.com/ctkuneman1973/status/1354823082108620805,ctkuneman1973,Christopher Kuneman,False,,4,,2021-01-28,08:06:08,"@jlrobertson37 @GOPLeader And, do not feel better about it. In fact, it sickens me that use such a tragedy to exploit a conversation about Teachers returning to class. Somehow, I guess that makes YOU feel better about things!",0,0,0,0,Twitter Web App,
1354822383983423491,https://twitter.com/ctkuneman1973/status/1354822383983423491,ctkuneman1973,Christopher Kuneman,False,,4,,2021-01-28,08:03:22,"@jlrobertson37 @GOPLeader My party? You take two events and compare them as being similar in circumstances. Which they're not! And, then you immediately assume I'm Republican, because I see the fault in it.",2,0,0,0,Twitter Web App,
1354794932301484033,https://twitter.com/ctkuneman1973/status/1354794932301484033,ctkuneman1973,Christopher Kuneman,False,,4,,2021-01-28,06:14:17,"@NorseKorean @JennLevyBKLYN @GOPLeader The point is it takes a long time to eradicate a disease, lifetimes, in fact we'll be dead and gone and covid will still be around. Maybe you want to do this for the rest of your life. But, I don't!",2,0,0,0,Twitter Web App,
1354793482783752196,https://twitter.com/ctkuneman1973/status/1354793482783752196,ctkuneman1973,Christopher Kuneman,False,,4,,2021-01-28,06:08:31,"@NorseKorean @JennLevyBKLYN @GOPLeader By the year 2000 Measles was eradicated. I can remember measles in the 70's and 80's and it probably goes back even further then that obviously. So, we're talking lifetimes with the measles.",0,0,0,0,Twitter Web App,
1354792357581873154,https://twitter.com/ctkuneman1973/status/1354792357581873154,ctkuneman1973,Christopher Kuneman,False,,4,,2021-01-28,06:04:03,"@NorseKorean @JennLevyBKLYN @GOPLeader But, hey we got that kind of time, right?",1,0,0,0,Twitter Web App,
1354792217739579393,https://twitter.com/ctkuneman1973/status/1354792217739579393,ctkuneman1973,Christopher Kuneman,False,,4,,2021-01-28,06:03:30,@NorseKorean @JennLevyBKLYN @GOPLeader Oh this is good! Here's some information for you. The first smallpox immunization was created by Edward Jenner in 1796. But it took more than 200 years and a worldwide vaccination program to eradicate the disease.,2,0,0,0,Twitter Web App,
1354791376114708481,https://twitter.com/ctkuneman1973/status/1354791376114708481,ctkuneman1973,Christopher Kuneman,False,,4,,2021-01-28,06:00:09,"@jlrobertson37 @GOPLeader And, BTW who hell saves a meme like that? It was a horrible American tragedy, that you're making light of. I can just hear you, ""Oh, Kevin McCarthy tweeted time to bring out that 9/11 meme, that'll show him!""",1,0,0,0,Twitter Web App,
1354790576592351232,https://twitter.com/ctkuneman1973/status/1354790576592351232,ctkuneman1973,Christopher Kuneman,False,,4,,2021-01-28,05:56:58,"@jlrobertson37 @GOPLeader He did not directly say, ""Storm the Capital!"" Bin Laden carefully planned and directly instructed the Terrorists to carry out 9/11. It wasn't like the Terrorists said, ""Hey, does Bin Laden means this?"" No, it was Bin Laden saying, ""Bring down those planes and kill Americans!""",2,0,1,0,Twitter Web App,
1354772394452295684,https://twitter.com/ctkuneman1973/status/1354772394452295684,ctkuneman1973,Christopher Kuneman,False,,4,,2021-01-28,04:44:43,"@Britt_S_2009 @ppl_over_party @GOPLeader And, here's a hint for you: Covid is here to stay. Better get used to it. We get vaccinated for the flu and it always comes back. If you're a Teacher at risk,  stay home. But, the rest of you: Get back in the classroom!",1,0,0,0,Twitter Web App,
1354770527936626695,https://twitter.com/ctkuneman1973/status/1354770527936626695,ctkuneman1973,Christopher Kuneman,False,,4,,2021-01-28,04:37:18,"@Britt_S_2009 @ppl_over_party @GOPLeader I do have kids: a 4th grader and one who just started college this year. And, both hate not being in class! My wife works for the school district. This is being used for the most part as a device for Teachers to stay home and work.",1,0,0,0,Twitter Web App,
1354656142996115457,https://twitter.com/ctkuneman1973/status/1354656142996115457,ctkuneman1973,Christopher Kuneman,False,,4,,2021-01-27,21:02:47,@POTUS Why do they have to be union jobs?,0,0,0,0,Twitter Web App,
1354646894727680000,https://twitter.com/ctkuneman1973/status/1354646894727680000,ctkuneman1973,Christopher Kuneman,False,,4,,2021-01-27,20:26:02,"@GOPLeader To you Teachers who criticize him for this. I say this. Just wait, just wait until Parents are fed up with your self serving ways. Watching their kids education suffer,because you don't want to leave your house! We'll find another way &amp; you'll have no one to blame,but yourselves!",0,0,0,0,Twitter Web App,
1354645034209972225,https://twitter.com/ctkuneman1973/status/1354645034209972225,ctkuneman1973,Christopher Kuneman,False,,4,,2021-01-27,20:18:38,"@GOPLeader You know before this pandemic. I had a lot more respect for Teachers. Now, I find a great deal of them and their unions are using this as a device so that they can work from home.",2,0,0,0,Twitter Web App,
1354643591990140928,https://twitter.com/ctkuneman1973/status/1354643591990140928,ctkuneman1973,Christopher Kuneman,False,,4,,2021-01-27,20:12:55,"@jlrobertson37 @GOPLeader Clever... but Bin Laden did however tell the 9/11 Terrorists to hijack the planes, kill themselves, and as many Americans as they can. Could you show me the statement where Trump said, ""Storm the Capital.""",1,0,1,0,Twitter Web App,
1354642155805937668,https://twitter.com/ctkuneman1973/status/1354642155805937668,ctkuneman1973,Christopher Kuneman,False,,4,,2021-01-27,20:07:12,"@JennLevyBKLYN @GOPLeader How do you expect this virus to get under control, through vaccinations? We can all get a flu shot, has that eliminated the flu? Covid is here to stay and we need to adjust to that!",1,0,0,0,Twitter Web App,
1354641265472663552,https://twitter.com/ctkuneman1973/status/1354641265472663552,ctkuneman1973,Christopher Kuneman,False,,4,,2021-01-27,20:03:40,"@susancdavison1 @GOPLeader My God what did Teachers do before all of this? During flu season, etc? Covid isn't going away! It'll be just like the flu. It'll come and go in waves. If there's a Teacher that's at high risk, then stay at home. Otherwise, get back in the classroom!",0,0,0,0,Twitter Web App,
1354639876411416580,https://twitter.com/ctkuneman1973/status/1354639876411416580,ctkuneman1973,Christopher Kuneman,False,,4,,2021-01-27,19:58:09,"@ppl_over_party @GOPLeader You got some underlying condition and your a teacher stay at home. But, that does not apply to every Teacher. They're using this as a device to stay home and work!",1,0,0,0,Twitter Web App,
1354638110710091776,https://twitter.com/ctkuneman1973/status/1354638110710091776,ctkuneman1973,Christopher Kuneman,False,,4,,2021-01-27,19:51:08,"@mrcnewcome @GOPLeader Oh, get off your high horse! He just wants Teachers back in class teaching kids, because in class instruction is better for them!",1,0,0,0,Twitter Web App,
1354637203394031616,https://twitter.com/ctkuneman1973/status/1354637203394031616,ctkuneman1973,Christopher Kuneman,False,,4,,2021-01-27,19:47:31,"@MagGallacher @DeuelRaymond @mrcnewcome @GOPLeader Yeah, and we also don't live in the 1800 or early 1900's when that happened!",0,0,0,0,Twitter Web App,
1354636112149401601,https://twitter.com/ctkuneman1973/status/1354636112149401601,ctkuneman1973,Christopher Kuneman,False,,4,,2021-01-27,19:43:11,@OrlaithBallach @GOPLeader Oh for crying out loud Karen! You're not going to die!,0,0,4,0,Twitter Web App,
1354521484295725056,https://twitter.com/ctkuneman1973/status/1354521484295725056,ctkuneman1973,Christopher Kuneman,False,,4,,2021-01-27,12:07:42,"@MattEganCNN @jdisis You're right. We should go easy on them. I mean they only gave us Covid-19 and pretty much shut down the world. But, you're right. Let bygones be bygones.",0,0,0,0,Twitter Web App,
